,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename
0,55,4,vicarious,5,2,2,high_cue,med_stim,5,1629917406.72844,1629917406.72996,1629917409.51287,1629917409.51534,7.29269099235535,1629917416.81559,1629917416.83132,high_cue,h011.png,1629917417.80736,1629917417.80905,1.2981960773468,1629917419.13312,1629917419.14615,1629917420.61716,1.48403263092041,61.0845756583733,FIX,1629917423.15129,1629917423.1538,1.75427222251892,med_stim,1629917426.91047,1629917426.90759,,0,,0,0,1629917433.92197,1629917433.92404,4.28358769416809,1629917438.22358,1629917438.22834,1629917441.7113,3.48772287368774,28.1561914482726,FIX,1629917805.56056,1629917805.563,398.832125663757,,0,120-kz120,kz120t2aeaff_M.mp4,0,
1,55,4,vicarious,5,2,2,high_cue,low_stim,4,1629917406.72844,1629917406.72996,1629917442.27509,1629917442.27958,0.730474233627319,1629917443.02537,1629917443.02986,high_cue,h028.png,1629917444.00708,1629917444.00893,1.89848399162292,1629917445.92645,1629917445.9288,1629917447.0779,1.15145063400269,31.0817298303779,FIX,1629917449.94461,1629917449.94629,2.26094627380371,low_stim,1629917454.20912,1629917454.20707,,0,,0,0,1629917461.21548,1629917461.21693,1.29007697105408,1629917462.53264,1629917462.5338,1629917464.31689,1.7842493057251,9.08111838836946,FIX,1629917805.56056,1629917805.563,398.832125663757,,0,123-jh123,jh123t1aaunaff_L.mp4,0,
2,55,4,vicarious,5,2,2,low_cue,med_stim,2,1629917406.72844,1629917406.72996,1629917466.56748,1629917466.56925,8.53808212280273,1629917475.12067,1629917475.12968,low_cue,l044.png,1629917476.10659,1629917476.10787,1.89897298812866,1629917478.02175,1629917478.02869,1629917480.34457,2.32281804084778,13.2010871757056,FIX,1629917482.03991,1629917482.04626,3.16564440727234,med_stim,1629917487.2089,1629917487.20694,,0,,0,0,1629917494.21112,1629917494.21282,8.89443802833557,1629917503.13111,1629917503.13203,1629917505.84892,2.71780610084534,41.3193778269695,FIX,1629917805.56056,1629917805.563,398.832125663757,,0,123-jh123,jh123t2aaaff_M.mp4,0,
3,55,4,vicarious,5,2,2,high_cue,high_stim,6,1629917406.72844,1629917406.72996,1629917507.14928,1629917507.16329,2.65628099441528,1629917509.81694,1629917509.81837,high_cue,h030.png,1629917510.80646,1629917510.80779,1.89910387992859,1629917512.71802,1629917512.7288,1629917514.39466,1.67663478851318,59.1985540238632,FIX,1629917516.73619,1629917516.73828,3.16937398910522,high_stim,1629917521.90885,1629917521.90699,,0,,0,0,1629917528.92407,1629917528.92604,4.78149366378784,1629917533.72586,1629917533.7288,1629917536.64454,2.9186863899231,91.6637250042916,FIX,1629917805.56056,1629917805.563,398.832125663757,,0,101-mg101,mg101t2aeaff_H.mp4,0,
4,55,4,vicarious,5,2,2,high_cue,high_stim,6,1629917406.72844,1629917406.72996,1629917537.76069,1629917537.7623,8.54486513137817,1629917546.31388,1629917546.31562,high_cue,h014.png,1629917547.30646,1629917547.30779,1.09910106658936,1629917548.41467,1629917548.42883,1629917549.7988,1.38413500785828,64.722277764447,FIX,1629917552.43283,1629917552.43478,12.0727257728577,high_stim,1629917566.50894,1629917566.50706,,0,,0,0,1629917573.52403,1629917573.52606,2.88152837753296,1629917576.42511,1629917576.42836,1629917579.67789,3.25277709960938,57.3341054698427,FIX,1629917805.56056,1629917805.563,398.832125663757,,0,123-jh123,jh123t1aeaff_H.mp4,0,
5,55,4,vicarious,5,2,2,low_cue,high_stim,3,1629917406.72844,1629917406.72996,1629917580.45995,1629917580.463,1.94561052322388,1629917582.41068,1629917582.41258,low_cue,l031.png,1629917583.40653,1629917583.40779,1.79903292655945,1629917585.2284,1629917585.2294,1629917586.57913,1.35073328018188,21.5014343240479,FIX,1629917589.24656,1629917589.2482,3.15899872779846,high_stim,1629917594.40907,1629917594.407,,0,,0,0,1629917601.41777,1629917601.41951,1.28779244422913,1629917602.73493,1629917602.73579,1629917604.55247,1.81754565238953,97.6404067610268,FIX,1629917805.56056,1629917805.563,398.832125663757,,0,120-kz120,kz120t2aaaff_H.mp4,0,
6,55,4,vicarious,5,2,2,high_cue,med_stim,5,1629917406.72844,1629917406.72996,1629917606.75309,1629917606.76279,3.05246901512146,1629917609.8209,1629917609.82295,high_cue,h045.png,1629917610.80659,1629917610.80794,1.29896903038025,1629917612.12176,1629917612.12885,,,,FIX,1629917616.13992,1629917616.14598,6.16563487052917,med_stim,1629917624.30936,1629917624.30717,,0,,0,0,1629917631.31225,1629917631.31397,5.39331102371216,1629917636.73094,1629917636.7335,1629917638.11505,1.38411808013916,66.1562832008838,FIX,1629917805.56056,1629917805.563,398.832125663757,,0,096-bg096,bg096t2aaaff_M.mp4,0,
7,55,4,vicarious,5,2,2,high_cue,low_stim,4,1629917406.72844,1629917406.72996,1629917640.7491,1629917640.7637,1.75645685195923,1629917642.51643,1629917642.5186,high_cue,h007.png,1629917643.50644,1629917643.50781,0.999117851257324,1629917644.51717,1629917644.52887,1629917646.31129,1.79411363601685,59.9418745205133,FIX,1629917648.53534,1629917648.53743,1.47022247314453,low_stim,1629917652.00876,1629917652.00694,,0,,0,0,1629917659.02258,1629917659.02451,4.68297696113586,1629917663.72434,1629917663.72862,1629917666.09454,2.37020921707153,49.3729312768811,FIX,1629917805.56056,1629917805.563,398.832125663757,,0,107-hs107,hs107t2aeunaff_L.mp4,0,
8,55,4,vicarious,5,2,2,low_cue,high_stim,3,1629917406.72844,1629917406.72996,1629917667.7425,1629917667.74524,1.76305913925171,1629917669.5265,1629917669.52821,low_cue,l014.png,1629917670.50647,1629917670.5078,1.19908809661865,1629917671.72732,1629917671.72888,1629917673.46148,1.73415756225586,9.91494567847495,FIX,1629917675.74549,1629917675.74748,1.76007342338562,high_stim,1629917679.50891,1629917679.50705,,0,,0,0,1629917686.51617,1629917686.51815,9.98939037322998,1629917696.53657,1629917696.53754,,,,FIX,1629917805.56056,1629917805.563,398.832125663757,,0,107-hs107,hs107t1afaff_H.mp4,0,
9,55,4,vicarious,5,2,2,low_cue,low_stim,1,1629917406.72844,1629917406.72996,1629917700.57141,1629917700.57316,0.734148263931274,1629917701.32169,1629917701.32388,low_cue,l019.png,1629917702.30645,1629917702.30803,1.89910912513733,1629917704.22277,1629917704.22887,1629917706.12799,1.90522146224976,30.32360686255,FIX,1629917708.24094,1629917708.24719,5.36462235450745,low_stim,1629917715.60909,1629917715.60699,,0,,0,0,1629917722.61296,1629917722.61486,2.89260005950928,1629917725.53072,1629917725.53171,1629917727.84841,2.31769633293152,53.6351001540544,FIX,1629917805.56056,1629917805.563,398.832125663757,,0,096-bg096,bg096t2afunaff_L.mp4,0,
