src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename
11,1,vicarious,3,4,1,low_cue,med_stim,2,1617652275.22513,1617652275.22723,1617652278.00595,1617652278.00816,8.19350504875183,1617652286.20905,1617652286.21114,low_cue,l056.png,1617652287.20062,1617652287.2021,2.29883408546448,1617652289.52697,1617652289.52829,1617652293.17855,3.6515851020813,6.57299498647337,FIX,1617652293.72856,1617652293.73097,11.9708957672119,med_stim,1617652307.70413,1617652307.70115,,0,,0,0,1617652314.71982,1617652314.72168,5.77962875366211,1617652320.52201,1617652320.52344,1617652322.65634,2.13433003425598,2.09525256462385,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,097-gf097,gf097t1aiaff_M.mp4,0,
11,1,vicarious,3,4,1,low_cue,high_stim,3,1617652275.22513,1617652275.22723,1617652324.5402,1617652324.54124,2.15925216674805,1617652326.70769,1617652326.70954,low_cue,l027.png,1617652327.70056,1617652327.7021,1.19889307022095,1617652328.90852,1617652328.92367,1617652331.10958,2.20106291770935,3.46125387795416,FIX,1617652332.9267,1617652332.92878,2.67274928092957,high_stim,1617652337.60357,1617652337.60114,,0,,0,0,1617652344.61445,1617652344.62512,5.78499889373779,1617652350.41665,1617652350.42354,1617652353.82292,3.40627765655518,22.7441121066263,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,103-jk103,jk103t1aaaff_H.mp4,0,
11,1,vicarious,3,4,1,high_cue,low_stim,4,1617652275.22513,1617652275.22723,1617652354.43483,1617652354.44112,3.76462078094482,1617652358.21959,1617652358.22181,high_cue,h014.png,1617652359.20055,1617652359.20219,1.79890704154968,1617652361.02065,1617652361.0238,1617652362.95634,1.93568301200867,71.9299875128087,FIX,1617652365.03884,1617652365.04163,0.6606125831604,low_stim,1617652367.70282,1617652367.70087,,0,,0,0,1617652374.70916,1617652374.71132,0.890292167663574,1617652375.62617,1617652375.62719,1617652378.56082,2.93464732170105,16.7652025082104,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,101-mg101,mg101t2afunaff_L.mp4,0,
11,1,vicarious,3,4,1,high_cue,med_stim,5,1617652275.22513,1617652275.22723,1617652379.66103,1617652379.66308,12.7384207248688,1617652392.41585,1617652392.41792,high_cue,h034.png,1617652393.40061,1617652393.40223,1.09884119033813,1617652394.51664,1617652394.52405,1617652396.67449,2.15784907341003,67.3801350519596,FIX,1617652398.53483,1617652398.54142,7.46462225914001,med_stim,1617652408.00336,1617652408.00128,,0,,0,0,1617652415.00772,1617652415.00928,5.79172897338867,1617652420.82659,1617652420.82753,,,,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,103-jk103,jk103t2aaunaff_M.mp4,0,
11,1,vicarious,3,4,1,high_cue,high_stim,6,1617652275.22513,1617652275.22723,1617652424.86144,1617652424.86435,0.838007688522339,1617652425.71177,1617652425.72564,high_cue,h010.png,1617652426.70122,1617652426.70382,1.19823098182678,1617652427.9126,1617652427.92421,1617652430.24715,2.33455157279968,77.1957339347132,FIX,1617652431.93078,1617652431.94254,12.1686692237854,high_stim,1617652446.10778,1617652446.1022,,0,,0,0,1617652453.10545,1617652453.10969,1.69400000572205,1617652454.82277,1617652454.82421,1617652457.50736,2.68459343910217,61.2796732021305,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,107-hs107,hs107t1afaff_H.mp4,0,
11,1,vicarious,3,4,1,low_cue,high_stim,3,1617652275.22513,1617652275.22723,1617652458.85762,1617652458.85922,1.44182729721069,1617652460.30817,1617652460.30978,low_cue,l003.png,1617652461.30031,1617652461.30158,0.999139070510864,1617652462.30893,1617652462.32425,1617652463.90974,1.60081052780151,8.8164422389766,FIX,1617652466.32711,1617652466.32888,2.47233843803406,high_stim,1617652470.80293,1617652470.80087,,0,,0,0,1617652477.81479,1617652477.81643,1.68466305732727,1617652479.51543,1617652479.52425,1617652481.4236,1.90817427635193,72.1496816977832,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,101-mg101,mg101t2aeaff_H.mp4,0,
11,1,vicarious,3,4,1,low_cue,low_stim,1,1617652275.22513,1617652275.22723,1617652483.53362,1617652483.54115,4.86583518981934,1617652488.4188,1617652488.42066,low_cue,l053.png,1617652489.40039,1617652489.40171,2.29906392097473,1617652491.72004,1617652491.72453,1617652494.52365,2.80360984802246,16.1677176546416,FIX,1617652495.73823,1617652495.74216,2.4612250328064,low_stim,1617652500.20292,1617652500.20104,,0,,0,0,1617652507.20923,1617652507.21113,6.09022212028503,1617652513.32821,1617652513.32963,1617652514.92894,1.60073399543762,1.61030060249899,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,097-gf097,gf097t2aiunaff_L.mp4,0,
11,1,vicarious,3,4,1,high_cue,high_stim,6,1617652275.22513,1617652275.22723,1617652517.36307,1617652517.36472,2.13638639450073,1617652519.51388,1617652519.51566,high_cue,h041.png,1617652520.50041,1617652520.5017,1.99904322624207,1617652522.51501,1617652522.52549,1617652524.24048,1.72547054290771,48.9679181379869,FIX,1617652526.5332,1617652526.53522,0.666256666183472,high_stim,1617652529.20262,1617652529.20067,,0,,0,0,1617652536.22019,1617652536.22243,1.97926211357117,1617652538.22095,1617652538.22474,1617652540.55724,2.33629584312439,79.0970551682481,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,108-th108,th108t1aeaff_H.mp4,0,
11,1,vicarious,3,4,1,high_cue,low_stim,4,1617652275.22513,1617652275.22723,1617652542.23913,1617652542.24221,3.36032009124756,1617652545.60707,1617652545.60889,high_cue,h004.png,1617652546.60033,1617652546.60157,0.999117136001587,1617652547.60783,1617652547.62467,1617652549.52537,1.91754126548767,97.1250163489018,FIX,1617652551.62601,1617652551.62733,3.27343893051147,low_stim,1617652556.90316,1617652556.90091,,0,,0,0,1617652563.91399,1617652563.91564,9.88546347618103,1617652573.81773,1617652573.82488,1617652575.87418,2.0564444065094,6.92508173839268,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,107-hs107,hs107t2aeunaff_L.mp4,0,
11,1,vicarious,3,4,1,low_cue,med_stim,2,1617652275.22513,1617652275.22723,1617652577.83592,1617652577.8416,1.46353721618652,1617652579.31981,1617652579.3213,low_cue,l052.png,1617652580.30038,1617652580.30165,1.19907116889954,1617652581.52064,1617652581.52181,1617652583.3575,1.83685636520386,18.1380821555973,FIX,1617652585.53883,1617652585.54279,1.26062607765198,med_stim,1617652588.80265,1617652588.80087,,0,,0,0,1617652595.80937,1617652595.81109,9.19007778167725,1617652605.02952,1617652605.03128,1617652606.64696,1.61743974685669,8.51942215741111,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,106-nm106,nm106t2aaunaff_M.mp4,0,
11,1,vicarious,3,4,1,low_cue,low_stim,1,1617652275.22513,1617652275.22723,1617652609.04771,1617652609.05927,4.25174355506897,1617652613.31599,1617652613.3175,low_cue,l036.png,1617652614.30043,1617652614.30168,1.19902110099792,1617652615.51682,1617652615.52528,1617652617.39101,1.87419009208679,40.0445510599478,FIX,1617652619.535,1617652619.53693,5.86444735527039,low_stim,1617652627.40314,1617652627.40095,,0,,0,0,1617652634.40729,1617652634.40921,4.69216084480286,1617652639.12574,1617652639.12642,1617652641.34343,2.21769070625305,3.67660188678891,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,103-jk103,jk103t1aaunaff_L.mp4,0,
11,1,vicarious,3,4,1,high_cue,med_stim,5,1617652275.22513,1617652275.22723,1617652643.14392,1617652643.15964,8.15552806854248,1617652651.31368,1617652651.31545,high_cue,h045.png,1617652652.3004,1617652652.3017,1.79904890060425,1617652654.11474,1617652654.12536,1617652655.99113,1.87639117240906,97.1250163489018,FIX,1617652658.13292,1617652658.13492,2.46652984619141,med_stim,1617652662.60281,1617652662.60092,,0,,0,0,1617652669.60392,1617652669.61003,0.595528841018677,1617652670.22082,1617652670.22527,1617652672.10804,1.88721346855164,0.924045352772706,FIX,1617652674.23901,1617652674.24214,399.013879060745,,0,108-th108,th108t2aaunaff_M.mp4,0,
