onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
14.18	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png	n/a	n/a	n/a
43.78	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png	n/a	n/a	n/a
77.79	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png	n/a	n/a	n/a
110.48	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png	n/a	n/a	n/a
150.68	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png	n/a	n/a	n/a
178.68	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png	n/a	n/a	n/a
205.39	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png	n/a	n/a	n/a
237.48	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h055.png	n/a	n/a	n/a
265.78	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png	n/a	n/a	n/a
296.69	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png	n/a	n/a	n/a
332.68	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a
365.28	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l052.png	n/a	n/a	n/a
16.0	2.22	expectrating	1	low_cue	n/a	23.66	Moderate	23.66	Moderate	0.58	1.63	l037.png	n/a	n/a	n/a
46.79	1.98	expectrating	2	low_cue	n/a	32.36	Strong	32.36	Strong	0.48	1.5	l006.png	n/a	n/a	n/a
80.79	2.3	expectrating	3	high_cue	n/a	28.96	Moderate	28.96	Moderate	0.47	1.84	h017.png	n/a	n/a	n/a
112.38	2.26	expectrating	4	low_cue	n/a	25.23	Moderate	25.23	Moderate	0.7	1.56	l023.png	n/a	n/a	n/a
152.38	1.71	expectrating	5	high_cue	n/a	29.32	Strong	29.32	Strong	0.45	1.26	h016.png	n/a	n/a	n/a
181.79	1.97	expectrating	6	low_cue	n/a	26.25	Moderate	26.25	Moderate	0.5	1.47	l048.png	n/a	n/a	n/a
208.39	1.77	expectrating	7	low_cue	n/a	19.89	Moderate	19.89	Moderate	0.6	1.17	l008.png	n/a	n/a	n/a
239.18	1.83	expectrating	8	high_cue	n/a	16.14	Moderate	16.14	Moderate	0.5	1.33	h055.png	n/a	n/a	n/a
268.79	1.97	expectrating	9	high_cue	n/a	18.73	Moderate	18.73	Moderate	0.4	1.57	h044.png	n/a	n/a	n/a
299.49	1.79	expectrating	10	high_cue	n/a	9.91	Weak	9.91	Weak	0.5	1.29	h021.png	n/a	n/a	n/a
335.58	1.86	expectrating	11	high_cue	n/a	7.64	Weak	7.64	Weak	0.55	1.31	h028.png	n/a	n/a	n/a
367.18	1.85	expectrating	12	low_cue	n/a	8.69	Weak	8.69	Weak	0.62	1.23	l052.png	n/a	n/a	n/a
26.7	6.99	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	7_50.jpg	same	same	True
57.48	7.0	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_100.jpg	same	diff	False
87.59	6.99	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	1_100_R.jpg	diff		False
125.89	7.0	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	1_150.jpg	same	same	True
160.89	7.0	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_100_R.jpg	diff	same	False
189.98	7.0	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	26_150_R.jpg	diff	same	False
219.69	6.99	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	26_50_R.jpg	diff	same	False
