4151.636052085	3056.667136404	-0.0100907	0.273781	-0.040566	-0.00169927	0.00240518	0.00231521	1
4050.340106999	3062.564360576	-0.0101897	0.221731	-0.169119	0.000737779	0.00285167	0.00317153	1
3942.61888237	3053.829721977	0.0205032	0.263058	-0.193162	0.00100714	0.00222792	0.00401341	1
3882.364808091	3048.271400783	0.0246644	0.294569	-0.119928	0.0025553	0.00212951	0.00484954	1
3855.677968808	3050.660744867	0.000866448	0.326984	-0.0962336	0.00149264	0.00225105	0.00373295	1
3821.003357252	3057.848143003	-0.0182336	0.310724	-0.100493	-8.16073e-05	0.00163496	0.00353895	1
3806.776531859	3054.996516516	-0.0113031	0.39654	-0.0185297	0.000234176	0.00163738	0.00333185	0
3788.939346944	3050.175348343	0.00583413	0.278973	-0.0677919	-0.000452713	0.00162722	0.00329935	0
3799.278188832	3064.088174565	-0.0105522	0.197267	-0.120148	-0.000484957	0.00140045	0.00271452	0
3779.90689746	3060.220776203	-0.0227445	0.229404	-0.123558	-0.000816085	0.00140043	0.00259501	0
3768.294728497	3049.222671769	-0.026351	0.212247	-0.111154	-0.00131499	0.00105994	0.0024599	0
3764.388340705	3054.423348806	-0.0274336	0.255669	-0.095268	-0.00119725	0.00086064	0.0026386	0
3755.01338433	3048.684643769	-0.0275258	0.282025	-0.116511	-0.00186196	0.000321129	0.00245847	0
3758.987774401	3053.40539046	-0.0125346	0.365567	-0.0335401	-0.00137638	0.00057927	0.00259325	0
3788.785561974	3056.066013103	-0.0118044	0.329108	-0.0357091	-0.00230254	0.00079443	0.00284742	0
3759.345878145	3057.654796511	-0.0203607	0.356991	0.00530984	-0.00163361	0.000843524	0.00299589	0
3756.964862572	3051.973720598	-0.0277411	0.273453	-0.0894269	-0.00224995	1.85277e-05	0.00259033	0
3755.326257201	3050.577815152	-0.0238214	0.205253	-0.0508621	-0.00119762	-2.14097e-05	0.00231472	0
3760.016230885	3049.863776251	-0.0293613	0.236743	-0.08904	-0.00212899	-0.000165363	0.0022013	0
3754.938519436	3048.080553115	-0.0203305	0.224575	-0.0428883	-0.00150444	0.000349037	0.00226126	0
3748.243414336	3050.92827519	-0.0176006	0.329036	-0.039863	-0.00228705	0.000274411	0.00301118	0
3740.66427961	3044.299832703	-0.0202055	0.338948	0.00484756	-0.00239588	0.000274816	0.0030758	0
3758.263456549	3047.500669817	-0.0233264	0.327628	-0.0261781	-0.00216395	0.000395481	0.0029279	0
