"subj","rand_intercept","rand_cue","fix_intercept","fix_cue","task"
"85",-51.5525155524556,19.1049768977045,79.3695733479495,-34.5046716487766,"pain"
"29",-50.6079100256006,21.8310622319182,79.3695733479495,-34.5046716487766,"pain"
"19",-50.0813217891632,23.1419684612801,79.3695733479495,-34.5046716487766,"pain"
"130",-49.2834536442304,17.8346800219866,79.3695733479495,-34.5046716487766,"pain"
"66",-49.0540834926151,15.568679333292,79.3695733479495,-34.5046716487766,"pain"
"60",-43.7432471190129,2.72175080887666,79.3695733479495,-34.5046716487766,"pain"
"100",-39.7178495040475,24.5346733251188,79.3695733479495,-34.5046716487766,"pain"
"97",-38.5403761302863,19.8013730787105,79.3695733479495,-34.5046716487766,"pain"
"58",-36.6362363671808,12.67986348462,79.3695733479495,-34.5046716487766,"pain"
"119",-36.5674572215914,-4.22181873558805,79.3695733479495,-34.5046716487766,"pain"
"84",-35.2938945431732,-0.187390968343927,79.3695733479495,-34.5046716487766,"pain"
"81",-33.5655172004983,-6.25438630378771,79.3695733479495,-34.5046716487766,"pain"
"53",-33.3760857535862,6.08238833862259,79.3695733479495,-34.5046716487766,"pain"
"89",-33.0091060751019,18.6664806617163,79.3695733479495,-34.5046716487766,"pain"
"115",-32.5418690503684,8.53983626351527,79.3695733479495,-34.5046716487766,"pain"
"8",-32.1653953963594,27.6319249452801,79.3695733479495,-34.5046716487766,"pain"
"18",-30.4104175792462,15.3754752162491,79.3695733479495,-34.5046716487766,"pain"
"126",-29.2913322617435,10.1344860075091,79.3695733479495,-34.5046716487766,"pain"
"95",-27.329809696739,15.162261703785,79.3695733479495,-34.5046716487766,"pain"
"73",-26.6982886967395,31.088601632167,79.3695733479495,-34.5046716487766,"pain"
"103",-23.885838200105,31.0761217226644,79.3695733479495,-34.5046716487766,"pain"
"55",-23.8109554822106,-0.00325638157448349,79.3695733479495,-34.5046716487766,"pain"
"30",-23.4174247295155,-2.78198724225723,79.3695733479495,-34.5046716487766,"pain"
"39",-22.5717942896296,26.8307848334659,79.3695733479495,-34.5046716487766,"pain"
"123",-21.5941919205394,0.379498224851442,79.3695733479495,-34.5046716487766,"pain"
"26",-20.0189078297578,20.4666587651432,79.3695733479495,-34.5046716487766,"pain"
"128",-19.36152826395,22.0132561840516,79.3695733479495,-34.5046716487766,"pain"
"64",-18.0178378155516,-10.8769910174124,79.3695733479495,-34.5046716487766,"pain"
"107",-16.7130073600399,2.79513401626465,79.3695733479495,-34.5046716487766,"pain"
"52",-16.5413401644662,0.593429020920703,79.3695733479495,-34.5046716487766,"pain"
"133",-14.5938674525442,-8.80800062945525,79.3695733479495,-34.5046716487766,"pain"
"31",-14.4644631608782,23.5691054321623,79.3695733479495,-34.5046716487766,"pain"
"127",-14.4297661294541,27.4652356212111,79.3695733479495,-34.5046716487766,"pain"
"75",-14.1574542808275,-0.987746836117509,79.3695733479495,-34.5046716487766,"pain"
"109",-14.0326552774191,-2.26885233751822,79.3695733479495,-34.5046716487766,"pain"
"23",-14.0185930733269,-19.2985545035476,79.3695733479495,-34.5046716487766,"pain"
"82",-13.5565216341451,-8.96378386003125,79.3695733479495,-34.5046716487766,"pain"
"21",-13.3592775033752,-22.6711021792531,79.3695733479495,-34.5046716487766,"pain"
"59",-13.1036529792125,3.91874608537074,79.3695733479495,-34.5046716487766,"pain"
"35",-12.9303093671071,-6.88369812379254,79.3695733479495,-34.5046716487766,"pain"
"94",-12.6171770150271,-20.9637065968166,79.3695733479495,-34.5046716487766,"pain"
"10",-12.2301640575356,-13.7186654660981,79.3695733479495,-34.5046716487766,"pain"
"91",-12.1580229144234,18.7710451181553,79.3695733479495,-34.5046716487766,"pain"
"76",-11.6930106223228,-23.7616441493992,79.3695733479495,-34.5046716487766,"pain"
"104",-9.61977915059491,8.27783712720403,79.3695733479495,-34.5046716487766,"pain"
"37",-9.47384296394643,-5.20754767725512,79.3695733479495,-34.5046716487766,"pain"
"86",-9.19759124733242,-17.0932342535422,79.3695733479495,-34.5046716487766,"pain"
"98",-7.81105531154271,-27.4610551175426,79.3695733479495,-34.5046716487766,"pain"
"62",-5.64645810535804,-24.5467852698457,79.3695733479495,-34.5046716487766,"pain"
"14",-5.58813782241697,-24.5269679729203,79.3695733479495,-34.5046716487766,"pain"
"90",-5.54558572469034,-6.92553801388069,79.3695733479495,-34.5046716487766,"pain"
"101",-5.02456287632272,-6.54863795776545,79.3695733479495,-34.5046716487766,"pain"
"7",-4.91342674101459,-1.48583380450002,79.3695733479495,-34.5046716487766,"pain"
"36",-4.36763101212748,-19.3976597576249,79.3695733479495,-34.5046716487766,"pain"
"122",-4.35077209548344,6.33722850679952,79.3695733479495,-34.5046716487766,"pain"
"116",-3.82467824347074,12.8047728021067,79.3695733479495,-34.5046716487766,"pain"
"20",-2.20850951927489,12.0505226401696,79.3695733479495,-34.5046716487766,"pain"
"120",-0.907259976836607,-21.758812556096,79.3695733479495,-34.5046716487766,"pain"
"87",-0.430966534387074,-5.77917529123207,79.3695733479495,-34.5046716487766,"pain"
"105",0.1510408995353,7.78770743458766,79.3695733479495,-34.5046716487766,"pain"
"51",1.00433744614598,-21.8083600021803,79.3695733479495,-34.5046716487766,"pain"
"79",1.51160901300169,4.41074718226822,79.3695733479495,-34.5046716487766,"pain"
"57",2.23902317392076,-25.3771414798689,79.3695733479495,-34.5046716487766,"pain"
"6",2.33937448003984,5.70343405335041,79.3695733479495,-34.5046716487766,"pain"
"114",3.0370903649151,-16.6229083548336,79.3695733479495,-34.5046716487766,"pain"
"16",3.18101192230467,-17.0750828912209,79.3695733479495,-34.5046716487766,"pain"
"132",3.43002161148267,3.7749335748001,79.3695733479495,-34.5046716487766,"pain"
"33",3.58619160169454,1.54771793734718,79.3695733479495,-34.5046716487766,"pain"
"77",4.5723045360836,-4.37929159318702,79.3695733479495,-34.5046716487766,"pain"
"70",4.94268816272056,-27.9431963462417,79.3695733479495,-34.5046716487766,"pain"
"124",5.38969663632688,-35.0054664588464,79.3695733479495,-34.5046716487766,"pain"
"93",6.93314354149849,4.01960009732263,79.3695733479495,-34.5046716487766,"pain"
"99",7.23313645040776,-27.5477693500849,79.3695733479495,-34.5046716487766,"pain"
"17",7.2526528441993,-20.7115914688724,79.3695733479495,-34.5046716487766,"pain"
"83",7.99321847113995,23.8650000320895,79.3695733479495,-34.5046716487766,"pain"
"28",10.0568519747663,-22.8167947402556,79.3695733479495,-34.5046716487766,"pain"
"118",13.0270411375185,-27.9883862641597,79.3695733479495,-34.5046716487766,"pain"
"129",13.2666301544741,-18.9229336278792,79.3695733479495,-34.5046716487766,"pain"
"44",13.8776204484588,3.76842381828871,79.3695733479495,-34.5046716487766,"pain"
"117",14.0972239381834,5.03083913855702,79.3695733479495,-34.5046716487766,"pain"
"56",15.9951962168272,16.3210003710508,79.3695733479495,-34.5046716487766,"pain"
"61",16.2352914068918,-26.6225388272617,79.3695733479495,-34.5046716487766,"pain"
"38",17.5476314933517,-20.8109827382189,79.3695733479495,-34.5046716487766,"pain"
"131",18.5521837352003,31.0037287530084,79.3695733479495,-34.5046716487766,"pain"
"47",19.1157867403821,23.8988223802666,79.3695733479495,-34.5046716487766,"pain"
"112",19.7054825491859,-7.8934481837282,79.3695733479495,-34.5046716487766,"pain"
"13",21.1879624020099,61.4920254427129,79.3695733479495,-34.5046716487766,"pain"
"24",23.3451490573066,-24.0659426869853,79.3695733479495,-34.5046716487766,"pain"
"41",23.6331634926109,18.04834330889,79.3695733479495,-34.5046716487766,"pain"
"63",23.8218034637521,23.805403287018,79.3695733479495,-34.5046716487766,"pain"
"69",24.0194071875917,-1.57277374357866,79.3695733479495,-34.5046716487766,"pain"
"11",24.8167132241715,-17.1591125190643,79.3695733479495,-34.5046716487766,"pain"
"2",26.6450578881361,-19.4460174686258,79.3695733479495,-34.5046716487766,"pain"
"34",27.0596612272828,-8.43678199064897,79.3695733479495,-34.5046716487766,"pain"
"78",29.1590697711481,-15.4705980600094,79.3695733479495,-34.5046716487766,"pain"
"111",30.0579581918284,-28.3718108815589,79.3695733479495,-34.5046716487766,"pain"
