"subj","rand_intercept","rand_cue","fix_intercept","fix_cue","task"
"85",-38.4796398545734,30.7270225714628,47.9097274121421,-32.9610911187778,"vicarious"
"82",-35.0573990165037,24.8495566834136,47.9097274121421,-32.9610911187778,"vicarious"
"73",-30.8361636086553,25.8152950016201,47.9097274121421,-32.9610911187778,"vicarious"
"58",-26.6989133877923,22.2371458075574,47.9097274121421,-32.9610911187778,"vicarious"
"29",-26.1984822279498,21.905734189867,47.9097274121421,-32.9610911187778,"vicarious"
"66",-24.2460221504768,15.5621041997004,47.9097274121421,-32.9610911187778,"vicarious"
"74",-24.0342103548955,29.6238263188636,47.9097274121421,-32.9610911187778,"vicarious"
"75",-23.195685383571,13.758717430597,47.9097274121421,-32.9610911187778,"vicarious"
"71",-22.2782300888569,25.4147892483861,47.9097274121421,-32.9610911187778,"vicarious"
"100",-21.1638926852876,27.4459896607471,47.9097274121421,-32.9610911187778,"vicarious"
"117",-20.5486044484347,17.1889275790937,47.9097274121421,-32.9610911187778,"vicarious"
"68",-20.4129389853755,7.46551664329486,47.9097274121421,-32.9610911187778,"vicarious"
"19",-20.0027730705329,12.7871363461017,47.9097274121421,-32.9610911187778,"vicarious"
"133",-18.6771933650555,7.89499171639203,47.9097274121421,-32.9610911187778,"vicarious"
"89",-18.672753601996,20.601587625679,47.9097274121421,-32.9610911187778,"vicarious"
"107",-16.9530814178534,9.52275228914423,47.9097274121421,-32.9610911187778,"vicarious"
"130",-16.8750555116237,12.7607880395438,47.9097274121421,-32.9610911187778,"vicarious"
"8",-16.6893352407898,22.6152025938572,47.9097274121421,-32.9610911187778,"vicarious"
"16",-16.1000755595368,6.04292517926378,47.9097274121421,-32.9610911187778,"vicarious"
"120",-14.2896941039734,4.58231667512194,47.9097274121421,-32.9610911187778,"vicarious"
"97",-13.3428211604257,15.677029384131,47.9097274121421,-32.9610911187778,"vicarious"
"59",-12.5332028995599,13.5135032827143,47.9097274121421,-32.9610911187778,"vicarious"
"20",-12.5092550842899,15.6528682009324,47.9097274121421,-32.9610911187778,"vicarious"
"128",-12.2511386081725,12.9626441260617,47.9097274121421,-32.9610911187778,"vicarious"
"95",-12.1856125052809,19.4619127698641,47.9097274121421,-32.9610911187778,"vicarious"
"122",-11.4860725806015,6.65857394297332,47.9097274121421,-32.9610911187778,"vicarious"
"119",-10.8715698693561,0.789613990785678,47.9097274121421,-32.9610911187778,"vicarious"
"84",-9.90455928769367,3.47707605751455,47.9097274121421,-32.9610911187778,"vicarious"
"105",-9.47250007397644,12.1902726735439,47.9097274121421,-32.9610911187778,"vicarious"
"18",-9.40289835807831,12.7780254534285,47.9097274121421,-32.9610911187778,"vicarious"
"41",-9.15488523912959,0.907155085954631,47.9097274121421,-32.9610911187778,"vicarious"
"6",-8.38246565094848,16.688725312472,47.9097274121421,-32.9610911187778,"vicarious"
"2",-7.6708640818361,12.4934097770428,47.9097274121421,-32.9610911187778,"vicarious"
"53",-7.13048884796941,3.64159948341306,47.9097274121421,-32.9610911187778,"vicarious"
"39",-6.69367215671754,6.32736794070532,47.9097274121421,-32.9610911187778,"vicarious"
"126",-6.38313254081716,17.4312871597571,47.9097274121421,-32.9610911187778,"vicarious"
"86",-5.57651126522702,5.14278763459661,47.9097274121421,-32.9610911187778,"vicarious"
"56",-4.96036157093757,3.94715098033591,47.9097274121421,-32.9610911187778,"vicarious"
"14",-4.9488544032583,-0.681983200502883,47.9097274121421,-32.9610911187778,"vicarious"
"69",-4.3951297832957,-5.27769852099583,47.9097274121421,-32.9610911187778,"vicarious"
"70",-3.24227200294049,-1.83121676919217,47.9097274121421,-32.9610911187778,"vicarious"
"43",-3.12519679574209,4.8008262028077,47.9097274121421,-32.9610911187778,"vicarious"
"132",-2.79382249514928,4.72954978336028,47.9097274121421,-32.9610911187778,"vicarious"
"78",-2.63868146251587,-3.18813305730866,47.9097274121421,-32.9610911187778,"vicarious"
"9",-2.36130600203082,-8.92912294091491,47.9097274121421,-32.9610911187778,"vicarious"
"129",-2.13669420926433,-2.48642933565338,47.9097274121421,-32.9610911187778,"vicarious"
"79",-2.11617214556122,-2.56233373041455,47.9097274121421,-32.9610911187778,"vicarious"
"81",-2.08920359411932,-8.96276786300915,47.9097274121421,-32.9610911187778,"vicarious"
"111",-1.25783336741899,-2.16575996764542,47.9097274121421,-32.9610911187778,"vicarious"
"21",-0.388647582120909,-6.88940935313013,47.9097274121421,-32.9610911187778,"vicarious"
"87",0.245933581634874,-6.87594844316459,47.9097274121421,-32.9610911187778,"vicarious"
"26",0.34669305663186,3.8770757822683,47.9097274121421,-32.9610911187778,"vicarious"
"61",0.615961812540904,-5.22098386198008,47.9097274121421,-32.9610911187778,"vicarious"
"118",0.687963178010865,-1.38970532869701,47.9097274121421,-32.9610911187778,"vicarious"
"90",0.77303607830711,0.388924010636949,47.9097274121421,-32.9610911187778,"vicarious"
"115",0.830950850605059,-1.04675027002601,47.9097274121421,-32.9610911187778,"vicarious"
"77",0.876832503918137,0.599102062824013,47.9097274121421,-32.9610911187778,"vicarious"
"60",0.957792929699488,-11.6788737257687,47.9097274121421,-32.9610911187778,"vicarious"
"94",1.04985125624688,-9.3438433710739,47.9097274121421,-32.9610911187778,"vicarious"
"114",1.06177207620006,-4.74363737270723,47.9097274121421,-32.9610911187778,"vicarious"
"127",1.40913371472876,18.548921111891,47.9097274121421,-32.9610911187778,"vicarious"
"50",1.50613149861277,-5.2583903393404,47.9097274121421,-32.9610911187778,"vicarious"
"116",2.44910154024052,-0.563870305631376,47.9097274121421,-32.9610911187778,"vicarious"
"83",2.59122044117835,3.33592679949295,47.9097274121421,-32.9610911187778,"vicarious"
"30",3.76900534137766,-7.97652689295619,47.9097274121421,-32.9610911187778,"vicarious"
"38",3.92255839415237,-10.0750915844416,47.9097274121421,-32.9610911187778,"vicarious"
"124",4.2916377209275,-11.6551449087469,47.9097274121421,-32.9610911187778,"vicarious"
"47",4.33380173249826,12.8177928185316,47.9097274121421,-32.9610911187778,"vicarious"
