sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
sub-0089,ses-01,run-01,vicarious,FFC,35,cueL_stimM,-6.903837101067441,-9.619190091097382,6.61208440636597,4.24381893852365,5.94949361236195,-17.4029377223587,0.472994746561426,-3.5772120363274102,-12.5991106448193,1.95825387670266,7.000744799824361,9.74956118151067,2.57866260237324,5.39503796224153,5.2565766303735,0.34472544486197904,-2.43701999037421,-16.6521217714667,-22.7876685707542,-13.5899751556054,-28.6364734292208,-27.5014555866155,-16.5064230117042,-20.297384764759,-16.9403997850994,-14.475191882218098,-5.1575639104761395,-7.52751628918077,-6.624927251688289,-10.065245775641,-9.199027558704302,-6.70304991521664,-24.6320767759161,-34.663764938313605,-21.5968969503007,-46.022941531357205,-30.602218759781397,-33.7319293654552,-26.016419499277703,-21.5558882631225,-19.4200530973224,-9.10824370996215
sub-0089,ses-01,run-01,vicarious,FFC,35,cueH_stimL,11.8348690438288,11.6109816541796,5.86657272704383,-1.9962253795667901,-19.8505404159089,-14.236285077270802,-2.75644323645793,-11.2448412878899,-11.0605240993045,4.26397265042766,6.149176366803321,7.22365478519487,5.87545397889141,-7.77239821111459,14.2924350869635,10.6767455028435,8.38455137660139,5.57129310245386,6.23507708302486,-2.8168863241667204,-13.665721195014601,-12.796086570847399,-18.544400134588802,-15.431893975367998,-20.0783956415203,-22.751030261306802,-15.117798192116199,-6.85073152336304,-15.0982714746731,-5.434187402578571,-10.9640585849461,-4.77714476278152,-0.7605973739786122,-4.97247530472509,5.369775836526509,-0.649508570576927,6.73780866940251,21.8834829866921,2.61473005240532,-7.27865435232115,-4.46752866501856,-1.6651567117357902
sub-0089,ses-01,run-01,vicarious,FFC,35,cueL_stimL,8.89185471269593,-0.9285519262243721,1.12694965483661,-1.0599890487205799,-19.8910798718234,-10.1523521263662,-26.220681963347,-0.369511151243387,-23.5785778221561,-20.0521863488248,-18.6404059752654,-19.135244029796898,-13.5164785017132,3.1205005089379902,-0.544311665611303,0.0820451941369811,6.109726532642981,-2.27466723923476,4.4247037867116905,5.65663816842243,-12.9953533721593,-15.919131027253302,-21.757741027038,-24.3206453781072,-25.172124397866998,-26.493247446942394,-37.6352295670849,-28.1893326193021,-24.027979888516303,-20.052236057517103,-13.5697039113497,-15.1450736007853,-20.0551628127673,-33.711482599015,-29.364446039998498,-42.118947900379894,-27.5438680379082,-30.6444188221594,-22.8877886536638,-31.637975531616803,-23.676568124045602,-25.1184115034632
sub-0089,ses-01,run-01,vicarious,FFC,35,rating,-3.95341287558949,-8.886579603621211,-12.5107602966139,-13.59377319599,-15.891786546276,-18.1179032805373,-18.441052083127,-12.3291676872775,-4.2695653311204795,-3.64019124107472,5.389101020595599,11.7936543017431,14.913072036423301,21.0419628064136,25.501417769479605,24.4065117835895,22.9744772276586,13.2965840640497,-0.834561922876617,-2.68846900900661,-17.2950619213691,-22.6893764195771,-28.8056640852597,-32.4751075728333,-27.442129980992398,-29.5692280322052,-29.924281695798896,-26.041735428528103,-21.566861099886196,-20.0719234569439,-14.8462956821194,-15.1530414030057,-15.144960179449301,-19.162718928241198,-12.4628656336447,-16.328176015762697,-12.0825646012768,-18.1423943832873,-11.8941224869818,-8.92132029945977,-6.16956496254326,-2.9416640070478497
sub-0089,ses-01,run-01,vicarious,FFC,35,cue,3.27803694184399,5.068596052777821,3.4240631496513703,5.40920022749128,9.71055982726796,10.586125772315901,14.1532824801266,19.2061816101009,35.193293333621995,38.6453461259224,37.35903080793,50.0220658067991,55.9941570255439,55.4020734437813,54.469332995744494,43.95997548269,41.319369695756,39.5076538870379,29.6502909177686,22.272320205492395,12.0217525432722,6.166406278843059,-1.59727897349535,-6.6350618837582305,-2.3516701318124,2.09612541994295,-4.36555537236234,8.15858149685596,8.591351270440331,15.7602471734815,18.4194456815947,24.410800698400504,19.547478104070102,21.567870960622603,26.8825184792307,13.9912364510422,13.662291935539802,5.3374289394971,0.0574988194715615,4.93405496120988,-2.45440531704338,-4.64585050525048
sub-0089,ses-01,run-01,vicarious,FFC,37,cueH_stimH,-4.25641073759505,5.53653987953305,0.11733621729683802,5.13776925656248,-4.28512695839902,0.0235977827642841,9.45177813297437,9.62341603065147,13.872117229514599,30.7833071311109,13.0952957288874,18.5972700601648,22.4233424443152,6.327536030128269,-28.6352035135634,-0.0941112364972696,-8.79717597320371,-9.180262469858802,4.93852806971029,-15.6810209494085,7.367241292027759,21.1024813799968,2.47616578963562,14.1500564114549,24.0005926627978,-0.7837712218251909,23.068552625936302,30.0201725326197,6.964309451116151,22.9701756831496,-0.905154276640587,-25.4056366965419,3.88314249317045,15.094555247785099,-0.5849763313528911,35.162286253722,22.903954628693104,15.915225099725802,16.9730969973925,-9.59994963062945,8.02225771908707,1.2453149168900401
sub-0089,ses-01,run-01,vicarious,FFC,37,cueL_stimH,19.3179798894828,14.7100489983321,-10.674554012484801,20.6992299366821,-3.07669429146995,18.983043556732,2.5449854295154597,16.6880973214494,-8.65228717367586,-2.54655451516237,-7.779427038910401,-9.862827712104599,-13.9915745447373,-11.393800721246901,-1.84142122726678,-24.6993090872369,-15.242856748907,-3.84422624279625,-4.59055358170974,3.6650329609894903,19.8968876285342,9.80670335044294,13.461462364914698,5.7438376840886995,25.310028547350804,5.8210528676921705,4.61184402476579,1.26654942050595,6.78796755966312,-9.885542211816981,4.41778980640674,-9.79697543098746,12.238471529063899,2.56245708756137,0.130829104029772,-13.401547751153,-8.181756833514099,10.0839681026566,-1.26679654758254,22.4373118212995,24.3547397060058,5.435144384915251
sub-0089,ses-01,run-01,vicarious,FFC,37,cueH_stimM,-9.1971220602029,-23.5030725452823,-7.52230270618918,-21.884631030408396,-19.5029420516336,-24.2246720343414,-1.37692856023273,-5.18553222580454,-2.12143723643442,-0.3542298305995929,11.0321275579448,-4.94580991715986,4.6956419232954,0.27536690542069703,-0.493496222914814,-32.8927842220776,-9.56594362415137,-40.5646629094109,-18.483846012412897,-11.1238285371189,-15.5827195808445,-1.89737671384091,8.47443052189033,25.4241068865404,15.481386507057099,6.2726914838062795,-2.39988911257262,11.914283260722899,23.850316830486303,-13.0928750592436,0.7970909762827891,6.42336872410715,-3.84409832634674,1.7204519718297901,4.17066860980822,-18.050527160450198,-1.4867703839622701,-6.626537520431611,11.5404867443299,7.0174180059971105,26.986116485774804,15.792203907699099
sub-0089,ses-01,run-01,vicarious,FFC,37,cueL_stimM,0.350657731874435,-4.44154912309773,5.65241393236784,4.25487896499249,-0.258311530697938,-4.26248964719025,14.997126693730301,16.8935421526553,0.271574952521178,3.3251429065887796,2.30824474917608,-1.9127295642076698,2.0638791095846,-0.182209242408362,-22.758711852512498,-17.3184410832152,-23.376356304304398,-13.095818238445,8.467449575705361,-10.212501466085,-6.10804512273222,12.874662416976301,6.925599189075969,1.0817758548502099,12.1342113677848,-11.171068943503402,-5.81946157761865,-5.2135623847023,-3.20464370949185,-12.990796292788401,-7.081541268705,-10.2773894153747,-18.017757611813398,-17.118401160794598,-5.80796018319108,5.841925652067291,-10.6482672869512,13.438824590623698,-17.4947102654186,-5.7855449965998105,-14.215707674441399,2.09027401039879
sub-0089,ses-01,run-01,vicarious,FFC,37,cueH_stimL,19.4848683017972,2.20199836265556,4.4769046521030305,-1.2947366704193,9.82998773359918,-12.4502060809261,-1.31832627329084,-2.0527444166795,-10.0128853960697,-17.4404336763155,-3.37682910451269,-4.5541460544459405,-7.73445006440818,-9.76879598812241,5.52352829960114,-38.225266847558,-14.3186719727498,4.5702809780089,-15.153678903959598,-6.652449220832981,-1.87297197324961,0.31911912478244603,-8.685822078847199,25.3470326970878,1.2907982750591598,-3.2564188439630497,5.70939231401439,-0.27969322766648497,-8.94488813400449,-19.098605282319102,-9.45386652016612,-15.2116806725649,-6.4868749197427205,-11.6073423764556,-13.0540627018522,10.1219230951615,21.9556959006145,-0.5178582344067311,17.3372041869095,-0.32706650785826197,5.28038032034215,-0.8084533950498101
