event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
10.582350015640259	12.282979965209961	23.067359924316406	31.08999991416931	low_cue	low_stim	2.5344786643981903	-27.1251036020309	2.7067136764526403	-2.5830136896424998	-1	-1	1
35.67504000663757	37.97589993476868	45.7663300037384	56.28272008895874	low_cue	med_stim	2.12077188491821	-20.097757939373253	2.21776914596558	7.46516847179876	-1	0	-2
61.26792001724243	64.1856701374054	74.16633987426758	86.29392004013062	low_cue	low_stim	1.15068602561951	-32.39919863469218	2.00276374816895	-4.396333754682949	-1	-1	1
91.27910995483398	93.67999982833862	101.765939950943	112.28693985939026	low_cue	high_stim	1.5674674510955802	-30.33114517333137	3.2014353275299103	-1.6653341850697219	-1	1	1
119.973140001297	122.87422013282776	133.76635003089905	142.78164982795715	high_cue	med_stim	1.4224748611450202	29.104929848561547	1.76761484146118	-6.2925978564684595	1	0	-2
153.8691201210022	155.78649997711182	169.76629996299744	184.180419921875	high_cue	high_stim	1.88423085212708	44.124464672473344	1.5841560363769498	-6.28518284686664	1	1	1
194.16747999191284	196.98518991470337	206.16657996177673	214.19160985946655	high_cue	med_stim	1.60074400901794	22.79895718082465	2.30504894256592	6.693686857494459	1	0	-2
219.1768000125885	222.077889919281	234.4663097858429	242.68557000160217	high_cue	low_stim	1.76893401145935	25.605182482572445	1.40068006515503	-6.2925978564684595	1	-1	1
251.3721399307251	253.77304005622864	266.66637992858887	280.78310990333557	high_cue	low_stim	1.50705814361572	21.967673720562146	1.68420958518982	-6.516002802188	1	-1	1
285.76829981803894	288.98617005348206	297.9664499759674	311.29448986053467	high_cue	high_stim	1.7841899394988998	27.257142042347844	1.45226454734802	24.142851201716365	1	1	1
326.18337988853455	328.08408999443054	342.36632013320923	353.2934899330139	low_cue	med_stim	2.25107192993164	-29.871245893360964	2.96996545791626	-1.4364154966615494	-1	0	-2
366.38169980049133	369.18274998664856	375.76619005203247	394.7922899723053	low_cue	high_stim	1.48402309417725	-31.03389870455319	2.77110242843628	-2.834228042961298	-1	1	1
