onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.71	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png
35.0	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
62.7	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
96.11	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png
131.61	0.98	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
163.4	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png
193.39	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
234.39	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
259.1	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png
307.8	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
340.7	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h055.png
371.49	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png
9.01	3.29	expectrating	1	low_cue	n/a	3.99	Weak	3.99	Weak	0.63	2.66	l015.png
37.7	2.08	expectrating	2	high_cue	n/a	37.51	Strong	37.51	Strong	0.6	1.48	h026.png
65.9	2.27	expectrating	3	low_cue	n/a	3.91	Weak	3.91	Weak	0.07	2.2	l026.png
98.41	2.37	expectrating	4	high_cue	n/a	34.84	Strong	34.84	Strong	0.73	1.64	h025.png
134.31	2.33	expectrating	5	low_cue	n/a	5.0	Weak	5.0	Weak	0.08	2.25	l043.png
165.7	1.8	expectrating	6	low_cue	n/a	1.15	Barely detectable	1.15	Barely detectable	0.48	1.32	l017.png
195.0	2.56	expectrating	7	high_cue	n/a	24.6	Moderate	24.6	Moderate	0.52	2.04	h003.png
236.01	1.31	expectrating	8	low_cue	n/a	0.46	No sensation	0.46	No sensation	0.43	0.87	l002.png
261.0		expectrating	9	low_cue	n/a			6.01	Weak	2.0	3.98	l053.png
311.01	2.72	expectrating	10	high_cue	n/a	32.74	Strong	32.74	Strong	0.18	2.53	h014.png
342.6	2.57	expectrating	11	high_cue	n/a	28.52	Moderate	28.52	Moderate	0.05	2.52	h055.png
374.8	2.12	expectrating	12	high_cue	n/a	34.01	Strong	34.01	Strong	0.42	1.71	h038.png
19.39	7.01	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
44.69	7.02	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aeunaff_L.mp4
78.39	7.01	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiaff_H.mp4
106.59	7.01	stimulus	4	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t2aaunaff_M.mp4
143.0	7.0	stimulus	5	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aaunaff_M.mp4
180.79	7.0	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
203.19	7.01	stimulus	7	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiaff_H.mp4
243.89	7.01	stimulus	8	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaunaff_L.mp4
276.09	7.0	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiunaff_L.mp4
318.89	7.0	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aaunaff_L.mp4
355.29	7.02	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aeaff_M.mp4
387.29	7.01	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t1afaff_H.mp4
28.12	1.73	outcomerating	1	low_cue	med_stim	4.82	Weak	4.82	Weak	0.1	1.63	task-vicarious_scale.png
58.21	2.06	outcomerating	2	high_cue	low_stim	23.11	Moderate	23.11	Moderate	0.35	1.71	task-vicarious_scale.png
91.61	2.15	outcomerating	3	low_cue	high_stim	3.23	Weak	3.23	Weak	0.5	1.65	task-vicarious_scale.png
114.82		outcomerating	4	high_cue	med_stim			21.42	Moderate	0.42	2.23	task-vicarious_scale.png
156.21	2.35	outcomerating	5	low_cue	med_stim	4.36	Weak	4.36	Weak	0.15	2.2	task-vicarious_scale.png
188.61	2.86	outcomerating	6	low_cue	high_stim	3.22	Weak	3.22	Weak	0.43	2.42	task-vicarious_scale.png
227.91	3.32	outcomerating	7	high_cue	high_stim	33.56	Strong	33.56	Strong	0.53	2.78	task-vicarious_scale.png
252.92	2.12	outcomerating	8	low_cue	low_stim	3.22	Weak	3.22	Weak	0.33	1.78	task-vicarious_scale.png
291.01	3.3	outcomerating	9	low_cue	low_stim	7.41	Weak	7.41	Weak	0.47	2.84	task-vicarious_scale.png
327.61	2.96	outcomerating	10	high_cue	low_stim	25.43	Moderate	25.43	Moderate	0.05	2.91	task-vicarious_scale.png
363.81		outcomerating	11	high_cue	med_stim			20.39	Moderate	0.75	2.97	task-vicarious_scale.png
395.1	3.37	outcomerating	12	high_cue	high_stim	53.5	Strong	53.5	Strong	0.53	2.83	task-vicarious_scale.png
