,sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
0,sub-0018,ses-01,run-01,pain,rINS,216,cueH_stimH,-1.3752897977829,-1.4944587945938101,-0.5569905042648321,-1.4729038476943999,-1.65246987342834,-1.0276169776916502,-0.623533010482788,-0.4927695393562321,-0.322811365127563,-1.14818942546844,-2.20236563682556,-1.27458190917969,-0.912768721580505,-0.966084480285645,-1.1131722927093501,-2.04527854919434,-1.2328736782074,-1.6221752166748,0.309671401977539,-0.37434780597686795,1.4669626951217698,1.3346674442291298,2.4673082828521697,1.85733437538147,1.13505363464355,0.522969543933868,0.867880344390869,0.471235871315002,-0.278341978788376,-0.17468237876892098,-0.742641448974609,-1.72317981719971,-1.57925128936768,-2.11939668655396,-2.65174961090088,-3.6400985717773398,-2.3824508190155,-2.4076509475708,-2.2901663780212402,-1.5517213344574,-1.72175931930542,-1.02421522140503
1,sub-0018,ses-01,run-01,pain,rINS,216,cueL_stimH,0.0559903383255005,0.0689409524202347,-0.644555568695068,0.5641372203826899,-0.34850093722343395,-0.0390360802412033,0.7463179230689999,1.0120708942413301,1.26680791378021,1.6597106456756598,-0.21075952053070102,0.24836969375610396,0.5668192505836489,1.5837817192077601,1.4962682723999,1.4980549812316901,0.264424324035645,1.46905827522278,2.6272430419921897,1.9402039051055902,2.93838000297546,2.32817268371582,3.3745098114013703,2.6201856136322,3.08609104156494,2.78081011772156,3.38197469711304,2.92777729034424,2.76764583587646,3.6386604309082,1.7390453815460198,1.4670720100402799,0.786321043968201,0.803851842880249,0.48457121849060103,-1.0683913230895998,-0.27500319480896,-1.4519001245498702,-1.05169892311096,-1.6413862705230702,-1.00984144210815,-1.1873961687088002
2,sub-0018,ses-01,run-01,pain,rINS,216,cueH_stimM,-1.81653678417206,-0.524803400039673,-0.5396557450294489,-0.104087173938751,0.952427089214325,1.2113838195800801,0.11189681291580199,0.617413938045502,0.20808714628219602,-0.8074401617050171,-0.546649098396301,0.8655265569686891,1.49696385860443,1.9298791885376,3.12412786483765,2.55350542068481,1.92255258560181,1.65123784542084,1.61155009269714,2.1977696418762203,2.3761143684387203,0.0349466800689697,1.5437543392181399,0.180324822664261,0.106497049331665,1.1941125392913798,-0.29442763328552196,-0.08763480186462401,-0.659250020980835,-0.7402608394622799,-0.576412200927734,-0.607040464878082,-0.825316488742828,-1.52792644500732,-1.8359624147415199,-2.15873956680298,-2.17382335662842,-1.83449983596802,-0.6376080513000489,-0.9471700191497799,-0.625253796577454,-1.79946088790894
3,sub-0018,ses-01,run-01,pain,rINS,216,cueL_stimM,-0.27255901694297796,-0.0727077499032021,-0.23664849996566797,-1.2375304698944098,-0.490013837814331,-0.38819527626037603,-0.776589214801788,-0.19210647046566,0.8946421146392819,-0.45871064066886896,-0.776520729064941,-0.461705774068832,-0.0754765272140503,-0.0108028650283813,0.311268150806427,0.771330058574677,-1.16077947616577,0.7829791307449341,0.290689170360565,1.5772678852081299,1.11967277526855,2.2248339653015097,0.7096620798110959,0.909109711647034,2.7066071033477797,3.43828582763672,3.5465466976165803,3.0725269317627,3.49171137809753,3.51620101928711,2.85568523406982,3.31170654296875,2.3440601825714102,2.33259057998657,1.12645852565765,1.08032011985779,0.57377028465271,1.4202651977539098,0.75518000125885,2.34352731704712,0.9922582507133481,1.83287358283997
4,sub-0018,ses-01,run-01,pain,rINS,216,cueH_stimL,-0.315456092357635,-0.4392135739326479,0.7676320075988771,-0.541223406791687,-1.11317694187164,-1.0881826877594,-0.605962812900543,0.5034140348434449,-0.358045697212219,0.8754426836967472,-0.253647834062576,0.0906212329864502,-0.408449053764343,-0.25908094644546503,-0.9847053289413449,-0.17474719882011402,0.337717175483704,1.97406601905823,0.9923418760299679,0.085786759853363,1.80215036869049,0.79757034778595,1.28418517112732,1.3529473543167099,1.75474405288696,0.64362370967865,0.8225809335708621,0.924102902412415,0.244421273469925,-0.45796942710876504,0.31833866238594105,0.5797470808029169,0.6548797488212591,-0.914979219436646,-0.8387001156806949,-0.8224529027938839,-2.0485394001007102,-1.7998780012130702,-1.54871821403503,-3.1802000999450697,-1.6756852865219098,-1.30929374694824
5,sub-0018,ses-01,run-01,pain,rINS,216,cueL_stimL,-0.880448281764984,0.231468752026558,0.442449122667313,0.458955109119415,-0.40608751773834206,-0.6831494569778439,0.0381062924861908,0.5270732641220089,0.911421537399292,-0.11858004331588698,0.233793318271637,1.41073358058929,2.19980096817017,2.0587043762207,2.21235466003418,2.40367960929871,0.525198578834534,1.92686128616333,2.96192693710327,2.60914087295532,2.26054668426514,2.58340191841125,2.9526629447937,2.0908222198486297,1.36522710323334,2.97644853591919,2.16819334030151,1.61508989334106,1.23276829719543,1.9917163848877,2.2938284873962402,3.01904296875,2.7117919921875,2.59442901611328,1.3407287597656201,0.68199634552002,1.1321918964386002,0.987450242042542,1.45828950405121,3.7673003673553502,4.307702541351319,4.78308439254761
6,sub-0018,ses-01,run-01,pain,rINS,216,rating,-0.802400350570679,-1.0195152759552,-1.47908139228821,-1.54342937469482,-1.5727814435958898,-1.76187992095947,-1.7318291664123502,-2.07698631286621,-1.9720091819763201,-2.05641460418701,-1.8517249822616597,-1.6628093719482402,-1.87722182273865,-1.6686737537384,-1.9138724803924598,-1.7106649875640902,-1.8162946701049798,-1.6600775718688998,-2.16303706169128,-1.99765467643738,-1.6313333511352501,-1.46610140800476,-1.0794097185134899,-1.2521796226501498,-1.32849848270416,-1.15641808509827,-1.05476152896881,-0.722814559936523,0.0820589065551758,-0.15520429611206102,0.0328066945075989,0.36303588747978205,-0.272781550884247,0.00306481122970581,-0.49389076232910206,0.0098680853843689,-0.0652636885643005,0.0642099976539612,0.00926029682159424,0.0153446197509766,0.0584903657436371,0.0903168022632599
7,sub-0018,ses-01,run-01,pain,rINS,216,cue,-0.00448480248451233,-0.0733219832181931,0.0894118696451187,0.23891380429267897,-0.10042001307010699,0.507424592971802,1.04026484489441,1.5982291698455802,2.1784248352050803,1.7732129096984899,2.12909913063049,2.26748466491699,3.1638393402099596,2.79675197601318,2.9682433605194105,2.21323132514954,2.86923551559448,2.81220698356628,3.05372405052185,3.0172882080078103,3.12390494346619,2.72141861915588,2.57630515098572,2.9595108032226602,2.7296957969665496,3.12537670135498,3.05435156822205,2.2821819782257102,2.31394505500793,2.19839191436768,2.02975749969482,1.48687279224396,1.86645817756653,1.33722853660583,1.210688829422,1.53590202331543,1.5908284187316901,0.779704034328461,1.2588279247283898,0.94098174571991,1.0138478279113798,1.2128714323043799
8,sub-0018,ses-01,run-01,pain,rINS,218,cueH_stimH,-0.28726381063461304,-2.79052305221558,-0.259005159139633,-1.2307741641998302,0.7196342349052429,-0.48789966106414795,-0.413812011480331,1.9490921497345,0.59725683927536,-2.18328404426575,-2.25719308853149,-1.82926654815674,-3.7075607776641806,0.6694889068603521,0.384487211704254,-1.5370998382568402,-1.8731255531311002,-2.8117151260376,-0.209335803985596,1.08845043182373,0.7751409411430359,-0.865017473697662,1.66361141204834,0.7010814547538761,-0.7723137140274051,-1.07574462890625,-0.319065660238266,-0.956100940704346,-2.42773580551147,-1.46339154243469,-0.8808083534240719,-2.1374757289886497,-3.38075160980225,-3.4851279258727996,-2.95299530029297,-3.7795019149780296,-5.40272521972656,-4.9092078208923295,-1.6840620040893601,-3.39453077316284,-1.9853656291961699,-0.0388619899749756
9,sub-0018,ses-01,run-01,pain,rINS,218,cueL_stimH,2.67892599105835,1.4150686264038101,0.11259415745735198,-0.344434559345245,-0.1793013215065,0.164096474647522,-0.336860328912735,1.4312475919723502,0.665131092071533,0.9799042344093319,0.36409538984298706,0.65691602230072,-0.77533084154129,1.2739188671112098,1.78153276443481,0.872079253196716,-0.9730213284492489,1.11428451538086,3.27955412864685,2.57258248329163,1.6964946985244798,1.64375710487366,2.2412910461425803,1.7674543857574498,2.9414262771606405,1.12275886535645,4.375108718872069,2.89223909378052,1.4852881431579599,3.21475553512573,3.2724051475524902,0.792074680328369,1.1858119964599598,-0.6604392528533941,0.333222150802612,0.44283008575439503,-0.792101621627808,-1.44272780418396,-1.3015885353088401,0.116559028625488,-1.23224449157715,-1.8729341030120803
