"src_subject_id","session_id","param_run_num","param_task_name","param_cue_type","param_stimulus_type","event02_expect_RT","event02_expect_angle","event04_actual_RT","event04_actual_angle","trial_index_runwise","trial_index_subjectwise"
6,1,6,"cognitive","low_cue","high_stim",1.88417911529541,30.5245640369386,1.99236869812012,2.08677727557076,11,22
6,1,6,"cognitive","high_cue","med_stim",0.933906316757202,80.9553334655894,2.82264423370361,12.0786537105128,12,23
6,3,1,"cognitive","low_cue","med_stim",2.1845235824585,64.9831065219,2.46814250946045,70.6410058243053,1,24
6,3,1,"cognitive","low_cue","low_stim",2.0875141620636,58.7994853960194,2.43451714515686,22.9565823245116,2,25
6,3,1,"cognitive","low_cue","high_stim",1.64031934738159,29.2328174575243,2.48508787155151,52.1045754723116,3,26
6,3,1,"cognitive","high_cue","low_stim",2.55107450485229,64.9831065219,2.68766379356384,19.1601731219813,4,27
6,3,1,"cognitive","high_cue","med_stim",2.41781854629517,47.6476296652922,3.14134192466736,41.4032829223715,5,28
6,3,1,"cognitive","high_cue","high_stim",3.11995959281921,55.6096855912874,3.8515796661377,75.515266439677,6,29
6,3,1,"cognitive","low_cue","high_stim",1.61744475364685,27.0812154068428,3.37092256546021,22.6552327086798,7,30
6,3,1,"cognitive","high_cue","high_stim",3.05128645896912,92.7814136692752,2.95726776123047,36.869897645844,8,31
6,3,1,"cognitive","low_cue","med_stim",1.20409727096558,30.0581254794867,3.15140390396118,57.1402479602782,9,32
6,3,1,"cognitive","high_cue","med_stim",2.34191536903381,98.9726266148964,3.15133023262024,43.1947134784868,10,33
6,3,1,"cognitive","low_cue","low_stim",2.46772718429565,43.0474909506004,2.62036728858948,23.4709931181609,11,34
6,3,6,"cognitive","low_cue","med_stim",2.11767721176147,37.1910075397043,2.38443565368652,43.6677801461304,1,35
6,3,6,"cognitive","low_cue","high_stim",1.88423037528992,51.1964134291043,2.45669603347778,1.16438804012388,2,36
6,3,6,"cognitive","high_cue","low_stim",2.81933164596558,60.3128183608063,1.26730799674988,97.7542856958229,3,37
6,3,6,"cognitive","high_cue","med_stim",2.57355117797852,69.3624530153122,2.58442449569702,9.23555909316592,4,38
6,3,6,"cognitive","high_cue","high_stim",1.33401942253113,59.6277136423551,2.30104041099548,6.46745892779152,5,39
6,3,6,"cognitive","low_cue","high_stim",1.45066857337952,31.122470196792,1.92521667480469,41.7480543996361,6,40
6,3,6,"cognitive","low_cue","low_stim",3.37065267562866,47.1090897372578,2.51786422729492,6.0724564072077,7,41
6,3,6,"cognitive","high_cue","high_stim",2.52584171295166,68.8801438465753,3.11997318267822,21.2028186438097,8,42
6,3,6,"cognitive","high_cue","low_stim",2.33432650566101,51.6624771065963,1.69003677368164,10.859503235322,9,43
6,3,6,"cognitive","low_cue","med_stim",2.18715643882751,31.9081069356532,3.30145764350891,10.9029448317519,10,44
6,3,6,"cognitive","low_cue","low_stim",2.04122495651245,32.029785156997,2.96794605255127,10.6337744921121,11,45
6,3,6,"cognitive","high_cue","med_stim",1.23401761054993,77.9213462894872,1.40409445762634,27.7045999471476,12,46
6,4,3,"cognitive","low_cue","high_stim",1.03389048576355,36.3648998459456,2.15335536003113,89.7698977049028,1,47
6,4,3,"cognitive","high_cue","med_stim",2.23429918289185,85.2755483028291,3.20643401145935,123.371052005753,2,48
6,4,3,"cognitive","low_cue","low_stim",1.02549314498901,8.09653716788845,2.33444809913635,54.6807988593851,3,49
6,4,3,"cognitive","high_cue","low_stim",2.63455748558044,27.4075754378184,3.92257857322693,49.6804436182533,4,50
6,4,3,"cognitive","high_cue","med_stim",3.38512754440308,62.24145939894,2.11764788627625,41.250935477652,5,51
6,4,3,"cognitive","high_cue","low_stim",2.19228982925415,73.6518284526488,1.90087413787842,9.9546069435557,6,52
6,4,3,"cognitive","low_cue","high_stim",1.49373197555542,8.49588587835202,3.33475494384766,55.7995158697315,7,53
6,4,3,"cognitive","low_cue","med_stim",2.21781826019287,29.1004774115434,3.12260437011719,78.0869763315993,8,54
6,4,3,"cognitive","high_cue","high_stim",1.0719575881958,95.7794858251559,2.16761589050293,68.1550857539656,10,55
6,4,4,"cognitive","high_cue","low_stim",1.35405611991882,65.5175141026529,3.06793117523193,79.5922886875099,1,56
6,4,4,"cognitive","low_cue","med_stim",2.10956692695618,29.6591092359951,2.78642511367798,46.6272833223936,2,57
6,4,4,"cognitive","high_cue","low_stim",2.90130758285522,39.1397230185291,1.97409176826477,20.1794586645109,3,58
6,4,4,"cognitive","low_cue","med_stim",2.7542028427124,28.9830142410641,3.0512580871582,35.2175929681927,4,59
6,4,4,"cognitive","high_cue","high_stim",1.38405823707581,64.5663162536045,3.58628058433533,39.5984075029918,5,60
6,4,4,"cognitive","low_cue","low_stim",3.31805825233459,29.1441986773614,2.70670175552368,60.4001709995294,6,61
6,4,4,"cognitive","low_cue","high_stim",1.32039213180542,28.9423915917175,2.29347443580627,9.53846273398613,7,62
6,4,4,"cognitive","low_cue","low_stim",2.54037237167358,15.3762512488262,2.51779198646545,5.77948582515591,8,63
6,4,4,"cognitive","high_cue","high_stim",3.97648787498474,48.6592815186608,2.66961121559143,14.3700015151793,9,64
6,4,4,"cognitive","low_cue","high_stim",1.36732172966003,21.9295877501754,2.57553052902222,59.710280365911,10,65
6,4,4,"cognitive","high_cue","med_stim",1.18440914154053,20.7494246475868,2.47372341156006,74.1179493242497,11,66
6,4,4,"cognitive","high_cue","med_stim",2.53591132164001,93.6913859864513,2.76063323020935,93.5178543958018,12,67
7,1,2,"cognitive","low_cue","med_stim",2.08428430557251,7.83761367789845,2.51076912879944,56.0489056716547,1,1
7,1,2,"cognitive","high_cue","low_stim",1.57373213768005,67.2558878933737,3.93493914604187,68.8801438465753,2,2
7,1,2,"cognitive","low_cue","med_stim",2.35892796516418,55.1590559958468,1.78416609764099,53.6351001540544,3,3
7,1,2,"cognitive","high_cue","high_stim",1.45076537132263,68.0704122498246,1.80165767669678,63.1274610083442,4,4
7,1,2,"cognitive","low_cue","low_stim",2.3431077003479,61.2796732021305,2.20265221595764,32.7352262721076,5,5
7,1,2,"cognitive","low_cue","high_stim",3.11796855926514,28.6667055047493,2.37423992156982,37.3300948138227,6,6
7,1,2,"cognitive","high_cue","med_stim",2.90359854698181,57.5815500503569,1.76750540733337,65.9200054897697,7,7
7,1,2,"cognitive","high_cue","low_stim",1.55950736999512,65.0803356301676,1.60075116157532,49.8713910315241,8,8
7,1,2,"cognitive","low_cue","high_stim",3.31806135177612,39.3055692822446,1.95428586006165,63.0234960789303,9,9
7,1,2,"cognitive","high_cue","high_stim",2.06767845153809,66.0140963232054,1.93425369262695,47.6324348689865,10,10
7,1,2,"cognitive","low_cue","low_stim",2.47362351417542,39.2731527410887,3.23466300964355,51.6624771065963,11,11
7,1,4,"cognitive","high_cue","high_stim",1.6842303276062,57.1402479602782,1.42708611488342,71.2001148413473,1,12
7,1,4,"cognitive","low_cue","high_stim",2.22263717651367,36.0442350030727,1.80082583427429,55.1018764389705,2,13
7,1,4,"cognitive","low_cue","high_stim",1.47819590568542,45.8115006837119,1.98863315582275,42.8909102627422,3,14
7,1,4,"cognitive","high_cue","high_stim",2.06759834289551,66.3179122754616,1.55074119567871,64.0521146779984,4,15
7,1,4,"cognitive","low_cue","low_stim",1.16726851463318,37.5126118028564,2.10098576545715,38.3375228934037,5,16
7,1,4,"cognitive","high_cue","low_stim",2.58466196060181,68.1123666818038,1.76754808425903,57.652556500558,6,17
7,1,4,"cognitive","low_cue","med_stim",2.81995129585266,45.6547804022677,2.03423857688904,37.5126118028564,7,18
7,1,4,"cognitive","high_cue","med_stim",1.53410530090332,62.5092447902577,2.6178412437439,63.6399417926469,8,19
7,1,4,"cognitive","high_cue","med_stim",2.7345597743988,73.6104596659652,2.50630974769592,65.8977654988389,9,20
7,1,4,"cognitive","low_cue","med_stim",1.51846218109131,37.9760343038434,2.6846342086792,40.2768882102097,10,21
7,1,4,"cognitive","high_cue","low_stim",2.0509250164032,69.0944306630845,1.85085892677307,56.3099324740202,11,22
7,1,4,"cognitive","low_cue","low_stim",1.96762919425964,36.1796204479789,2.00529623031616,14.1476053870017,12,23
7,3,1,"cognitive","low_cue","med_stim",2.13494753837585,30.8849453307286,1.95121216773987,36.3648998459456,1,24
7,3,1,"cognitive","high_cue","low_stim",2.67291760444641,86.3233981132111,2.20118379592896,37.0078486943146,2,25
7,3,1,"cognitive","high_cue","high_stim",1.15082478523254,58.8360493856398,2.25167655944824,47.4332010547372,3,26
7,3,1,"cognitive","low_cue","med_stim",2.25104999542236,23.5899901707433,2.8417809009552,18.2891583500028,4,27
7,3,1,"cognitive","high_cue","low_stim",2.35511231422424,72.2902754761372,1.70083928108215,31.0817298303779,5,28
7,3,1,"cognitive","low_cue","high_stim",2.33435297012329,24.5972541591229,2.80158948898315,20.9055693369155,6,29
7,3,1,"cognitive","low_cue","low_stim",2.20099544525146,20.4751571140097,2.1567656993866,13.4243700550323,7,30
7,3,1,"cognitive","high_cue","med_stim",1.87069606781006,64.3589941756947,1.48416042327881,43.6980473274211,8,31
7,3,1,"cognitive","low_cue","high_stim",3.02647709846497,29.3452161732949,1.80191445350647,18.7998851586527,9,32
7,3,1,"cognitive","high_cue","med_stim",1.73414134979248,42.3523703347078,2.78939485549927,25.1278241807561,10,33
7,3,1,"cognitive","low_cue","low_stim",2.31895875930786,16.743780392543,2.30933928489685,9.80609275989709,11,34
7,3,1,"cognitive","high_cue","high_stim",2.13631510734558,58.6030877514096,2.17515540122986,46.4604825118437,12,35
7,3,5,"cognitive","high_cue","med_stim",2.98696446418762,55.6096855912874,1.91753387451172,80.1939072401029,1,36
7,3,5,"cognitive","high_cue","low_stim",2.2510461807251,79.140496764678,2.8373658657074,33.3615402805696,2,37
7,3,5,"cognitive","low_cue","med_stim",2.2176718711853,49.4238130569436,1.97224617004395,65.3851269278949,3,38
7,3,5,"cognitive","high_cue","high_stim",3.25201511383057,69.4985741914338,3.50148344039917,46.8052865215132,4,39
7,3,5,"cognitive","high_cue","high_stim",1.43870234489441,64.7743543018758,2.0675253868103,36.3648998459456,5,40
7,3,5,"cognitive","low_cue","high_stim",1.86749887466431,29.2328174575243,1.81852769851685,47.3037603246002,6,41
7,3,5,"cognitive","high_cue","med_stim",1.41734933853149,57.5815500503569,2.40592837333679,71.4922484468651,7,42
7,3,5,"cognitive","high_cue","low_stim",2.01962947845459,65.0803356301676,1.80093741416931,33.0434157568509,8,43
7,3,5,"cognitive","low_cue","high_stim",2.10108470916748,28.7203267978695,2.68447327613831,28.3173392038973,9,44
7,3,5,"cognitive","low_cue","low_stim",3.5515079498291,31.9306821037178,2.10597038269043,18.2170951978248,10,45
7,3,5,"cognitive","low_cue","med_stim",1.23535370826721,49.2244032170839,2.43442344665527,41.5565547950406,11,46
7,4,3,"cognitive","high_cue","med_stim",3.24183797836304,71.8581216621043,2.16899228096008,49.5480424091254,1,47
7,4,3,"cognitive","high_cue","high_stim",1.3840024471283,63.2288497855379,2.32681727409363,53.4985588794937,2,48
7,4,3,"cognitive","low_cue","high_stim",2.15645051002502,23.1674345735363,2.70123147964478,51.0175030328457,3,49
7,4,3,"cognitive","high_cue","low_stim",1.88420605659485,63.8456642216871,2.33792304992676,39.7159998580227,4,50
7,4,3,"cognitive","high_cue","med_stim",2.48449611663818,58.6366977860499,2.10090112686157,36.0442350030727,5,51
7,4,3,"cognitive","low_cue","low_stim",1.73635029792786,23.8683300133074,2.33450651168823,25.1148348861446,6,52
7,4,3,"cognitive","low_cue","med_stim",1.91756200790405,29.8590161649231,2.20100951194763,48.0809358865731,7,53
7,4,3,"cognitive","low_cue","med_stim",2.58457827568054,40.1286089684759,1.30328035354614,41.7480543996361,8,54
7,4,3,"cognitive","high_cue","high_stim",1.90084528923035,58.9182701696221,3.67438507080078,67.5572466347056,9,55
7,4,3,"cognitive","low_cue","low_stim",1.95368719100952,39.9527850013886,1.77739381790161,17.2717425776809,10,56
7,4,3,"cognitive","high_cue","low_stim",1.65382122993469,67.9379595008185,2.57765603065491,28.2074908790153,11,57
7,4,3,"cognitive","low_cue","high_stim",1.64207196235657,42.7223910416659,2.88460326194763,58.362206569942,12,58
7,4,6,"cognitive","high_cue","med_stim",2.4844765663147,56.4372562189076,2.4179379940033,46.974934010882,1,59
7,4,6,"cognitive","low_cue","low_stim",2.13953018188477,57.2647737278924,1.15063333511353,30.9220261829243,2,60
7,4,6,"cognitive","high_cue","low_stim",1.8924446105957,60.1409838350769,1.95089888572693,19.2460318014876,3,61
7,4,6,"cognitive","high_cue","high_stim",2.16776633262634,69.1455419604217,1.73913383483887,53.4985588794937,4,62
7,4,6,"cognitive","high_cue","low_stim",1.35253071784973,61.6836450567278,1.68410491943359,34.3396517054647,5,63
7,4,6,"cognitive","high_cue","med_stim",1.708331823349,53.7838155624007,2.5011465549469,60.3408907640049,6,64
7,4,6,"cognitive","low_cue","high_stim",1.13389301300049,27.8014587799341,1.55286169052124,29.5454437848755,7,65
7,4,6,"cognitive","low_cue","med_stim",2.13442039489746,34.7096845427188,2.27409482002258,28.2074908790153,8,66
7,4,6,"cognitive","high_cue","high_stim",2.88512921333313,63.0234960789303,1.70095038414001,17.1197155619472,9,67
7,4,6,"cognitive","low_cue","med_stim",1.49127626419067,27.8014587799341,1.43474841117859,41.7295120768164,10,68
7,4,6,"cognitive","low_cue","low_stim",1.58406162261963,32.6658945301573,3.33481884002686,24.2702732593095,11,69
7,4,6,"cognitive","low_cue","high_stim",2.05093121528625,29.0322839679456,1.72294664382935,15.9453959009229,12,70
8,1,2,"cognitive","high_cue","high_stim",2.3343620300293,52.6699051861773,3.87326288223267,95.3198939178069,1,1
8,1,2,"cognitive","low_cue","high_stim",2.40347933769226,33.3051072750249,1.93422818183899,45.1632353974189,2,2
8,1,2,"cognitive","low_cue","high_stim",2.99220752716064,47.9273479917409,2.66841053962708,74.7245130860999,3,3
8,1,2,"cognitive","high_cue","high_stim",2.10108017921448,58.7994853960194,3.33911061286926,100.676355682696,4,4
8,1,2,"cognitive","low_cue","low_stim",3.81956481933594,24.1962525877912,3.02561092376709,21.8014094863518,5,5
8,1,2,"cognitive","high_cue","low_stim",2.33711719512939,91.1550003680448,3.35475134849548,11.3550828031402,6,6
8,1,2,"cognitive","low_cue","med_stim",2.36777186393738,51.519801751657,2.30910181999207,48.0809358865731,7,7
8,1,2,"cognitive","high_cue","med_stim",2.13732194900513,50.0759881885611,1.95084810256958,44.0234619642384,8,8
8,1,2,"cognitive","high_cue","med_stim",1.95090794563293,47.6025622024998,1.9371440410614,42.5667989452628,9,9
8,1,2,"cognitive","low_cue","med_stim",3.98513269424438,68.8801438465753,2.15850329399109,65.3851269278949,10,10
8,1,2,"cognitive","high_cue","low_stim",2.62085914611816,43.5395174881564,2.25098991394043,45.9765380357616,11,11
8,1,2,"cognitive","low_cue","low_stim",3.89187431335449,43.0474909506004,2.35153818130493,21.7158295955314,12,12
8,1,5,"cognitive","high_cue","low_stim",3.86841416358948,49.5480424091254,2.71788716316223,36.1796204479789,1,13
8,1,5,"cognitive","low_cue","high_stim",2.38444256782532,54.5160202049682,1.9050281047821,34.0771952801307,2,14
8,1,5,"cognitive","low_cue","med_stim",3.0892219543457,50.8946081470355,2.25102138519287,34.3302171955033,4,15
8,1,5,"cognitive","low_cue","high_stim",3.08467221260071,24.7107994622302,3.00223565101624,38.3375228934037,5,16
8,1,5,"cognitive","low_cue","low_stim",1.68454790115356,43.6360724683971,1.8009033203125,31.637793430058,7,17
8,1,5,"cognitive","low_cue","low_stim",2.11768817901611,24.1962525877912,3.75158882141113,23.2592209455283,8,18
8,1,5,"cognitive","high_cue","med_stim",2.23436427116394,51.1964134291043,3.87018799781799,21.2028186438097,10,19
8,1,5,"cognitive","high_cue","high_stim",3.53491806983948,37.5126118028564,2.08437752723694,30.8052623872091,11,20
8,3,3,"cognitive","high_cue","low_stim",2.38941431045532,41.4236656250027,2.56778168678284,36.1654768344639,2,21
8,3,3,"cognitive","high_cue","med_stim",2.534419298172,40.1286089684759,2.88730382919312,51.519801751657,3,22
8,3,3,"cognitive","low_cue","med_stim",2.55107975006104,41.0995062576181,3.45148754119873,36.5014411205063,4,23
8,3,3,"cognitive","high_cue","high_stim",2.8890643119812,43.354022502436,2.68449401855469,41.4236656250027,5,24
8,3,3,"cognitive","low_cue","high_stim",2.34163737297058,33.2449372403005,3.66815662384033,48.0809358865731,6,25
8,3,3,"cognitive","high_cue","high_stim",2.25098395347595,45.1623105559367,2.37083053588867,42.3825866367356,7,26
8,3,3,"cognitive","high_cue","med_stim",2.68468737602234,36.0442350030727,2.41773509979248,37.4700732223124,8,27
8,3,3,"cognitive","low_cue","low_stim",2.48746585845947,38.948267891206,2.53448724746704,38.9136486544172,9,28
8,3,3,"cognitive","low_cue","high_stim",2.36084365844727,34.8981235610295,2.71938276290894,41.4236656250027,10,29
8,3,3,"cognitive","low_cue","low_stim",2.83450865745544,41.5761287550693,2.21903252601624,41.9015430328756,11,30
8,3,4,"cognitive","low_cue","med_stim",2.50109195709229,32.5417535599951,3.06884527206421,46.9525090493996,1,31
8,3,4,"cognitive","low_cue","low_stim",2.2010178565979,43.3727166776064,2.42399740219116,36.5014411205063,2,32
8,3,4,"cognitive","low_cue","high_stim",3.43485856056213,47.1090897372578,3.84321928024292,32.4184499496431,3,33
8,3,4,"cognitive","high_cue","low_stim",2.13947701454163,43.8575005769557,2.6177670955658,34.0716098073942,4,34
8,3,4,"cognitive","high_cue","high_stim",2.25101637840271,30.5702477502442,3.3376681804657,33.1785116593927,5,35
8,3,4,"cognitive","low_cue","high_stim",2.55460572242737,30.1735200296443,2.25100183486938,46.1360280396881,6,36
8,3,4,"cognitive","high_cue","high_stim",2.16039943695068,44.3489396197705,2.15105628967285,41.7107573215082,7,37
8,3,4,"cognitive","low_cue","med_stim",1.98424792289734,37.3300948138227,2.61774468421936,42.227157522404,8,38
8,3,4,"cognitive","high_cue","med_stim",2.9537205696106,48.5763343749974,3.31805849075317,48.0809358865731,9,39
8,3,4,"cognitive","low_cue","low_stim",2.10604619979858,29.8590161649231,3.96823954582214,40.4519575908746,10,40
8,4,1,"cognitive","low_cue","low_stim",2.78461384773254,37.7527311065123,2.82612800598145,33.0238675557966,1,41
8,4,1,"cognitive","low_cue","med_stim",2.35666131973267,23.6820877245385,2.18433260917664,45.8161239955856,2,42
8,4,1,"cognitive","low_cue","low_stim",2.63481688499451,42.6420940292831,2.28923058509827,30.5702477502442,3,43
8,4,1,"cognitive","low_cue","high_stim",2.11919951438904,37.6528298208836,2.41776847839355,46.6272833223936,4,44
8,4,1,"cognitive","high_cue","med_stim",2.71787023544312,30.4418052151987,2.55120778083801,48.9679181379869,5,45
8,4,1,"cognitive","high_cue","high_stim",2.33437490463257,47.9273479917409,1.85207390785217,50.1021652523582,6,46
8,4,1,"cognitive","high_cue","med_stim",2.06763410568237,47.6174133632644,1.99091196060181,25.4336837463955,7,47
8,4,1,"cognitive","high_cue","low_stim",2.65465927124023,38.480198248343,2.65117168426514,35.8583597764751,8,48
8,4,1,"cognitive","high_cue","low_stim",2.19277715682983,40.4519575908746,3.21803975105286,36.869897645844,9,49
8,4,1,"cognitive","high_cue","high_stim",2.90137147903442,43.0474909506004,2.63805913925171,48.2519456003639,10,50
8,4,1,"cognitive","low_cue","med_stim",2.78455328941345,39.8055710922652,3.57240080833435,47.9273479917409,11,51
8,4,1,"cognitive","low_cue","high_stim",2.81784343719482,40.1009075462122,3.19022655487061,30.3581154587666,12,52
8,4,6,"cognitive","low_cue","high_stim",2.22357130050659,26.667731675599,3.05166459083557,28.3163549432722,1,53
8,4,6,"cognitive","high_cue","med_stim",2.54074358940125,43.2049932626637,3.61822986602783,50.0472149986114,2,54
8,4,6,"cognitive","low_cue","low_stim",2.08455061912537,28.7203267978695,3.00628232955933,32.1522951412823,3,55
8,4,6,"cognitive","low_cue","low_stim",2.41771650314331,45.8115006837119,2.78460741043091,32.7352262721076,4,56
8,4,6,"cognitive","high_cue","low_stim",2.2207715511322,44.0234619642384,2.43449354171753,38.480198248343,5,57
8,4,6,"cognitive","high_cue","med_stim",2.26770997047424,34.8981235610295,2.73838400840759,29.6591092359951,6,58
8,4,6,"cognitive","high_cue","low_stim",2.1844367980957,38.3375228934037,2.32439398765564,27.9092902838683,7,59
8,4,6,"cognitive","low_cue","high_stim",2.5705292224884,32.029785156997,2.06771230697632,49.7231117897903,8,60
8,4,6,"cognitive","low_cue","med_stim",3.53487062454224,25.2256456981242,3.91830110549927,23.5358009457795,9,61
8,4,6,"cognitive","low_cue","med_stim",3.55156636238098,37.4700732223124,2.42231607437134,28.0048573880436,10,62
9,1,3,"cognitive","low_cue","med_stim",2.56785488128662,8.32565033042684,2.88462829589844,7.60983715755195,1,1
9,1,3,"cognitive","high_cue","high_stim",2.3010196685791,54.2461127455633,2.10348534584045,18.7372984148987,2,2
9,1,3,"cognitive","low_cue","high_stim",2.08424115180969,2.0700306530411,3.56813716888428,20.0423167448936,3,3
9,1,3,"cognitive","high_cue","low_stim",2.0231819152832,49.3987053549955,2.78451800346375,17.7097245238628,4,4
9,1,3,"cognitive","high_cue","med_stim",1.99255013465881,51.3401917459099,2.08617925643921,28.3163549432722,5,5
9,1,3,"cognitive","low_cue","high_stim",2.56791806221008,2.75910765862027,2.50778889656067,24.5793141156962,6,6
9,1,3,"cognitive","high_cue","med_stim",1.75428009033203,54.9702976105488,2.46770358085632,24.4059097796912,7,7
9,1,3,"cognitive","low_cue","low_stim",2.7755663394928,10.1407931461128,3.40140867233276,4.61064931866061,8,8
9,1,3,"cognitive","low_cue","low_stim",2.5010449886322,12.2747260952603,2.89034461975098,9.6887865603668,9,9
9,1,3,"cognitive","high_cue","high_stim",2.23666977882385,59.6277136423551,3.06010484695435,18.2170951978248,10,10
9,1,3,"cognitive","low_cue","med_stim",2.27417612075806,1.61679031067324,3.73490929603577,6.00900595749452,11,11
9,1,6,"cognitive","low_cue","low_stim",2.57264089584351,11.3550828031402,2.86791133880615,18.9432630612515,1,12
9,1,6,"cognitive","low_cue","med_stim",1.55075478553772,7.1250163489018,2.7027370929718,28.072486935853,2,13
9,1,6,"cognitive","high_cue","med_stim",1.38400983810425,45.4869212478131,2.39228391647339,43.3348939418963,3,14
