,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename
0,40,4,vicarious,1,3,1,low_cue,med_stim,2,1627648993.16151,1627648993.16478,1627648995.97007,1627648995.97412,5.18148589134216,1627649001.17201,1627649001.17602,low_cue,l044.png,1627649002.15295,1627649002.15457,2.19860911369324,1627649004.40655,1627649004.41362,1627649006.6793,2.2727518081665,23.8925023080266,FIX,1627649008.42471,1627649008.43074,4.02684164047241,med_stim,1627649014.45622,1627649014.45371,,0,,0,0,1627649021.46291,1627649021.46519,5.08864712715149,1627649026.58149,1627649026.58256,1627649029.98323,3.40174984931946,25.2134958714786,FIX,1627649392.00109,1627649392.00285,398.839579582214,,0,043-jh043,jh043t2aeunaff_M.mp4,0,
1,40,4,vicarious,1,3,1,high_cue,low_stim,4,1627648993.16151,1627648993.16478,1627649030.68301,1627649030.68422,3.1685426235199,1627649033.86753,1627649033.86965,high_cue,h032.png,1627649034.85282,1627649034.85437,1.89873290061951,1627649036.76862,1627649036.78019,1627649039.42923,2.6606125831604,94.1512852664217,FIX,1627649040.78678,1627649040.78883,4.06497478485107,low_stim,1627649046.85554,1627649046.85324,,0,,0,0,1627649053.875,1627649053.87706,0.876559495925903,1627649054.77533,1627649054.78027,1627649056.49591,1.72057723999023,14.7561525483123,FIX,1627649392.00109,1627649392.00285,398.839579582214,,0,043-jh043,jh043t2aaunaff_L.mp4,0,
2,40,4,vicarious,1,3,1,high_cue,high_stim,6,1627648993.16151,1627648993.16478,1627649058.81017,1627649058.81477,5.14138579368591,1627649063.96209,1627649063.96462,high_cue,h015.png,1627649064.95298,1627649064.95482,1.8985800743103,1627649066.87985,1627649066.88078,1627649069.56459,2.68473982810974,58.9564443837118,FIX,1627649070.89801,1627649070.90009,11.1535453796387,high_stim,1627649084.0556,1627649084.05332,,0,,0,0,1627649091.0722,1627649091.07468,4.97935461997986,1627649096.07407,1627649096.07996,1627649098.74664,2.67256832122803,109.033316410219,FIX,1627649392.00109,1627649392.00285,398.839579582214,,0,121-vw121,vw121t1aaaff_H.mp4,0,
3,40,4,vicarious,1,3,1,low_cue,med_stim,2,1627648993.16151,1627648993.16478,1627649100.10891,1627649100.11444,1.84265041351318,1627649101.95959,1627649101.96449,low_cue,l036.png,1627649102.9527,1627649102.95432,1.79886102676392,1627649104.77731,1627649104.77984,1627649106.11248,1.33516407012939,53.4089117326007,FIX,1627649108.79548,1627649108.7969,1.65607857704163,med_stim,1627649112.4558,1627649112.45336,,0,,0,0,1627649119.46612,1627649119.46823,0.485433101654053,1627649119.96631,1627649119.9801,1627649121.65042,1.6841127872467,45.164170838717,FIX,1627649392.00109,1627649392.00285,398.839579582214,,0,121-vw121,vw121t1aiaff_M.mp4,0,
4,40,4,vicarious,1,3,1,high_cue,low_stim,4,1627648993.16151,1627648993.16478,1627649124.00115,1627649124.0044,3.25061774253845,1627649127.26903,1627649127.27236,high_cue,h022.png,1627649128.2534,1627649128.25575,0.598159074783325,1627649128.86963,1627649128.87996,1627649132.56265,3.69301795959473,93.0250119075637,FIX,1627649133.12122,1627649133.12315,3.83034062385559,low_stim,1627649138.96072,1627649138.95431,,0,,0,0,1627649145.95934,1627649145.9652,0.592218399047852,1627649146.57623,1627649146.58002,1627649148.19587,1.61963272094727,87.6531257075127,FIX,1627649392.00109,1627649392.00285,398.839579582214,,0,107-hs107,hs107t2aeunaff_L.mp4,0,
5,40,4,vicarious,1,3,1,low_cue,high_stim,3,1627648993.16151,1627648993.16478,1627649150.62775,1627649150.63076,7.12381029129028,1627649157.76374,1627649157.76559,low_cue,l052.png,1627649158.75242,1627649158.75373,1.29913592338562,1627649160.0646,1627649160.06546,1627649161.7154,1.65080642700195,37.6688846137141,FIX,1627649164.08276,1627649164.08438,0.968793630599976,high_stim,1627649167.05525,1627649167.05308,,0,,0,0,1627649174.06982,1627649174.07175,8.78173661231995,1627649182.8731,1627649182.88009,1627649185.31257,2.43946290016174,116.253099017217,FIX,1627649392.00109,1627649392.00285,398.839579582214,,0,107-hs107,hs107t1afaff_H.mp4,0,
6,40,4,vicarious,1,3,1,low_cue,low_stim,1,1627648993.16151,1627648993.16478,1627649186.90794,1627649186.90987,3.2436158657074,1627649190.15915,1627649190.16411,low_cue,l013.png,1627649191.15245,1627649191.15372,0.999109029769897,1627649192.1599,1627649192.16342,1627649193.69637,1.53647375106812,39.7760524037316,FIX,1627649196.17806,1627649196.18043,3.47349190711975,low_stim,1627649201.65529,1627649201.653,,0,,0,0,1627649208.66606,1627649208.66799,5.18550109863281,1627649213.868,1627649213.88023,1627649215.26877,1.40077900886536,10.2633428327706,FIX,1627649392.00109,1627649392.00285,398.839579582214,,0,124-dn124,dn124t1aaunaff_L.mp4,0,
7,40,4,vicarious,1,3,1,high_cue,med_stim,5,1627648993.16151,1627648993.16478,1627649217.90283,1627649217.90445,0.748721837997437,1627649218.66979,1627649218.67122,high_cue,h010.png,1627649219.65243,1627649219.65375,1.39912605285645,1627649221.07068,1627649221.07209,1627649223.80517,2.73448467254639,69.3903070624679,FIX,1627649225.08885,1627649225.09078,3.46270966529846,med_stim,1627649230.55489,1627649230.55298,,0,,0,0,1627649237.56016,1627649237.56433,3.09139275550842,1627649240.67799,1627649240.67987,1627649242.37919,1.70119404792786,27.8014587799341,FIX,1627649392.00109,1627649392.00285,398.839579582214,,0,064-ak064,ak064t1aiaff_M.mp4,0,
8,40,4,vicarious,1,3,1,low_cue,high_stim,3,1627648993.16151,1627648993.16478,1627649244.69616,1627649244.71415,3.55541276931763,1627649248.26416,1627649248.26605,low_cue,l025.png,1627649249.25246,1627649249.25372,0.999099016189575,1627649250.2649,1627649250.2662,1627649252.58275,2.31784892082214,31.122470196792,FIX,1627649254.28307,1627649254.28471,1.6684901714325,high_stim,1627649257.95525,1627649257.95295,,0,,0,0,1627649264.97039,1627649264.97217,6.48117136955261,1627649271.47281,1627649271.47995,1627649273.54592,2.07311248779297,82.5788840674294,FIX,1627649392.00109,1627649392.00285,398.839579582214,,0,043-jh043,jh043t2aeaff_H.mp4,0,
9,40,4,vicarious,1,3,1,high_cue,med_stim,5,1627648993.16151,1627648993.16478,1627649275.49098,1627649275.49678,6.26057958602905,1627649281.75998,1627649281.76416,high_cue,h033.png,1627649282.75244,1627649282.75374,1.89911508560181,1627649284.66106,1627649284.66343,1627649287.24599,2.58493137359619,100.034879226466,FIX,1627649288.67923,1627649288.6812,4.17232990264893,med_stim,1627649294.85498,1627649294.85303,,0,,0,0,1627649301.86748,1627649301.86936,3.18407821655273,1627649305.06867,1627649305.07985,1627649308.03661,2.96793723106384,136.836844430061,FIX,1627649392.00109,1627649392.00285,398.839579582214,,0,107-hs107,hs107t2aaaff_M.mp4,0,
