onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.7	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png	n/a	n/a	n/a
33.4	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png	n/a	n/a	n/a
71.09	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png	n/a	n/a	n/a
100.69	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png	n/a	n/a	n/a
135.8	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a
170.6	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png	n/a	n/a	n/a
196.89	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png	n/a	n/a	n/a
236.99	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png	n/a	n/a	n/a
268.3	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png	n/a	n/a	n/a
301.9	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png	n/a	n/a	n/a
333.89	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a
372.49	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a
7.72	3.34	expectrating	1	low_cue	n/a	33.24	Strong	33.24	Strong	1.08	2.26	l015.png	n/a	n/a	n/a
35.7		expectrating	2	low_cue	n/a			14.43	Moderate	1.02	3.4	l017.png	n/a	n/a	n/a
73.41	2.03	expectrating	3	low_cue	n/a	20.39	Moderate	20.39	Moderate	0.03	2.0	l041.png	n/a	n/a	n/a
103.51	2.16	expectrating	4	high_cue	n/a	103.42	Strongest sensation of any kind	103.42	Strongest sensation of any kind	0.55	1.61	h051.png	n/a	n/a	n/a
137.5	1.62	expectrating	5	high_cue	n/a	53.31	Strong	53.31	Strong	0.12	1.5	h027.png	n/a	n/a	n/a
172.4	1.35	expectrating	6	high_cue	n/a	69.09	Very Strong	69.09	Very Strong	0.17	1.18	h052.png	n/a	n/a	n/a
199.89	1.37	expectrating	7	high_cue	n/a	53.5	Strong	53.5	Strong	0.18	1.19	h030.png	n/a	n/a	n/a
239.69	2.07	expectrating	8	low_cue	n/a	12.48	Moderate	12.48	Moderate	0.43	1.64	l026.png	n/a	n/a	n/a
271.3	1.28	expectrating	9	high_cue	n/a	49.9	Strong	49.9	Strong	0.05	1.23	h029.png	n/a	n/a	n/a
304.2	1.3	expectrating	10	low_cue	n/a	5.05	Weak	5.05	Weak	0.05	1.25	l024.png	n/a	n/a	n/a
336.89	1.84	expectrating	11	high_cue	n/a	40.58	Strong	40.58	Strong	0.4	1.44	h036.png	n/a	n/a	n/a
375.49	2.12	expectrating	12	low_cue	n/a	22.66	Moderate	22.66	Moderate	0.17	1.95	l010.png	n/a	n/a	n/a
15.71	6.99	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_100_R.jpg	diff	diff	True
46.5	6.99	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_50.jpg	same	diff	False
84.2	7.0	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_150.jpg	same		False
114.79	7.0	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_50_R.jpg	diff		False
149.81	6.99	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_100_R.jpg	diff	diff	True
181.0	6.99	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_150.jpg	same	same	True
212.2	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_50_R.jpg	diff		False
251.29	7.0	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	38_150_R.jpg	diff		False
279.19	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_150.jpg	same	diff	False
316.5	6.99	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	47_100.jpg	same	diff	False
349.2	7.0	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_100_R.jpg	diff	same	False
383.39	7.0	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_50_R.jpg	diff	diff	True
27.89	3.94	outcomerating	1	low_cue	med_stim	38.8	Strong	38.8	Strong	0.92	3.02	task-cognitive_scale.png	n/a	n/a	n/a
55.4		outcomerating	2	low_cue	low_stim			15.66	Moderate	0.8	3.03	task-cognitive_scale.png	n/a	n/a	n/a
93.3		outcomerating	3	low_cue	high_stim			25.13	Moderate	0.88	2.4	task-cognitive_scale.png	n/a	n/a	n/a
124.7	1.9	outcomerating	4	high_cue	low_stim	34.39	Strong	34.39	Strong	0.43	1.47	task-cognitive_scale.png	n/a	n/a	n/a
159.69	3.32	outcomerating	5	high_cue	med_stim	39.81	Strong	39.81	Strong	0.68	2.64	task-cognitive_scale.png	n/a	n/a	n/a
190.89	1.99	outcomerating	6	high_cue	high_stim	45.82	Strong	45.82	Strong	0.65	1.34	task-cognitive_scale.png	n/a	n/a	n/a
231.0	2.25	outcomerating	7	high_cue	low_stim	72.44	Very Strong	72.44	Very Strong	0.72	1.53	task-cognitive_scale.png	n/a	n/a	n/a
259.3	2.83	outcomerating	8	low_cue	high_stim	37.19	Strong	37.19	Strong	0.48	2.35	task-cognitive_scale.png	n/a	n/a	n/a
295.69	3.4	outcomerating	9	high_cue	high_stim	12.58	Moderate	12.58	Moderate	0.43	2.97	task-cognitive_scale.png	n/a	n/a	n/a
327.69		outcomerating	10	low_cue	med_stim			13.98	Moderate	0.43	3.5	task-cognitive_scale.png	n/a	n/a	n/a
