,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,34,4,vicarious,2,low_cue,low_stim,1,0,low_stim,0.6052058551217169
1,34,4,vicarious,2,low_cue,med_stim,2,1,med_stim,0.14007966710305378
2,34,4,vicarious,2,high_cue,med_stim,5,2,med_stim,-0.10862960418974482
3,34,4,vicarious,2,low_cue,high_stim,3,3,high_stim,1.0329109007153707
4,34,4,vicarious,2,high_cue,med_stim,5,4,med_stim,-0.27608297648536795
5,34,4,vicarious,2,low_cue,high_stim,3,5,high_stim,-1.1399670038012946
6,34,4,vicarious,2,low_cue,low_stim,1,6,low_stim,-1.7258718281098193
7,34,4,vicarious,2,high_cue,high_stim,6,7,high_stim,-0.05190342808761836
8,34,4,vicarious,2,high_cue,high_stim,6,8,high_stim,0.11071850947158808
9,34,4,vicarious,2,high_cue,low_stim,4,9,low_stim,-0.7796087509678792
10,34,4,vicarious,2,high_cue,low_stim,4,10,low_stim,1.5731433282914034
11,34,4,vicarious,2,low_cue,med_stim,2,11,med_stim,0.9246613743474138
