onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
3.4088401794433594	6.126520156860352	16.581050157546997	32.60306000709534	low_cue	high_stim	1.43612790107727	4.62923494779759	2.48479890823364	30.7627195342389	-1	1	1	-54.9496364775531	-17.92358144177705
41.60641002655029	44.70757007598877	53.253859996795654	69.30007004737854	high_cue	med_stim	1.50514101982117	95.0694201326125	1.9676947593689	50.6944307177554	1	0	-2	35.490548707261816	2.0081297417394524
78.40347003936768	81.52130007743835	86.03050017356873	97.8107099533081	low_cue	low_stim	2.47475028038025	23.8925023080266	1.80258417129517	15.3762512488262	-1	-1	1	-35.68636911732409	-33.31004972718975
105.89705014228821	107.39761018753052	112.22207999229431	128.00530004501343	low_cue	low_stim	1.53401517868042	23.1683871534975	1.79060220718384	7.44140548974372	-1	-1	1	-36.41048427185319	-41.24489548627223
137.10870003700256	140.20985007286072	147.91779017448425	159.90053009986877	high_cue	low_stim	1.95274496078491	83.1025724422482	1.80080389976501	36.6861106915455	1	-1	1	23.523701016897512	-12.000190284470449
169.0039200782776	171.00467014312744	175.55631017684937	187.3107500076294	high_cue	med_stim	1.45786428451538	100.719275259374	1.71857476234436	101.35508280314	1	0	-2	41.14040383402331	52.66878182712404
194.39673018455505	196.397469997406	207.44579005241394	222.3071300983429	high_cue	low_stim	1.93418598175049	70.9065079995144	2.5889253616333	47.4332010547372	1	-1	1	11.327636574163712	-1.2530999212787535
234.79512000083923	237.29606008529663	249.3394901752472	262.705530166626	low_cue	high_stim	1.26730966567993	35.7538872544367	2.03424310684204	63.0197692817771	-1	1	1	-23.824984170913993	14.333468305761151
271.7922501564026	274.9100799560547	284.65232014656067	294.40068006515503	low_cue	med_stim	1.58595180511475	56.888658039628	2.90124773979187	61.7776670970281	-1	0	-2	-2.690213385722693	13.09136612101215
299.90274000167847	301.80345010757446	313.5422101020813	326.0958399772644	low_cue	med_stim	1.77590847015381	21.7158295955314	1.46742987632751	31.8342055455592	-1	0	-2	-37.863041829819295	-16.85209543045675
337.9002401828766	340.6012501716614	346.0444600582123	355.50681018829346	high_cue	high_stim	1.48419594764709	89.3013056170165	2.35578465461731	76.0771011508119	1	1	1	29.722434191665805	27.39080017479595
362.5927801132202	364.81028008461	376.51865005493164	394.6047201156616	high_cue	high_stim	1.9856960773468	109.798876354525	1.85088610649109	61.7776670970281	1	1	1	50.220004929174316	13.09136612101215
