,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename
0,93,4,vicarious,4,5,2,low_cue,high_stim,3,1643058610.59426,1643058610.59706,1643058613.40125,1643058613.40402,2.18632292747498,1643058615.60207,1643058615.605,low_cue,l049.png,1643058616.58952,1643058616.59134,1.59804511070251,1643058618.21971,1643058618.22149,1643058619.90422,1.68450307846069,46.1424994230443,FIX,1643058622.23788,1643058622.24033,5.14969444274902,high_stim,1643058629.39388,1643058629.39042,,0,,0,0,1643058636.39316,1643058636.40335,2.99441432952881,1643058639.41095,1643058639.41891,1643058641.63472,2.22377419471741,57.970214843003,FIX,1643059009.54898,1643059009.5533,398.954723119736,,0,042-ll042,ll042t1aiaff_H.mp4,0,
1,93,4,vicarious,4,5,2,high_cue,med_stim,5,1643058610.59426,1643058610.59706,1643058643.44579,1643058643.44869,4.54178547859192,1643058647.99748,1643058648.00326,high_cue,h045.png,1643058648.98912,1643058648.99091,1.29845094680786,1643058650.29834,1643058650.30254,1643058652.25132,1.9529812335968,97.1250163489018,FIX,1643058654.31651,1643058654.31966,6.27106404304504,med_stim,1643058662.59135,1643058662.58924,,0,,0,0,1643058669.60554,1643058669.60778,6.4820294380188,1643058676.10797,1643058676.11941,1643058679.07624,2.96827459335327,18.434948822922,FIX,1643059009.54898,1643059009.5533,398.954723119736,,0,043-jh043,jh043t2aeunaff_M.mp4,0,
2,93,4,vicarious,4,5,2,low_cue,low_stim,1,1643058610.59426,1643058610.59706,1643058680.1428,1643058680.14483,1.14476752281189,1643058681.29323,1643058681.30309,low_cue,l034.png,1643058682.28869,1643058682.29019,1.29888391494751,1643058683.61076,1643058683.61205,1643058685.86793,2.25717091560364,62.8188889145228,FIX,1643058687.62893,1643058687.6365,0.858641862869263,low_stim,1643058690.49148,1643058690.48924,,0,,0,0,1643058697.49928,1643058697.50303,1.38829493522644,1643058698.91647,1643058698.91884,1643058700.86794,1.95147323608398,16.7652025082104,FIX,1643059009.54898,1643059009.5533,398.954723119736,,0,106-nm106,nm106t1aaunaff_L.mp4,0,
3,93,4,vicarious,4,5,2,high_cue,low_stim,4,1643058610.59426,1643058610.59706,1643058702.95131,1643058702.95337,7.83625912666321,1643058710.80424,1643058710.80629,high_cue,h047.png,1643058711.78854,1643058711.78981,1.59903001785278,1643058713.40521,1643058713.40664,1643058715.17314,1.76792860031128,51.8427734126309,FIX,1643058717.42337,1643058717.42544,1.36419653892517,low_stim,1643058720.79129,1643058720.78931,,0,,0,0,1643058727.79391,1643058727.80312,6.49366235733032,1643058734.31301,1643058734.31867,1643058736.13478,1.82177734375,10.7625372231425,FIX,1643059009.54898,1643059009.5533,398.954723119736,,0,064-ak064,ak064t1afunaff_L.mp4,0,
4,93,4,vicarious,4,5,2,low_cue,med_stim,2,1643058610.59426,1643058610.59706,1643058738.34784,1643058738.35,4.83972764015198,1643058743.19965,1643058743.20278,low_cue,l022.png,1643058744.18857,1643058744.18992,1.59900403022766,1643058745.80062,1643058745.80229,1643058747.63508,1.83445572853088,77.7449754262611,FIX,1643058749.81879,1643058749.82086,6.26878309249878,med_stim,1643058758.09138,1643058758.08926,,0,,0,0,1643058765.10782,1643058765.11083,1.87974834442139,1643058767.00853,1643058767.01893,1643058769.33474,2.32621002197266,83.7866247347216,FIX,1643059009.54898,1643059009.5533,398.954723119736,,0,107-hs107,hs107t2aaaff_M.mp4,0,
5,93,4,vicarious,4,5,2,high_cue,high_stim,6,1643058610.59426,1643058610.59706,1643058771.04337,1643058771.04539,4.84420084953308,1643058775.89518,1643058775.90341,high_cue,h040.png,1643058776.88861,1643058776.88997,1.29895615577698,1643058778.21271,1643058778.21399,1643058780.01823,1.80552077293396,70.8398268780187,FIX,1643058782.23088,1643058782.23625,6.15669465065002,high_stim,1643058790.39139,1643058790.38923,,0,,0,0,1643058797.4032,1643058797.40511,3.78437066078186,1643058801.22129,1643058801.2233,1643058802.80614,1.58484649658203,12.5789352374931,FIX,1643059009.54898,1643059009.5533,398.954723119736,,0,097-gf097,gf097t2aaunaff_H.mp4,0,
6,93,4,vicarious,4,5,2,low_cue,low_stim,1,1643058610.59426,1643058610.59706,1643058805.25613,1643058805.25887,4.73144197463989,1643058810.0079,1643058810.01013,low_cue,l007.png,1643058810.98867,1643058810.99008,1.39890289306641,1643058812.4088,1643058812.41047,1643058813.9767,1.56790685653687,45.6547804022677,FIX,1643058816.42696,1643058816.42956,6.2606098651886,low_stim,1643058824.69134,1643058824.68923,,0,,0,0,1643058831.69932,1643058831.70323,9.88824844360352,1643058841.61969,1643058841.62099,1643058844.03821,2.41852450370789,39.7461972487378,FIX,1643059009.54898,1643059009.5533,398.954723119736,,0,043-jh043,jh043t2aaunaff_L.mp4,0,
7,93,4,vicarious,4,5,2,low_cue,high_stim,3,1643058610.59426,1643058610.59706,1643058845.65453,1643058845.65668,1.33304500579834,1643058847.00503,1643058847.00774,low_cue,l001.png,1643058847.98859,1643058847.99001,1.69897699356079,1643058849.70604,1643058849.70737,1643058851.57431,1.86826848983765,23.9859036767946,FIX,1643058853.7242,1643058853.72607,2.26336741447449,high_stim,1643058857.99132,1643058857.98935,,0,,0,0,1643058864.99507,1643058865.00359,6.79249691963196,1643058871.81428,1643058871.81911,1643058874.86788,3.05359649658203,42.0726520082591,FIX,1643059009.54898,1643059009.5533,398.954723119736,,0,124-dn124,dn124t1aiaff_H.mp4,0,
8,93,4,vicarious,4,5,2,high_cue,high_stim,6,1643058610.59426,1643058610.59706,1643058875.84912,1643058875.85346,1.23844933509827,1643058877.09959,1643058877.10282,high_cue,h042.png,1643058878.08856,1643058878.08994,2.19901299476624,1643058880.30078,1643058880.30209,1643058881.88511,1.58432912826538,90.2301022950972,FIX,1643058884.31895,1643058884.32095,4.46862530708313,high_stim,1643058890.79162,1643058890.78927,,0,,0,0,1643058897.80731,1643058897.80952,3.48026275634766,1643058901.30861,1643058901.31929,1643058903.99347,2.68485116958618,27.1811110854772,FIX,1643059009.54898,1643059009.5533,398.954723119736,,0,064-ak064,ak064t1aaaff_H.mp4,0,
9,93,4,vicarious,4,5,2,high_cue,med_stim,5,1643058610.59426,1643058610.59706,1643058905.34345,1643058905.34555,9.74411845207214,1643058915.09709,1643058915.10379,high_cue,h024.png,1643058916.08879,1643058916.09062,1.8987820148468,1643058917.99817,1643058918.00234,1643058920.43476,2.43658328056335,88.8449996319552,FIX,1643058922.01634,1643058922.01975,6.1712327003479,med_stim,1643058930.1916,1643058930.18933,,0,,0,0,1643058937.20534,1643058937.20733,3.08223581314087,1643058940.30649,1643058940.31889,1643058943.49155,3.18505930900574,22.1427056998454,FIX,1643059009.54898,1643059009.5533,398.954723119736,,0,106-nm106,nm106t2aaunaff_M.mp4,0,
