event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
4.6852898597717285	7.119539976119995	15.748970031738281	27.09370994567871	high_cue	low_stim	2.7513885498046897	-7.305283348931418	3.02474308013916	-13.156700323810295	1	-1	1
32.99592995643616	34.796600103378296	39.94590997695923	53.08681011199951	low_cue	low_stim	3.1051139831543	-35.68503681866748	3.0349357128143297	22.001008822619106	-1	-1	1
57.98865008354187	60.089439868927	66.72315001487732	78.29628992080688	low_cue	med_stim	2.00133538246155	-32.13248802734369	2.53947257995605	-24.063947358872966	-1	0	-2
83.38153004646301	86.48270010948181	99.94480991363525	111.19198989868164	low_cue	high_stim	1.86924743652344	14.78559129929841	1.88431191444397	22.004948843209327	-1	1	1
115.79372000694275	118.19461989402771	123.63206005096436	134.88422989845276	high_cue	med_stim	2.04075646400452	-15.994598453626697	1.9677963256835904	-41.672978882942886	1	0	-2
139.58599996566772	141.68678998947144	151.21539998054504	161.59426999092102	high_cue	high_stim	2.48440551757812	37.87866394324749	2.5178496837616	-38.206181368613514	1	1	1
167.57985997200012	169.69731998443604	180.52964997291565	201.69268989562988	high_cue	low_stim	2.13815522193909	-20.85322233693191	2.8512959480285605	-14.986458657211337	1	-1	1
213.38041996955872	215.49787998199463	224.6073501110077	239.19012999534607	high_cue	high_stim	2.03774213790894	38.10688060503405	2.31777501106262	50.646253621401804	1	1	1
244.09196996688843	247.19313979148865	255.80692982673645	269.0847101211548	low_cue	low_stim	1.93426418304443	16.760398008291588	2.13438057899475	34.33549350698947	-1	-1	1
275.0869700908661	278.1881399154663	283.31567001342773	296.49502992630005	low_cue	med_stim	1.75091814994812	-7.305283348931418	2.8741855621337904	6.378091812388988	-1	0	-2
317.5863001346588	319.9872000217438	329.6325399875641	341.2952198982239	low_cue	high_stim	1.9508843421936	44.18408946106602	3.45748019218445	19.89267595719945	-1	1	1
362.2864599227905	365.3876299858093	375.5147895812988	394.0984399318695	high_cue	med_stim	1.95083260536194	-32.43971098250486	3.2545540332794203	-23.17220597235713	1	0	-2
