singletrial_fname	NPS	NPS_corr	NPS_cosine
sub-0015_ses-01_run-03_runtype-vicarious_event-cue_trial-006_cuetype-high.nii.gz	10.52493473036	0.044523345352209	0.029092193659017
sub-0015_ses-01_run-04_runtype-cognitive_event-cue_trial-007_cuetype-high.nii.gz	61.2166044298989	0.0547702761900699	0.0735056866354057
sub-0015_ses-01_run-05_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz	13.0558304090068	-0.00932659850848396	0.0120413666008622
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-000_cuetype-high.nii.gz	-1.95811530242075	-0.0153513635704226	-0.00548915012392884
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz	-11.8448498551547	-0.0324488598404909	-0.0284233293428085
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz	-34.4875053283112	-0.0289102649176853	-0.0341799651764557
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-003_cuetype-low.nii.gz	11.6212105961438	0.00570823152786049	0.0226294680021923
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	13.1235249094782	0.00681718631036898	0.0115932184174796
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-005_cuetype-low.nii.gz	3.04901498050479	0.0304939950787292	0.0104005743338367
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-006_cuetype-low.nii.gz	8.88137283629355	0.0163247464143261	0.0235802743849615
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-007_cuetype-high.nii.gz	49.814458655896	0.110922944719004	0.111493050480222
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz	17.0980826103983	0.0167913755881752	0.0299046940314329
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz	-29.2393748119581	-0.0618293014342135	-0.0455174506232971
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz	-5.35718923218369	-0.00645454254647042	-0.00754547232152538
sub-0015_ses-01_run-06_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	23.270298117827	0.0756373599366614	0.0655783784716326
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-000_cuetype-low.nii.gz	-27.6849941451371	-0.130498086128912	-0.10641054154913
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz	-24.215925076356	-0.0953372387810403	-0.062443708912565
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz	-8.0903118716196	-0.0748047155429209	-0.0265846388116969
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz	-50.0719335822829	-0.19629019661504	-0.167717825387907
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz	-33.7672119467053	-0.149114107011619	-0.0839276235134978
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-005_cuetype-high.nii.gz	-22.2401787740447	-0.0961651443118113	-0.0760849504559415
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-006_cuetype-high.nii.gz	-33.6589554301543	-0.124213619377504	-0.129752750265213
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-007_cuetype-low.nii.gz	-36.031954622855	-0.143407437150816	-0.140373976607288
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz	-33.5534921771787	-0.11297842533698	-0.114525559151151
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz	-26.1850462930824	-0.129559796222929	-0.0970830044071264
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz	-61.4786829258204	-0.137692186535686	-0.142688779470264
sub-0018_ses-01_run-01_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz	-27.5113310095707	-0.140512738427468	-0.0846577221811691
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz	-47.7200277168893	-0.177478519908235	-0.182613557696613
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz	5.40481722234762	0.0104833295212719	0.0251345842106411
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz	-30.5632243765216	-0.15920232125678	-0.141887761316655
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-003_cuetype-low.nii.gz	-27.4188794574988	-0.125534011022243	-0.114661260524067
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	-31.2716144848388	-0.15795756504796	-0.159119799681775
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz	-34.1932764460434	-0.154534979037864	-0.164265323834269
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-006_cuetype-high.nii.gz	-16.7887168755642	-0.0870130593470032	-0.0881212559557696
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-007_cuetype-high.nii.gz	-24.4514298641337	-0.116842413600505	-0.10690188886125
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-008_cuetype-low.nii.gz	-54.024001461942	-0.175864075700113	-0.177590901311292
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz	3.32336188888666	-0.0314645014392103	0.00990294578917752
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-010_cuetype-low.nii.gz	-16.1664236883619	-0.093699521021851	-0.060378795669249
sub-0018_ses-01_run-02_runtype-cognitive_event-cue_trial-011_cuetype-high.nii.gz	-22.3291320075658	-0.0526341915389525	-0.072239718001703
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-000_cuetype-low.nii.gz	-34.9000166189801	-0.0963304804792077	-0.110403071537572
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz	28.3036128049915	0.0971688421790666	0.111794463991034
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-002_cuetype-low.nii.gz	-8.70255040729999	-0.0705246917727872	-0.0482474449544535
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-003_cuetype-high.nii.gz	-26.5699852471338	-0.11155084733743	-0.120636264808292
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	-14.8498288121483	-0.0835229128730399	-0.0835484175945394
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-005_cuetype-high.nii.gz	-1.87169110049058	-0.0490962066540779	-0.00528656830292216
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-006_cuetype-high.nii.gz	-16.7612380640872	-0.109910771385354	-0.0761799667824483
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-007_cuetype-low.nii.gz	-11.0715221176088	-0.0679955180470146	-0.0606140015381031
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz	-33.3762721664408	-0.110585290950025	-0.123348643697706
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz	-38.3533370553334	-0.163792874621397	-0.169714881444195
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz	-56.1561494249509	-0.20080775860109	-0.202274377965061
sub-0018_ses-01_run-03_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	-10.557922308111	-0.0425835176612628	-0.0402094595904663
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-000_cuetype-low.nii.gz	-9.2161369963841	-0.00555484423915007	-0.0313944258687257
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz	-0.201930815692449	-0.0434122926585546	-0.000802506780330989
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-002_cuetype-high.nii.gz	-15.126245733721	-0.10462065623919	-0.0762407496156117
sub-0018_ses-01_run-04_runtype-cognitive_event-cue_trial-003_cuetype-low.nii.gz	-14.9614918564294	-0.0738208139360424	-0.0709111423102415
