singletrial_fname	SIIPS	SIIPS_corr	SIIPS_cosine
sub-0018_ses-03_run-02_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	-1232.60824256222	-0.0227080842792192	-0.0450043808773354
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-000_cuetype-low.nii.gz	-1893.41418861759	0.0111203520001809	-0.0321921348593301
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz	981.059784174814	0.0307545993162022	0.039718413053099
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz	-3634.97856384229	-0.114119472566564	-0.0965893488780458
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-003_cuetype-low.nii.gz	-1113.26466757627	-0.0334415500015579	-0.0450175232881259
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz	-783.118101347912	0.00712062110912055	-0.0276679313508256
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-005_cuetype-high.nii.gz	-1780.29667250912	-0.0617541959279638	-0.0680968721643586
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-006_cuetype-high.nii.gz	-5266.87545481006	-0.090336954721535	-0.105487892692069
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-007_cuetype-high.nii.gz	3388.77720482781	0.0336047319970895	0.0659396558638266
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz	1339.44838581468	0.0416693100974992	0.0496138971951774
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-009_cuetype-high.nii.gz	-3232.15457598265	-0.0482952154368668	-0.0761364834436889
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-010_cuetype-low.nii.gz	-2485.01579899113	-0.132978622963829	-0.112021084753832
sub-0018_ses-03_run-03_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz	-3246.66028253817	-0.0771636133646854	-0.0966461585019792
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-000_cuetype-high.nii.gz	-3036.66614847025	-0.0992227694867645	-0.111791076819336
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-001_cuetype-high.nii.gz	-1012.97307743985	-0.0703713845548854	-0.049305916295407
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz	-5024.81697411196	-0.16147087936422	-0.164456552996063
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-003_cuetype-low.nii.gz	-806.95401730928	-0.0698577303923085	-0.0394650887223216
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	-1747.31065038025	-0.10080615757186	-0.0955839751419947
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-005_cuetype-high.nii.gz	-2213.27185997418	-0.103011162907643	-0.113271640968654
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-006_cuetype-low.nii.gz	-109.90284088835	-0.00369957304019037	-0.00695280077568383
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-007_cuetype-low.nii.gz	-1904.30562823345	-0.0572866687561506	-0.0750250495080313
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-008_cuetype-low.nii.gz	501.74010464234	0.0387710364725467	0.022488204154377
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz	-2120.25494501127	-0.0648069132411776	-0.0828268836129483
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz	-1150.79101776818	-0.0344449373761216	-0.0502277865604632
sub-0018_ses-03_run-04_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	-1176.94198865916	-0.0633287725674015	-0.055704076943945
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-000_cuetype-low.nii.gz	283.358646288838	0.00811530143896621	0.0106540033919291
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz	-3307.98553503946	-0.0729565698243703	-0.0945029154530963
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz	-1832.15357581534	-0.0552875575646748	-0.0741346996028654
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz	4027.07265059426	0.140160448333725	0.123722289138851
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	-918.57829250492	0.0135308032613197	-0.0283968151120465
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz	1248.97472495558	0.0317470430321734	0.0503566361520936
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-006_cuetype-high.nii.gz	2176.06406819487	0.0538350543496223	0.0773556168687635
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz	-1536.84908434536	-0.0534469510301903	-0.0696689045101561
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz	-3138.14267230585	-0.0695665826576664	-0.0918034222078591
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz	-1000.72623236141	-0.00963229672223566	-0.0361343833601867
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz	-635.373176114598	-0.0332057819273415	-0.0305734164295522
sub-0018_ses-03_run-05_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz	437.23082731678	0.0254844622091612	0.0178578172422409
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz	-3487.67320732764	-0.133066075650449	-0.129600699978133
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-001_cuetype-high.nii.gz	233.517817515209	0.0406338286320837	0.00813323690786897
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-002_cuetype-high.nii.gz	-3196.66708653429	-0.0766692908661532	-0.091149542386632
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-003_cuetype-low.nii.gz	-553.378472979036	-0.00664504101461394	-0.0230012397275059
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz	-1746.44972763035	-0.0843366499938104	-0.0623754292625758
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-005_cuetype-low.nii.gz	-3242.86929663506	-0.108400503943743	-0.119269949728946
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-006_cuetype-high.nii.gz	1367.2724164404	0.009984151090284	0.0362343063348791
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-007_cuetype-high.nii.gz	-1719.25740005985	-0.0358398086483189	-0.0599495835129811
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-008_cuetype-low.nii.gz	622.69775731706	0.00373091317991676	0.0230165616965795
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz	294.493956522045	0.0173628326475229	0.0139353239829178
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-010_cuetype-low.nii.gz	1012.80225058995	0.0824176740431256	0.0406440231527353
sub-0018_ses-03_run-06_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz	-7418.79420243103	-0.182266105020628	-0.171654236319571
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-000_cuetype-high.nii.gz	2673.93582504459	0.068807634714661	0.0722594801037315
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-001_cuetype-high.nii.gz	-2457.79438844813	-0.0668648186841363	-0.0878788186399353
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz	-663.112327406602	-0.0145232888514694	-0.0287144450789338
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-003_cuetype-low.nii.gz	-1363.69356891257	-0.0492622505780151	-0.0609231826163835
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	-2320.20072475584	-0.0380728919832608	-0.0610730604183557
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-005_cuetype-low.nii.gz	-2771.74115832966	-0.142662092821473	-0.123013173431861
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-006_cuetype-high.nii.gz	2341.20789751842	0.0490348914257988	0.0709915873828751
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-007_cuetype-high.nii.gz	-2547.15583592725	-0.0837473898557365	-0.101125938192945
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-008_cuetype-low.nii.gz	-835.598735749548	-0.0439260502984284	-0.0290696950018218
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz	-1125.04913688386	-0.0506510064710699	-0.0455596725948296
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-010_cuetype-low.nii.gz	-737.638966023549	-0.00637097822166403	-0.0269758436373788
sub-0018_ses-04_run-01_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	-301.388980555563	-0.00734543265118731	-0.0136175882829224
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz	-2446.30885539446	-0.0749009382801496	-0.0902258671743386
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz	-1821.00799117264	-0.114237011154156	-0.0608318833498356
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz	-766.986808340232	-0.0289483030988372	-0.0278269935096426
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz	-1891.59919879601	-0.0925841020927582	-0.078374314125521
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-004_cuetype-low.nii.gz	-3127.61188152024	-0.125939918273085	-0.128389886000093
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-005_cuetype-high.nii.gz	-4516.56168351556	-0.112278705719338	-0.11919250013817
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz	-3135.55035265385	-0.158501017184035	-0.162631046715658
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-007_cuetype-high.nii.gz	-5615.44752559464	-0.180533215959575	-0.187269492947477
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz	731.786091552378	0.0476890037572845	0.0292512773463221
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz	-1129.29022664121	-0.0512553760530615	-0.0484830910707561
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz	-1431.57201227037	-0.0419707842808857	-0.0657616095979686
sub-0018_ses-04_run-02_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz	-3134.51728248711	-0.125307350732782	-0.135708362243311
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz	705.941284937894	-0.00474401321939476	0.0209498140912616
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz	-1443.58308104046	-0.0856840684511311	-0.0766261397715624
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-002_cuetype-high.nii.gz	-1310.5254818022	-0.0882073104366081	-0.056203462885899
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-003_cuetype-low.nii.gz	-1209.88893562251	-0.0860450861675867	-0.056738697288029
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	-1052.33609340011	-0.0658561139371348	-0.057438630483967
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-005_cuetype-low.nii.gz	-2179.35852595871	-0.133826344737632	-0.0931753041270939
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz	-2572.01176973906	-0.155324736071715	-0.14244559873096
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz	-618.211506869885	-0.0525910226331853	-0.0263787575278217
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz	-234.949769677065	-0.0344898987188259	-0.00955350726480886
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz	-1519.60797562706	-0.0847673673283436	-0.073435615918257
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz	-1989.60887063549	-0.0900306552107331	-0.0805298946298921
sub-0018_ses-04_run-03_runtype-cognitive_event-cue_trial-011_cuetype-high.nii.gz	-646.203173298641	-0.0205162891494451	-0.0292981824345678
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-000_cuetype-low.nii.gz	-4341.0794718078	-0.0986978016257199	-0.111159945048781
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-001_cuetype-high.nii.gz	-471.863794567606	-0.0701974411439149	-0.011168386277363
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz	-2047.51513719457	-0.0254463407639742	-0.0546094939523728
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-003_cuetype-low.nii.gz	-1218.07222615271	-0.0515852296751268	-0.0564629143667459
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz	-1540.50639726302	-0.0671493554324952	-0.0742425236570827
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-005_cuetype-high.nii.gz	-890.743138059894	0.0182759901648944	-0.0251328543030338
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-006_cuetype-high.nii.gz	-818.172130936842	-0.0368800850378672	-0.0409731855584748
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-007_cuetype-low.nii.gz	189.620943786476	0.0211628496096804	0.00839088333127921
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-008_cuetype-low.nii.gz	426.473867783098	0.033942309003754	0.0192214744107921
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz	276.174730719011	-0.0260363874540968	0.00860201877178899
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz	-4542.66794708434	-0.0708883860158171	-0.0893269151677142
sub-0018_ses-04_run-04_runtype-pain_event-cue_trial-011_cuetype-high.nii.gz	-2529.25438581814	-0.0876243364141659	-0.0775314095378247
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-000_cuetype-low.nii.gz	-1561.54072476214	-0.0924610582965417	-0.0433364297294498
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-001_cuetype-high.nii.gz	2462.15419767648	0.0674942539798387	0.0874850889576633
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz	-2385.2735638422	-0.0530302473856064	-0.0766790771466115
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-003_cuetype-low.nii.gz	1331.33763843765	0.0534427220242798	0.0352863048348344
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	-2749.41302183912	-0.128258887984608	-0.11696551009281
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-005_cuetype-low.nii.gz	-3181.93235784142	-0.148333512515509	-0.158893363433965
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-006_cuetype-low.nii.gz	1862.73427040365	0.0633944709161911	0.0772719829429859
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-007_cuetype-high.nii.gz	-240.153208125985	-0.0230658025607436	-0.0127029772432221
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-008_cuetype-low.nii.gz	1616.00897559046	0.0598783029254033	0.0482771249207757
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-009_cuetype-high.nii.gz	-1447.39736147501	-0.0436447936546004	-0.051578113020156
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-010_cuetype-low.nii.gz	-2809.59464070692	-0.090764643219543	-0.103714083789123
sub-0018_ses-04_run-05_runtype-vicarious_event-cue_trial-011_cuetype-high.nii.gz	1700.20482096487	0.109230564672319	0.0348444827883989
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-000_cuetype-low.nii.gz	-1707.5636874017	-0.0405411790693848	-0.0594465751218493
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-001_cuetype-high.nii.gz	-158.648171083737	-0.0130207527564998	-0.00572266915700817
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz	963.8576613004	-0.0190894537271711	0.0239540306723496
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-003_cuetype-low.nii.gz	523.88388504536	0.0196682288328593	0.0249959816514164
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	-3418.58892222977	-0.142424594012017	-0.145428758569256
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz	146.753198926948	0.0273314268953853	0.00562827894057974
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-006_cuetype-high.nii.gz	-441.011799198948	-0.057784387979309	-0.0204660906750218
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz	1000.19328685303	0.0709186191602898	0.0218189707417299
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-008_cuetype-low.nii.gz	635.24799714659	-0.00412144639630132	0.0223013161065551
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz	197.432613781671	0.00333163762521557	0.0103498589935647
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz	-1414.75148063988	-0.0231149771959259	-0.0475470239358143
sub-0018_ses-04_run-06_runtype-cognitive_event-cue_trial-011_cuetype-high.nii.gz	2014.51287875992	0.0495540021137587	0.0680832576322432
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-000_cuetype-low.nii.gz	-2649.4035106173	-0.0782631472959259	-0.0971976472021934
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-001_cuetype-high.nii.gz	-1062.39471785255	-0.0156849855436917	-0.0395898583953097
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-002_cuetype-low.nii.gz	-191.022934208058	-0.0503286777256593	-0.00769541686879331
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-003_cuetype-low.nii.gz	-161.568900791229	-0.0376464568062941	-0.00771668026789482
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	-611.317307540016	-0.0289129356517888	-0.0315876378394504
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-005_cuetype-high.nii.gz	1150.34753842851	0.0285604837115489	0.0411563360074967
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-006_cuetype-high.nii.gz	-1569.26576130554	-0.0821843926838813	-0.0641495799045322
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-007_cuetype-low.nii.gz	30.9309260445196	0.00745288955692055	0.00134273527016586
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-008_cuetype-low.nii.gz	-884.533222290366	-0.0084541560068445	-0.0329965416080746
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz	211.020571676058	0.0212567210169542	0.0136831653554134
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz	-212.786385095856	-0.0171732048666001	-0.0113802199951827
sub-0019_ses-03_run-01_runtype-vicarious_event-cue_trial-011_cuetype-high.nii.gz	-3.94326806368626	-0.0081350005094875	-0.000223995479051397
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz	-1787.67610674425	-0.0827506608198212	-0.0791474503949296
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz	-1437.90109689945	-0.0373100261750969	-0.0631022899946289
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz	-257.791999625044	-0.0143248208328753	-0.0157570014728395
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-003_cuetype-low.nii.gz	-324.540988404016	-0.0426346346440812	-0.0163999215453429
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	-1401.54459213743	-0.090049062900292	-0.0663264036373306
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz	518.127329055059	0.0415296619835982	0.0188137107816286
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-006_cuetype-high.nii.gz	-904.8979036424	-0.0592232138438794	-0.0372348902962629
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-007_cuetype-high.nii.gz	-515.796307067898	-0.0394541313145196	-0.0252170963557475
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-008_cuetype-low.nii.gz	686.110122770482	0.0668195072289842	0.0357392931635399
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz	-1223.1829676788	-0.0702060036253483	-0.0731366696810687
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-010_cuetype-low.nii.gz	423.700870152425	0.00104943662104145	0.020709575538926
sub-0019_ses-03_run-03_runtype-cognitive_event-cue_trial-011_cuetype-high.nii.gz	-359.406647975238	-0.0293635325052055	-0.0188404035285568
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz	-1700.37633858938	-0.0887138294852921	-0.0756278143953009
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz	-178.809186690225	-0.0178305616187228	-0.00745885735796337
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-002_cuetype-high.nii.gz	-1965.44375371599	-0.0757024526487497	-0.073175222852977
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz	-129.239271608147	0.0164350022545179	-0.00498734088816683
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-004_cuetype-low.nii.gz	-385.950262326669	0.0401464551993835	-0.00997116206028187
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-005_cuetype-low.nii.gz	451.741619352327	0.00845780988179207	0.0246200686675711
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz	-990.139071943724	-0.0394235671958161	-0.0409475485178489
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-007_cuetype-low.nii.gz	2.9261015297374	0.0395084952608502	9.58821392859224e-05
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-008_cuetype-low.nii.gz	-400.186837747359	-0.0338716792409831	-0.0215619960248262
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-009_cuetype-high.nii.gz	258.901853335438	0.0197662260057271	0.0140265001435353
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz	-862.519911033067	-0.03139709400342	-0.0416854961222925
sub-0019_ses-03_run-04_runtype-pain_event-cue_trial-011_cuetype-high.nii.gz	-2230.08074851132	-0.0395763813430909	-0.0692703725939837
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-000_cuetype-high.nii.gz	-1665.46386139658	0.00628831084176823	-0.0269355751337546
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz	-1306.69080702213	-0.0206120842703531	-0.0466304337611361
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz	-693.091657777881	-0.042316010245619	-0.0389536152022244
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-003_cuetype-high.nii.gz	-43.3913379330079	-0.00184908073221338	-0.00243321698095109
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz	-570.805278889753	-0.0322168360603474	-0.0297741524278354
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-005_cuetype-high.nii.gz	-1093.96962537264	-0.0325833886374829	-0.0518544593196305
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-006_cuetype-low.nii.gz	-782.508485361904	-0.0444683705325224	-0.0389904313842927
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-007_cuetype-low.nii.gz	198.290686735735	0.0163801762885694	0.0104815654327975
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz	-392.867873732707	-0.0198845496936015	-0.0226253567930997
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz	-1433.8464207994	-0.030022782467502	-0.053488653066077
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-010_cuetype-low.nii.gz	-1132.22342919097	-0.0648098216140122	-0.0537098369977146
sub-0019_ses-03_run-05_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz	-1706.0293385525	-0.0677516604491191	-0.0803379375711151
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-000_cuetype-low.nii.gz	-1832.38293545153	-0.0785229221940541	-0.0956247841142647
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-001_cuetype-high.nii.gz	1055.14378913919	0.048442849653648	0.0486362977813567
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-002_cuetype-high.nii.gz	13.506790850953	0.0244010233520301	0.000633220194085242
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz	-688.010862694504	-0.0615199033873912	-0.0402125163940572
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-004_cuetype-low.nii.gz	-374.626024902785	-0.00229787187235524	-0.0195211358621346
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-005_cuetype-low.nii.gz	64.0350885283334	0.0125609380062357	0.003438322350705
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz	-2826.56671442598	-0.105915407095923	-0.117608225416165
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz	594.785143434604	0.0240024578566668	0.0263721284111014
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz	2002.24779488019	0.0299460912623054	0.0420820216412463
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-009_cuetype-high.nii.gz	-2214.49508259214	-0.0924987768508967	-0.0987246303115464
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz	-449.321211575844	-0.0537844811278366	-0.0108597375891248
sub-0019_ses-03_run-06_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz	1135.47793055992	0.0268708513440176	0.0398483522442201
sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz	-899.058520792992	-0.0551802776779333	-0.0505158994557398
sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-001_cuetype-high.nii.gz	-918.381140218003	0.00418556382840965	-0.0344761832627009
sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz	-1684.14820622383	-0.0603486021077149	-0.0798123426652785
sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz	-2426.00326839296	-0.0667654771654645	-0.088168372676945
sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	2382.88442094715	0.104697356574772	0.0795081610318355
sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-005_cuetype-low.nii.gz	-2089.08280005642	-0.095630023738817	-0.102298550632262
sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz	-617.864843071183	-0.0176916948505103	-0.0315567465071014
sub-0019_ses-04_run-01_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz	665.580557630872	-0.00167061119287779	0.0268316406989681
