sub	ses	runtype	tr_0	tr_1	tr_2	tr_3	tr_4	tr_5	tr_6	tr_7	tr_8	tr_9	tr_10	tr_11	tr_12	tr_13	tr_14	tr_15	tr_16	tr_17	tr_18	tr_19
sub-0053	ses-01	pain	-0.22750127241140877	0.6397702656023819	-0.4139808354700095	0.08607358490684731	0.4373077534357091	-0.20525866678675037	0.19425032550527083	0.41240845804933207	-0.8267004171033566	0.5487781299362033	0.7246268991735184	-0.3165702853857902	0.9420535261673519	-1.0383870476845907	0.2700564582142259	0.48869050658798435	-0.4477604364182744	0.4156387471686909	0.019782335481132392	-0.38707011309268446
sub-0053	ses-03	pain	1.1124409548555396	-0.9627683386656832	0.4538574032828264	-0.6964050496687524	0.6979874939010469	-0.2936361662769337	0.10402677473458712	0.9065939385575164	-0.6084022666249154	-0.025140957738595943	-0.13703134813669807	0.8066832387753009	-0.43906831495570003	0.23898108357444559	-0.1949348071882937	0.4443138338167096	-0.39389648105255815	0.8419630120186294	0.1194466899005721	-0.7168051289206308
sub-0053	ses-04	pain	-0.5532432904776494	0.7239950024571762	-0.5686336455039662	0.5131482320429052	-0.5146882812693497	0.6672942925521395	-0.6142241547904058	0.6902959721206191	-0.6306450921640886	0.40354194643047653	-0.47245721888073544	0.3794812866094178	-0.18001852361037518	0.6568984654643506	-0.9466471247298471	0.9891709113883103	-0.17015000327858398	0.2135499363817458	-0.08253318723154943	-0.8088261389041221
