sub	ses	runtype	roi	tr_0	tr_1	tr_2	tr_3	tr_4	tr_5	tr_6	tr_7	tr_8	tr_9	tr_10	tr_11	tr_12	tr_13	tr_14	tr_15	tr_16	tr_17	tr_18	tr_19
sub-0090	ses-01	pain	1 L_V1_ROI	-0.7235028115867271	0.34867535286004786	-0.07204882801247738	-0.08077743392466248	-0.1614478765869416	0.022685602029506185	0.06949936471534757	-0.0776182017382245	-0.4894073820060499	-0.4970291505471126	0.14962199239244534	-0.06330853199241805	0.15465100985341776	-0.12724345102830734	0.32843320570357976	-0.6053769764413856	0.0856474909856698	0.10038528055990584	0.06299188760746847	-1.1432855408925293
sub-0090	ses-01	pain	2 L_MST_ROI	-0.8512957032705445	0.8527661223722455	-0.6734137698004243	0.6097244545026593	-0.3876273723730805	0.2907491941184031	0.018457189864544372	0.1721828960538348	-0.16526664441508715	-0.3532126434470031	-0.15653974993097997	-0.46510964076964434	0.6046723814603904	-0.5279255844837923	0.4505256467174219	-0.4784358686840542	0.08258527130607682	-0.06305334895036337	0.47163381114164193	-0.8580653316475662
sub-0090	ses-01	pain	3 L_V6_ROI	-0.20221020947849797	0.22615969794759402	0.20278677826385944	-0.16111716878216312	0.14258727186872627	-0.12619038610752104	0.20834905751717558	-0.17180261631066904	-0.2923705759381017	-0.3164016861980424	-0.10687844034966813	0.2492411580292148	0.18014724621787936	-0.23299594045030333	0.4439392202612131	-0.356600076678177	0.22473704375277628	0.11100560020795495	0.1731963738696619	-0.8153807785364398
sub-0090	ses-01	pain	4 L_V2_ROI	-0.7201118429113799	0.4614212775425728	-0.01287783392476571	-0.04430904393662964	-0.10443011317127432	0.19192478353312198	0.008227944503942958	-0.1008982340243825	-0.3412467582541266	-0.3999616685721787	0.024753414476880373	-0.014322325520894868	0.07996684483476751	0.0863952260014436	0.18193547257617748	-0.43887731619919323	0.0652566837281888	0.11187739568523734	0.017741374904845564	-0.7966695953542746
sub-0090	ses-01	pain	5 L_V3_ROI	-0.5822517627409929	0.3692579545984993	0.07453365406282517	-0.10053932715579654	-0.10450337373544094	0.07368531342147425	0.05882345483079152	-0.02679090477598429	-0.22720331391963225	-0.3886879500860847	0.1353633431582096	-0.09414409986242536	0.17951978479900665	0.023389416157433788	0.2328088287304014	-0.37284184968164963	0.057677388924775995	0.12001951773078502	-0.02592351125100633	-0.5522081406311413
sub-0090	ses-01	pain	6 L_V4_ROI	-0.5296200600662977	0.1552053565285285	0.16275112214896617	-0.004327743686904755	-0.31333773003747245	0.043261770839912825	0.1526088152478489	-0.05843165301994485	-0.26464171651363666	-0.41743017754320094	0.1520011395226853	-0.12366759515160385	0.0017946278131165936	0.22923940159783418	-0.08469582184381014	-0.2985706346282832	-0.0008872733060578187	-0.039299483815831135	0.20054159088442405	-0.7249685263241316
sub-0090	ses-01	pain	7 L_V8_ROI	-1.216894344612687	0.5231080977537098	0.08389372521320042	0.10296394193084368	-0.2003277673187296	0.23838866095246442	0.10914299415979034	-0.18816292783592664	-0.5797793622454768	-0.6425627791448968	0.37703523488780494	-0.37667479558949263	0.005612546210681672	0.10229417371398451	0.26366548621476	-0.7971872699162607	0.631392504207793	-0.17073120780551218	0.17233638177285857	-1.0950537679987085
sub-0090	ses-01	pain	8 L_4_ROI	-0.6534773926642168	0.057054069516458736	0.3232369454171602	-0.31839823308720877	0.192121030786426	-0.2137713128205856	0.3806659146334836	-0.12943796188359474	-0.2493427942936962	-0.38753749409066773	-0.2237421445963047	-0.14321608372055122	-0.12721464124992232	-0.0015820173368480271	0.07845886539213041	-0.3390454139243969	-0.12066695940865198	0.3473316992162061	0.1487915783263073	-0.8174318606864932
sub-0090	ses-01	pain	9 L_3b_ROI	-0.8442945749108796	0.08574739247729803	0.4075633254274284	-0.34788376260386356	0.21103900225731811	-0.2824490062944394	0.3511924561649504	-0.04954811309361141	-0.37625242882752646	-0.4268369734071237	-0.19115302672547563	-0.3006641168301536	-0.10025470206160934	0.04471863408737722	0.16872962807308511	-0.4313519697410168	-0.171821443556972	0.27468377587911075	0.20789196921284048	-0.9733214676217782
sub-0090	ses-01	pain	10 L_FEF_ROI	-0.7716044926401457	-0.007162434951948899	0.3540499712379256	-0.1572939583518148	-0.11433399020121404	-0.02058394934899736	0.19984465004596513	-0.085143764458388	-0.2175318140077885	-0.2363030807715761	-0.22584726054554505	-0.20614597831721293	-0.013314976104628524	-0.12055979628667021	0.23509232349134496	-0.5204700620539943	0.25931518441108736	-0.0019478333471321667	0.12273064985934848	-0.5395745660988719
sub-0090	ses-01	pain	11 L_PEF_ROI	-0.05069060416311946	-0.19916973656233114	0.16085328365928664	-0.23495064372242427	0.3074817168585604	-0.4400373992498469	0.2504338052678802	-0.39047702854718147	-0.00020903146004196891	-0.23508291986163826	-0.18621232050193007	-0.10504830728493506	0.061588497143192256	-0.245133847765128	0.31715765765124715	-0.3535504183917509	0.27587549947934126	0.09742691841026205	-0.22947630704385225	-0.17736806820899007
sub-0090	ses-01	pain	12 L_55b_ROI	-0.2831469267392395	0.058183440711692666	0.16293657488961336	-0.23601094324783406	0.09794453000466177	-0.08593703534924019	0.1977356911966332	-0.13295878163008684	-0.33709506334078115	-0.16250342401864826	-0.35688464168095413	-0.02159968318692093	-0.051443268768564254	-0.2311724966734903	0.09732063614910653	-0.3842054706594032	0.25181677311242956	-0.03939376951417669	0.2326876476921195	-0.5972451165132739
sub-0090	ses-01	pain	13 L_V3A_ROI	-0.43312913226191424	0.3583378558372717	0.09481909407813158	-0.14667038703621438	0.01613983981542755	0.07388013900265789	0.061003850731268516	-0.1303348828937651	-0.06232334301082885	-0.31859578483655887	0.15878616378594673	-0.08580096145289863	0.4035625161824639	0.06121712440645481	0.20931103764591136	-0.28442197909112654	0.03346516923486778	0.06007125432672589	-0.08340263971356837	-0.0941881982992879
sub-0090	ses-01	pain	14 L_RSC_ROI	-0.2977423307451364	0.39987035599233683	0.42254307255635093	-0.14960440505143757	0.032424075204166555	0.3322009571639484	0.05404353557486586	-0.1282848596725995	-0.04922144979150215	-0.21466821413905318	-0.41184322036291093	0.1883188096676776	-0.6226773115051382	0.45148276592979136	0.14349073676398333	-0.5222285400545883	0.4990224912303976	0.4053439011686951	-0.19603364852373711	-0.5905075388443494
sub-0090	ses-01	pain	15 L_POS2_ROI	-0.19285877956921388	-0.02092897253695509	0.32275189515127684	0.01577794981581613	-0.08054508938903387	0.03223590781977832	0.3139151994293863	-0.28607147044630493	-0.31970811435112434	-0.22298609011676707	-0.1696205000302109	0.045937363828199844	-0.05550718585378387	-0.15479176529547048	0.3070883724497344	-0.719117738991193	0.6622653916372501	-0.2522847000983048	0.26196560061117546	-1.0244347940016127
sub-0090	ses-01	pain	16 L_V7_ROI	-0.45447980943758465	0.31300931689658407	0.17981130706803647	-0.0788430331001629	-0.22919649240285336	0.3193862393076075	0.08644829184374007	-0.13239234001586142	-0.16340794094445468	-0.32631805623641374	0.052247972684965664	-0.06011733158362309	0.304418014339503	0.08754984795959897	0.31916763259263875	-0.6018243818069172	0.36435068445613733	-0.2039024921870982	0.16066165727262297	-0.3730159873975416
sub-0090	ses-01	pain	17 L_IPS1_ROI	-0.6117571713966654	0.07124746960798693	0.3215782703623524	-0.06511955547672857	-0.14852847538669808	-0.1000953757432056	0.25201552374375774	-0.14253855248389027	-0.24231369387699025	-0.22624226430435945	-0.10917651274003203	-0.14392183477170933	-0.14752212193499434	0.11448028347683688	0.058811272411367285	-0.6607731571464437	0.5159021126157904	-0.37820159755229005	0.4421062866635659	-0.8965540951188384
sub-0090	ses-01	pain	18 L_FFC_ROI	-0.604221912743123	-0.09629430312207005	0.3894134398777953	0.031418625282913934	0.0660733957508376	-0.2023580721461953	0.4974898036789782	-0.2912728711225818	-0.3200877969433327	-0.16071535873319454	-0.2730363974940257	-0.05285469461437618	-0.28357604133644504	0.13638134337875943	0.20950908604877516	-0.6757483151531194	0.39185482664503596	-0.01822810577776574	0.39065041375791354	-1.0285785776828573
sub-0090	ses-01	pain	19 L_V3B_ROI	-0.6431425653904045	0.24743786826704123	0.27276125724838124	-0.20249388217093023	-0.1405929569307834	0.1530434893309561	-0.007892630390632517	0.03210071080441669	0.1491088002560477	-0.4223812331670062	0.11259908008617049	-0.3124024998679758	0.48244762723298645	0.03152775044233834	-0.25207232413370795	-0.14997657997031005	0.3492005416106525	-0.29523217027764465	0.0464275274310409	-0.29505490367601395
sub-0090	ses-01	pain	20 L_LO1_ROI	-0.5944295530094253	0.08720121573210873	0.6242730626105814	-0.19156069346305438	-0.265093625965541	0.10136170831149066	-0.1671111210268738	0.13410616657242905	-0.31524118104697385	-0.26521246620628397	0.025099400895867256	-0.28557291435714643	0.2124723260728318	0.2907011827959918	-0.09635509714596883	-0.19065000113956707	0.022776245256319178	-0.31323404293225604	0.36199906716799585	-0.4338091859479917
sub-0090	ses-01	pain	21 L_LO2_ROI	-0.6332531429830384	0.442752367589181	0.2138484000707463	-0.11293342568904606	-0.2603600290001527	0.18950762823482975	-0.16644280764889666	0.2577739453022367	-0.448205447748319	-0.2990341022592426	-0.1804184630322012	-0.1264066625692283	0.10061408635594699	0.24912743829348122	-0.13719075632009817	-0.3768686714940515	0.028569223577013098	-0.35656012618225486	0.8600279935188994	-1.0629210029162797
sub-0090	ses-01	pain	22 L_PIT_ROI	-0.29957648615150095	-0.04991275878542682	0.08723670854685978	0.14044129393775967	-0.19555658330091305	-0.08196506582788077	0.3128915160885005	-0.05366854974305935	-0.18481951158366325	-0.2910391210350143	0.07323370508110526	-0.21171202719388516	-0.22573131212312866	0.25031868962828396	0.07448963545004006	-0.4524141085270011	0.10651116575822017	0.07410956177236017	0.2927954467619334	-0.6623272854103093
sub-0090	ses-01	pain	23 L_MT_ROI	-0.1745714385897501	-0.2856610378402604	0.233096436226973	-0.06359879045427623	0.30116463163461554	-0.2189672042483821	0.16569973160898444	-0.02712700324350165	-0.08974615166111617	-0.21877290991824938	-0.06869568715011815	0.00961154762835618	-0.2228172458351586	-0.05431503954702392	0.2993828855676531	-0.3381039556397458	0.04519012480159543	0.2808788954918943	-0.20102664034053286	-0.34601993289713767
sub-0090	ses-01	pain	24 L_A1_ROI	-0.25396868521913757	-0.321872153248399	0.21387264465564793	0.2720183378897122	0.2706236158291822	-0.8900414980270732	0.7402615412418762	-0.45121082086809594	0.060699935140475794	-0.37393438849800986	-0.012823417411107207	0.17868429590656373	-0.3395431351919931	-0.10257239377553642	0.572520483289099	-0.3503215202769007	-0.012273845255683072	-0.0316856296775077	0.1858165399570526	-0.5950438253988675
sub-0090	ses-01	pain	25 L_PSL_ROI	-0.5787822236401772	0.08331467289410334	-0.009983987052185098	-0.1671968931561552	0.3119930074915506	-0.35921110966800435	0.26448895385630533	-0.12736468164389722	-0.21921300650293904	-0.18089307744422958	-0.3193167777634661	-0.04734270541551617	-0.3521861479608376	0.03140245871542985	0.07195311123106575	-0.2416681971202442	-0.28008583538271253	0.2912963999670449	-0.14764295837473457	-0.3888874991585721
sub-0090	ses-01	pain	26 L_SFL_ROI	-0.4375783999585297	0.5704973438836413	0.03421320429955397	-0.16103530151012072	-0.03066718431527461	-0.07718399481005876	0.22287267992327184	-0.2066442489318315	-0.2326345937166149	-0.24056999211203922	-0.33195442751148296	0.032037929142622025	0.10500477601954414	-0.08912023851080152	-0.07956241698665073	-0.4480348565447667	0.14569652520780568	0.0475119135873365	0.11405369958787342	-0.6652651845231204
sub-0090	ses-01	pain	27 L_PCV_ROI	-0.5786469608556287	0.2557875650862187	0.7787841015194998	-0.5185546096486148	-0.03896532098628357	0.08177987403360605	0.5548251710822771	-0.15438475976561064	-1.009825325577934	0.017850680520468804	-0.20615112972297306	-0.1510811043320808	0.12574139963231493	-0.0817413562933638	0.056998414729146026	-1.1842632858682423	0.5134568137641945	0.059213818918742674	0.1870451796423223	-1.7436994870381137
sub-0090	ses-01	pain	28 L_STV_ROI	-0.5114123510384052	0.2632996175875148	-0.04424225114967571	0.029557428516024758	0.11153061657573368	-0.2997401809727725	0.3386260503684227	-0.20386129223958527	-0.2611116623134626	-0.31259798835806135	-0.18067311857969087	0.15304954213454644	-0.1402309892738557	-0.35902152410057814	-0.005812454211353655	-0.17095582691244424	-0.3294881186820868	0.06560397310388966	-0.034095433175117686	-0.7291890222872687
sub-0090	ses-01	pain	29 L_7Pm_ROI	-0.7405113747343082	0.3111444470443647	0.5205040748693129	-0.32024790229703404	-0.08219233903070128	0.4246993649813211	0.2722553635643371	0.10408128941751335	-1.3412493750050238	0.1765959094441437	-0.613433683423669	0.04308301836660773	0.06348549314441572	-0.33965156984380307	0.2206657361814035	-1.250680221357865	0.8243332622900474	-0.22505709140003097	0.34788022904133203	-2.0486186286941246
sub-0090	ses-01	pain	30 L_7m_ROI	-0.348327540638138	0.15414893356451767	0.6125559800073633	-0.3089292328583105	0.4686689355645985	0.12508424348626224	0.01787765771187848	0.1622219068186171	-0.33948130145248656	0.003093621670747318	0.037832160072913325	-0.42144344045512333	0.18884569355385772	-0.3975335264031681	0.46365653582762256	-0.36829886817710894	0.26191661909343683	-0.4352863259382966	0.31705595251330637	-0.7090661459116704
sub-0090	ses-01	pain	31 L_POS1_ROI	-0.13290542427390528	0.33398933861214525	0.3562494855689042	-0.1941554892161649	0.3301934004169406	0.3637907760388299	0.03787965443206711	-0.09190877549299352	-0.26633919155943236	-0.6361163060769356	0.13638892115976972	0.2211288656366082	-0.2263075743347614	-0.0788777195856025	0.3924780170431103	-0.34548659845103474	0.06824794617139554	0.1623907344189074	-0.30720255998065554	-0.42530510791993537
