onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean	TTL1	TTL2	TTL3	TTL4	onset03_stim_earlyphase_0-4500ms	onset03_stim_latephase_4500-9000ms	onset03_stim_poststim_9000-135000ms	onset03_stim_ttlplateau	onset03_stim_ttlplateau_duration
10.090460062026978	12.407989978790283	18.224050045013428	31.49844002723694	high_cue	med_stim	1.95098996162415	77.4965781019978	2.03426861763	134.513078752187	1	0	-2	77.4965781019978	134.513078752187	18.25725	22.38725	27.38775	31.93075	18.25725	22.75725	27.25725	22.38725	5.000499999999999
36.30023002624512	39.20131015777588	45.541800022125244	55.79083013534546	high_cue	low_stim	1.45075058937073	100.449428157769	2.03475999832153	90.6902771978651	1	-1	1	100.449428157769	90.6902771978651	45.57825	49.3525	54.35275	58.662	45.57825	50.07825	54.57825	49.3525	5.000250000000001
68.39552998542786	71.29661011695862	78.53442001342773	96.38930010795593	low_cue	med_stim	1.46749973297119	19.4658670083524	1.93627333641052	121.908106935653	-1	0	-2	19.4658670083524	121.908106935653	78.56475	82.704	87.706	92.29325	78.56475	83.06475	87.56475	82.704	5.0020000000000095
103.09179997444153	105.99289011955261	113.21781992912292	127.00072002410889	high_cue	high_stim	1.83419799804688	70.8398268780187	2.48439407348633	141.842773412631	1	1	1	70.8398268780187	141.842773412631	113.26125	117.6355	122.63575	127.559	113.26125	117.76125	122.26125	117.6355	5.000250000000008
139.58875012397766	141.68953013420105	157.8405201435089	169.69998002052307	high_cue	high_stim	1.78605008125305	56.4372562189076	1.8509521484375	125.049373312048	1	1	1	56.4372562189076	125.049373312048	157.87825	162.32225	167.32375	172.24575	157.87825	162.37825	166.87825	162.32225	5.001499999999993
175.6855399608612	178.50326013565063	185.71240997314453	195.99310994148254	low_cue	high_stim	1.97238254547119	16.0399433060497	2.20093512535095	118.739795291688	-1	1	1	16.0399433060497	118.739795291688	185.75525	190.1535	195.15375	200.128	185.75525	190.25525	194.75525	190.1535	5.000249999999994
203.0957601070404	205.3966200351715	215.61300992965698	229.9891300201416	high_cue	med_stim	2.26772117614746	107.034172879109	1.86991119384766	78.146995832256	1	0	-2	107.034172879109	78.146995832256	215.65075	219.74975	224.75025	229.40425	215.65075	220.15075	224.65075	219.74975	5.000499999999988
235.79129004478455	237.7920401096344	243.3313000202179	256.9992001056671	high_cue	low_stim	1.9009256362915	102.977395337817	1.86762690544128	74.7448812969422	1	-1	1	102.977395337817	74.7448812969422	243.36675	247.20125	252.2025	256.6545	243.36675	247.86675	252.36675	247.20125	5.001249999999999
262.80136013031006	265.0021800994873	270.8100700378418	289.7947599887848	low_cue	high_stim	1.5174024105072	26.565051177078	1.76750206947327	152.263636978445	-1	1	1	26.565051177078	152.263636978445	270.858	275.29225	280.2925	285.26675	270.858	275.358	279.858	275.29225	5.000249999999994
294.59654998779297	297.49764013290405	306.9215099811554	318.78891015052795	low_cue	low_stim	1.48400402069092	47.1210963966615	2.02004837989807	84.6369305799533	-1	-1	1	47.1210963966615	84.6369305799533	306.94975	310.80875	315.809	320.18325	306.94975	311.44975	315.94975	310.80875	5.000250000000051
332.9942100048065	335.59518003463745	351.71584010124207	362.0050301551819	low_cue	low_stim	1.66750621795654	49.2244032170839	1.68720984458923	77.9694039034621	-1	-1	1	49.2244032170839	77.9694039034621	351.75675	355.65575	360.65575	364.98525	351.75675	356.25675	360.75675	355.65575	5.0
372.292200088501	374.2929401397705	379.4205701351166	394.80059003829956	low_cue	med_stim	2.0342333316803	51.8427734126309	2.00098752975464	104.991084721799	-1	0	-2	51.8427734126309	104.991084721799	379.45275	383.627	388.6285	393.36625	379.45275	383.95275	388.45275	383.627	5.0014999999999645
