ISI01_biopac,ISI01_duration,ISI01_onset,ISI02_biopac,ISI02_duration,ISI02_onset,ISI03_biopac,ISI03_duration,ISI03_onset,ITI_biopac,ITI_duration,ITI_onset,delay_between_medoc,event01_cue_biopac,event01_cue_filename,event01_cue_onset,event01_cue_type,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,event02_expect_biopac,event02_expect_displayonset,event02_expect_responseonset,event03_stimulusC_RT,event03_stimulusC_reseponseonset,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulus_C_stim_filename,event03_stimulus_C_stim_match,event03_stimulus_C_stim_num,event03_stimulus_P_delay_between_medoc,event03_stimulus_P_trigger,event03_stimulus_V_filename,event03_stimulus_V_patientid,event03_stimulus_biopac,event03_stimulus_displayonset,event03_stimulus_type,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,event04_actual_biopac,event04_actual_displayonset,event04_actual_responseonset,param_cond_type,param_counterbalance_block_num,param_counterbalance_ver,param_cue_type,param_end_biopac,param_end_instruct_onset,param_experiment_duration,param_run_num,param_start_biopac,param_stimulus_type,param_task_name,param_trigger_onset,session_id,src_subject_id,trial_no
1613583535.6353,2.49417185783386,1613583535.62938,1613583542.16893,1.75840044021606,1613583542.16515,1613583552.9378,5.18771553039551,1613583552.93583,1613583534.0679998,0.562298774719238,1613583534.06213,0.0668909549713135,1613583534.63587,l028.png,1613583534.629,low_cue,2.3202691078186004,12.554295153873,FIX,1613583538.14803,1613583538.14698,1613583540.46725,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613583543.99245,1613583543.99131,low_stim,2.08435368537903,6.72334996305192,FIX,1613583558.139,1613583558.13777,1613583560.22213,1,2,5,low_cue,1613583783.0690598,1613583783.05498,398.794726133347,4,1613583384.2622302,low_stim,pain,1613583384.2602599,3,3,30
1613583568.74327,1.1818232536315902,1613583568.74173,1613583573.9621,8.16321134567261,1613583573.96034,1613583591.1357,6.290139436721799,1613583591.13341,1613583562.16886,5.56851673126221,1613583562.15594,0.0356800556182861,1613583567.7434301,l049.png,1613583567.74135,low_cue,1.45067143440247,11.5806191822281,FIX,1613583569.94366,1613583569.94217,1613583571.3928401,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613583582.16081,1613583582.15975,high_stim,2.2009503841400098,29.458404786665202,FIX,1613583597.43684,1613583597.43576,1613583599.63671,3,2,5,low_cue,1613583783.0690598,1613583783.05498,398.794726133347,4,1613583384.2622302,high_stim,pain,1613583384.2602599,3,3,31
1613583608.64195,1.18361020088196,1613583608.63994,1613583613.85985,0.564996957778931,1613583613.85855,1613583623.43545,6.29476070404053,1613583623.42879,1613583601.46886,6.1705203056335405,1613583601.45392,0.0948920249938965,1613583607.64139,l004.png,1613583607.63957,low_cue,1.70096468925476,9.04466653441065,FIX,1613583609.84177,1613583609.84039,1613583611.54135,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613583614.51965,1613583614.5189302,low_stim,1.96940445899963,8.7282964135823,FIX,1613583629.73447,1613583629.7311401,1613583631.70054,1,2,5,low_cue,1613583783.0690598,1613583783.05498,398.794726133347,4,1613583384.2622302,low_stim,pain,1613583384.2602599,3,3,32
1613583644.53842,2.48689198493958,1613583644.53666,1613583651.05764,8.96779322624207,1613583651.05576,1613583669.03525,3.09442400932312,1613583669.02912,1613583633.76751,9.75854158401489,1613583633.76598,0.0424468517303467,1613583643.5378802,h045.png,1613583643.53629,high_cue,2.06763386726379,63.537813666646,FIX,1613583647.0385098,1613583647.03759,1613583649.10523,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613583660.0680099,1613583660.06675,high_stim,3.1536605358123797,34.071609807394196,FIX,1613583672.1478698,1613583672.14695,1613583675.3006198,6,2,5,high_cue,1613583783.0690598,1613583783.05498,398.794726133347,4,1613583384.2622302,high_stim,pain,1613583384.2602599,3,3,33
1613583679.33554,1.3905794620513898,1613583679.33297,1613583684.75335,1.57189297676086,1613583684.7516599,1613583695.34046,1.4846098423004197,1613583695.3389401,1613583676.16893,2.1592957973480202,1613583676.16512,0.0499088764190674,1613583678.3357902,l055.png,1613583678.33259,low_cue,1.4673497676849399,1.6167903106732402,FIX,1613583680.7347698,1613583680.73349,1613583682.20084,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613583686.37519,1613583686.37412,high_stim,2.86785197257996,9.61582694325655,FIX,1613583696.84086,1613583696.8395,1613583699.70735,3,2,5,low_cue,1613583783.0690598,1613583783.05498,398.794726133347,4,1613583384.2622302,high_stim,pain,1613583384.2602599,3,3,34
1613583716.3358,1.3934497833252,1613583716.3301,1613583721.7690198,3.25808930397034,1613583721.76546,1613583734.0385401,5.9868466854095495,1613583734.0367,1613583700.86873,14.4667773246765,1613583700.85766,0.0464670658111572,1613583715.33595,h004.png,1613583715.32973,high_cue,1.9701418876647903,34.2004841302685,FIX,1613583717.7483401,1613583717.7472901,1613583719.71743,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613583725.07216,1613583725.07076,med_stim,,,FIX,1613583740.04008,1613583740.03894,,5,2,5,high_cue,1613583783.0690598,1613583783.05498,398.794726133347,4,1613583384.2622302,med_stim,pain,1613583384.2602599,3,3,35
1613583754.8355,0.995760202407837,1613583754.82779,1613583759.86875,6.96054935455322,1613583759.863,1613583775.8369699,3.1879265308380096,1613583775.83562,1613583744.07542,9.750663518905641,1613583744.07378,0.0458369255065918,1613583753.84571,h038.png,1613583753.84409,high_cue,1.95586323738098,60.92266850048329,FIX,1613583755.84582,1613583755.84483,1613583757.8007,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613583766.87091,1613583766.86998,med_stim,3.0013880729675297,25.9478853220016,FIX,1613583779.0376,1613583779.03682,1613583782.0382,5,2,5,high_cue,1613583783.0690598,1613583783.05498,398.794726133347,4,1613583384.2622302,med_stim,pain,1613583384.2602599,3,3,36
1613582783.15285,0.5946054458618161,1613582783.1487598,1613582787.78602,5.859543085098269,1613582787.78382,1613582802.65816,2.9873290061950697,1613582802.65604,1613582775.8657,6.28200268745422,1613582775.86271,0.0888228416442871,1613582782.16741,h002.png,1613582782.16506,high_cue,2.78482389450073,23.8925023080266,FIX,1613582783.7681901,1613582783.76566,1613582786.5504801,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613582793.74377,1613582793.74247,high_stim,2.8433258533477797,39.776052403731605,FIX,1613582805.66816,1613582805.65716,1613582808.5004802,6,1,5,high_cue,1613583172.0848598,1613583172.07713,398.99587821960404,3,1613582773.0824099,high_stim,pain,1613582773.08126,3,3,37
1613582819.56895,0.881025791168213,1613582819.56234,1613582824.48496,7.262525081634519,1613582824.48084,1613582840.7557,7.789789199829099,1613582840.75358,1613582809.69411,8.85252285003662,1613582809.6919901,0.0681390762329102,1613582818.56367,l040.png,1613582818.56197,low_cue,2.90449810028076,4.13467137373642,FIX,1613582820.46361,1613582820.46268,1613582823.3671699,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613582831.81324,1613582831.81223,low_stim,3.1849327087402304,8.29241291009267,FIX,1613582848.56797,1613582848.55649,1613582851.74142,1,1,5,low_cue,1613583172.0848598,1613583172.07713,398.99587821960404,3,1613582773.0824099,low_stim,pain,1613582773.08126,3,3,38
1613582861.26358,1.2821409702301,1613582861.26122,1613582866.58583,8.96349143981934,1613582866.57987,1613582884.5555,6.89012098312378,1613582884.55324,1613582852.58482,7.67006230354309,1613582852.57465,0.0440258979797363,1613582860.2627401,h033.png,1613582860.26085,high_cue,2.3889620304107697,20.6115912802361,FIX,1613582862.56795,1613582862.56171,1613582864.95067,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613582875.58866,1613582875.58792,low_stim,2.91144204139709,10.4914770123316,FIX,1613582891.4679198,1613582891.4558198,1613582894.36726,4,1,5,high_cue,1613583172.0848598,1613583172.07713,398.99587821960404,3,1613582773.0824099,low_stim,pain,1613582773.08126,3,3,39
1613582903.1621199,0.8831820487976071,1613582903.16018,1613582908.0859802,1.06468176841736,1613582908.07868,1613582918.15231,3.4942641258239706,1613582918.1491,1613582895.49241,6.653814792633059,1613582895.49066,0.0354750156402588,1613582902.16162,h020.png,1613582902.15981,high_cue,1.9901359081268302,40.4519575908746,FIX,1613582904.06813,1613582904.06052,1613582906.05065,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613582909.18092,1613582909.17975,med_stim,2.75133419036865,43.53951748815639,FIX,1613582921.6678698,1613582921.6670802,1613582924.4184198,5,1,5,high_cue,1613583172.0848598,1613583172.07713,398.99587821960404,3,1613582773.0824099,med_stim,pain,1613582773.08126,3,3,40
1613582929.45635,2.19004321098328,1613582929.45332,1613582935.6905699,5.85438537597656,1613582935.68898,1613582950.5701802,6.78217315673828,1613582950.5611901,1613582925.70363,2.7596802711486803,1613582925.68525,0.0780000686645508,1613582928.46959,l032.png,1613582928.45295,low_cue,2.93457698822021,3.0006614134621503,FIX,1613582931.67243,1613582931.67081,1613582934.60539,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613582941.62364,1613582941.62221,low_stim,2.80346250534058,22.530979230465398,FIX,1613582957.36811,1613582957.3637302,1613582960.16719,1,1,5,low_cue,1613583172.0848598,1613583172.07713,398.99587821960404,3,1613582773.0824099,low_stim,pain,1613582773.08126,3,3,41
1613582963.65217,1.6939580440521202,1613582963.64941,1613582969.3860002,1.3584878444671598,1613582969.38488,1613582979.7571,1.4879531860351598,1613582979.75541,1613582961.40195,1.2456569671630902,1613582961.3985698,0.0390110015869141,1613582962.6520698,l031.png,1613582962.64903,low_cue,1.28409123420715,0.0,FIX,1613582965.36795,1613582965.36671,1613582966.6508,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613582970.7841802,1613582970.78308,high_stim,3.88499784469604,37.711047676389896,FIX,1613582981.26802,1613582981.25597,1613582985.14097,3,1,5,low_cue,1613583172.0848598,1613583172.07713,398.99587821960404,3,1613582773.0824099,high_stim,pain,1613582773.08126,3,3,42
1613582988.16065,1.28481793403625,1613582988.15855,1613582993.4788198,1.6661677360534701,1613582993.4772,1613583004.15173,1.59552335739136,1613583004.14784,1613582985.71861,1.4365820884704599,1613582985.7076302,0.0383141040802002,1613582987.15985,l038.png,1613582987.15817,low_cue,2.05825185775757,6.95295746817392,FIX,1613582989.46804,1613582989.4590302,1613582991.51728,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1613582995.1830199,1613582995.1822,med_stim,1.9520909786224399,21.630886836517895,FIX,1613583005.76809,1613583005.76511,1613583007.7172,2,1,5,low_cue,1613583172.0848598,1613583172.07713,398.99587821960404,3,1613582773.0824099,med_stim,pain,1613582773.08126,3,3,43
