rating,rt
7.20766019821167,3.06805372238159
27.198500156402588,2.0176248550415
34.88472008705139,2.36961221694946
56.09266996383667,2.4511604309082
63.195340156555176,1.58413052558899
81.38550019264221,2.24057936668396
89.58858013153076,1.63418054580688
110.09628009796143,2.38444185256958
117.18227005004883,2.0710828304290803
133.88854002952576,1.8241887092590297
140.57438015937805,3.3903563022613503
157.58077001571655,3.77505230903625
165.5837700366974,1.9845471382141104
197.59578013420105,1.78881406784058
211.48433017730713,2.28504133224487
229.6911599636078,2.46861410140991
237.677490234375,3.2763121128082298
265.0877802371979,1.65087270736694
274.074490070343,3.0359313488006605
296.58294010162354,1.49071431159973
319.9750499725342,3.1513078212738
337.0814700126648,3.8349845409393297
361.17384004592896,1.55071616172791
394.0861999988556,2.00103497505188
