onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.69	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png
35.0	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
62.69	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
96.09	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png
131.58	1.0	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
163.39	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png
193.39	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
234.39	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
259.1	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png
307.78	1.0	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
340.69	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h055.png
371.49	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png
9.0	3.57	expectrating	1	low_cue	n/a	19.17	Moderate	19.17	Moderate	0.73	2.84	l015.png
37.7		expectrating	2	high_cue	n/a			13.2	Moderate	0.77	3.83	h026.png
65.89	2.17	expectrating	3	low_cue	n/a	8.55	Weak	8.55	Weak	0.22	1.95	l026.png
98.39	3.9	expectrating	4	high_cue	n/a	18.22	Moderate	18.22	Moderate	0.05	3.85	h025.png
134.3	3.72	expectrating	5	low_cue	n/a	1.61	Barely detectable	1.61	Barely detectable	0.38	3.34	l043.png
165.7	2.35	expectrating	6	low_cue	n/a	0.0		0.0		0.05	2.3	l017.png
194.99	2.8	expectrating	7	high_cue	n/a	3.45	Weak	3.45	Weak	0.15	2.65	h003.png
235.99	3.3	expectrating	8	low_cue	n/a	10.45	Moderate	10.45	Moderate	0.18	3.12	l002.png
261.0	2.17	expectrating	9	low_cue	n/a	2.77	Barely detectable	2.77	Barely detectable	0.2	1.97	l053.png
310.98	2.52	expectrating	10	high_cue	n/a	2.35	Barely detectable	2.35	Barely detectable	0.6	1.92	h014.png
342.6	2.17	expectrating	11	high_cue	n/a	0.0		0.0		0.05	2.12	h055.png
374.79	3.52	expectrating	12	high_cue	n/a	6.9	Weak	6.9	Weak	0.17	3.35	h038.png
19.38	7.01	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
44.68	7.0	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aeunaff_L.mp4
78.38	7.0	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiaff_H.mp4
106.58	7.01	stimulus	4	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t2aaunaff_M.mp4
142.99	7.0	stimulus	5	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aaunaff_M.mp4
180.78	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
203.18	7.01	stimulus	7	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiaff_H.mp4
243.88	7.01	stimulus	8	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaunaff_L.mp4
276.08	7.01	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiunaff_L.mp4
318.88	7.01	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aaunaff_L.mp4
355.28	7.01	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aeaff_M.mp4
387.28	7.02	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t1afaff_H.mp4
28.09		outcomerating	1	low_cue	med_stim			3.0	Barely detectable	0.23	3.68	task-vicarious_scale.png
58.19	1.4	outcomerating	2	high_cue	low_stim	0.0		0.0		0.42	0.98	task-vicarious_scale.png
91.6	1.92	outcomerating	3	low_cue	high_stim	0.0		0.0		0.17	1.75	task-vicarious_scale.png
114.79	1.78	outcomerating	4	high_cue	med_stim	0.0		0.0		0.05	1.73	task-vicarious_scale.png
156.21	2.18	outcomerating	5	low_cue	med_stim	1.16	Barely detectable	1.16	Barely detectable	0.05	2.13	task-vicarious_scale.png
188.6		outcomerating	6	low_cue	high_stim			16.61	Moderate	0.2	3.53	task-vicarious_scale.png
227.9	3.69	outcomerating	7	high_cue	high_stim	19.89	Moderate	19.89	Moderate	0.28	3.4	task-vicarious_scale.png
252.89	1.45	outcomerating	8	low_cue	low_stim	0.0		0.0		0.53	0.92	task-vicarious_scale.png
290.99	1.77	outcomerating	9	low_cue	low_stim	4.92	Weak	4.92	Weak	0.52	1.25	task-vicarious_scale.png
327.61	1.57	outcomerating	10	high_cue	low_stim	0.0		0.0		0.45	1.12	task-vicarious_scale.png
363.8	2.92	outcomerating	11	high_cue	med_stim	0.23	No sensation	0.23	No sensation	0.05	2.87	task-vicarious_scale.png
395.1		outcomerating	12	high_cue	high_stim			0.0		0.05	3.78	task-vicarious_scale.png
