onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.69	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png	n/a	n/a	n/a
33.4	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png	n/a	n/a	n/a
71.09	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png	n/a	n/a	n/a
100.69	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png	n/a	n/a	n/a
135.78	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a
170.6	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png	n/a	n/a	n/a
196.89	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png	n/a	n/a	n/a
236.99	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png	n/a	n/a	n/a
268.28	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png	n/a	n/a	n/a
301.9	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png	n/a	n/a	n/a
333.89	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a
372.49	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a
7.7	1.58	expectrating	1	low_cue	n/a	8.55	Weak	8.55	Weak	0.4	1.18	l015.png	n/a	n/a	n/a
35.7	2.18	expectrating	2	low_cue	n/a	5.05	Weak	5.05	Weak	0.47	1.72	l017.png	n/a	n/a	n/a
73.39	2.25	expectrating	3	low_cue	n/a	12.86	Moderate	12.86	Moderate	0.6	1.65	l041.png	n/a	n/a	n/a
103.49	2.71	expectrating	4	high_cue	n/a	46.31	Strong	46.31	Strong	0.45	2.26	h051.png	n/a	n/a	n/a
137.5	2.43	expectrating	5	high_cue	n/a	41.56	Strong	41.56	Strong	0.57	1.87	h027.png	n/a	n/a	n/a
172.4	2.7	expectrating	6	high_cue	n/a	34.9	Strong	34.9	Strong	0.05	2.65	h052.png	n/a	n/a	n/a
199.89	2.37	expectrating	7	high_cue	n/a	15.32	Moderate	15.32	Moderate	1.07	1.31	h030.png	n/a	n/a	n/a
239.71	2.12	expectrating	8	low_cue	n/a	6.67	Weak	6.67	Weak	0.72	1.4	l026.png	n/a	n/a	n/a
271.3	1.93	expectrating	9	high_cue	n/a	24.87	Moderate	24.87	Moderate	0.4	1.53	h029.png	n/a	n/a	n/a
304.2	1.65	expectrating	10	low_cue	n/a	0.98	No sensation	0.98	No sensation	0.42	1.23	l024.png	n/a	n/a	n/a
336.91	3.34	expectrating	11	high_cue	n/a	26.87	Moderate	26.87	Moderate	0.35	2.99	h036.png	n/a	n/a	n/a
375.49	1.86	expectrating	12	low_cue	n/a	13.19	Moderate	13.19	Moderate	0.43	1.42	l010.png	n/a	n/a	n/a
15.69	7.0	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_100_R.jpg	diff	diff	True
46.5	6.99	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_50.jpg	same	same	True
84.2	6.99	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_150.jpg	same	same	True
114.79	7.0	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_50_R.jpg	diff	diff	True
149.79	7.0	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_100_R.jpg	diff	diff	True
180.98	7.0	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_150.jpg	same	same	True
212.2	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_50_R.jpg	diff	diff	True
251.29	7.0	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	38_150_R.jpg	diff	diff	True
279.19	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_150.jpg	same	same	True
316.5	6.99	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	47_100.jpg	same	same	True
349.2	7.0	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_100_R.jpg	diff	diff	True
