onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.0	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png
39.6	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png
72.49	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
105.31	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
129.4	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png
167.9	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png
200.49	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png
237.0	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png
268.5	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png
296.39	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
330.69	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png
372.0	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png
7.24	3.84	expectrating	1	high_cue	n/a	70.25	Very Strong	70.25	Very Strong	0.2	3.64	h048.png
42.8	2.64	expectrating	2	high_cue	n/a	45.33	Strong	45.33	Strong	0.95	1.69	h028.png
74.51	2.92	expectrating	3	high_cue	n/a	41.75	Strong	41.75	Strong	0.55	2.37	h016.png
107.31	2.28	expectrating	4	low_cue	n/a	0.93	No sensation	0.93	No sensation	0.9	1.38	l031.png
133.3	2.16	expectrating	5	high_cue	n/a	29.66	Strong	29.66	Strong	0.55	1.61	h035.png
171.1	1.96	expectrating	6	low_cue	n/a	6.26	Weak	6.26	Weak	0.6	1.36	l001.png
202.51	2.17	expectrating	7	high_cue	n/a	64.68	Very Strong	64.68	Very Strong	0.5	1.67	h023.png
240.21	2.95	expectrating	8	high_cue	n/a	100.2	Strongest sensation of any kind	100.2	Strongest sensation of any kind	1.03	1.92	h019.png
