onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
4.997250080108643	7.248090028762817	19.189759969711304	27.40560007095337	high_cue	low_stim	2.85145568847656	33.3710520057529	2.35127115249634	3.2180612837942	1	-1	1	11.557556709355495	-8.85045613156927
39.59347987174988	42.81135010719299	50.48958992958069	61.801769971847534	high_cue	low_stim	2.40106248855591	38.1572265873691	2.93759036064148	6.92508173839268	1	-1	1	16.343731290971697	-5.143435676970792
72.50575995445251	74.52318000793457	82.18948006629944	93.11344003677368	high_cue	med_stim	1.60095429420471	50.7268472589113	2.0514440536499	3.90569913707213	1	0	-2	28.913351962513893	-8.162818278291342
105.30132007598877	107.30206990242004	114.98998999595642	123.20799994468689	low_cue	med_stim	2.82067012786865	5.75633826112338	1.91758751869202	5.75633826112338	-1	0	-2	-16.057157035274024	-6.312179154240091
129.41031002998352	133.3117699623108	150.89439010620117	163.10620999336243	high_cue	high_stim	1.96753454208374	26.6686600686883	2.76790952682495	24.4059097796912	1	1	1	4.855164772290895	12.337392364327728
167.8913300037384	171.10920000076294	182.28870010375977	191.09997987747192	low_cue	high_stim	2.21768522262573	2.98863245522946	2.32263207435608	46.4604825118437	-1	1	1	-18.824862841167946	34.39196509648023
200.5034899711609	202.50424003601074	214.88888001441956	226.71325993537903	high_cue	high_stim	2.01841378211975	43.2049932626637	2.2843279838562	26.9765039210697	1	1	1	21.391497966266293	14.907986505706228
237.0004301071167	240.20162987709045	251.38879990577698	262.7100200653076	high_cue	med_stim	1.78763747215271	41.9190641134269	1.81756448745728	5.04916646758286	1	0	-2	20.105568817029493	-7.0193509477806115
268.49551010131836	271.6967098712921	280.6888999938965	288.90312004089355	low_cue	low_stim	1.84272170066833	8.74616226255521	3.11946606636047	1.8476102659946	-1	-1	1	-13.067333033842196	-10.220907149368871
296.4059200286865	298.30662989616394	308.6890399456024	320.01472997665405	low_cue	high_stim	2.66788053512573	4.89909245378777	2.79141712188721	18.434948822922	-1	1	1	-16.914402842609636	6.366431407558528
330.7020399570465	332.40267992019653	341.9890398979187	365.8151400089264	low_cue	low_stim	1.53670144081116	1.86262094930668	3.07416319847107	1.38035407344445	-1	-1	1	-19.950874347090725	-10.688163341919022
372.0007801055908	373.6013798713684	383.1891300678253	395.20942997932434	low_cue	med_stim	1.80455875396729	3.46125387795416	3.31804633140564	0.462052721430765	-1	0	-2	-18.352241418443246	-11.606464693932706
