param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum,param_cogStimNum,param_cogStimMatch,param_cogStimFilename
1,1,1,low,100,3,5140.0163631714,5142.79200693035,1.6012916630325,5144.42522912356,low,l019.png,5145.43378917257,NaN,5145.4585657604,5149.49157726714,0.300262237407878,100,7_100_R.jpg,5149.85827811207,5156.39478382224,NaN,5156.40781981095,0,0,3,7,different,7_100_R.jpg
1,1,1,low,100,3,5140.0163631714,5160.44095931742,1.90042539654951,5162.3574878353,low,l013.png,5163.36606273661,NaN,5163.39081664094,5167.42385515184,0.500301771499835,100,43_100.jpg,5167.94045771513,5174.47050051942,NaN,5174.49009527878,0,0,3,43,same,43_100.jpg
1,1,1,high,100,4,5140.0163631714,5178.52319400897,0.400416620196665,5178.93981771651,high,h042.png,5179.94779204528,NaN,5179.97318270772,5184.00618287272,5.40027943905898,100,47_100_R.jpg,5189.42256867361,5195.94678803057,NaN,5195.97214196736,0,0,3,47,different,47_100_R.jpg
1,1,1,high,100,4,5140.0163631714,5200.00526932195,1.60050152127951,5201.6218275174,high,h050.png,5202.62971570289,NaN,5202.6551800867,5206.68816755974,0.100324509003258,100,25_100.jpg,5206.80483255665,5213.3304717924,NaN,5213.35451521725,0,0,3,25,same,25_100.jpg
1,1,1,low,50,1,5140.0163631714,5217.3875845129,2.90097979197617,5220.30401932634,low,l031.png,5221.3130689608,NaN,5221.33732031769,5225.37041607741,4.80079003373612,50,30_50.jpg,5230.20343449722,5236.72855768345,NaN,5236.75305477821,0,0,3,30,same,30_50.jpg
1,1,1,low,150,5,5140.0163631714,5240.78611489244,2.70050603097388,5243.50265464405,low,l029.png,5244.51035569071,NaN,5244.51923492891,5248.5523350093,4.60018827301064,150,14_150_R.jpg,5253.16872712916,5259.69746482235,NaN,5259.71844408505,0,0,3,14,different,14_150_R.jpg
1,1,1,low,100,3,5140.0163631714,5263.75143344838,0.700338605175602,5264.46808256684,low,l056.png,5265.47552086301,NaN,5265.50143729647,5269.53443692139,5.30020606875314,100,37_100_R.jpg,5274.8674560163,5281.38850049404,NaN,5281.40040014766,0,0,3,37,different,37_100_R.jpg
1,1,1,high,100,4,5140.0163631714,5285.43352426175,1.60035029797746,5287.05008326733,high,h018.png,5288.05789665129,NaN,5288.08348957491,5292.11644680329,0.600188273011554,100,38_100_R.jpg,5292.7497124732,5299.51605275857,NaN,5299.53263898434,0,0,3,38,different,38_100_R.jpg
1,1,1,high,50,2,5140.0163631714,5303.56577957097,2.90034951485723,5306.48221546458,high,h012.png,5307.48984197975,NaN,5307.51557721529,5311.54858791191,0.100201099987316,50,38_50.jpg,5311.68191663653,5318.21286381018,NaN,5318.23156230143,0,0,3,38,same,38_50.jpg
1,1,1,low,150,5,5140.0163631714,5322.26464347891,3.60034219672889,5325.88107934552,low,l027.png,5326.8892913109,NaN,5326.91441787265,5330.94745071268,0.100217572525253,150,38_150_R.jpg,5331.06410436784,5337.56411800494,0.166806863268903,5337.5803828812,0,0,3,38,different,38_150_R.jpg
1,1,1,high,100,4,5140.0163631714,5341.63017207321,0.900354375606184,5342.54675297917,high,h022.png,5343.55441513983,NaN,5343.58015550616,5347.61311759529,2.00020631178995,100,44_100.jpg,5349.62968923881,5356.15772239344,NaN,5356.17928683631,0,0,3,44,same,44_100.jpg
1,1,1,high,150,6,5140.0163631714,5360.21238907703,0.000328640640873346,5360.22905469504,high,h048.png,5361.23708789287,NaN,5361.26240861454,5365.2954228217,0.300191756547974,150,19_150.jpg,5365.61205093093,5372.1452651039,NaN,5372.16168876462,0,0,3,19,same,19_150.jpg
1,1,1,high,100,4,5140.0163631714,5376.19473996748,1.60039998563389,5377.81134325988,high,h031.png,5378.81915448351,NaN,5378.84469231864,5382.87771435701,0.400251894814573,100,19_100_R.jpg,5383.29435777759,5389.81633443897,NaN,5389.84396158604,0,0,3,19,different,19_100_R.jpg
1,1,1,high,150,6,5140.0163631714,5393.87707300818,1.90050316853376,5395.79358640373,high,h039.png,5396.80191529713,NaN,5396.8269543654,5400.85996128143,0.100208931194175,150,45_150.jpg,5400.97661844714,5407.49935446553,NaN,5407.50958688224,0,0,3,45,same,45_150.jpg
1,1,1,low,100,3,5140.0163631714,5411.54266670951,4.0003602355082,5415.55910522252,low,l048.png,5416.56705227709,NaN,5416.59239460208,5420.62546659815,0.100200289863096,100,45_100_R.jpg,5420.74211971323,5427.26662126367,NaN,5427.29172325164,0,0,3,45,different,45_100_R.jpg
