param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
1,1,2,4394.94652338979,064-ak064,ak064t1aaaff_H.mp4,high,high,6,4397.70728245515,3.21311899950706,4400.93603362342,high,h032.png,4401.98601994581,NaN,NaN,4406.00347435536,0.515734379510832,ak064t1aaaff_H.mp4,ak064t1aaaff_H.mp4,4406.84731550285,4413.34363875129,NaN,4413.36866809807,0,0,2
1,1,2,4394.94652338979,109-ib109,ib109t1aiaff_H.mp4,low,high,5,4417.41191310169,0.406709399851934,4417.83504400193,low,l019.png,4418.86849864696,NaN,NaN,4422.88570812877,0.315837157348142,ib109t1aiaff_H.mp4,ib109t1aiaff_H.mp4,4423.23037411835,4429.72552133558,NaN,4429.75100705268,0,0,2
1,1,2,4394.94652338979,115-jy115,jy115t1aeaff_M.mp4,high,med,4,4433.7877513446,4.01317208968703,4437.81723448766,high,h023.png,4438.8506035295,NaN,NaN,4442.86770445458,0.415973177307023,jy115t1aeaff_M.mp4,jy115t1aeaff_M.mp4,4443.31725946651,4449.80795585792,NaN,4449.83323877376,0,0,2
1,1,2,4394.94652338979,064-ak064,ak064t1aiaff_M.mp4,low,med,3,4453.86279887868,0.803613318776115,4454.68288311546,low,l035.png,4455.71625863829,NaN,NaN,4459.73336172371,0.61592845841642,ak064t1aiaff_M.mp4,ak064t1aiaff_M.mp4,4460.37936714668,4466.87362214644,NaN,4466.89881972913,0,0,2
1,1,2,4394.94652338979,043-jh043,jh043t2aeunaff_M.mp4,low,med,3,4470.94588069076,1.50306186680245,4472.48179473975,low,l008.png,4473.51508789989,NaN,NaN,4477.53454466799,1.11396539092766,jh043t2aeunaff_M.mp4,jh043t2aeunaff_M.mp4,4478.67902908159,4485.17374045167,NaN,4485.19770178387,0,0,2
1,1,2,4394.94652338979,097-gf097,gf097t1aiaff_M.mp4,low,med,3,4489.22644717325,2.00447080890717,4491.2473826892,low,l017.png,4492.26401914271,NaN,NaN,4496.28164664893,3.21553695208877,gf097t1aiaff_M.mp4,gf097t1aiaff_M.mp4,4499.52515640135,4506.0203128,NaN,4506.02977910866,0,0,2
1,1,2,4394.94652338979,109-ib109,ib109t1aiunaff_L.mp4,low,low,1,4510.05541253852,3.2075709946148,4513.27936911799,low,l004.png,4514.31273059866,NaN,NaN,4518.32962953261,0.216231229070218,ib109t1aiunaff_L.mp4,ib109t1aiunaff_L.mp4,4518.57926004818,4525.07016059105,NaN,4525.09534332145,0,0,2
1,1,2,4394.94652338979,123-jh123,jh123t2aaaff_M.mp4,high,med,4,4529.1211941348,2.70736400771966,4531.84495371892,high,h056.png,4532.87837487879,NaN,NaN,4536.89524842883,0.316124211580245,jh123t2aaaff_M.mp4,jh123t2aaaff_M.mp4,4537.24422563273,4543.73579749904,NaN,4543.76095619574,0,0,2
1,1,2,4394.94652338979,080-bn080,bn080t1afunaff_L.mp4,high,low,2,4547.78809618774,1.40597299637921,4549.21056197549,high,h052.png,4550.24399933786,NaN,NaN,4554.26083697237,1.91620095740564,bn080t1afunaff_L.mp4,bn080t1afunaff_L.mp4,4556.21017446578,4562.7011441393,NaN,4562.72645243906,0,0,2
1,1,2,4394.94652338979,109-ib109,ib109t1afaff_M.mp4,high,med,4,4566.7519430169,3.20767415050977,4569.97602381551,high,h024.png,4570.99270374572,NaN,NaN,4575.0095970088,0.216194773452116,ib109t1afaff_M.mp4,ib109t1afaff_M.mp4,4575.25897935613,4581.74974919885,NaN,4581.77533321109,0,0,2
1,1,2,4394.94652338979,097-gf097,gf097t2aaunaff_H.mp4,high,high,6,4585.80071685246,1.10777522708486,4586.92501430545,high,h010.png,4587.9415964806,NaN,NaN,4591.95861153245,0.116171630887038,gf097t2aaunaff_H.mp4,gf097t2aaunaff_H.mp4,4592.10347319418,4598.5987416601,NaN,4598.62431784114,0,0,2
1,1,2,4394.94652338979,097-gf097,gf097t2aiunaff_L.mp4,low,low,1,4602.64945277418,0.808030659444739,4603.47400646966,low,l024.png,4604.49061564897,NaN,NaN,4608.50762908056,0.116171360845328,gf097t2aiunaff_L.mp4,gf097t2aiunaff_L.mp4,4608.65666369531,4615.14781429671,NaN,4615.17333727954,0,0,2
1,1,2,4394.94652338979,103-jk103,jk103t1aaaff_H.mp4,high,high,6,4619.19964257292,0.40685630248754,4619.62304351478,high,h017.png,4620.65641228657,NaN,NaN,4624.67330770999,2.01617981314757,jk103t1aaaff_H.mp4,jk103t1aaaff_H.mp4,4626.72383843626,4633.213550526,NaN,4633.23892876653,0,0,2
