"subj","rand_intercept","social_cue","stim_con_linear","stim_con_quad","social_cue:stim_con_linear","social_cue:stim_con_quad","fix_intercept","fix_cue","fix_stimulus_linear","fix_stimulus_quad","fix_int_cue_stimlin","fix_int_cue_stimquad","task"
"107",-11.3935848717493,-2.80597634032661,-9.68792424781252,1.98546463652879,-3.37168484184988,1.60853679909793,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"81",-10.8710395035727,-3.72710478243229,-9.20079338313551,1.62058255170956,-5.03301892353874,1.60396880684291,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"30",-10.6718365944874,-1.10891620064127,-9.61134044880185,2.39318656215983,0.506976296093385,1.33221350634722,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"120",-10.6619675386859,-1.94714718930313,-5.11898459257152,0.887219608149492,-0.572258636021041,0.869010455896384,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"117",-10.1988347520368,-2.60230544557949,-9.61356293034469,2.02660446887778,-3.4460708955576,1.57882964728411,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"98",-10.0653571682574,1.0609156318436,-16.774208879424,5.00811481486738,4.48719170987629,1.88320958321037,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"44",-9.53618399766634,-1.23831647147386,-3.30749100056667,0.551834937823297,0.623332954114577,0.575107852106044,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"78",-9.25474142690001,-0.540254416952985,2.08647352220281,-0.829179883863737,3.8472796314913,-0.303072955336871,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"119",-9.15447414743344,-1.11182121932212,-13.2484895772068,3.45789868355536,-1.40025073553196,1.87270657420278,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"19",-9.06407131850391,-5.05068735403857,0.598781142022374,-1.5209969645757,-8.0449806505852,0.654327348679563,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"69",-8.91697262272276,-2.92302602677458,-20.4957411875313,5.10203997708614,-7.1025663630719,3.06682075911306,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"80",-8.78270103741338,-1.10181763234206,-12.5709896818813,3.26844131820323,-1.35937715347159,1.77892491217328,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"97",-8.73942719903959,0.0950998565042416,-16.4536934823493,4.6882132305077,0.463740132328223,2.13473277317691,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"111",-8.63408849328338,-0.57353890884342,-4.6908375595336,1.12585865139087,2.41893357134549,0.553217305950263,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"60",-8.2606609747745,-3.41711065237148,-6.98342999523925,1.08343362284656,-4.91176738882127,1.26813101131803,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"58",-8.22505560144583,-1.4488806386714,-10.6758819786752,2.64028488132587,-2.00035146869643,1.57950788317674,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"8",-7.64881923793549,-2.19705338547188,-6.46437304883742,1.24348614453834,-2.58267378709845,1.07088227820321,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"89",-7.62132788918118,-3.82054833637323,-12.3394698415263,2.53603614502205,-8.61451279559688,2.19513981077797,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"71",-7.47850355246072,-1.33924496069723,-10.9550733540381,2.75564387538986,-2.06698567439802,1.59551873944091,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"50",-6.75945808610368,1.33512153550161,-9.03001020762432,2.87293472695845,4.88814671677833,0.887695804668061,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"132",-6.63697461722588,-0.759351173563143,-1.56434270108973,0.196586612132558,1.0582975255385,0.260954855705953,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"84",-6.36426734603912,-2.31615924025874,-11.2736871086567,2.6154392638491,-5.24624401495512,1.82226132329233,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"59",-6.00429829024441,-4.04347899271305,0.432402003007256,-1.191654420791,-7.41530186960934,0.584404059090716,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"70",-5.70195300130994,2.08986200189321,-5.96601125199893,2.18660601301571,6.45368267794932,0.425990229709542,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"115",-5.67891873116185,0.914941282000711,-11.7811504553634,3.57351521214026,2.07569279672993,1.40699386595292,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"100",-5.37161899246674,0.464388959835525,-1.32555311956932,0.44499528842564,3.20604540079847,0.0836084588974912,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"87",-5.09042929065391,-0.159703718268566,0.276760794949078,-0.170353930119123,2.92876967458672,-0.153029271356156,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"129",-5.07440578360212,-0.752853432555751,-3.66707695067552,0.820982067369171,-0.89593850835541,0.643243203217492,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"53",-4.97479436469329,-1.10690313476634,-12.238261888586,3.20898334104281,-3.38678008932558,1.7992592620083,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"105",-4.77079048564273,2.15346972686989,-2.12682164401172,1.10303280579551,6.8123149225679,-0.0618846068078794,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"21",-4.73251540099813,-0.928418287102163,-4.81304930758955,1.11159350719656,-1.27663350409916,0.769687984384499,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"18",-4.73067954603149,-1.39898085305899,3.98383589654589,-1.54594690805594,-0.397387975057058,-0.335084777544847,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"86",-4.59868958171622,-0.89858861688542,-13.7683049937697,3.70645295288138,-2.76282835711874,1.89686456178717,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"9",-4.5033262349382,-4.63807174274446,5.86314771685007,-2.89309265755991,-8.34577218576354,-0.0361754558809259,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"20",-4.32002592468568,-2.55363071273316,2.3188386890732,-1.34860982661499,-3.89499420275342,0.0830604621134304,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"52",-4.07267573529194,-1.84612514080582,-2.53508597460962,0.231773265740142,-3.17961010128551,0.597740105505522,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"101",-4.03883429162917,-0.963408321564601,3.38033250387337,-1.25630242427635,1.10224834627651,-0.425417220153223,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"6",-3.91669475008126,-1.34796589670641,-7.86546641379177,1.89669997833538,-2.56440626492989,1.15071005755501,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"23",-3.6895694265468,-2.58244719322246,3.69926170148111,-1.74815127339296,-4.35318996554093,-0.0434184167981448,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"74",-2.89260682901409,-3.06520922368326,-8.94299180603196,1.79037667039023,-7.27082099881601,1.54413714529719,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"77",-2.69759457625905,-2.62388948666396,-2.09286617937566,-0.0759504947492018,-5.13492644592754,0.611081346983859,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"39",-2.44277573708999,-4.31706116601087,-5.62468128682508,0.524815774775805,-10.8287899980901,1.42507574423113,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"56",-1.9462228215609,0.070600240444081,0.086276119298708,-0.026699205258108,2.24074204533466,-0.173120780860623,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"124",-1.88532309498158,1.46320747757498,15.2761016478664,-4.06577973647434,8.02298196320518,-2.29259333185843,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"28",-1.32081896654737,3.00416620712804,1.74559310691432,0.23095598743017,7.81226058964826,-0.645975558425844,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"24",-0.815837902895637,1.06105383748166,1.04462232426496,-0.0455275862616994,3.16713009992882,-0.305470741824836,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"2",-0.622329856529857,0.638894858069113,-4.41139796243668,1.4268481701818,1.50115763264,0.406543722600457,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"112",-0.0874078983942685,1.49448075671939,-15.2309870837302,4.76973709043821,-0.126151890142407,1.84270090992433,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"128",-0.0303209212278469,1.89411177928769,-3.1810868540012,1.3900639312616,3.44618310059881,0.185789077730595,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"65",0.0872034272975478,1.67204520696877,13.6563181774918,-3.52637809193326,6.63885025212677,-2.02245892965468,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"95",0.216836341602899,-0.952816174644614,11.5007477267309,-3.55632825224143,-0.109908054722145,-1.34994664772875,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"114",0.43707932273609,-1.07824032202214,-1.02375327606869,0.0314515542433589,-3.34503111343226,0.340933087883769,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"17",0.742598991339079,4.69981769483108,1.79737329221122,0.658841258767256,12.2108618373095,-1.04845688710782,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"123",0.809110722464314,-0.0753068730811502,-12.1148750634666,3.48782983137732,-3.85362550941669,1.69968998748735,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"99",0.980948017036739,-0.968861020532831,4.58688078948319,-1.55613395507883,-3.26647400069534,-0.275975140829497,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"15",1.03240571717339,4.00185383540144,4.93158721148141,-0.417201996572388,10.0498214715688,-1.23178287226962,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"122",1.23937072119733,2.16972680052333,8.26725177624783,-1.83470963823814,5.48191455058999,-1.29922075126382,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"35",1.29748782130022,2.03858591588065,-1.09433331808211,0.836646239955152,4.72717040204977,-0.235332574067294,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"47",1.59230982002979,-2.15739183394013,4.79121957392813,-1.90506448015545,-4.94908442676574,-0.289179418873227,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"93",1.87133458058844,-3.18050927580383,4.9458070401752,-2.20173855772336,-7.29751161834669,-0.177858523283663,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"36",1.96109969392054,1.87243765940526,-0.110012541434094,0.517618438890891,2.61765754940412,-0.141690748139222,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"33",2.32867404529023,-0.15980089684243,-8.09556142577388,2.32121080640565,-4.85506573869534,1.30689702866296,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"11",2.66776633714619,0.906940090787084,13.1349677927891,-3.54069313670777,4.03030418601155,-1.88584243240039,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"43",2.67883801161585,-4.12297360122889,5.89073911448522,-2.70130249317932,-9.49960806715815,-0.182965480020301,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"14",2.75099973293805,1.49239450433283,-4.05665073613032,1.5705387609457,2.06769131812532,0.252259929462905,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"10",2.79313256245418,2.23863737998521,-1.41055373150701,0.99267113170585,3.22889128197325,-0.0676155990326392,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"116",3.56108377907174,-0.541273846362373,0.867727687533603,-0.34994998483119,-2.14588855581018,-0.0839603151777086,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"41",3.68747039841113,0.648848327398112,11.7410604408566,-3.1922913459565,2.38018558402572,-1.62513205203521,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"90",4.13425603101556,0.649267084547818,-4.39938259649814,1.47329590456687,-1.84013099739087,0.574385731273042,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"126",4.24391696977131,2.30174778280427,9.79028845987265,-2.21175291133966,5.11509894571204,-1.54656207368836,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"13",6.00983463261731,-3.7576939562986,11.7534804665874,-4.27022356062604,-10.9692010943434,-0.742397171406161,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"79",6.24483840562338,-1.21999779572526,14.4862532950919,-4.42503790866449,-2.97713299772508,-1.65570861867956,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"118",6.67907462863102,3.80357464321866,17.1273106162617,-3.9322727072065,10.2992746328113,-2.86211489704278,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"26",7.13286542652959,1.1009269623516,10.7216638537186,-2.75103290500023,1.38098127870641,-1.50404640023053,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"31",7.31768860435084,0.452669417349765,11.4457133193358,-3.11973420329584,1.08373501833264,-1.64361058349788,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"91",7.3803548871938,2.03627638657681,-13.2542272662221,4.40813756679767,-1.14136742589355,1.46188622417666,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"7",7.47842079731381,-0.969570716595986,12.6873825905708,-3.83091503433218,-2.00881730898973,-1.60739433237896,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"88",8.02197908428952,6.93110422850824,24.9079983052877,-5.38689981895162,18.4214524047419,-4.30034487922126,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"32",8.09234579868709,0.792514541140929,3.23406160316591,-0.656025753272332,-1.22328122893522,-0.485494352824281,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"57",8.50656134507435,4.67572231663841,-9.84766894438574,4.09295703697761,3.63254869558769,0.834249118228598,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"104",9.14424913362908,1.62971817437694,19.86558890723,-5.23990322657655,4.78722086042451,-2.91083923403977,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"127",9.1973921238907,-0.177733100790237,-8.84241579011596,2.60077417107011,-5.97963608094427,1.18079744887309,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"37",9.37824668438118,1.14096207954378,9.80361565403695,-2.45360364522668,1.12303379637645,-1.48057786771216,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"94",9.51102558984056,0.91607699788218,9.20819932561784,-2.33634597948404,0.422480066469614,-1.37062111955284,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"109",9.55736438436527,0.901550192504956,-2.54876356636994,1.05567276279577,-4.42725643755749,0.456808630625875,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"64",9.5758966056118,10.0040762501134,-4.93097856777955,4.01079134102603,16.3278505942545,-0.533164890891083,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"34",9.8492282097437,1.78699320889723,20.0935758558438,-5.25955623060126,5.47449639265095,-3.0307498368117,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"76",9.98287161663246,1.49894164177738,5.62705239209551,-1.1523236024772,0.802274700872792,-0.978954401195893,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"62",10.2271079678656,3.63917390158099,10.2505790269481,-1.95204692195766,7.15274502975901,-1.95080979937516,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"51",10.5824504011471,5.88647715914754,-0.149819408924227,1.61461042076099,9.8078546323252,-0.873618683722888,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"83",10.8025167346718,0.698479812237609,5.53358798534344,-1.31653265431008,-3.05581827051092,-0.655647904586636,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"38",15.3618448978487,1.6985776759678,37.429118860002,-10.2328762359962,3.65535258725004,-4.93629393936045,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"92",15.7040151487738,4.79070303583497,10.205644899384,-1.59777827772666,5.28597956755252,-1.83248158633691,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"55",16.0620901218217,4.68221074156497,8.85145516798356,-1.23017224559445,7.04828185909373,-1.93323957188791,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"61",16.4244308550085,5.30971743828724,30.0478656441723,-7.19138400374102,10.9014234105374,-4.57875785993049,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"103",18.972701215876,0.248020640945531,2.46167653349536,-0.460309544021311,-7.66658782720893,-0.239233812696499,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"40",23.1469179193852,3.57538925368116,20.5345969291286,-4.8091819176971,2.15826883790721,-3.08698728237382,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"106",24.9140886151251,6.96914461044032,6.20739986251768,0.19103148274003,5.74336370591359,-1.61621878861328,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"131",36.326048425996,3.50048484841681,5.04792075016253,-0.224445148969832,-5.49769334976747,-1.18093228216278,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
"46",46.7309496253459,6.17878240582105,54.9070989965932,-13.8522011019257,2.17053167598109,-7.54067618209379,26.6411171905591,7.9455614411644,24.9464825326367,-5.2214396393148,6.46979251730383,-0.961715813049806,"vicarious"
