onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.68	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png
33.39	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png
71.09	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
100.68	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png
135.8	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png
170.59	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
196.89	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png
236.98	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
268.28	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png
301.89	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png
333.89	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png
372.48	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png
7.7	2.62	expectrating	1	low_cue	n/a	5.08	Weak	5.08	Weak	0.6	2.02	l004.png
35.69	2.25	expectrating	2	low_cue	n/a	29.23	Strong	29.23	Strong	0.42	1.83	l029.png
73.39	3.04	expectrating	3	low_cue	n/a	13.7	Moderate	13.7	Moderate	0.45	2.59	l043.png
103.5	2.33	expectrating	4	high_cue	n/a	55.1	Strong	55.1	Strong	0.33	1.99	h017.png
137.5	2.72	expectrating	5	high_cue	n/a	59.08	Strong	59.08	Strong	0.42	2.3	h040.png
172.39	2.43	expectrating	6	high_cue	n/a	38.59	Strong	38.59	Strong	0.73	1.7	h018.png
199.89	2.77	expectrating	7	high_cue	n/a	52.67	Strong	52.67	Strong	1.35	1.42	h024.png
239.69	2.36	expectrating	8	low_cue	n/a	38.48	Strong	38.48	Strong	0.45	1.91	l002.png
271.3	2.25	expectrating	9	high_cue	n/a	57.78	Strong	57.78	Strong	0.3	1.95	h046.png
304.19	3.05	expectrating	10	low_cue	n/a	5.83	Weak	5.83	Weak	0.1	2.95	l008.png
336.89	2.67	expectrating	11	high_cue	n/a	73.55	Very Strong	73.55	Very Strong	0.38	2.29	h056.png
375.49	2.84	expectrating	12	low_cue	n/a	22.02	Moderate	22.02	Moderate	0.73	2.11	l032.png
15.68	7.01	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1afunaff_M.mp4
46.48	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aeunaff_L.mp4
84.18	7.0	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aaunaff_H.mp4
114.78	7.01	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
149.78	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t2aaunaff_M.mp4
180.98	7.0	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiaff_H.mp4
212.18	7.02	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aaunaff_L.mp4
251.28	7.01	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
279.18	7.01	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aiaff_H.mp4
316.48	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aeaff_M.mp4
349.18	7.0	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t1aiaff_M.mp4
383.38	7.01	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aaunaff_L.mp4
27.91	2.74	outcomerating	1	low_cue	med_stim	6.01	Weak	6.01	Weak	0.47	2.27	task-vicarious_scale.png
55.4	2.97	outcomerating	2	low_cue	low_stim	6.49	Weak	6.49	Weak	0.23	2.74	task-vicarious_scale.png
93.3	3.62	outcomerating	3	low_cue	high_stim	13.76	Moderate	13.76	Moderate	0.27	3.35	task-vicarious_scale.png
124.69	3.09	outcomerating	4	high_cue	low_stim	1.86	Barely detectable	1.86	Barely detectable	0.05	3.04	task-vicarious_scale.png
159.71	2.26	outcomerating	5	high_cue	med_stim	3.91	Weak	3.91	Weak	0.07	2.19	task-vicarious_scale.png
190.9	1.45	outcomerating	6	high_cue	high_stim	33.36	Strong	33.36	Strong	0.38	1.07	task-vicarious_scale.png
231.0	3.82	outcomerating	7	high_cue	low_stim	9.77	Weak	9.77	Weak	0.12	3.7	task-vicarious_scale.png
259.29	2.75	outcomerating	8	low_cue	high_stim	4.17	Weak	4.17	Weak	0.07	2.69	task-vicarious_scale.png
295.71	2.67	outcomerating	9	high_cue	high_stim	78.64	Very Strong	78.64	Very Strong	1.0	1.67	task-vicarious_scale.png
327.7	2.5	outcomerating	10	low_cue	med_stim	5.57	Weak	5.57	Weak	0.27	2.23	task-vicarious_scale.png
361.6	2.82	outcomerating	11	high_cue	med_stim	1.16	Barely detectable	1.16	Barely detectable	0.05	2.77	task-vicarious_scale.png
394.71	2.28	outcomerating	12	low_cue	low_stim	7.41	Weak	7.41	Weak	0.05	2.23	task-vicarious_scale.png
