onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
11.29	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png	n/a	n/a	n/a
44.31	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png	n/a	n/a	n/a
80.7	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png	n/a	n/a	n/a
105.59	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png	n/a	n/a	n/a
133.81	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a
169.5	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h034.png	n/a	n/a	n/a
204.4	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png	n/a	n/a	n/a
234.29	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png	n/a	n/a	n/a
266.7	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png	n/a	n/a	n/a
294.8	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h008.png	n/a	n/a	n/a
327.09	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png	n/a	n/a	n/a
366.49	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png	n/a	n/a	n/a
14.21	1.53	expectrating	1	high_cue	n/a	54.78	Strong	54.78	Strong	0.3	1.23	h035.png	n/a	n/a	n/a
47.21	1.42	expectrating	2	low_cue	n/a	15.05	Moderate	15.05	Moderate	0.05	1.37	l047.png	n/a	n/a	n/a
83.7	2.06	expectrating	3	high_cue	n/a	67.47	Very Strong	67.47	Very Strong	0.4	1.66	h010.png	n/a	n/a	n/a
107.4	1.8	expectrating	4	low_cue	n/a	12.14	Moderate	12.14	Moderate	0.4	1.4	l022.png	n/a	n/a	n/a
135.61	2.2	expectrating	5	high_cue	n/a	57.89	Strong	57.89	Strong	0.13	2.07	h049.png	n/a	n/a	n/a
172.4	1.62	expectrating	6	high_cue	n/a	55.28	Strong	55.28	Strong	0.53	1.09	h034.png	n/a	n/a	n/a
207.3	1.46	expectrating	7	low_cue	n/a	0.0		0.0		0.05	1.41	l030.png	n/a	n/a	n/a
236.21	1.53	expectrating	8	high_cue	n/a	49.9	Strong	49.9	Strong	0.05	1.48	h045.png	n/a	n/a	n/a
268.51	2.14	expectrating	9	low_cue	n/a	26.46	Moderate	26.46	Moderate	0.05	2.09	l002.png	n/a	n/a	n/a
297.3	2.78	expectrating	10	high_cue	n/a	69.23	Very Strong	69.23	Very Strong	0.52	2.26	h008.png	n/a	n/a	n/a
330.0	1.47	expectrating	11	low_cue	n/a	9.35	Weak	9.35	Weak	0.15	1.32	l027.png	n/a	n/a	n/a
369.41	1.75	expectrating	12	low_cue	n/a	6.72	Weak	6.72	Weak	0.15	1.6	l014.png	n/a	n/a	n/a
21.31	6.99	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	14_150.jpg	same	same	True
61.4	7.0	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	14_150_R.jpg	diff	diff	True
92.01	6.99	stimulus	3	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_150_R.jpg	diff	diff	True
114.5	7.0	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	26_100_R.jpg	diff	diff	True
147.89	7.0	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	28_50.jpg	same	same	True
186.91	6.99	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	22_100.jpg	same	same	True
218.4	7.0	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	7_150.jpg	same	diff	False
244.9	7.0	stimulus	8	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	22_50.jpg	same	same	True
280.79	7.0	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50.jpg	same	same	True
307.9	7.0	stimulus	10	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	7_100_R.jpg	diff	diff	True
342.9	7.0	stimulus	11	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	19_100.jpg	same	same	True
376.2	7.0	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	28_50_R.jpg	diff	diff	True
32.7	2.04	outcomerating	1	high_cue	high_stim	27.42	Moderate	27.42	Moderate	0.43	1.61	task-cognitive_scale.png	n/a	n/a	n/a
70.7	2.91	outcomerating	2	low_cue	high_stim	44.66	Strong	44.66	Strong	0.45	2.46	task-cognitive_scale.png	n/a	n/a	n/a
100.61	2.03	outcomerating	3	high_cue	high_stim	65.19	Very Strong	65.19	Very Strong	0.73	1.3	task-cognitive_scale.png	n/a	n/a	n/a
126.1	2.24	outcomerating	4	low_cue	med_stim	43.78	Strong	43.78	Strong	0.8	1.44	task-cognitive_scale.png	n/a	n/a	n/a
159.51	2.23	outcomerating	5	high_cue	low_stim	41.58	Strong	41.58	Strong	1.0	1.23	task-cognitive_scale.png	n/a	n/a	n/a
196.7	2.53	outcomerating	6	high_cue	med_stim	21.09	Moderate	21.09	Moderate	1.07	1.47	task-cognitive_scale.png	n/a	n/a	n/a
228.41	3.03	outcomerating	7	low_cue	high_stim	5.51	Weak	5.51	Weak	1.03	2.0	task-cognitive_scale.png	n/a	n/a	n/a
255.7	3.09	outcomerating	8	high_cue	low_stim	26.35	Moderate	26.35	Moderate	0.93	2.16	task-cognitive_scale.png	n/a	n/a	n/a
289.0	3.92	outcomerating	9	low_cue	low_stim	38.95	Strong	38.95	Strong	0.42	3.5	task-cognitive_scale.png	n/a	n/a	n/a
317.21	2.67	outcomerating	10	high_cue	med_stim	50.46	Strong	50.46	Strong	0.63	2.03	task-cognitive_scale.png	n/a	n/a	n/a
361.51	3.37	outcomerating	11	low_cue	med_stim	55.16	Strong	55.16	Strong	0.6	2.77	task-cognitive_scale.png	n/a	n/a	n/a
394.8	3.21	outcomerating	12	low_cue	low_stim	13.08	Moderate	13.08	Moderate	0.47	2.74	task-cognitive_scale.png	n/a	n/a	n/a
