onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
10.08	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png
36.27	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png
68.37	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
103.07	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png
139.58	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
175.68	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
203.07	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png
235.77	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png
262.78	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png
294.57	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png
332.97	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png
372.27	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png
12.42	1.66	expectrating	1	high_cue	n/a	59.31	Strong	59.31	Strong	0.05	1.61	h011.png
39.18	2.62	expectrating	2	high_cue	n/a	57.92	Strong	57.92	Strong	0.65	1.97	h028.png
71.27	2.92	expectrating	3	low_cue	n/a	15.15	Moderate	15.15	Moderate	1.13	1.79	l044.png
105.98	2.39	expectrating	4	high_cue	n/a	55.86	Strong	55.86	Strong	0.08	2.31	h030.png
141.68	1.67	expectrating	5	high_cue	n/a	63.33	Strong	63.33	Strong	0.7	0.97	h014.png
178.48	1.5	expectrating	6	low_cue	n/a	25.53	Moderate	25.53	Moderate	0.25	1.25	l031.png
205.37	2.29	expectrating	7	high_cue	n/a	93.24	Very Strong	93.24	Very Strong	0.37	1.92	h045.png
