"subj","rand_intercept","fix_intercept","fix_cue","stim_con_linear","stim_con_quad","cue_factorlow_cue:stim_con_linear","cue_factorlow_cue:stim_con_quad","task"
"56",-1.31788108775964,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"69",-1.10916944553281,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"90",-1.02497719238265,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"43",-0.787871379845862,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"46",-0.619372282463217,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"47",-0.612291250423419,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"106",-0.576927348659728,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"62",-0.556424931170679,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"17",-0.548651550742552,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"55",-0.529702552304496,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"39",-0.525096835737095,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"18",-0.519490036845589,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"83",-0.512909509244487,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"79",-0.466451404539867,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"53",-0.35710906385703,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"19",-0.346861051848839,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"58",-0.318082752036131,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"65",-0.309228989016195,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"51",-0.306326617679032,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"16",-0.270101135386511,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"29",-0.25399276363717,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"30",-0.232635227481002,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"37",-0.229170201647046,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"20",-0.190606683042162,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"70",-0.188731291744424,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"36",-0.188210056887797,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"33",-0.15474914679268,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"84",-0.140165723353397,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"14",-0.130242664997564,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"40",-0.122148549772953,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"76",-0.101715769420237,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"57",-0.0586042952436495,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"21",-0.040021152286753,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"89",-0.0377945280509491,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"25",-0.0324570573598108,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"15",-0.0262160425320652,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"78",-0.0113318371357592,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"94",0.000889055203748916,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"87",0.00339090926422512,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"92",0.0148352548748356,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"23",0.0249282793277249,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"60",0.0717779099742962,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"88",0.0732564279926782,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"52",0.0900872552222575,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"66",0.0905211804345209,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"64",0.129624108728171,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"24",0.135454184255198,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"95",0.140583532513271,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"82",0.15518705600323,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"50",0.195831428829134,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"77",0.214703385998853,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"35",0.224287596859078,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"101",0.230757565017316,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"104",0.238442212992271,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"59",0.240057709741981,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
"44",0.247533857650473,3.17009587899519,-0.0259236223472724,0.186937772436308,0.0531891844094571,0.0827949193796309,-0.0418796626247332,"cognitive"
