"subj","rand_intercept","fix_intercept","fix_cue","stim_con_linear","stim_con_quad","cue_factorlow_cue:stim_con_linear","cue_factorlow_cue:stim_con_quad","task"
"56",-1.18589893332569,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"90",-0.741143627327044,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"69",-0.722626517302946,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"62",-0.662730207166063,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"58",-0.553500901523744,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"18",-0.543924588962275,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"55",-0.531865205966181,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"106",-0.475141497279514,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"83",-0.473426567734413,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"43",-0.420606790956385,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"14",-0.418601342709011,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"53",-0.392152564990476,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"65",-0.382110827714886,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"40",-0.30954448637396,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"46",-0.304177399193176,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"19",-0.295382687606677,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"70",-0.252900686936802,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
"79",-0.237528713746661,3.21449330770338,-0.101631831018951,0.266560985406905,0.0857775854225593,-0.168915442044871,-0.0976391269530276,"cognitive"
