event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
3.909449815750122	5.726799964904785	19.592299938201904	30.319420099258423	high_cue	med_stim	4.0	0.0	4.0	0.0	1	0	-2
36.20497989654541	38.70591998100281	45.59231996536255	56.31258010864258	low_cue	med_stim	4.0	0.0	4.0	0.0	-1	0	-2
63.59865999221802	66.11628007888794	77.79207015037537	90.90897989273071	high_cue	low_stim	4.0	0.0	4.0	0.0	1	-1	1
103.49707007408142	105.99801015853882	118.89224004745483	131.80776000022888	low_cue	med_stim	4.0	0.0	4.0	0.0	-1	0	-2
139.010479927063	142.91194987297058	157.49712014198303	170.3056299686432	high_cue	high_stim	4.0	0.0	4.0	0.0	1	1	1
190.59663009643555	192.99753999710083	203.49140000343323	212.1047601699829	low_cue	low_stim	4.0	0.0	4.0	0.0	-1	-1	1
219.20743989944458	221.00812005996704	231.3914201259613	243.51662015914917	low_cue	high_stim	2.37133121490479	-13.771675985266722	2.45124053955078	9.175097401679512	-1	1	1
252.6033899784088	254.20398998260498	263.5913200378418	273.51128005981445	high_cue	med_stim	3.50888061523438	17.244386337929967	4.0	0.0	1	0	-2
281.69771003723145	283.2983100414276	290.1914300918579	307.1073100566864	high_cue	low_stim	4.0	0.0	3.1392612457275404	-13.525080173355267	1	-1	1
312.19256019592285	316.11071014404297	330.69111013412476	342.00381994247437	low_cue	high_stim	4.0	0.0	2.67661738395691	-0.4151206929206879	-1	1	1
348.80639004707336	350.5070300102234	357.1912798881531	368.31376004219055	high_cue	high_stim	2.10668706893921	5.491854864487081	2.16777443885803	3.511048347778413	1	1	1
375.599839925766	379.5013201236725	387.19109988212585	395.3072900772095	low_cue	low_stim	2.2009699344635	-8.96456521715032	2.12301278114319	1.2540551168180194	-1	-1	1
