ISI01_biopac,ISI01_duration,ISI01_onset,ISI02_biopac,ISI02_duration,ISI02_onset,ISI03_biopac,ISI03_duration,ISI03_onset,ITI_biopac,ITI_duration,ITI_onset,delay_between_medoc,event01_cue_biopac,event01_cue_filename,event01_cue_onset,event01_cue_type,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,event02_expect_biopac,event02_expect_displayonset,event02_expect_responseonset,event03_stimulusC_RT,event03_stimulusC_reseponseonset,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulus_C_stim_filename,event03_stimulus_C_stim_match,event03_stimulus_C_stim_num,event03_stimulus_P_delay_between_medoc,event03_stimulus_P_trigger,event03_stimulus_V_filename,event03_stimulus_V_patientid,event03_stimulus_biopac,event03_stimulus_displayonset,event03_stimulus_type,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,event04_actual_biopac,event04_actual_displayonset,event04_actual_responseonset,param_cond_type,param_counterbalance_block_num,param_counterbalance_ver,param_cue_type,param_end_biopac,param_end_instruct_onset,param_experiment_duration,param_run_num,param_start_biopac,param_stimulus_type,param_task_name,param_trigger_onset,session_id,src_subject_id,trial_no
1616699404.57196,0.893651008605957,1616699404.5697,1616699409.50718,7.2584514617919895,1616699409.5049,1616699425.77984,9.28563117980957,1616699425.77771,1616699398.27262,5.29710817337036,1616699398.26731,0.0763640403747559,1616699403.57159,h044.png,1616699403.56932,high_cue,1.98434853553772,79.52576517177421,FIX,1616699405.48781,1616699405.48671,1616699407.47106,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616699416.85753,1616699416.8563,low_stim,2.38884735107422,40.1009075462122,FIX,1616699435.0876,1616699435.0812302,1616699437.4700801,4,2,1,high_cue,1616699794.3062599,1616699794.30038,398.807332515717,-1,1616699395.49496,low_stim,pain,1616699395.49305,4,7,1
1616699448.87177,1.59356713294983,1616699448.86978,1616699454.50714,7.9581036567688,1616699454.50524,1616699471.48054,7.8850195407867405,1616699471.4783301,1616699439.11811,8.74850225448608,1616699439.11609,0.0821130275726318,1616699447.87176,l015.png,1616699447.8694,low_cue,2.6010961532592796,22.530979230465398,FIX,1616699450.4881,1616699450.48706,1616699453.08815,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616699462.54706,1616699462.5460901,med_stim,2.3389770984649703,62.3056084068584,FIX,1616699479.3877199,1616699479.38132,1616699481.72029,2,2,1,low_cue,1616699794.3062599,1616699794.30038,398.807332515717,-1,1616699395.49496,med_stim,pain,1616699395.49305,4,7,2
1616699489.67206,1.89480900764465,1616699489.66854,1616699495.60608,3.4592301845550497,1616699495.60412,1616699508.0775301,3.7878491878509504,1616699508.0755,1616699483.4045699,5.26492285728455,1616699483.3995,0.06569504737854,1616699488.6870599,h032.png,1616699488.6848302,high_cue,2.25113010406494,61.1690316876096,FIX,1616699491.58804,1616699491.58593,1616699493.83706,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616699499.1303802,1616699499.1295302,high_stim,1.50070524215698,78.82616175818531,FIX,1616699511.8879,1616699511.87693,1616699513.37764,6,2,1,high_cue,1616699794.3062599,1616699794.30038,398.807332515717,-1,1616699395.49496,high_stim,pain,1616699395.49305,4,7,3
1616699519.8822,2.2833867073059104,1616699519.87996,1616699526.20561,1.96432948112488,1616699526.19902,1616699537.1723099,1.29351353645325,1616699537.16983,1616699515.90584,2.96941590309143,1616699515.89512,0.0418758392333984,1616699518.88153,l021.png,1616699518.87958,low_cue,1.35642504692078,56.437256218907606,FIX,1616699522.18828,1616699522.18083,1616699523.53726,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616699528.20766,1616699528.20599,high_stim,1.98418807983398,76.5221772467587,FIX,1616699538.48825,1616699538.4870002,1616699540.47118,3,2,1,low_cue,1616699794.3062599,1616699794.30038,398.807332515717,-1,1616699395.49496,high_stim,pain,1616699395.49305,4,7,4
1616699547.77627,0.789505243301392,1616699547.77384,1616699552.61167,7.95434498786926,1616699552.609,1616699569.58503,3.5812606811523398,1616699569.5820901,1616699542.52513,4.243116378784181,1616699542.52185,0.0560510158538818,1616699546.7902699,h010.png,1616699546.77346,high_cue,1.96765685081482,75.796062046486,FIX,1616699548.5917401,1616699548.5908198,1616699550.55847,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616699560.62251,1616699560.62074,low_stim,1.9540550708770799,53.1761970984455,FIX,1616699573.18839,1616699573.18345,1616699575.1375,4,2,1,high_cue,1616699794.3062599,1616699794.30038,398.807332515717,-1,1616699395.49496,low_stim,pain,1616699395.49305,4,7,5
1616699584.8727698,1.0921449661254898,1616699584.8712,1616699589.9918401,1.9735431671142598,1616699589.9898,1616699600.97935,1.9860565662384,1616699600.9772902,1616699577.21999,6.64594221115112,1616699577.2183099,0.0354199409484863,1616699583.87256,h004.png,1616699583.8708198,high_cue,1.05055713653564,53.0835960498295,FIX,1616699585.98854,1616699585.9716198,1616699587.0221698,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616699592.00021,1616699591.99929,med_stim,1.4173078536987298,72.4509977709322,FIX,1616699602.9886,1616699602.97805,1616699604.39535,5,2,1,high_cue,1616699794.3062599,1616699794.30038,398.807332515717,-1,1616699395.49496,med_stim,pain,1616699395.49305,4,7,6
1616699614.6844199,1.0808744430541999,1616699614.6824698,1616699619.80598,3.86227416992188,1616699619.80107,1616699632.6743698,1.99074006080627,1616699632.67261,1616699607.01524,6.65131425857544,1616699607.01291,0.060474157333374,1616699613.6844099,l044.png,1616699613.68209,low_cue,2.10473537445068,50.8726282810668,FIX,1616699615.78856,1616699615.78289,1616699617.88762,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616699623.72549,1616699623.7244802,high_stim,2.9346532821655296,80.085054321525,FIX,1616699634.68859,1616699634.6733599,1616699637.6080198,3,2,1,low_cue,1616699794.3062599,1616699794.30038,398.807332515717,-1,1616699395.49496,high_stim,pain,1616699395.49305,4,7,7
1616699642.6781,1.4869589805603,1616699642.67639,1616699648.19657,2.96820473670959,1616699648.1951401,1616699660.18531,3.58033871650696,1616699660.1830099,1616699638.7062,2.9726176261901895,1616699638.69155,0.0279929637908936,1616699641.67733,h049.png,1616699641.67601,high_cue,2.98460650444031,62.5092447902577,FIX,1616699644.18872,1616699644.17696,1616699647.16156,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616699651.19326,1616699651.19206,med_stim,2.02023386955261,59.511059500169104,FIX,1616699663.78872,1616699663.78437,1616699665.8046,5,2,1,high_cue,1616699794.3062599,1616699794.30038,398.807332515717,-1,1616699395.49496,med_stim,pain,1616699395.49305,4,7,8
1616699674.07334,2.0917546749115,1616699674.07159,1616699680.1923401,5.7727746963501,1616699680.1905699,1616699694.98093,5.68384861946106,1616699694.9795,1616699667.80532,5.26177382469177,1616699667.8025599,0.0731971263885498,1616699673.07282,l056.png,1616699673.07122,low_cue,1.7174527645111102,48.576334374997394,FIX,1616699676.18882,1616699676.17239,1616699677.8898401,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616699686.0378098,1616699686.03702,low_stim,2.80644774436951,45.1632353974189,FIX,1616699700.68882,1616699700.68165,1616699703.4881,1,2,1,low_cue,1616699794.3062599,1616699794.30038,398.807332515717,-1,1616699395.49496,low_stim,pain,1616699395.49305,4,7,9
1616699706.17311,1.2962863445281998,1616699706.16706,1616699711.50614,1.9609339237213101,1616699711.50241,1616699722.47516,3.7901196479797403,1616699722.4732301,1616699704.70594,0.46435236930847207,1616699704.69984,0.0532970428466797,1616699705.18535,l001.png,1616699705.1833599,low_cue,1.7039504051208503,46.636577041616704,FIX,1616699707.48889,1616699707.48423,1616699709.18818,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616699713.51789,1616699713.5171402,low_stim,3.0180561542511,46.963657534052,FIX,1616699726.28901,1616699726.2746599,1616699729.2927198,1,2,1,low_cue,1616699794.3062599,1616699794.30038,398.807332515717,-1,1616699395.49496,low_stim,pain,1616699395.49305,4,7,10
