param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
2,1,1,1847.96476356333,042-ll042,ll042t1afunaff_M.mp4,low,med,3,1850.72609824076,1.61179889320579,1852.37031568185,low,l002.png,1853.43689643914,1856.93686848979,3.49994801690582,1857.47129034462,0.315480133411484,ll042t1afunaff_M.mp4,ll042t1afunaff_M.mp4,1858.51667874205,1865.01058456812,1.88344526126161,1865.03624531376,0,0,4
2,1,1,1847.96476356333,121-vw121,vw121t1aeaff_L.mp4,high,low,2,1869.08251080776,3.20360981408407,1872.3191432538,high,h007.png,1873.3524391683,1874.98575015116,1.63328397864825,1877.38674287973,4.71563060084077,vw121t1aeaff_L.mp4,vw121t1aeaff_L.mp4,1882.13983344347,1888.64279999039,1.5999775325015,1888.66818718343,0,0,4
2,1,1,1847.96476356333,042-ll042,ll042t1aiaff_H.mp4,low,high,5,1892.71242655194,0.406147291194657,1893.15126162295,low,l039.png,1894.18462099734,1896.60135582712,2.41657064421497,1898.21909078463,1.21532342801083,ll042t1aiaff_H.mp4,ll042t1aiaff_H.mp4,1899.47562127899,1905.97511562525,2.38348995322076,1906.00051686048,0,0,4
2,1,1,1847.96476356333,048-aa048,aa048t2afunaff_M.mp4,low,med,3,1910.04373979072,1.60668942761072,1911.6835161203,low,l036.png,1912.70008887084,1914.03341473301,1.3333226216655,1916.73419356128,0.11580996276939,aa048t2afunaff_M.mp4,aa048t2afunaff_M.mp4,1916.8863695466,1923.37407277687,1.48326535924912,1923.39949885597,0,0,4
2,1,1,1847.96476356333,121-vw121,vw121t1aaaff_H.mp4,high,high,6,1927.44479678931,2.90493196695638,1930.3824294981,high,h036.png,1931.41570029869,1933.11563794598,1.69993386670239,1935.45251999189,4.81337610079254,vw121t1aaaff_H.mp4,vw121t1aaaff_H.mp4,1940.31143436344,1946.80697799454,2.23325962085551,1946.83144218386,0,0,4
2,1,1,1847.96476356333,066-mg066,mg066t2aeunaff_L.mp4,high,low,2,1950.87586761135,2.70596120521941,1953.6143869762,high,h005.png,1954.64775121134,1956.68093100777,2.0331760158374,1958.68167632382,0.415822357699426,mg066t2aeunaff_L.mp4,mg066t2aeunaff_L.mp4,1959.13320364114,1965.62135919184,1.81658609062015,1965.63037913634,0,0,4
2,1,1,1847.96476356333,120-kz120,kz120t2aaunaff_L.mp4,low,low,1,1969.67295315554,0.707300073694341,1970.41345543915,low,l045.png,1971.43001846818,1973.61327602321,2.18325350440318,1975.46393547939,1.51640761983049,kz120t2aaunaff_L.mp4,kz120t2aaunaff_L.mp4,1977.0163534764,1983.50350096013,1.59993756627841,1983.51266510708,0,0,4
2,1,1,1847.96476356333,066-mg066,mg066t2aaunaff_M.mp4,high,med,4,1987.55524479717,2.90729456483655,1990.49560385048,high,h051.png,1991.51217039005,1993.76211725928,2.24993039666219,1995.54610765442,0.615922705324465,mg066t2aaunaff_M.mp4,mg066t2aaunaff_M.mp4,1996.19980843217,2002.70216441402,2.58320279050645,2002.7115483752,0,0,4
2,1,1,1847.96476356333,101-mg101,mg101t2aeunaff_M.mp4,low,med,3,2006.76219557147,1.61589435090946,2008.39456329745,low,l025.png,2009.42789485751,2011.21109754,1.7831986318588,2013.46181024847,0.115882604080298,mg101t2aeunaff_M.mp4,mg101t2aeunaff_M.mp4,2013.61291038628,2020.10140483975,2.49988671736082,2020.12720708742,0,0,4
2,1,1,1847.96476356333,108-th108,th108t2aaunaff_M.mp4,low,med,3,2024.17000335122,3.60705560462816,2027.81010589159,low,l030.png,2028.82670456617,2030.11000756928,1.28328707062974,2032.86061833688,0.11591203866351,th108t2aaunaff_M.mp4,th108t2aaunaff_M.mp4,2033.01267901425,2039.5004014175,1.58328974404594,2039.50941785145,0,0,4
