onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean	TTL1	TTL2	TTL3	TTL4	onset03_stim_earlyphase_0-4500ms	onset03_stim_latephase_4500-9000ms	onset03_stim_poststim_9000-135000ms	onset03_stim_ttlplateau	onset03_stim_ttlplateau_duration
10.082649946212769	12.416859865188599	18.24489998817444	31.49063992500305	high_cue	med_stim	2.5011579990387	74.7854590376886	1.3729612827301	102.479071801928	1	0	-2	74.7854590376886	102.479071801928	18.2635	22.84775	27.8495	32.537	18.2635	22.7635	27.2635	22.84775	5.001749999999998
36.29242992401123	39.19350981712341	45.52227997779846	55.799699783325195	high_cue	low_stim	2.26975440979004	103.477822753241	3.26804065704346	91.610300602499	1	-1	1	103.477822753241	91.610300602499	45.55475	49.69875	54.699	59.11825	45.55475	50.05475	54.55475	49.69875	5.000250000000001
68.38772988319397	71.30549001693726	78.54302978515625	96.39818000793457	low_cue	med_stim	1.87466835975647	9.46232220802562	1.61812663078308	46.3019526725789	-1	0	-2	9.46232220802562	46.3019526725789	78.579	83.07525	88.0755	92.8085	78.579	83.079	87.579	83.07525	5.000250000000008
103.08399987220764	105.98509001731873	113.21280980110168	126.992919921875	high_cue	high_stim	1.06148791313171	68.1560230775625	3.32030487060547	115.413006136577	1	1	1	68.1560230775625	115.413006136577	113.25775	118.088	123.087	128.12625	113.25775	117.75775	122.25775	118.088	4.999000000000009
139.59762001037598	141.6983997821808	157.8193199634552	169.69217991828918	high_cue	high_stim	1.61743140220642	83.0189425931702	2.80456471443176	102.30392355406	1	1	1	83.0189425931702	102.30392355406	157.84975	162.70875	167.709	172.7075	157.84975	162.34975	166.84975	162.70875	5.000249999999994
175.69441986083984	178.49545979499817	185.72250986099243	195.98531985282898	low_cue	high_stim	1.96775269508362	17.0519648540015	3.21803689002991	103.531694851164	-1	1	1	17.0519648540015	103.531694851164	185.76075	190.52	195.52	200.5885	185.76075	190.26075	194.76075	190.52	5.0
203.08796000480652	205.38881993293762	215.61660981178284	229.99799990653992	high_cue	med_stim	1.39109420776367	76.2437923252457	2.32155823707581	59.3935929684905	1	0	-2	76.2437923252457	59.3935929684905	215.65175	220.031	225.0315	229.8155	215.65175	220.15175	224.65175	220.031	5.000499999999988
235.78348994255066	237.7842400074005	243.29977989196777	256.9914000034332	high_cue	low_stim	1.43482828140259	81.8019311539837	2.07186603546143	55.1018764389705	1	-1	1	81.8019311539837	55.1018764389705	243.34825	247.45225	252.4525	256.90175	243.34825	247.84825	252.34825	247.45225	5.000249999999994
262.7935597896576	264.9943799972534	270.81817984580994	289.7869598865509	low_cue	high_stim	1.01884889602661	8.32565033042684	3.10965037345886	110.609692937532	-1	1	1	8.32565033042684	110.609692937532	270.85425	275.6085	280.61025	285.678	270.85425	275.35425	279.85425	275.6085	5.0017500000000155
294.5887498855591	297.4898397922516	306.91880989074707	318.7977797985077	low_cue	low_stim	2.04007983207703	4.59221201091977	4.0		-1	-1	1	4.59221201091977	0.0	306.95375	311.04525	316.04525	320.4595	306.95375	311.45375	315.95375	311.04525	5.0
332.98640990257263	335.58737993240356	351.7178897857666	361.9972198009491	low_cue	low_stim	3.45924806594849	38.1182763693631	3.76822018623352	40.4260787400991	-1	-1	1	38.1182763693631	40.4260787400991	351.75275	355.977	360.9775	365.3765	351.75275	356.25275	360.75275	355.977	5.000500000000045
372.28438997268677	374.28513979911804	379.4128499031067	394.7927899360657	low_cue	med_stim	1.73413228988647	19.2357271422572	2.63723468780518	55.5391837286282	-1	0	-2	19.2357271422572	55.5391837286282	379.44875	383.90325	388.9035	393.65275	379.44875	383.94875	388.44875	383.90325	5.000249999999994
