event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
5.696799993515015	7.730900049209595	15.70054006576538	27.888410091400146	low_cue	med_stim	2.1845235824585	64.9831065219	2.46814250946045	70.6410058243053	-1	0	-2
33.390470027923584	35.691320180892944	46.4953498840332	55.3986701965332	low_cue	low_stim	2.0875141620636	58.7994853960194	2.43451714515686	22.9565823245116	-1	-1	1
71.08786010742188	73.40539002418518	84.1927399635315	93.29613995552063	low_cue	high_stim	1.64031934738159	29.2328174575243	2.4850878715515097	52.1045754723116	-1	1	1
100.68222999572754	103.48327016830444	114.78749012947083	124.69117999076843	high_cue	low_stim	2.55107450485229	64.9831065219	2.6876637935638397	19.160173121981302	1	-1	1
135.7953200340271	137.4959602355957	149.80053997039795	159.68757009506226	high_cue	med_stim	2.41781854629517	47.64762966529221	3.1413419246673597	41.4032829223715	1	0	-2
170.59162998199463	172.3922998905182	180.99551010131836	190.88252997398376	high_cue	high_stim	3.11995959281921	55.6096855912874	3.8515796661377	75.515266439677	1	1	1
196.884770154953	199.88589000701904	212.1904799938202	230.99748992919922	high_cue	low_stim	1.4096260070800801	61.0576084082825			1	-1	1
236.98306012153625	239.68406009674072	251.28839015960693	259.29138016700745	low_cue	high_stim	1.61744475364685	27.081215406842798	3.37092256546021	22.6552327086798	-1	1	1
268.2947301864624	271.29585003852844	279.1821300983429	295.6882801055908	high_cue	high_stim	3.05128645896912	92.78141366927521	2.95726776123047	36.869897645844	1	1	1
301.8905999660492	304.19145011901855	316.4960401058197	327.6835501194	low_cue	med_stim	1.20409727096558	30.058125479486698	3.1514039039611803	57.14024796027821	-1	0	-2
333.88586020469666	336.8869800567627	349.19157004356384	361.5961899757385	high_cue	med_stim	2.3419153690338104	98.97262661489641	3.1513302326202406	43.1947134784868	1	0	-2
372.4835901260376	375.4847102165222	383.38765001296997	394.69187021255493	low_cue	low_stim	2.46772718429565	43.0474909506004	2.6203672885894798	23.470993118160898	-1	-1	1
