onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean	TTL1	TTL2	TTL3	TTL4	onset03_stim_earlyphase_0-4500ms	onset03_stim_latephase_4500-9000ms	onset03_stim_poststim_9000-135000ms	onset03_stim_ttlplateau	onset03_stim_ttlplateau_duration
8.081870079040527	9.999249935150146	21.367860078811646	39.59362006187439	high_cue	low_stim	4.0		2.15515041351318	28.2528362515203	1	-1	1	0.0	28.2528362515203	21.38825	24.0835	29.0825	32.3515	21.38825	25.88825	30.38825	24.0835	4.998999999999999
52.38172006607056	54.999370098114014	67.0363700389862	83.89348006248474	low_cue	med_stim	2.1343150138855	14.2259638987518	2.05544638633728	56.5019846469709	-1	0	-2	14.2259638987518	56.5019846469709	67.07	69.93425	74.93425	78.43725	67.07	71.57	76.07	69.93425	5.0
93.19694995880127	96.09803009033203	103.6047101020813	116.38893008232117	high_cue	high_stim	2.96790647506714	82.2977157337338	3.12650752067566	84.1971803352911	1	1	1	82.2977157337338	84.1971803352911	103.65175	106.692	111.692	115.33	103.65175	108.15175	112.65175	106.692	5.0
123.39154005050659	126.69277000427246	132.7217299938202	142.998850107193	low_cue	high_stim	2.37271428108215	26.8753140984286	1.5006992816925	67.2349908924885	-1	1	1	26.8753140984286	67.2349908924885	132.76275	135.802	140.80225	144.6055	132.76275	137.26275	141.76275	135.802	5.000249999999994
151.28526997566223	153.10261988639832	165.13917994499207	177.69512009620667	high_cue	low_stim	2.26767420768738	103.920960364921	2.12028360366821	75.1461352643676	1	-1	1	103.920960364921	75.1461352643676	165.17425	167.90325	172.9035	176.2565	165.17425	169.67425	174.17425	167.90325	5.000249999999994
188.38244009017944	190.49990010261536	196.53702998161316	207.48956990242004	high_cue	med_stim	2.13436150550842	54.9702976105488	3.10926365852356	102.753300254576	1	0	-2	54.9702976105488	102.753300254576	196.57575	199.471	204.47125	208.0935	196.57575	201.07575	205.57575	199.471	5.000249999999994
218.1935601234436	220.2943398952484	228.21128010749817	239.18472003936768	low_cue	high_stim	3.25445675849915	41.5761287550693	3.48474335670471	101.673710312885	-1	1	1	41.5761287550693	101.673710312885	228.25175	231.311	236.31125	240.0655	228.25175	232.75175	237.25175	231.311	5.000249999999994
246.1873300075531	248.6882700920105	255.7434298992157	268.2955799102783	high_cue	med_stim	1.62736296653748	80.3401069215577	1.43657946586609	61.4455844434966	1	0	-2	80.3401069215577	61.4455844434966	255.78325	258.6835	263.6825	267.2515	255.78325	260.28325	264.78325	258.6835	4.999000000000024
277.5823700428009	280.7002000808716	290.53677010536194	305.1926701068878	low_cue	low_stim	1.31725144386292	30.5977842093342	2.30613136291504	52.8533133019782	-1	-1	1	30.5977842093342	52.8533133019782	290.56975	293.30875	298.309	301.6775	290.56975	295.06975	299.56975	293.30875	5.000250000000051
309.69435000419617	311.99520993232727	318.02273988723755	330.7855501174927	low_cue	low_stim	2.33691382408142	48.1161782722854	2.80133438110352	51.3762268226134	-1	-1	1	48.1161782722854	51.3762268226134	318.05575	320.805	325.805	329.20925	318.05575	322.55575	327.05575	320.805	5.0
339.188679933548	342.28983998298645	352.60115003585815	366.89901995658875	high_cue	high_stim	3.20905184745789	121.882007473894	2.21778917312622	111.494783624192	1	1	1	121.882007473894	111.494783624192	352.64725	355.7365	360.73675	364.50075	352.64725	357.14725	361.64725	355.7365	5.000249999999994
371.6841299533844	374.0016601085663	380.0159900188446	394.79275012016296	low_cue	med_stim	1.5006856918335	62.8188889145228	3.68944120407104	84.9508335324171	-1	0	-2	62.8188889145228	84.9508335324171	380.05325	382.9525	387.953	391.55575	380.05325	384.55325	389.05325	382.9525	5.000499999999988
