"","X","Unnamed..0","index","nifti_name","sub","ses","run","run_type","ev","num","onset","dur","mod","regressor","cue_type","stim_type","expect_rating","actual_rating","cue_con","stim_lin","stim_quad","subject","subject","fname_noext","nps","nps_corr","nps_cosine","npspos","npspos_corr","npspos_cosine","npsneg","npsneg_corr","npsneg_cosine","pos_nps_vermis","pos_nps_vermis_corr","pos_nps_vermis_cosine","pos_nps_rIns","pos_nps_rIns_corr","pos_nps_rIns_cosine","pos_nps_rV1","pos_nps_rV1_corr","pos_nps_rV1_cosine","pos_nps_rThal","pos_nps_rThal_corr","pos_nps_rThal_cosine","pos_nps_lIns","pos_nps_lIns_corr","pos_nps_lIns_cosine","pos_nps_rdpIns","pos_nps_rdpIns_corr","pos_nps_rdpIns_cosine","pos_nps_rS2_Op","pos_nps_rS2_Op_corr","pos_nps_rS2_Op_cosine","pos_nps_dACC","pos_nps_dACC_corr","pos_nps_dACC_cosine","neg_nps_rLOC","neg_nps_rLOC_corr","neg_nps_rLOC_cosine","neg_nps_lLOC","neg_nps_lLOC_corr","neg_nps_lLOC_cosine","neg_nps_rpLOC","neg_nps_rpLOC_corr","neg_nps_rpLOC_cosine","neg_nps_pgACC","neg_nps_pgACC_corr","neg_nps_pgACC_cosine","neg_nps_lSTS","neg_nps_lSTS_corr","neg_nps_lSTS_cosine","neg_nps_rIPL","neg_nps_rIPL_corr","neg_nps_rIPL_cosine","neg_nps_PCC","neg_nps_PCC_corr","neg_nps_PCC_cosine","con"
"73",64,64,12,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0001",6,1,2,"pain-ptb","stim",1,19.7497999668121,5,1,"True","low_cue","med_stim",66.3179122754616,16.7652025082104,-1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",6.09313320404198,0.0452430124668206,0.0636188163856837,2.28479816764017,0.069829205109871,0.26067256612997,-0.775998531938769,0.0798094140014066,-0.228692758571129,0.00845824470802615,0.845595383884566,0.0878748001532722,0.286727413834743,0.0139407220064191,0.391776100929148,0.0241543981779908,0.69345579035104,0.170107696142163,0.0841710663608209,-0.197746921276872,0.522067475321991,0.0994610777911843,-0.200846446944478,0.34586461470882,0.0168603626160036,0.191707278231779,0.128522167269711,0.556206387408218,0.460230231045857,0.906009732844349,0.583393342858612,0.169290887731834,0.448736478149422,-0.00412769152080759,-0.17684379546633,-0.0342851849778626,0.00974867107306206,-0.369219173613266,0.222384875198758,-0.0438242931620704,0.137565858158132,-0.393625854214058,-0.0679731803099033,0.0960591248532151,-0.510434709180192,-0.0470338652593349,-0.324814827259101,-0.395737333619381,-0.183521355954425,0.224574856296325,-0.75810189013351,-0.176608127293738,0.118071970925609,-0.896900949529675,"pain"
"74",65,65,13,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0002",6,1,2,"pain-ptb","stim",2,51.1487400531769,5,1,"True","low_cue","low_stim",50.5484662937181,66.4368601352252,-1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",8.98295040525285,0.0861096654818907,0.0896299762496575,2.27388802107283,0.0356336642274078,0.198551191027352,0.110553519384571,-0.034017615478236,0.0258853559010874,0.0412648858005812,0.782177111476771,0.647990121656124,0.891210264382851,-0.0645154272045479,0.484036855616501,-0.140811851591276,-0.778728038440663,-0.622034787122291,0.0126497193065548,0.18487639430911,0.0982012761597026,-0.113552253128597,-0.367607244874626,-0.344804082126414,0.207379353382656,0.327679353537811,0.745360567543799,0.563260341097456,0.195255273954392,0.880062550920893,0.264468954814683,0.277916794818165,0.213748186998699,-0.104570948059082,-0.287299482499664,-0.713308128893888,0.0165767697728237,0.0984356097587581,0.266904506189872,-0.277085647547103,-0.250333647088959,-0.867086614441514,0.27599488241301,0.0282620901447944,0.871071466396539,0.0632233669144645,0.402796081880616,0.426990790852808,-0.081257798525315,-0.160026241042189,-0.76623877653907,0.213603060870749,-0.407805132348821,0.628768825077918,"pain"
"75",66,66,14,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0003",6,1,2,"pain-ptb","stim",3,88.8143401145935,5,1,"True","low_cue","high_stim",63.0234960789303,27.1811110854772,-1,1,1,"6","sub-0006","pain_ev-stim_l2norm",5.31884514139416,0.0379850523761786,0.0565879253599984,2.80374417346732,0.0309812495977076,0.291254768170868,-1.23213968634136,-0.0866253248215629,-0.363335022094498,0.040353601644169,0.782891732410618,0.631816127133321,0.154473533921888,-0.111266747291475,0.148464605082314,0.0287662221484428,-0.473135061437979,0.36110252544523,0.108372953688943,-0.467647961902084,0.537293335039873,0.188557874621761,-0.306860850059049,0.478556944939314,-0.0432619725189543,0.251660007573585,-0.228661253515012,0.470786510455861,0.488244034553481,0.945793534914673,1.05230085391693,0.126141767321349,0.641402549930544,-0.0827945909808502,-0.33579769054543,-0.566979063440495,-0.0926054776072334,0.332902339143668,-0.774816846717599,-0.0872745556537803,-0.356576799612098,-0.473144272814677,-0.117666082800713,-0.0628404494873185,-0.821024836668106,-0.149141450937107,-0.0526229913513132,-0.671117431947404,-0.194288050443979,0.204577416813448,-0.8136669265781,-0.156055623211655,-0.327219491896566,-0.852445296842844,"pain"
"76",67,67,15,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0004",6,1,2,"pain-ptb","stim",4,116.74254989624,5,1,"True","high_cue","low_stim",47.9273479917409,6.21337526527838,1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",11.3549465215257,0.0845401491417502,0.099311114419008,5.28768366242617,0.102104021750543,0.419385738250403,-0.775633979536344,0.0147266343351177,-0.232025598669172,-0.0480944638884519,-0.303448307613031,-0.830518881950408,1.06240942787003,-0.0283097882255152,0.698579771915469,-0.120786640641175,-0.587749814648328,-0.623490900815878,0.112870092683124,-0.106845855200846,0.739758535187434,0.284072057742863,-0.277781120699791,0.708659645350552,0.0749465154792629,0.260139311668997,0.533395057901106,0.419039055055781,0.475165264443116,0.913435081682078,2.02769558579316,0.209279912206838,0.81092557156231,-0.104785937025218,-0.0695220850129314,-0.646675922475793,0.0466479429568063,0.187013972421173,0.571455317314436,-0.063957355658165,-0.290631532195258,-0.471356319704122,-0.0649359821899455,0.493137164797546,-0.348382436109826,-0.294920196883544,0.173921618752357,-0.886225489914748,-0.0559236108309338,0.334591104571156,-0.419282558827757,0.00374589560853708,-0.0764586395294857,0.0453296798262076,"pain"
"77",68,68,16,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0005",6,1,2,"pain-ptb","stim",5,156.526659965515,5,1,"True","high_cue","med_stim",53.0376153004857,51.4146018073397,1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",13.4491083646786,0.109706158614216,0.122366333635167,6.69411553199007,0.132170877078876,0.486848811993135,-0.421562168213685,0.0507489443025535,-0.124642951529266,0.0316015925152201,0.615163219957227,0.619801211255457,1.86283471376065,0.0962539351975156,0.795061757738326,-0.00181549209579182,-0.571266754330971,-0.0208801963221581,0.21067914955761,-0.342398139686267,0.76337615919227,0.16475893803216,-0.226025424324823,0.546743031028832,0.264765379136468,-0.322583117035246,0.76584072246858,0.635309928852488,0.328753369663629,0.92632132970045,1.68398551039527,0.366607451789434,0.862678799080574,-0.160752976700394,-0.634846638403029,-0.949313109353304,-0.0648435935045796,0.0939574188015206,-0.794370635367393,-0.0327374620108545,-0.103820129930463,-0.491396142342642,0.11478890999301,-0.0240285282716343,0.763077996772895,0.182148811351294,0.477079531354778,0.754041573053482,-0.138303490968308,0.34864681497976,-0.682174845951642,-0.188165703201411,-0.362482931889938,-0.800167259798072,"pain"
"78",69,69,17,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0006",6,1,2,"pain-ptb","stim",6,190.036750078201,5,1,"True","high_cue","high_stim",85.159887511153,125.806417751387,1,1,1,"6","sub-0006","pain_ev-stim_l2norm",-0.869678365143467,-0.00277448970061022,-0.00906745756062293,-0.707326360955504,-0.020056073844339,-0.064362893040263,1.45828602449887,0.196403686044438,0.426600809231135,0.0933978126842303,0.70367926027551,0.876377659591339,0.450586938824916,0.0321682259902579,0.336979415205382,-0.0332216340047869,0.689933896086629,-0.120070375313595,-0.0265366182138093,0.492617856608091,-0.306056970992904,-0.285831326596232,0.0375158587307735,-0.741211998269064,0.036355689579197,0.0634658194344515,0.244544286466341,-0.051472595883821,-0.158604263331857,-0.113088637497808,-0.670825943459771,0.128334814895558,-0.39902912884403,0.106728494353413,0.410971695250065,0.73844288288298,0.0490388964316071,0.605721982432588,0.893142316484932,0.232751951078836,0.285496002346929,0.843095786701405,0.132902979836134,-0.280766834035023,0.658362111992652,0.39283156640412,0.372426482402021,0.869555293201838,0.0336069925983676,0.706128160555598,0.552240012485627,0.103483805972957,0.500277789003341,0.742480983610689,"pain"
"79",70,70,18,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0007",6,1,2,"pain-ptb","stim",7,220.817850112915,5,1,"True","high_cue","low_stim",55.2753581648781,33.111341960372,1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",10.5994776881722,0.0859973781383891,0.101492609706955,5.60794640967079,0.121548206380988,0.454711500562612,-1.19092800423552,-0.0187263756620735,-0.261670500732513,0.0775801337700512,0.638380293891504,0.843946116441156,1.95389379837555,0.0555075501230097,0.788045747597993,-0.156949592940266,-0.469411075882006,-0.848463405408967,0.0794976094825379,0.469639477398129,0.659751953062741,-0.0540158182128706,0.00481447539611237,-0.317329175241852,0.227688696571457,-0.138496068505392,0.766568117194074,0.38690461530405,0.150902621870011,0.89691084825253,1.5431540253104,0.196343151067123,0.815599719333558,-0.194102801688859,-0.61657733498118,-0.825598788052947,-0.141311462038699,-0.267139045621197,-0.955778479226158,-0.0446515151507196,-0.457451533992253,-0.380100381370717,-0.174968142707572,0.142680264498577,-0.689455439319069,0.160894741661883,0.502428273856563,0.476958782410889,-0.242640569932976,0.560818915108515,-0.602195672798135,-0.214418511911703,-0.361680264324981,-0.893953532315594,"pain"
"80",71,71,19,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0008",6,1,2,"pain-ptb","stim",8,255.12251996994,5,1,"True","low_cue","high_stim",69.0944306630845,36.9662739712862,-1,1,1,"6","sub-0006","pain_ev-stim_l2norm",11.2520200820294,0.0928384023076562,0.106892293370834,5.46835814000215,0.0780145912018469,0.465355263026921,-1.08774435582579,0.0470612296654117,-0.274342452995761,0.0544690288895854,0.363870247784336,0.727238172533655,1.53207350013133,0.00252132968892415,0.733700529218837,0.188994655301255,0.725763130749397,0.915371125565893,0.0969597433765981,0.0754480914328254,0.77029277465886,0.301066885628134,-0.449249285896351,0.64609313623141,0.118640744763783,0.248240857476757,0.660355973793933,0.531534082784744,0.289032322545479,0.915144778613401,1.06408002441602,0.204491531681097,0.690994387282809,-0.20815912864992,-0.610544103251018,-0.934423119918413,-0.139898516011962,-0.491479408212785,-0.96591026302111,-0.18493453034461,0.153741580264902,-0.863018433303145,-0.0713426482572782,-0.514130468837057,-0.65299747431249,0.226321828117315,0.308073751209602,0.814589249633878,-0.163133550954092,0.492245555055105,-0.675567599297035,-0.20623007458741,-0.354502010205661,-0.842442511470668,"pain"
"81",72,72,20,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0009",6,1,2,"pain-ptb","stim",9,283.211630105972,5,1,"True","high_cue","high_stim",66.0613544612128,12.3039235540599,1,1,1,"6","sub-0006","pain_ev-stim_l2norm",-5.91709883686317,-0.030485037549512,-0.0548681547996875,-4.45702089644754,-0.0286743066160775,-0.380882925229752,1.99104744008122,0.060867843424801,0.394581216238416,-0.00232470262186277,0.15711362361451,-0.0422399761213457,-0.597314340644501,-0.0209596745534549,-0.459715192796948,-0.299433318530045,-0.428854895364582,-0.929813007580052,-0.150170200547624,-0.107527707626743,-0.840844084989164,-0.46052111343799,-0.297110889672903,-0.871197092771869,-0.0805721385141812,-0.264946588838112,-0.558819823076494,-0.51079399713293,-0.385184420365989,-0.84838521932789,-1.05101962543842,0.201021610596541,-0.666301263744629,0.306123313367785,-0.0107860811179362,0.880294143403681,0.00594306638774503,0.277670821771717,0.0814988412476519,0.222166185596637,0.0689413454079952,0.831661283154632,0.120735668695423,-0.214589476643922,0.584248439128294,0.427537808433075,0.339404450685469,0.807688170517331,0.0309392477961909,0.255200219435145,0.458602161803712,0.291587079293179,0.0417134374108934,0.926450749115065,"pain"
"82",73,73,21,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0010",6,1,2,"pain-ptb","stim",10,319.918769836426,5,1,"True","low_cue","med_stim",38.0633870698261,90.6986943829835,-1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",14.4768272833375,0.125938955823485,0.137064669859743,5.59419723439878,0.0399385683295821,0.375711855633551,-0.635308955751725,-0.0159558254315154,-0.145769015087519,0.232754701521417,-0.685744902818868,0.930782159438999,2.18758355194225,0.000553443272682069,0.781906188638274,0.0348067264660875,-0.588432677177083,0.204343068398002,0.213651843036962,0.235374669452221,0.853250258688209,0.259608867576819,-0.434639444382894,0.614700049353453,0.230341485442689,0.424150704283312,0.873220657148198,0.57691325033318,0.184893965956794,0.808221415340013,0.344346647969263,0.189098015041609,0.180994904396721,-0.22576796298383,-0.562349937608804,-0.93513125299992,-0.00300814757175631,-0.507145006608983,-0.0337693802259996,-0.419812519912793,-0.250028135836299,-0.895655862659529,0.272448445659095,-0.00442539795956443,0.85499345031183,0.179393987929083,0.5656465237987,0.728646425373285,-0.130478702154164,0.332268479134331,-0.770820709913529,-0.0710808498342833,-0.357834760395552,-0.509891817148167,"pain"
