"","X","Unnamed..0","index","nifti_name","sub","ses","run","run_type","ev","num","onset","dur","mod","regressor","cue_type","stim_type","expect_rating","actual_rating","cue_con","stim_lin","stim_quad","subject","subject","fname_noext","vps","vps_corr","vps_cosine","con"
"103",382,382,18,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0007",6,3,2,"pain-ptb","stim",7,207.713429927826,5,1,"True","high_cue","med_stim",47.1090897372578,6.0724564072077,1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",-7.39678313359244,-0.0262776466129017,-0.020360281036065,"pain"
"104",383,383,19,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0008",6,3,2,"pain-ptb","stim",8,236.022979974747,5,1,"True","high_cue","low_stim",68.8801438465753,21.2028186438097,1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",-11.4700027642497,-0.0287614194820506,-0.0308693978495001,"pain"
"105",384,384,20,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0009",6,3,2,"pain-ptb","stim",9,268.240459918976,5,1,"True","high_cue","low_stim",51.6624771065963,10.859503235322,1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",3.3462000792761,0.0053885617667264,0.00920223832637566,"pain"
"106",385,385,21,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0010",6,3,2,"pain-ptb","stim",10,299.523869752884,5,1,"True","high_cue","high_stim",31.9081069356532,10.9029448317519,1,1,1,"6","sub-0006","pain_ev-stim_l2norm",9.77962524463243,0.0250876588366938,0.0270469399471945,"pain"
"107",386,386,22,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0011",6,3,2,"pain-ptb","stim",11,343.915139913559,5,1,"True","low_cue","med_stim",32.029785156997,10.6337744921121,-1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",-7.84859878232254,-0.033923070789114,-0.0211396343362394,"pain"
"108",387,387,23,"sub-0006_ses-06_run-02-pain-ptb_task-social-ev-stim-0012",6,3,2,"pain-ptb","stim",12,377.325249910355,5,1,"True","low_cue","high_stim",77.9213462894872,27.7045999471476,-1,1,1,"6","sub-0006","pain_ev-stim_l2norm",0.230246215636662,-0.00781199747886957,0.0006295410544637,"pain"
"109",532,532,12,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0001",6,3,5,"pain-ptb","stim",1,20.7441899776459,5,1,"True","high_cue","low_stim",37.1910075397043,43.6677801461304,1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",-6.04264757543998,-0.0225421842745119,-0.0178722208808934,"pain"
"110",533,533,13,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0002",6,3,5,"pain-ptb","stim",2,52.0295703411102,5,1,"True","high_cue","low_stim",51.1964134291043,1.16438804012388,1,-1,1,"6","sub-0006","pain_ev-stim_l2norm",1.9892331146933,0.00269932033954561,0.0059924995599794,"pain"
"111",534,534,14,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0003",6,3,5,"pain-ptb","stim",3,83.7663798332214,5,1,"True","high_cue","med_stim",60.3128183608063,97.7542856958229,1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",-6.63920917852487,-0.0255833975907786,-0.0181515896941763,"pain"
"112",535,535,15,"sub-0006_ses-06_run-05-pain-ptb_task-social-ev-stim-0004",6,3,5,"pain-ptb","stim",4,116.538459777832,5,1,"True","low_cue","med_stim",69.3624530153122,9.23555909316592,-1,0,-2,"6","sub-0006","pain_ev-stim_l2norm",7.98704156809084,0.0183637081378615,0.0215482643398928,"pain"
