"","X","Unnamed..0","index","nifti_name","sub","ses","run","run_type","ev","num","onset","dur","mod","regressor","cue_type","stim_type","expect_rating","actual_rating","cue_con","stim_lin","stim_quad","subject","subject","fname_noext","vps","vps_corr","vps_cosine","con"
"1237",844,844,12,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0001",32,4,5,"cognitive","stim",1,18.4979898929596,5,1,"True","low_cue","high_stim",6.1071781116051,12.8682955929398,-1,1,1,"32","sub-0032","cognitive_ev-stim_l2norm",14.3233614330234,0.0399335305322234,0.0389997060522775,"cognitive"
"1238",845,845,13,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0002",32,4,5,"cognitive","stim",2,55.1783797740936,5,1,"True","high_cue","med_stim",80.9914962579748,5.52754015165617,1,0,-2,"32","sub-0032","cognitive_ev-stim_l2norm",-1.24956260605561,-0.00745765396106904,-0.00339507237375959,"cognitive"
"1239",846,846,14,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0003",32,4,5,"cognitive","stim",3,87.9906599521637,5,1,"True","low_cue","low_stim",9.99458354741538,6.75053946217897,-1,-1,1,"32","sub-0032","cognitive_ev-stim_l2norm",6.02571089303482,0.0139853926850782,0.0170804734323074,"cognitive"
"1240",847,847,15,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0004",32,4,5,"cognitive","stim",4,114.183789730072,5,1,"True","low_cue","low_stim",0,6.13222249767931,-1,-1,1,"32","sub-0032","cognitive_ev-stim_l2norm",9.90765746199725,0.0342468008266716,0.0276675655497856,"cognitive"
"1241",848,848,16,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0005",32,4,5,"cognitive","stim",5,149.880479812622,5,1,"True","high_cue","low_stim",97.5634958970672,37.2864185922789,1,-1,1,"32","sub-0032","cognitive_ev-stim_l2norm",5.930152687893,0.0234164795735063,0.0192845148705862,"cognitive"
"1242",849,849,17,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0006",32,4,5,"cognitive","stim",6,177.49080991745,5,1,"True","high_cue","med_stim",109.92281635175,44.835829161283,1,0,-2,"32","sub-0032","cognitive_ev-stim_l2norm",10.7184954778649,0.0338720029895671,0.0302659973502257,"cognitive"
"1243",850,850,18,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0007",32,4,5,"cognitive","stim",7,209.386079788208,5,1,"True","high_cue","low_stim",114.659425072211,58.9937076334892,1,-1,1,"32","sub-0032","cognitive_ev-stim_l2norm",11.9188518724472,0.0297191712734866,0.0318597430668647,"cognitive"
"1244",851,851,19,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0008",32,4,5,"cognitive","stim",8,251.285089731216,5,1,"True","low_cue","high_stim",14.9314171781376,19.5582515369974,-1,1,1,"32","sub-0032","cognitive_ev-stim_l2norm",6.81162795487255,0.014524842279886,0.0182916172783766,"cognitive"
"1245",852,852,20,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0009",32,4,5,"cognitive","stim",9,286.581629753113,5,1,"True","low_cue","med_stim",23.3507297724187,38.480198248343,-1,0,-2,"32","sub-0032","cognitive_ev-stim_l2norm",8.21874342791795,0.0185915399230762,0.0219511224778177,"cognitive"
"1246",853,853,21,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0010",32,4,5,"cognitive","stim",10,315.492439746857,5,1,"True","low_cue","med_stim",28.4339241014903,88.7653682945959,-1,0,-2,"32","sub-0032","cognitive_ev-stim_l2norm",0.972870686398077,-0.00527667509107902,0.00261442656852127,"cognitive"
"1247",854,854,22,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0011",32,4,5,"cognitive","stim",11,347.987929821014,5,1,"True","high_cue","high_stim",85.6199395449363,11.4005902773395,1,1,1,"32","sub-0032","cognitive_ev-stim_l2norm",5.43984787641661,0.00936441349801251,0.0147570837935587,"cognitive"
"1248",855,855,23,"sub-0032_ses-32_run-05-cognitive_task-social-ev-stim-0012",32,4,5,"cognitive","stim",12,378.482679843903,5,1,"True","high_cue","high_stim",19.4527870602187,15.0940628250366,1,1,1,"32","sub-0032","cognitive_ev-stim_l2norm",10.3978911663687,0.0266009442128908,0.0279551299807373,"cognitive"
"1249",12,12,12,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0001",33,1,1,"cognitive","stim",1,26.690929889679,5,1,"True","low_cue","low_stim",29.8989018386146,3.23100990036821,-1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",8.8513350217806,0.021100198706272,0.023973141597378,"cognitive"
"1250",13,13,13,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0002",33,1,1,"cognitive","stim",2,57.5024199485779,5,1,"True","low_cue","med_stim",5.92236302146646,3.69138598645128,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",9.11439776993638,0.0220186658405281,0.0249362297568977,"cognitive"
"1251",14,14,14,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0003",33,1,1,"cognitive","stim",3,87.5969698429108,5,1,"True","high_cue","med_stim",30.5245640369386,61.0169857589359,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",11.3650171983991,0.0322727664798631,0.0309514950270118,"cognitive"
"1252",15,15,15,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0004",33,1,1,"cognitive","stim",4,125.89458990097,5,1,"True","low_cue","high_stim",6.21337526527838,7.21134844757372,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",3.26863946446774,0.00826742444122029,0.00880810638089095,"cognitive"
"1253",16,16,16,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0005",33,1,1,"cognitive","stim",5,160.890969991684,5,1,"True","high_cue","med_stim",49.5480424091254,28.6104596659652,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",4.79825501525213,0.0103939755487834,0.0128404176439188,"cognitive"
"1254",17,17,17,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0006",33,1,1,"cognitive","stim",6,189.985159873962,5,1,"True","low_cue","high_stim",3.92830722539768,3.32464910711083,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",4.76508224710213,0.00808884163642508,0.0128576154101323,"cognitive"
"1255",18,18,18,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0007",33,1,1,"cognitive","stim",7,219.696239948273,5,1,"True","low_cue","low_stim",12.6055773543846,3.50353164478446,-1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",-3.07618415683045,-0.0127105016924108,-0.00827541019992531,"cognitive"
"1256",19,19,19,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0008",33,1,1,"cognitive","stim",8,245.989369869232,5,1,"True","high_cue","high_stim",37.525748732092,38.8035865708957,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",1.87274818535481,0.000551626518501279,0.00504607282798118,"cognitive"
"1257",20,20,20,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0009",33,1,1,"cognitive","stim",9,277.000939846039,5,1,"True","high_cue","high_stim",64.3589941756947,12.2952664229981,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",5.29334877098717,0.0103592570175609,0.0141997603058687,"cognitive"
"1258",21,21,21,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0010",33,1,1,"cognitive","stim",10,316.098850011826,5,1,"True","high_cue","low_stim",46.4604825118437,8.09749235226275,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",2.27675618505897,0.00327499720010847,0.00609178689351434,"cognitive"
"1259",22,22,22,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0011",33,1,1,"cognitive","stim",11,346.49351978302,5,1,"True","high_cue","low_stim",46.784843324319,25.9478853220016,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",3.4696477687991,0.00610778005053815,0.00938788733001569,"cognitive"
"1260",23,23,23,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0012",33,1,1,"cognitive","stim",12,380.789639949799,5,1,"True","low_cue","med_stim",4.20193635815963,3.9213988876781,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",0.287007852240923,-0.0059552471398397,0.000768735106837912,"cognitive"
"1261",217,217,12,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0001",33,1,5,"cognitive","stim",1,23.3083899021149,5,1,"True","high_cue","low_stim",55.4796169877622,18.7295260705894,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",-0.203218658238607,-0.00730472513182483,-0.000556143765100693,"cognitive"
"1262",218,218,13,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0002",33,1,5,"cognitive","stim",2,68.9921000003815,5,1,"True","low_cue","med_stim",14.0362434679265,12.8968091376687,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",5.42800575893255,0.0139464170181608,0.0146335087165051,"cognitive"
"1263",219,219,14,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0003",33,1,5,"cognitive","stim",3,105.589079856873,5,1,"True","high_cue","high_stim",40.1951284438696,60.0183606311507,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",1.55593143037103,0.000285067627945587,0.00427309140207522,"cognitive"
"1264",220,220,15,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0004",33,1,5,"cognitive","stim",4,134.699939966202,5,1,"True","low_cue","high_stim",5.54977942321874,11.49269351131,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",-2.5435393271299,-0.00871713769562893,-0.00693362230714565,"cognitive"
"1265",221,221,16,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0005",33,1,5,"cognitive","stim",5,167.095350027084,5,1,"True","high_cue","low_stim",55.4796169877622,33.5627437810924,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",1.75135356608942,0.00234440162258036,0.00469090905193254,"cognitive"
"1266",222,222,17,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0006",33,1,5,"cognitive","stim",6,198.490390062332,5,1,"True","high_cue","med_stim",60.4276092391856,59.3935929684905,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",6.85184415726598,0.0143013622214712,0.0183338330209096,"cognitive"
"1267",223,223,18,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0007",33,1,5,"cognitive","stim",7,230.202219963074,5,1,"True","low_cue","high_stim",6.49352531253926,5.68603429652057,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",-1.53191299667283,-0.00813706332714802,-0.00410725263981678,"cognitive"
"1268",224,224,19,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0008",33,1,5,"cognitive","stim",8,257.695800065994,5,1,"True","high_cue","med_stim",50.9061411137705,55.2903154572812,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",3.32845460635348,0.00355471627257969,0.00902229152742566,"cognitive"
"1269",225,225,20,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0009",33,1,5,"cognitive","stim",9,292.492109775543,5,1,"True","low_cue","low_stim",4.3615726450206,24.4059097796912,-1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",12.5437803405374,0.0324200517877194,0.0344510487560499,"cognitive"
"1270",226,226,21,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0010",33,1,5,"cognitive","stim",10,320.002370119095,5,1,"True","low_cue","low_stim",17.8503183022168,16.2037742148908,-1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",-0.657288718933148,-0.0043372957147488,-0.00179081966781443,"cognitive"
"1271",227,227,22,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0011",33,1,5,"cognitive","stim",11,354.598609924316,5,1,"True","high_cue","high_stim",68.8801438465753,37.0078486943146,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",12.656134013755,0.0322699697831723,0.0342238199271466,"cognitive"
"1272",228,228,23,"sub-0033_ses-33_run-05-cognitive_task-social-ev-stim-0012",33,1,5,"cognitive","stim",12,381.992150068283,5,1,"True","low_cue","med_stim",4.87927378300673,9.7275785514016,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",2.01369609359726,0.00598366676184758,0.00543929467100129,"cognitive"
"1273",424,424,12,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0001",33,3,3,"cognitive","stim",1,21.5116200447082,5,1,"True","low_cue","low_stim",34.3903144087126,6.23833268963931,-1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",11.4798873218321,0.0294036366896779,0.0316368068941697,"cognitive"
"1274",425,425,13,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0002",33,3,3,"cognitive","stim",2,57.5083799362183,5,1,"True","high_cue","med_stim",48.6806221730305,45.4869212478131,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",10.7893391959734,0.0263493781295358,0.0288344946551586,"cognitive"
"1275",426,426,14,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0003",33,3,3,"cognitive","stim",3,85.1019999980927,5,1,"True","high_cue","low_stim",68.3691131634821,45.1623105559367,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",12.0841458606979,0.0352523150262348,0.0327050833888371,"cognitive"
"1276",427,427,15,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0004",33,3,3,"cognitive","stim",4,119.998350143433,5,1,"True","high_cue","high_stim",46.0109970523304,33.8182457898033,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",-1.45711605176494,-0.00315805018727168,-0.00460837651195159,"cognitive"
"1277",428,428,16,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0005",33,3,3,"cognitive","stim",5,156.812079906464,5,1,"True","low_cue","med_stim",5.63426665576739,22.7297320799447,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",6.62211035209037,0.013673339477556,0.0179997621813055,"cognitive"
"1278",429,429,17,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0006",33,3,3,"cognitive","stim",6,196.793660163879,5,1,"True","low_cue","high_stim",8.51942215741111,17.340258231069,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",1.99801430555337,0.00370003948899064,0.00536867593829227,"cognitive"
"1279",430,430,18,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0007",33,3,3,"cognitive","stim",7,235.791530132294,5,1,"True","low_cue","med_stim",13.9189544208851,58.5594518705341,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",18.6349116897733,0.0496219001604924,0.0509738074927883,"cognitive"
"1280",431,431,19,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0008",33,3,3,"cognitive","stim",8,265.802730083466,5,1,"True","low_cue","high_stim",9.38551826004307,22.5838525206564,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",-4.74971113145267,-0.017648278161696,-0.0126714133625268,"cognitive"
"1281",432,432,20,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0009",33,3,3,"cognitive","stim",9,297.097729921341,5,1,"True","high_cue","low_stim",64.8507159961252,17.9986949730216,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",7.62174278297312,0.0177554909270085,0.0211980055424508,"cognitive"
"1282",433,433,21,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0010",33,3,3,"cognitive","stim",10,328.192660093307,5,1,"True","high_cue","high_stim",43.2049932626637,10.7192752593735,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",5.87312606166955,0.013761860894221,0.0157433499293376,"cognitive"
"1283",434,434,22,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0011",33,3,3,"cognitive","stim",11,357.803700208664,5,1,"True","high_cue","med_stim",54.3754666209243,48.9451862290376,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",2.7960075659647,0.00164481545115183,0.00755167296830695,"cognitive"
"1284",435,435,23,"sub-0033_ses-33_run-03-cognitive_task-social-ev-stim-0012",33,3,3,"cognitive","stim",12,384.296910047531,5,1,"True","low_cue","low_stim",NA,16.743780392543,-1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",8.35712271096717,0.0196758682062517,0.0228637446105248,"cognitive"
"1285",476,476,12,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0001",33,3,4,"cognitive","stim",1,17.7953197956085,5,1,"True","high_cue","low_stim",79.8592068538872,72.6316047145509,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",15.7980849069634,0.0457665012638716,0.047219293628323,"cognitive"
"1286",477,477,13,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0002",33,3,4,"cognitive","stim",2,46.1892399787903,5,1,"True","low_cue","low_stim",15.2145409623114,24.0573494500117,-1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",8.11060642303225,0.0187188585633628,0.0220030780782153,"cognitive"
"1287",478,478,14,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0003",33,3,4,"cognitive","stim",3,71.7987899780273,5,1,"True","low_cue","med_stim",15.59796158466,25.7407083562328,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",10.990900337682,0.0286580139055464,0.0309356636042805,"cognitive"
"1288",479,479,15,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0004",33,3,4,"cognitive","stim",4,100.792939901352,5,1,"True","low_cue","high_stim",2.35652134578936,24.4059097796912,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",8.4692670217972,0.0219942478742173,0.0236896848642085,"cognitive"
"1289",480,480,16,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0005",33,3,4,"cognitive","stim",5,124.585139989853,5,1,"True","high_cue","med_stim",65.6165902264735,12.5288077091515,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",8.94567870284448,0.022544434285481,0.0249213202374835,"cognitive"
"1290",481,481,17,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0006",33,3,4,"cognitive","stim",6,147.893830060959,5,1,"True","high_cue","high_stim",62.4565581336669,41.3697858407033,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",0.0817337345700287,-0.00914390779517281,0.000228984274215274,"cognitive"
"1291",482,482,18,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0007",33,3,4,"cognitive","stim",7,178.388539791107,5,1,"True","high_cue","low_stim",19.8851651138554,37.4824114277185,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",8.45335431598433,0.0217084720407454,0.0230055084047513,"cognitive"
"1292",483,483,19,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0008",33,3,4,"cognitive","stim",8,218.386790037155,5,1,"True","high_cue","high_stim",61.476881393688,58.2305084214025,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",6.88336765948109,0.0147304195572574,0.018514415285382,"cognitive"
"1293",484,484,20,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0009",33,3,4,"cognitive","stim",9,252.499509811401,5,1,"True","low_cue","low_stim",35.3364390526994,16.8316687582415,-1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",-1.33084807056803,-0.00847286236715626,-0.00389610413039121,"cognitive"
"1294",485,485,21,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0010",33,3,4,"cognitive","stim",10,285.395109891891,5,1,"True","low_cue","med_stim",10.5338618096845,43.4825858749879,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",5.27223212468194,0.0119612089425647,0.0145473612732473,"cognitive"
"1295",486,486,22,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0011",33,3,4,"cognitive","stim",11,327.394109725952,5,1,"True","low_cue","high_stim",1.83914082340838,59.3935929684905,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",6.15787470782224,0.013566118469388,0.0166356810069781,"cognitive"
"1296",487,487,23,"sub-0033_ses-33_run-04-cognitive_task-social-ev-stim-0012",33,3,4,"cognitive","stim",12,377.496129989624,5,1,"True","high_cue","med_stim",NA,42.8294787464903,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",9.25046775855077,0.0228081639966399,0.0251086134467359,"cognitive"
"1297",632,632,12,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0001",33,4,1,"cognitive","stim",1,24.2137100696564,5,1,"True","high_cue","med_stim",71.6382258237724,42.0726520082591,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",13.2548518578669,0.0343566455559279,0.0353303783759642,"cognitive"
"1298",633,633,13,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0002",33,4,1,"cognitive","stim",2,51.1071000099182,5,1,"True","high_cue","high_stim",53.3611324710515,55.9902048803448,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",6.23228201092007,0.0125510999382463,0.0166467683545557,"cognitive"
"1299",634,634,14,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0003",33,4,1,"cognitive","stim",3,77.7003901004791,5,1,"True","low_cue","high_stim",13.1340223063963,48.6173331368822,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",3.19022820004443,0.00300731980846065,0.00851682637127297,"cognitive"
"1300",635,635,15,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0004",33,4,1,"cognitive","stim",4,110.896140098572,5,1,"True","high_cue","low_stim",63.2211595930449,26.1468412355809,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",4.70889406221869,0.00740903685824035,0.012688450593435,"cognitive"
"1301",636,636,16,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0005",33,4,1,"cognitive","stim",5,147.009649991989,5,1,"True","high_cue","med_stim",53.4572362027714,58.6030877514096,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",-6.6929767572797,-0.0199204973532973,-0.0183332952873761,"cognitive"
"1302",637,637,17,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0006",33,4,1,"cognitive","stim",6,181.805999994278,5,1,"True","low_cue","low_stim",16.7898303711847,30.8438074131448,-1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",11.7823283619301,0.0289745059607376,0.0312205037010815,"cognitive"
"1303",638,638,18,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0007",33,4,1,"cognitive","stim",7,210.099920034409,5,1,"True","low_cue","med_stim",5.29856506989994,21.5014343240479,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",10.7757687616268,0.0264484434709899,0.0289266371035318,"cognitive"
"1304",639,639,19,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0008",33,4,1,"cognitive","stim",8,246.296800136566,5,1,"True","low_cue","med_stim",7.93275831417206,40.7755967829162,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",5.91137808299814,0.0175171477221685,0.0157113602787074,"cognitive"
"1305",640,640,20,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0009",33,4,1,"cognitive","stim",9,274.207240104675,5,1,"True","high_cue","high_stim",36.8238029015545,34.8409440041532,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",18.3372504389155,0.0508811789292138,0.0493400892608456,"cognitive"
"1306",641,641,21,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0010",33,4,1,"cognitive","stim",10,308.003220081329,5,1,"True","low_cue","low_stim",13.4034844802728,36.1796204479789,-1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",3.38337990379059,0.00492438264425125,0.00898896056129329,"cognitive"
"1307",642,642,22,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0011",33,4,1,"cognitive","stim",11,354.003760099411,5,1,"True","high_cue","low_stim",53.1781289812256,14.3700015151793,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",-3.638654510592,-0.0177204568774708,-0.00968058569217936,"cognitive"
"1308",643,643,23,"sub-0033_ses-33_run-01-cognitive_task-social-ev-stim-0012",33,4,1,"cognitive","stim",12,380.296930074692,5,1,"True","low_cue","high_stim",16.46001481204,16.1035837361874,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",13.5277659496258,0.0406499552305076,0.0366105287540267,"cognitive"
"1309",892,892,12,"sub-0033_ses-33_run-06-cognitive_task-social-ev-stim-0001",33,4,6,"cognitive","stim",1,21.2848997116089,5,1,"True","high_cue","high_stim",50.8726282810668,68.4136637508983,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",9.32921949213886,0.0216867244440868,0.0245745679561391,"cognitive"
"1310",893,893,13,"sub-0033_ses-33_run-06-cognitive_task-social-ev-stim-0002",33,4,6,"cognitive","stim",2,61.3832397460938,5,1,"True","low_cue","high_stim",44.8376894440633,27.3999032659959,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",7.47188088805856,0.0175667618374986,0.0196904956102461,"cognitive"
"1311",894,894,14,"sub-0033_ses-33_run-06-cognitive_task-social-ev-stim-0003",33,4,6,"cognitive","stim",3,91.978019952774,5,1,"True","high_cue","high_stim",65.1925710268582,71.934696238925,1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",-4.6564650319292,-0.013683810925,-0.0122840460869085,"cognitive"
"1312",895,895,15,"sub-0033_ses-33_run-06-cognitive_task-social-ev-stim-0004",33,4,6,"cognitive","stim",4,114.486439943314,5,1,"True","low_cue","med_stim",20.8024182904795,23.8925023080266,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",-6.81779061832115,-0.022291332689603,-0.017989968992708,"cognitive"
"1313",896,896,16,"sub-0033_ses-33_run-06-cognitive_task-social-ev-stim-0005",33,4,6,"cognitive","stim",5,147.882260084152,5,1,"True","high_cue","low_stim",69.2277453179542,9.42376516168367,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",3.46367455467339,0.00339072183424229,0.00914053087798664,"cognitive"
"1314",897,897,17,"sub-0033_ses-33_run-06-cognitive_task-social-ev-stim-0006",33,4,6,"cognitive","stim",6,186.88018989563,5,1,"True","high_cue","med_stim",59.6277136423551,23.3507297724187,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",9.64621733591279,0.0230517554215404,0.0254258234548489,"cognitive"
"1315",898,898,18,"sub-0033_ses-33_run-06-cognitive_task-social-ev-stim-0007",33,4,6,"cognitive","stim",7,218.391979932785,5,1,"True","low_cue","high_stim",5.1731688792066,16.5384305197127,-1,1,1,"33","sub-0033","cognitive_ev-stim_l2norm",2.01224855224048,0.00106691521898416,0.00530226152070377,"cognitive"
"1316",899,899,19,"sub-0033_ses-33_run-06-cognitive_task-social-ev-stim-0008",33,4,6,"cognitive","stim",8,244.885220050812,5,1,"True","high_cue","low_stim",57.4042131691097,0.935358195757145,1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",8.92942771438975,0.0211375764469639,0.0237035212304844,"cognitive"
"1317",900,900,20,"sub-0033_ses-33_run-06-cognitive_task-social-ev-stim-0009",33,4,6,"cognitive","stim",9,280.781989812851,5,1,"True","low_cue","low_stim",25.7332289777082,16.0399433060497,-1,-1,1,"33","sub-0033","cognitive_ev-stim_l2norm",12.4261912739152,0.0311146884314701,0.0327777492535208,"cognitive"
"1318",901,901,21,"sub-0033_ses-33_run-06-cognitive_task-social-ev-stim-0010",33,4,6,"cognitive","stim",10,307.892129898071,5,1,"True","high_cue","med_stim",54.7824070318073,68.1985905136482,1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",7.06157291527327,0.0186390343274368,0.0186122521323563,"cognitive"
"1319",902,902,22,"sub-0033_ses-33_run-06-cognitive_task-social-ev-stim-0011",33,4,6,"cognitive","stim",11,342.888560056686,5,1,"True","low_cue","med_stim",18.2170951978248,NA,-1,0,-2,"33","sub-0033","cognitive_ev-stim_l2norm",11.5017929535475,0.0282936818829677,0.0303048766804489,"cognitive"
