"","X","Unnamed..0","index","nifti_name","sub","ses","run","run_type","ev","num","onset","dur","mod","regressor","cue_type","stim_type","expect_rating","actual_rating","cue_con","stim_lin","stim_quad","subject","subject","fname_noext","nps","nps_corr","nps_cosine","npspos","npspos_corr","npspos_cosine","npsneg","npsneg_corr","npsneg_cosine","pos_nps_vermis","pos_nps_vermis_corr","pos_nps_vermis_cosine","pos_nps_rIns","pos_nps_rIns_corr","pos_nps_rIns_cosine","pos_nps_rV1","pos_nps_rV1_corr","pos_nps_rV1_cosine","pos_nps_rThal","pos_nps_rThal_corr","pos_nps_rThal_cosine","pos_nps_lIns","pos_nps_lIns_corr","pos_nps_lIns_cosine","pos_nps_rdpIns","pos_nps_rdpIns_corr","pos_nps_rdpIns_cosine","pos_nps_rS2_Op","pos_nps_rS2_Op_corr","pos_nps_rS2_Op_cosine","pos_nps_dACC","pos_nps_dACC_corr","pos_nps_dACC_cosine","neg_nps_rLOC","neg_nps_rLOC_corr","neg_nps_rLOC_cosine","neg_nps_lLOC","neg_nps_lLOC_corr","neg_nps_lLOC_cosine","neg_nps_rpLOC","neg_nps_rpLOC_corr","neg_nps_rpLOC_cosine","neg_nps_pgACC","neg_nps_pgACC_corr","neg_nps_pgACC_cosine","neg_nps_lSTS","neg_nps_lSTS_corr","neg_nps_lSTS_cosine","neg_nps_rIPL","neg_nps_rIPL_corr","neg_nps_rIPL_cosine","neg_nps_PCC","neg_nps_PCC_corr","neg_nps_PCC_cosine","con"
"73",12,12,12,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0001",6,1,1,"vicarious","stim",1,15.6947999000549,5,1,"True","low_cue","med_stim",66.3179122754616,16.7652025082104,-1,0,-2,"6","sub-0006","vicarious_ev-stim_l2norm",-7.56327712308364,-0.0633040411329394,-0.0728004307152535,-1.66899512950511,-0.0293840253594157,-0.145721689117336,-0.558650406537895,0.00532703639288013,-0.102198288447847,-0.0461842305670548,0.367284327560336,-0.375802779881771,-0.338133691955796,-0.328930574729696,-0.247878469688408,-0.0604173692057012,0.474752667046816,-0.344867413651798,-0.0939649388025689,-0.354450483971923,-0.374437685142019,0.16612874469738,0.0811276831925341,0.417906686149959,-0.334984193483835,0.27797329531526,-0.853361151680121,-0.460273272972949,-0.190194734040048,-0.815930017624959,-0.123232019876566,-0.178392191270821,-0.112185884703826,-0.392423136063179,0.13248360274333,-0.831244915967674,-0.149222428364552,-0.380347228590823,-0.853409834207738,0.0134914140487836,-0.108632488589941,0.0605508378157211,0.193468660637169,-0.329136738557902,0.625116411509769,0.0112670817057848,0.29532713187863,0.0271358074632444,-0.189990945385924,0.393413520578695,-0.719487688696527,0.157534294783193,0.272421988556703,0.907192577682567,"vicarious"
"74",13,13,13,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0002",6,1,1,"vicarious","stim",2,46.4948899745941,5,1,"True","low_cue","low_stim",50.5484662937181,11.3099324740202,-1,-1,1,"6","sub-0006","vicarious_ev-stim_l2norm",-14.2580355002134,-0.117145804564121,-0.127153512558954,-5.53931059142637,-0.160380560188047,-0.400579526181541,0.0236395754819138,0.00955533659710297,0.00408132224129692,0.0715764212130383,0.224522661508272,0.636386079015441,-0.982443636920972,-0.40582336381864,-0.733940939226926,-0.0558047225577639,-0.248908805948998,-0.393969558536843,-0.127179294192309,0.169043996256488,-0.509262335992695,-0.213806331114271,0.0211442140320183,-0.646484528189939,-0.356446723410854,0.0167852734492478,-0.878532142147324,-0.839784086237042,-0.435569589675674,-0.933180406008651,-1.56827072225312,-0.015402241619165,-0.618154402706366,-0.208739767757805,0.239887308136381,-0.784457198246187,-0.155153662124028,-0.377930501656596,-0.847741187547765,-0.097261824857539,-0.0710904349207314,-0.545168347412247,0.505254627212711,-0.21714887775949,0.820216737448531,-0.151206031683706,0.115239605788797,-0.381714775584892,-0.0790761643786439,0.275786333202631,-0.523964353156964,0.266412550338933,0.205134631832504,0.933838569890172,"vicarious"
"75",14,14,14,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0003",6,1,1,"vicarious","stim",3,84.1947000026703,5,1,"True","low_cue","high_stim",63.0234960789303,27.1811110854772,-1,1,1,"6","sub-0006","vicarious_ev-stim_l2norm",-6.07611390594164,-0.0718621013365901,-0.0549528174218974,2.28845075255359,0.0946431763067921,0.233660161955516,-2.97843946365783,-0.116722663261605,-0.406078883373659,0.00384945950595255,-0.32907220367799,0.0392110764187188,0.242828320088878,0.087893309837141,0.198084422783867,0.308966155150082,0.272432713225937,0.790755405377209,-0.00882672757918056,0.230672655753044,-0.0585793669987301,-0.0459497251377321,0.608730902261355,-0.19002392298017,0.0635101454104202,-0.186267041232769,0.407049139037434,-0.118569013422952,0.103309915708351,-0.710779598484213,1.08045906343711,0.0166745079881275,0.613170630671786,-0.321035083608329,0.531914964165282,-0.843637756897897,-0.283094335748739,-0.477275372476648,-0.947600833180895,-0.589675197983957,-0.237723846372404,-0.884429806042923,-0.00301990569623928,-0.129442194729618,-0.0261733384332295,-0.829056891917117,0.205787056265956,-0.792121612381117,-0.313634808837205,-0.404651887941337,-0.904603445103195,0.267638716910978,0.457282097537616,0.893721197521573,"vicarious"
"76",15,15,15,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0004",6,1,1,"vicarious","stim",4,114.794859886169,5,1,"True","high_cue","low_stim",47.9273479917409,6.21337526527838,1,-1,1,"6","sub-0006","vicarious_ev-stim_l2norm",1.48309601900984,-0.00327737544728646,0.0148934231145573,3.37076450811653,-0.01624122191376,0.33695051696479,-2.0053080781736,-0.121359444860481,-0.414456867192438,0.00850364096159753,-0.0303525203610422,0.147218691021859,0.75929194000917,-0.109977680660072,0.545099659540487,0.286580258237265,0.379121029991592,0.867306186501821,0.285226268381448,-0.199033243828752,0.766810194463139,0.182032616624983,0.0283824764915407,0.782816159949194,-0.00137058598576842,0.318703963223266,-0.0101973304127705,0.0429522579220156,0.0513397433914041,0.244564958293346,0.771300139716434,-0.23777900303833,0.638859243918374,-0.329109740260618,0.347029739738792,-0.833934709483411,-0.287074732161217,-0.43453939551513,-0.965467263463511,-0.454955643206331,-0.127561795244511,-0.830096431444341,-0.171446901623667,-0.720208643659473,-0.937406508384413,-0.0382243033749089,0.534580362036786,-0.10630152332733,-0.228303601131103,-0.37875451120121,-0.902264476261957,0.0677735592746028,-0.163768128964148,0.489745160476269,"vicarious"
"77",16,16,16,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0005",6,1,1,"vicarious","stim",5,149.799069881439,5,1,"True","high_cue","med_stim",53.0376153004857,51.4146018073397,1,0,-2,"6","sub-0006","vicarious_ev-stim_l2norm",-1.9420127358201,-0.0359266198131263,-0.0204424888641295,1.44394264305683,0.00731570840710982,0.170388291090878,-0.459528602082141,0.0946098302527137,-0.0858820239993878,-0.0585896309442372,-0.0992095545009984,-0.785570729912527,0.134333672309692,-0.130015957055297,0.143286826151269,0.051488961299521,0.599602140356076,0.362955043714597,0.100608197221514,-0.231222032921899,0.45025146810005,0.123462695810027,-0.364956458153871,0.550634436972929,-0.115690520351866,0.0283537247130266,-0.856804247148798,0.0333947286001581,0.246184664914164,0.285794045918842,0.710067090739246,-0.173749339993125,0.578112428403184,-0.219720441492418,0.108829980249766,-0.695240201593584,-0.0618997118514859,-0.3905721570756,-0.598069982243994,-0.0444861221130342,-0.197119465573491,-0.261017323002474,0.00287072389570121,-0.199725234440114,0.0234123058121036,-0.354502874657199,0.034379334347463,-0.668169058775928,0.119230545058532,0.0851262389222135,0.674399365287472,0.298639458399307,0.563883677304409,0.94650958133986,"vicarious"
"78",17,17,17,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0006",6,1,1,"vicarious","stim",6,180.99427986145,5,1,"True","high_cue","high_stim",85.159887511153,125.806417751387,1,1,1,"6","sub-0006","vicarious_ev-stim_l2norm",-4.43559457683194,-0.0679641922187542,-0.0413684683699266,1.55689237241072,-0.0844786009936503,0.168511699756051,-2.15325261909445,-0.0832296789500315,-0.371546224847134,0.0158261075136757,-0.582313136392975,0.280505769934472,0.417727645506003,-0.104648397043435,0.346250349717071,0.00557502833833026,-0.105944165950514,0.0356981635886796,0.0570808992646044,0.280107444762349,0.287594364354232,0.185232198414429,-0.180582027801618,0.579286010358305,-0.0618190824062926,0.165932216779281,-0.457523081324985,-0.0743173289226629,-0.0690925624095163,-0.344954349305457,0.489901180621107,-0.330793651155893,0.378356602153076,-0.368690746246657,-0.316758263981797,-0.875122614499696,-0.161980470136731,-0.400619150967267,-0.880944686567075,-0.376675395670341,-0.189083430089613,-0.823856356268954,0.144354724065379,0.547363227620367,0.894263917293141,-0.513144027147557,0.366652087128566,-0.641616646638469,-0.179039376738007,0.0972335331235785,-0.83547481213329,-0.0480100488130893,-0.103171363753284,-0.381399457765294,"vicarious"
"79",18,18,18,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0007",6,1,1,"vicarious","stim",7,212.193959951401,5,1,"True","high_cue","low_stim",55.2753581648781,33.111341960372,1,-1,1,"6","sub-0006","vicarious_ev-stim_l2norm",-14.755473677697,-0.127589897478251,-0.128541196626403,-7.77288127481852,-0.130379715793969,-0.514228112277118,1.84136887045521,0.0320691911821058,0.379844708939345,-0.0780305380529958,-0.137335601564445,-0.891374569105767,-1.65873979590051,-0.272419955499107,-0.845118655367116,-0.195761749721304,-0.56017819022002,-0.920570719613529,-0.257739495832972,0.342874897964801,-0.871748258942094,-0.400192823454224,0.279979882201009,-0.786407368712636,-0.309639547340616,-0.15089878786532,-0.878278278382315,-0.881378999054651,-0.65547829815965,-0.955819509291564,-1.80562403558507,0.157580373297629,-0.713009754211645,0.147959981370603,0.436205303399743,0.845680373044316,0.0455125861674216,-0.214974105739317,0.612763724045949,0.0575560444526797,0.163765842805067,0.662301327000522,0.217161530773822,-0.288415024571356,0.828051955576636,0.256728480953905,0.632158337324487,0.921615412041659,0.110174204090056,-0.641494910538892,0.759215107849349,0.49813211708594,0.145355276826958,0.950193285895427,"vicarious"
"80",19,19,19,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0008",6,1,1,"vicarious","stim",8,251.293919801712,5,1,"True","low_cue","high_stim",69.0944306630845,36.9662739712862,-1,1,1,"6","sub-0006","vicarious_ev-stim_l2norm",-8.58784691824681,-0.0846174619848906,-0.097328726171182,-3.82655868423084,-0.110666833660569,-0.384643747455896,0.475305501384783,-0.0289763242867941,0.128769552253043,-0.235816874714578,-0.520821453481722,-0.972268891812358,-1.4530141375641,-0.209677724119653,-0.797773919041468,0.0871559836939601,0.682001332910144,0.571817546023346,-0.145898317968662,-0.227247411180521,-0.86341590650954,-0.14298160484141,-0.401696802320444,-0.564573021050008,-0.0938266470626927,0.274853933674443,-0.542609615238936,-0.39521943871692,-0.200632425983794,-0.699379257034058,-0.436833414116564,-0.210839697403262,-0.530345998735912,0.0650763796786409,0.182574933554432,0.380530007818761,-0.0575987183654815,-0.482277701025055,-0.88464606753517,-0.0238618364361333,-0.145056100613087,-0.156795798046798,0.24623602453718,0.247263210353253,0.818903462783805,-0.0544510609859965,0.476367013944978,-0.280048695796914,0.0116874008132684,0.0883286987914735,0.182526816350775,0.149846189749484,-0.160668328313727,0.778393388480385,"vicarious"
"81",20,20,20,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0009",6,1,1,"vicarious","stim",9,279.19441986084,5,1,"True","high_cue","high_stim",66.0613544612128,12.3039235540599,1,1,1,"6","sub-0006","vicarious_ev-stim_l2norm",-2.71969191739692,-0.0419803400750502,-0.0263975171272465,0.980127901830893,-0.0550253475168572,0.0951667995918974,-0.471317683120711,0.0580149479186457,-0.10354946924161,-0.119255759490882,0.763685281697488,-0.764301353864786,-0.167654675372421,-0.264057898870359,-0.144778815121816,-0.0937891807686728,-0.473220951839407,-0.587178921343091,0.19557144459337,0.0583597591241597,0.840604154027895,0.105131009936563,0.273756643639106,0.406326301390873,-0.106990734853531,-0.123099922053537,-0.630179494245818,0.130916327271389,0.410171959980179,0.724125786565796,0.709836124431603,-0.231588769513361,0.545431112449169,-0.240764935890191,-0.07498435866519,-0.7952282253218,-0.025109757835048,-0.496871033590179,-0.358296635959273,-0.161223425531777,-0.169722758079042,-0.624223571321131,0.21638803866615,0.36600391759954,0.78345785694269,-0.260746433202412,0.333606934252069,-0.448634480225976,0.0586390968037001,0.278161865404279,0.675279587950943,0.12233492234026,0.107891746058928,0.80296303924551,"vicarious"
"82",21,21,21,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0010",6,1,1,"vicarious","stim",10,316.494230031967,5,1,"True","low_cue","med_stim",38.0633870698261,90.6986943829835,-1,0,-2,"6","sub-0006","vicarious_ev-stim_l2norm",1.28078834130196,-0.00441315219715517,0.0127689624555849,2.08136826109187,-0.0291843014292655,0.211308159433725,-0.79370410855458,0.073016364963403,-0.154002142211323,0.0648251485453931,0.131501351373515,0.70663754550888,0.396076465448757,-0.324192793478853,0.336029733828428,0.348798518364786,-0.295422270484628,0.875367285283864,0.0497632075690197,-0.607254443361313,0.348766521001893,0.235972755058359,0.26656930248084,0.80114245674071,-0.0386796060208604,0.383343462355265,-0.399362084751919,-0.186830992285165,-0.166700571866292,-0.506441563896669,0.545603882950856,0.189657277389695,0.375980529728722,-0.342092601582964,0.209420423671894,-0.880636170116712,-0.182172559651592,-0.142544422323267,-0.925457524274463,-0.31241380342963,-0.123432158727492,-0.83887360907503,0.297270817448037,-0.239470391888206,0.826786495155659,0.0166824733587595,0.345846069273015,0.0365199508734931,0.0374240073131618,0.862725955846238,0.443622806135792,-0.00823780737750217,-0.0234248388806533,-0.0877526639536396,"vicarious"
"83",22,22,22,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0011",6,1,1,"vicarious","stim",11,349.194109916687,5,1,"True","high_cue","med_stim",30.5245640369386,2.08677727557076,1,0,-2,"6","sub-0006","vicarious_ev-stim_l2norm",3.57233363254853,-0.00926142375130865,0.0307622528284885,6.13868021712533,0.0701737318451745,0.45954761987358,-3.21044420662506,-0.0268153431333113,-0.504336926529584,0.0298275450355323,0.279172486407354,0.50137717831591,1.4204448822172,0.153100451206717,0.784769559833823,0.214992148973656,0.701295731636572,0.897639534993913,0.182919941065693,-0.514481969834415,0.645813248174394,0.39858233922643,-0.299044336557449,0.796894109114094,0.0961539668481507,0.304510306686449,0.844111510048233,0.308572637842955,0.171188666456339,0.867936550472366,1.64971004379946,-0.0751177970104209,0.746406391422042,-0.332825208798917,-0.428100361520858,-0.91574585517017,-0.192523623071766,0.0369062813006633,-0.941301577296502,-0.414953695651741,-0.0472549494374288,-0.807425841382174,-0.302731937194634,-0.272507543975565,-0.894001812804985,-0.500695561372717,0.101584754640493,-0.879293640089379,-0.132861862260064,0.61671918585162,-0.768608815238703,-0.358701421253118,-0.337058035522565,-0.957988571875729,"vicarious"
"84",23,23,23,"sub-0006_ses-06_run-01-vicarious_task-social-ev-stim-0012",6,1,1,"vicarious","stim",12,383.394629955292,5,1,"True","low_cue","low_stim",80.9553334655894,12.0786537105128,-1,-1,1,"6","sub-0006","vicarious_ev-stim_l2norm",-9.33972359945181,-0.0921044422595555,-0.0947912871595808,-2.74996310533576,-0.127911609233314,-0.273545156368407,-1.89296794531173,-0.170728689401817,-0.316570916066207,-0.156665664512774,0.513044475462161,-0.877707995977956,-0.560254604328194,-0.0664437055884904,-0.410943514150293,0.177897995577592,-0.196637140707997,0.675234558111413,-0.0304261046127887,-0.35418118732926,-0.164330735649116,-0.0866779445217312,0.0337835063250935,-0.32661978071123,-0.224126301533884,-0.644013702134156,-0.941569359166961,-0.362108909014298,-0.255227168919789,-0.810237627132493,-0.795073109672889,-0.278796146182866,-0.593829658439441,-0.269995373347121,-0.490680874176546,-0.89059738713591,-0.248734577783264,-0.543217658040261,-0.966361194035279,-0.672506592428549,-0.197619044487787,-0.901758094405929,0.0954981786635669,-0.0561496599698237,0.600318551124826,-0.245032226485238,0.2411338807278,-0.701161632412074,-0.180368368267875,0.374073027226842,-0.761047168768221,0.187012067144518,-0.461902250664519,0.604556040427611,"vicarious"
"85",220,220,12,"sub-0006_ses-06_run-05-vicarious_task-social-ev-stim-0001",6,1,5,"vicarious","stim",1,18.1833600997925,5,1,"True","low_cue","med_stim",66.3179122754616,16.7652025082104,-1,0,-2,"6","sub-0006","vicarious_ev-stim_l2norm",0.882662791597761,-0.00247731233299896,0.00913531445441209,1.40273659859862,-0.0162213603429872,0.152337198514913,-1.50391870255301,-0.0674223378902157,-0.273188275782828,0.0181734533130792,0.00372969132727733,0.475920154345465,0.358100511697394,0.0942642611361369,0.348440424649086,0.160771055475924,-0.547283043003666,0.581001407571422,0.0112581725698351,0.0263269780167042,0.0470269160258728,0.114668533940708,0.0998690523448867,0.62973381358307,-0.00818418901649947,0.487701332122939,-0.131361294305088,-0.0661501296894877,-0.404160203462466,-0.552464646785353,0.411439039317493,0.0103810393149156,0.237842620986961,-0.410765726170292,0.60148107820202,-0.775934930712799,-0.0972987647347801,-0.535903606786046,-0.741298931653312,-0.286852223594175,-0.0619232185906032,-0.803363519193149,-0.0864089910408148,-0.464064274175701,-0.419957589764552,-0.27603916251046,0.253040879557844,-0.46833132004681,-0.0562299298023823,-0.386106637620193,-0.760191528808434,0.144558933692983,-0.151592366556637,0.753147937970265,"vicarious"
