"","X","Unnamed..0","index","nifti_name","sub","ses","run","run_type","ev","num","onset","dur","mod","regressor","cue_type","stim_type","expect_rating","actual_rating","cue_con","stim_lin","stim_quad","subject","subject","fname_noext","nps","nps_corr","nps_cosine","npspos","npspos_corr","npspos_cosine","npsneg","npsneg_corr","npsneg_cosine","pos_nps_vermis","pos_nps_vermis_corr","pos_nps_vermis_cosine","pos_nps_rIns","pos_nps_rIns_corr","pos_nps_rIns_cosine","pos_nps_rV1","pos_nps_rV1_corr","pos_nps_rV1_cosine","pos_nps_rThal","pos_nps_rThal_corr","pos_nps_rThal_cosine","pos_nps_lIns","pos_nps_lIns_corr","pos_nps_lIns_cosine","pos_nps_rdpIns","pos_nps_rdpIns_corr","pos_nps_rdpIns_cosine","pos_nps_rS2_Op","pos_nps_rS2_Op_corr","pos_nps_rS2_Op_cosine","pos_nps_dACC","pos_nps_dACC_corr","pos_nps_dACC_cosine","neg_nps_rLOC","neg_nps_rLOC_corr","neg_nps_rLOC_cosine","neg_nps_lLOC","neg_nps_lLOC_corr","neg_nps_lLOC_cosine","neg_nps_rpLOC","neg_nps_rpLOC_corr","neg_nps_rpLOC_cosine","neg_nps_pgACC","neg_nps_pgACC_corr","neg_nps_pgACC_cosine","neg_nps_lSTS","neg_nps_lSTS_corr","neg_nps_lSTS_cosine","neg_nps_rIPL","neg_nps_rIPL_corr","neg_nps_rIPL_cosine","neg_nps_PCC","neg_nps_PCC_corr","neg_nps_PCC_cosine","con"
"83",126,126,22,"sub-0006_ses-06_run-03-cognitive_task-social-ev-stim-0011",6,1,3,"cognitive","stim",11,345.702709913254,5,1,"True","high_cue","low_stim",67.1329437002273,7.38181842191988,1,-1,1,"6","sub-0006","cognitive_ev-stim_l2norm",-4.57490638755459,-0.0542141472983822,-0.0421187500816356,3.11898671895501,0.0184722560096555,0.260681909424275,-3.1226689612241,-0.188507598718871,-0.449403147618819,0.231482216791665,0.166667537597962,0.959150670566991,0.740413132480423,0.114280919904413,0.555603458418085,0.541236541872786,0.492777075825268,0.945641164791874,0.426638698106463,-0.448787299392661,0.815986306636879,-0.00275314062799632,-0.0679442717404629,-0.0101419113097991,-0.145508817822012,-0.603526749120732,-0.832796313596326,-0.184958945938215,-0.234116579040995,-0.841459047758555,0.50432584354173,0.00660349632269161,0.377656635299575,-0.535152284639244,0.0547908676208573,-0.914004131946304,-0.364246730507437,-0.426008432999637,-0.959689957482157,-0.837704869249863,-0.0823111956207271,-0.904003880345896,0.110412774131084,0.115182949922967,0.568001594333154,-0.327050315036106,-0.185552652197638,-0.928197567766009,-0.417326306231704,0.619562704830486,-0.774971967589219,0.166033088062703,0.213728834096531,0.906828885358197,"cognitive"
"84",127,127,23,"sub-0006_ses-06_run-03-cognitive_task-social-ev-stim-0012",6,1,3,"cognitive","stim",12,382.499759912491,5,1,"True","low_cue","med_stim",39.3055692822446,21.2028186438097,-1,0,-2,"6","sub-0006","cognitive_ev-stim_l2norm",-1.10431306092733,-0.0390395526269929,-0.0100905182552852,3.552587920667,0.0727584515606128,0.362547086989884,-3.34160138071536,-0.106399614190466,-0.402624355456134,0.161543551336559,-0.0572749904233249,0.875598548845181,0.913921247538947,0.111646686482075,0.63405800327008,0.382396869467152,0.283083307064716,0.915921891405317,0.0735264892173747,0.468286494725382,0.628517327909421,0.14779838895758,-0.0688581627971556,0.606791581126993,0.10955986648923,-0.0847310268899089,0.694536139355358,0.233482975001983,0.115630937434281,0.799903437713517,0.468572939487676,-0.0888839975820437,0.324478990116694,-0.621316391069186,-0.432779076010141,-0.936228998713354,-0.429052240297294,-0.432362065867287,-0.968932951271268,-0.638422102307889,-0.222995033347996,-0.903166746809663,0.227057610038388,0.0498846684639644,0.786698736161529,-0.229861939690193,0.255034093792951,-0.685408999394894,-0.618815002000184,0.52461105966032,-0.712455165341261,-0.0262526527545981,-0.0528633592135294,-0.188825869257297,"cognitive"
"85",272,272,12,"sub-0006_ses-06_run-06-cognitive_task-social-ev-stim-0001",6,1,6,"cognitive","stim",1,21.8966898918152,5,1,"True","high_cue","low_stim",66.3179122754616,16.7652025082104,1,-1,1,"6","sub-0006","cognitive_ev-stim_l2norm",-15.0562855248652,-0.131770401501481,-0.142335816491418,-5.87377952240943,-0.134036324544845,-0.454265214502902,-0.687755574758606,-0.07424358054306,-0.128419419963195,-0.226197320533839,0.217718151997277,-0.949527700190574,-1.79735987869266,-0.356402989837086,-0.809854791968858,0.0723408884296508,-0.111289449004752,0.44108179191451,0.00588421008278074,0.336215948055564,0.0553140847583219,-0.224976087744649,-0.102364717225506,-0.749191110549249,-0.220915668148946,-0.146140686151378,-0.784775112714903,-0.675753145210135,-0.488575883094509,-0.940742146501326,-1.1790689866031,0.0157488619360409,-0.741078008049931,-0.345144564813135,-0.30022100181495,-0.901524756192233,-0.0656584420545835,-0.553280921075482,-0.833048444001933,-0.366978119220084,-0.296112601849999,-0.840346709791447,0.181844153903203,-0.0502621188433169,0.705186095139008,0.212213760904816,0.361766644353359,0.845273530679816,-0.277928981514076,0.339889243951588,-0.748874719830797,0.194749485313395,-0.470767602995153,0.791948404684042,"cognitive"
"86",273,273,13,"sub-0006_ses-06_run-06-cognitive_task-social-ev-stim-0002",6,1,6,"cognitive","stim",2,46.0890500545502,5,1,"True","low_cue","low_stim",50.5484662937181,0,-1,-1,1,"6","sub-0006","cognitive_ev-stim_l2norm",-12.8527740049955,-0.109768611905276,-0.121705986913834,-4.11005022348353,-0.0900002707339039,-0.313390893615613,-0.165143208929338,-0.00559157157104438,-0.0430173380984212,0.26429150487232,-0.0767562058862729,0.931641423105655,-1.70820098133206,-0.116495737417439,-0.800918850288872,0.0875294621584289,-0.0926411983453105,0.628762567592048,-0.179621714520206,-0.358144219511988,-0.875197966469336,-0.245371770757054,0.0113567491556834,-0.575180448289558,-0.175194209982898,-0.338839600982376,-0.704779604422877,-0.614039444090131,-0.305081489389441,-0.902741503806122,-0.444549416454005,-0.0820754650735686,-0.335793768580792,-0.158082587013113,0.393526157490987,-0.706611412289765,-0.119701003211501,-0.384781017837371,-0.874548794451628,-0.282641654853312,0.0394445598893729,-0.860218268750301,-0.0472308064953876,0.247200917104467,-0.353777015140622,0.27502760967589,0.0793645554055867,0.877891051039834,-0.0304217208730071,0.718111698218102,-0.40726067817969,0.259038119884581,0.221172504692751,0.959258698870501,"cognitive"
"87",274,274,14,"sub-0006_ses-06_run-06-cognitive_task-social-ev-stim-0003",6,1,6,"cognitive","stim",3,77.0839400291443,5,1,"True","low_cue","med_stim",63.0234960789303,27.1811110854772,-1,0,-2,"6","sub-0006","cognitive_ev-stim_l2norm",-0.504330450423258,-0.0214223827512787,-0.00488343904810517,1.87381351855796,0.023336963219574,0.186462047276145,-1.75985568552734,-0.110765103666866,-0.348755320625493,-0.227713080753973,0.361440941359514,-0.910364808210355,0.65068487519575,-0.0332593336293078,0.486529680484898,0.00854565897186263,0.495213902109525,0.0866440398816376,0.316102501227835,-0.125867755890674,0.832950009354604,0.243984267308236,0.18905201206838,0.695125885035327,-0.0146608102396547,0.0828568800767121,-0.0943175168366285,0.0540500915788859,0.159417495623043,0.314768278930813,0.312471365011574,-0.00515969876225873,0.289144737431027,-0.409763996392303,-0.307407593145591,-0.929845333882062,-0.0117798508714896,-0.582469349385093,-0.14193086908707,-0.199896317134987,-0.165294095983662,-0.722257999355166,0.061265343923697,-0.507997977174072,0.314354726240042,-0.150248905710691,0.00974987524641534,-0.812778753269221,-0.44011327494723,0.331236367699254,-0.784806402743539,-0.0833590195044729,-0.398779393461417,-0.558174499819899,"cognitive"
"88",275,275,15,"sub-0006_ses-06_run-06-cognitive_task-social-ev-stim-0004",6,1,6,"cognitive","stim",4,106.078090190887,5,1,"True","low_cue","high_stim",47.9273479917409,6.21337526527838,-1,1,1,"6","sub-0006","cognitive_ev-stim_l2norm",2.20445945094621,0.0211105514696655,0.0238242822595289,1.07746537809694,0.0993960778033661,0.108139096249328,-0.21154271832985,-0.00196906571080526,-0.0579069953164223,-0.325163757124229,-0.367986861595767,-0.937691206732735,0.466548412998887,0.180884550373541,0.483294515530404,0.0420692296935384,0.608831867956093,0.199253238775516,-0.133600353712447,-0.0495561455732031,-0.614971687472538,0.125816938566832,0.0963404273895311,0.461794326407824,0.138103417253195,0.135240044155145,0.566573272699408,0.16878934527837,0.312206833633253,0.782154217045768,0.283652507764614,0.10883285711954,0.314589793223994,-0.139238268147666,-0.162383750544666,-0.749529314556316,-0.0413708758236003,-0.0979394007881726,-0.531018552519339,0.108884813020539,0.0983733640298779,0.435984469593793,-0.0235211919312684,-0.261625290866092,-0.0834209960138061,-0.0571827841190244,0.374152826962808,-0.282651936897428,-0.0941388546602538,0.00213339117188176,-0.803011672988088,0.101262046886849,-0.273749753516293,0.706631538729071,"cognitive"
"89",276,276,16,"sub-0006_ses-06_run-06-cognitive_task-social-ev-stim-0005",6,1,6,"cognitive","stim",5,134.088529825211,5,1,"True","high_cue","med_stim",53.0376153004857,51.4146018073397,1,0,-2,"6","sub-0006","cognitive_ev-stim_l2norm",-9.04073255261253,-0.075957437151977,-0.0901333064077208,-1.08230557721903,0.0734236867035955,-0.112144892809936,-0.228254031416592,-0.0942657040221629,-0.0404780001887437,-0.199326709823902,-0.0439989052246326,-0.940348419075792,0.605802666923596,0.19848886493386,0.477311043548038,0.224825085261307,0.209599755681338,0.852713716983218,0.0922834356608914,0.592093087883924,0.670333311118883,-0.0645503564202324,0.411750804133603,-0.240323321625082,-0.0250841134154648,-0.0561151510732639,-0.282523989943009,-0.393084728909096,-0.488709023635132,-0.925375496322163,-1.03156866868244,0.124935965212963,-0.724313815828787,-0.25406442445212,-0.0732781299483026,-0.852769337985272,-0.107559961779052,-0.0305933952751434,-0.87215042825152,-0.32040332104918,-0.346184611099327,-0.82102473134306,0.226501056815029,-0.3440541310411,0.644180134178577,0.0855070672335858,0.410285521106955,0.634267529783126,-0.180666929582168,0.488251611741714,-0.631484626957124,0.415644537806281,-0.0875077014194064,0.922561496835152,"cognitive"
"90",277,277,17,"sub-0006_ses-06_run-06-cognitive_task-social-ev-stim-0006",6,1,6,"cognitive","stim",6,162.882600069046,5,1,"True","high_cue","high_stim",85.159887511153,125.806417751387,1,1,1,"6","sub-0006","cognitive_ev-stim_l2norm",-7.35560464175678,-0.060564940541974,-0.0754443062814078,-1.91034239590885,0.0311485497405317,-0.166704582189676,-0.355468950926447,-0.0911025533565027,-0.0568190697197624,-0.213492866371143,-0.462543344644861,-0.952601936216632,0.290460544994396,-0.0374334074539735,0.263373463192469,0.106869387583605,0.0286718609290699,0.61918135489006,0.219486717641991,-0.162707829185498,0.862554566682388,-0.0725100248090127,0.146827306186366,-0.294574764724498,-0.11021591144234,-0.315300980764262,-0.560957753831549,-0.678501872478859,-0.259376030206651,-0.928250804067192,-0.957454328527222,0.0974105044191499,-0.583795569790718,-0.385207141990453,-0.235623877405603,-0.864647135904795,-0.0696452960304736,-0.560822465344108,-0.946695699373467,-0.399533483203328,-0.249021340432166,-0.823958040863337,0.218666570715946,-0.631663394351173,0.631892964583347,0.31394962511497,0.424189463740381,0.904985182654144,-0.218644645799981,0.439093387316063,-0.615632030764349,0.324621604311988,-0.25193206463742,0.872472340996496,"cognitive"
"91",278,278,18,"sub-0006_ses-06_run-06-cognitive_task-social-ev-stim-0007",6,1,6,"cognitive","stim",7,189.27577996254,5,1,"True","high_cue","low_stim",55.2753581648781,33.111341960372,1,-1,1,"6","sub-0006","cognitive_ev-stim_l2norm",-8.34004066892005,-0.0844699851490457,-0.0757701916897031,1.02815279423243,-0.0430143953983336,0.085309512598748,-2.51758773000399,-0.0556386386206809,-0.305331172152652,0.058767090242932,0.256824582025231,0.535724406612316,-0.174185328105858,-0.0160013817512254,-0.132960529145375,0.426463463028047,0.239119250650675,0.912746148949859,0.290553643375074,-0.360386577171053,0.708871693377261,0.310151480186463,-0.372671270586322,0.575266919651135,-0.227403158946721,-0.49976895273374,-0.925097871824459,-0.633192210704087,-0.274196005318897,-0.895802935694355,0.574266574464762,-0.115884895970771,0.517360982198675,-0.653615177776024,0.522368871373398,-0.876285593211353,-0.323726837137918,-0.573812267019852,-0.954010427119285,-0.787718293074643,-0.0732266942346487,-0.895071564545118,0.173794775746112,-0.397651444071428,0.659536823865099,0.155899995963532,0.636112837530616,0.552469558785541,-0.563194046256749,0.416376906529858,-0.781441389140081,0.268986372358744,-0.435208306940464,0.75110278652488,"cognitive"
"92",279,279,19,"sub-0006_ses-06_run-06-cognitive_task-social-ev-stim-0008",6,1,6,"cognitive","stim",8,227.990220069885,5,1,"True","high_cue","high_stim",69.0944306630845,36.9662739712862,1,1,1,"6","sub-0006","cognitive_ev-stim_l2norm",-15.0700815032748,-0.143355136281929,-0.152111636574864,-4.58951362696482,-0.0197890188332132,-0.405900302324862,-0.633265891781315,-0.118982731398282,-0.117312756952242,-0.225086686979505,-0.423584381211267,-0.945214838205219,-1.03579132253144,-0.314286559940124,-0.785671538929647,0.118833338074989,-0.460444008995481,0.600751392051438,0.019358952762079,-0.269074404188129,0.15852349488891,-0.369466739850507,-0.506338890873493,-0.8775011586707,-0.134046376833481,0.0162065088514204,-0.789514789676005,-0.487631202118657,-0.507100760592716,-0.948093310559289,-1.19786115171053,-0.0247368238045661,-0.772450928209426,-0.220440052825331,0.0299973864077543,-0.839474450369919,-0.122458487577769,-0.567267691191515,-0.928168628122377,-0.282872691709222,-0.0934924634612444,-0.78713442238951,0.00239254503072278,-0.245322151666036,0.0237035101220324,0.0151391354442944,-0.181520065424527,0.190668845789328,-0.315190028772957,0.436572414465907,-0.759963019543507,0.485993338316251,-0.249192636691378,0.931619433845703,"cognitive"
