param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum,param_cogStimNum,param_cogStimMatch,param_cogStimFilename
2,3,2,low,50,1,7397.50927730709,7400.27353028067,2.40127681453669,7402.70669073285,low,l028.png,7403.71576388788,3.14998182614636,7403.75664695897,7407.80642036638,0.100261077004689,50,42_50.jpg,7407.97307407101,7414.50325806171,2.96666353417459,7414.53937812473,0,0,4,42,same,42_50.jpg
2,3,2,low,100,3,7397.50927730709,7418.58911966713,3.60037989566717,7422.2222443657,low,l046.png,7423.2310499087,2.58317711379823,7423.25560864589,7427.30533479588,0.400241471925256,100,12_100.jpg,7427.73861811736,7434.26392622225,2.29992395605677,7434.28824921242,0,0,4,12,same,12_100.jpg
2,3,2,high,100,4,7397.50927730709,7438.33799534555,0.600424452664811,7438.95460046955,high,h044.png,7439.96276250148,3.19991752904662,7439.98794935733,7444.03766659592,0.100297802772729,100,42_100.jpg,7444.17100813854,7450.6984776629,2.88348642037727,7450.7206233011,0,0,4,42,same,42_100.jpg
2,3,2,low,100,3,7397.50927730709,7454.77039697855,0.800418403714502,7455.5870138764,low,l007.png,7456.59460368846,1.84992041850091,7456.60364389831,7460.65340434369,0.300247196824785,100,3_100_R.jpg,7460.98674280783,7467.51008554404,2.04990680836272,7467.51968987249,0,0,4,3,different,3_100_R.jpg
2,3,2,low,100,3,7397.50927730709,7471.56943384528,2.40099462021499,7474.00262076162,low,l022.png,7475.01143089534,1.51661624974804,7475.0359194215,7479.08566015378,0.400698113646285,100,23_100_R.jpg,7479.51896966938,7486.01908146693,3.09983359986563,7486.0353164168,0,0,4,23,different,23_100_R.jpg
2,3,2,low,150,5,7397.50927730709,7490.08505687903,0.600331288032066,7490.70167928575,low,l002.png,7491.70904712294,1.86662497211819,7491.7182777127,7495.76809378681,0.300195078639263,150,3_150_R.jpg,7496.10138040281,7502.62208104405,3.26652835094228,7502.63435771222,0,0,4,3,different,3_150_R.jpg
2,3,2,low,50,1,7397.50927730709,7506.68411005633,0.800342521796665,7507.50072479384,low,l009.png,7508.50786606544,1.8499609248629,7508.51731754989,7512.56711823159,0.900192054164108,50,23_50.jpg,7513.50039777247,7520.03389653379,2.46652689271377,7520.05003075783,0,0,4,23,same,23_50.jpg
2,3,2,low,50,1,7397.50927730709,7524.09978310193,1.60034641040693,7525.71637013309,low,l005.png,7526.72408416466,2.48315286398883,7526.73304525209,7530.78280353712,4.70018595120473,50,20_50_R.jpg,7535.51582151493,7542.05011258068,2.03324762187185,7542.06542128507,0,0,4,20,different,20_50_R.jpg
2,3,2,low,150,5,7397.50927730709,7546.11527786554,3.00106855782815,7549.13168699276,low,l054.png,7550.13883177492,2.41657390709861,7550.14829757162,7554.19808637145,0.300676024176937,150,20_150_R.jpg,7554.53140431236,7561.05978604,1.83327986493623,7561.08101974496,0,0,4,20,different,20_150_R.jpg
2,3,2,low,100,3,7397.50927730709,7565.13084905115,3.60041311088298,7568.74722706948,low,l014.png,7569.75480499967,1.56661865312617,7569.76386735301,7573.81364265071,0.600220300600995,100,31_100.jpg,7574.44693153507,7580.97098070223,2.91653124039658,7580.99657397191,0,0,4,31,same,31_100.jpg
2,3,2,high,150,6,7397.50927730709,7585.04633495737,4.0004374687087,7589.06276676815,high,h020.png,7590.07051266472,2.89980508338613,7590.09614887114,7594.14582182278,0.400180982424899,150,8_150_R.jpg,7594.56247053162,7601.09291322295,3.283194288495,7601.11208650431,0,0,4,8,different,8_150_R.jpg
2,3,2,low,150,5,7397.50927730709,7605.16187611426,0.500358076239536,7605.67850532605,low,l017.png,7606.68579809145,2.64990891469461,7606.69509646185,7610.74487364986,0.100219220430517,150,10_150.jpg,7610.87821330218,7617.40453352604,2.96650096864232,7617.42788760403,0,0,4,10,same,10_150.jpg
2,3,2,high,150,6,7397.50927730709,7621.47763319707,0.600407439992523,7622.09422454891,high,h026.png,7623.10139606527,3.16648303782586,7623.11092748227,7627.16061258581,0.200220516634545,150,2_150_R.jpg,7627.37725681195,7633.90361889238,NaN,7633.92697486067,0,0,4,2,different,2_150_R.jpg
