param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
1,3,2,3439.33223084166,064-ak064,ak064t1afunaff_L.mp4,high,low,2,3442.09471913872,2.01070662712891,3444.137826761,high,h009.png,3445.18774727413,NaN,NaN,3449.20525437016,0.315698327386599,ak064t1afunaff_L.mp4,ak064t1afunaff_L.mp4,3450.09765611603,3456.59504305415,NaN,3456.62042430627,4115.4322657581,676.100034916437,3
1,3,2,3439.33223084166,080-bn080,bn080t1afaff_H.mp4,low,high,5,3460.75171550962,3.50191095255423,3464.26999533097,low,l009.png,3465.30324479825,NaN,NaN,3469.32097035829,1.91546198658625,bn080t1afaff_H.mp4,bn080t1afaff_H.mp4,3471.27329983552,3477.7771183651,NaN,3477.80251095898,4115.4322657581,676.100034916437,3
1,3,2,3439.33223084166,108-th108,th108t1aeaff_H.mp4,low,high,5,3481.83964255074,1.21277342094936,3483.08553311836,low,l043.png,3484.11887494002,NaN,NaN,3488.1359796734,1.41600112553533,th108t1aeaff_H.mp4,th108t1aeaff_H.mp4,3489.58328002253,3496.07611783231,NaN,3496.10143292412,4115.4322657581,676.100034916437,3
1,3,2,3439.33223084166,120-kz120,kz120t2aeaff_M.mp4,high,med,4,3500.13510527724,1.5162563962831,3501.68450393411,high,h006.png,3502.71786708908,NaN,NaN,3506.73491565372,0.115975228502521,kz120t2aeaff_M.mp4,kz120t2aeaff_M.mp4,3506.88737788361,3513.37531118971,NaN,3513.40044643351,4115.4322657581,676.100034916437,3
1,3,2,3439.33223084166,120-kz120,kz120t2aaaff_H.mp4,low,high,5,3517.43070842561,0.903174803348975,3518.36678272174,low,l012.png,3519.40007080502,NaN,NaN,3523.41963157083,0.913936519055369,kz120t2aaaff_H.mp4,kz120t2aaaff_H.mp4,3524.37212550366,3530.87535669179,NaN,3530.8993815227,4115.4322657581,676.100034916437,3
1,3,2,3439.33223084166,047-jl047,jl047t1aiaff_H.mp4,high,high,6,3534.94722190192,3.00199047993783,3537.98232007706,high,h010.png,3539.01566351897,NaN,NaN,3543.03254303728,2.01621062415643,jl047t1aiaff_H.mp4,jl047t1aiaff_H.mp4,3545.08550395382,3551.57254477095,NaN,3551.59818985414,4115.4322657581,676.100034916437,3
1,3,2,3439.33223084166,092-ch092,ch092t2aeaff_L.mp4,high,low,2,3555.62418437175,3.50716381047687,3559.16440186901,high,h056.png,3560.19778095647,NaN,NaN,3564.21468234819,0.616161422495225,ch092t2aeaff_L.mp4,ch092t2aeaff_L.mp4,3564.86790785193,3571.37142474455,NaN,3571.39706226657,4115.4322657581,676.100034916437,3
1,3,2,3439.33223084166,080-bn080,bn080t1afunaff_L.mp4,high,low,2,3575.42460385507,3.70564633619097,3579.16330981897,high,h016.png,3580.19654686431,NaN,NaN,3584.21352143742,0.216128963440951,bn080t1afunaff_L.mp4,bn080t1afunaff_L.mp4,3584.46553547853,3590.95391408396,NaN,3590.97923403653,4115.4322657581,676.100034916437,3
1,3,2,3439.33223084166,115-jy115,jy115t2aaaff_H.mp4,high,high,6,3595.00951358136,1.70296643890424,3596.7455609813,high,h003.png,3597.77887390846,NaN,NaN,3601.79579042253,3.31623328068417,jy115t2aaaff_H.mp4,jy115t2aaaff_H.mp4,3605.14513544904,3611.63594281266,NaN,3611.66138752465,4115.4322657581,676.100034916437,3
1,3,2,3439.33223084166,064-ak064,ak064t1aaaff_H.mp4,low,high,5,3615.68824347639,2.3063265181022,3618.01101582527,low,l022.png,3619.0275756138,NaN,NaN,3623.04455369746,0.316179002232275,ak064t1aaaff_H.mp4,ak064t1aaaff_H.mp4,3623.39421062254,3629.88488269508,NaN,3629.91028690077,4115.4322657581,676.100034916437,3
