param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum,param_cogStimNum,param_cogStimMatch,param_cogStimFilename
1,3,2,low,50,1,1724.33804970772,1727.12166798492,2.40282469383305,1729.57153400356,low,l028.png,1730.59029706516,NaN,1730.63814959627,1734.67118600037,0.100270933187176,50,42_50.jpg,1734.8878825922,1741.41367768375,NaN,1741.43748594094,2400.88269697475,676.544647267026,1,42,same,42_50.jpg
1,3,2,low,100,3,1724.33804970772,1745.62060091377,3.60049709340228,1749.25369802332,low,l046.png,1750.26243577387,NaN,1750.28704146523,1754.32004762462,0.400264155131481,100,12_100.jpg,1754.75338085893,1761.28473098546,NaN,1761.30294613174,2400.88269697475,676.544647267026,1,12,same,12_100.jpg
1,3,2,high,100,4,1724.33804970772,1765.35274107531,0.600414190493439,1765.98604287674,high,h044.png,1766.99471473703,NaN,1767.01939387982,1771.05240544005,0.100282544995252,100,42_100.jpg,1771.18574113175,1777.68578420346,NaN,1777.70200508921,2400.88269697475,676.544647267026,1,42,same,42_100.jpg
1,3,2,low,100,3,1724.33804970772,1781.75179841253,0.800434065588206,1782.56837937235,low,l007.png,1783.57594730075,NaN,1783.58505689921,1787.61809681385,0.300243010839267,100,3_100_R.jpg,1787.9514064735,1794.48657850514,NaN,1794.50102170409,2400.88269697475,676.544647267026,1,3,different,3_100_R.jpg
1,3,2,low,100,3,1724.33804970772,1798.53412102799,2.40079613796661,1800.96730465901,low,l022.png,1801.97602701717,NaN,1802.00066106293,1806.03368450501,0.400707564174809,100,23_100_R.jpg,1806.48364422824,1813.31680684999,NaN,1813.33324782002,2400.88269697475,676.544647267026,1,23,different,23_100_R.jpg
1,3,2,low,150,5,1724.33804970772,1817.38299064547,0.600379085027271,1817.99965056559,low,l002.png,1819.00741319431,NaN,1819.03301696107,1823.06601744958,0.30018576192515,150,3_150_R.jpg,1823.3993295396,1829.92313901198,0.0167998559054467,1829.93228479607,2400.88269697475,676.544647267026,1,3,different,3_150_R.jpg
1,3,2,low,50,1,1724.33804970772,1833.98206002657,0.800364394739745,1834.81533255543,low,l009.png,1835.82222348842,NaN,1835.83189531442,1839.86502515307,0.900197319724612,50,23_50.jpg,1840.79831909627,1847.319818899,NaN,1847.33126112067,2400.88269697475,676.544647267026,1,23,same,23_50.jpg
1,3,2,low,50,1,1724.33804970772,1851.36433965133,1.60040932973675,1852.98095744488,low,l005.png,1853.98845624252,NaN,1853.9976160688,1858.03063600033,4.70023415345986,50,20_50_R.jpg,1862.76373292085,1869.29912422663,NaN,1869.31333140883,2400.88269697475,676.544647267026,1,20,different,20_50_R.jpg
1,3,2,low,150,5,1724.33804970772,1873.34644288462,3.00037265802644,1876.3795819047,low,l054.png,1877.38680904004,NaN,1877.39624349908,1881.42927180191,0.300196293564795,150,20_150_R.jpg,1881.76261224635,1888.29546974759,NaN,1888.31222639677,2400.88269697475,676.544647267026,1,20,different,20_150_R.jpg
1,3,2,low,100,3,1724.33804970772,1892.34532004978,3.6003439795611,1895.96174800378,low,l014.png,1896.97066668251,NaN,1896.99557347075,1901.02813703122,0.600204097780079,100,31_100.jpg,1901.66144936428,1908.19145495145,NaN,1908.21105082272,2400.88269697475,676.544647267026,1,31,same,31_100.jpg
1,3,2,high,150,6,1724.33804970772,1912.24418579217,4.00034160319115,1916.27725244098,high,h020.png,1917.2848673567,NaN,1917.31063827949,1921.34362607602,0.40022931970725,150,8_150_R.jpg,1921.77694904874,1928.30040449598,NaN,1928.3265853426,2400.88269697475,676.544647267026,1,8,different,8_150_R.jpg
1,3,2,low,150,5,1724.33804970772,1932.35972490276,0.500351999809936,1932.87630480942,low,l017.png,1933.88384249311,NaN,1933.89297396498,1937.92601387962,0.100184249689391,150,10_150.jpg,1938.05932283716,1944.59359238827,NaN,1944.60895994115,2400.88269697475,676.544647267026,1,10,same,10_150.jpg
1,3,2,high,150,6,1724.33804970772,1948.64204252244,0.600329937374454,1949.27536079643,high,h026.png,1950.28246884322,NaN,1950.29194650899,1954.32504637297,0.200199723098876,150,2_150_R.jpg,1954.558371344,1961.08529818178,NaN,1961.10799521594,2400.88269697475,676.544647267026,1,2,different,2_150_R.jpg
1,3,2,low,150,5,1724.33804970772,1965.14112208412,1.50035740065096,1966.65767309628,low,l001.png,1967.66510492349,NaN,1967.67435602398,1971.70739917913,0.100180469100678,150,31_150.jpg,1971.84074027167,1978.35982859891,NaN,1978.37367419481,2400.88269697475,676.544647267026,1,31,same,31_150.jpg
1,3,2,low,150,5,1724.33804970772,1982.40680295329,2.80033820066137,1985.2232721157,low,l034.png,1986.23036585027,NaN,1986.23991534722,1990.27305895801,0.200202423519386,150,35_150.jpg,1990.50637933833,1997.03366479194,NaN,1997.05590599512,2400.88269697475,676.544647267026,1,35,same,35_150.jpg
1,3,2,high,50,2,1724.33804970772,2001.08905095612,2.40035326900761,2003.50553302655,high,h014.png,2004.5132637903,NaN,2004.53895397052,2008.57192583457,5.20018352057605,50,2_50_R.jpg,2013.80495780998,2020.32861389847,NaN,2020.35457331061,2400.88269697475,676.544647267026,1,2,different,2_50_R.jpg
1,3,2,high,50,2,1724.33804970772,2024.38775472729,0.800336580408839,2025.22096838699,high,h015.png,2026.22820632401,NaN,2026.25431695969,2030.28735498404,0.200184330702086,50,3_50.jpg,2030.52066051205,2037.04268149594,NaN,2037.05362440986,2400.88269697475,676.544647267026,1,3,same,3_50.jpg
1,3,2,high,100,4,1724.33804970772,2041.08674128649,1.80034495171253,2042.91996493774,high,h017.png,2043.92754069736,NaN,2043.93661573044,2047.96965645521,0.200188111290799,100,10_100_R.jpg,2048.20296090304,2054.72386769344,NaN,2054.73593533249,2400.88269697475,676.544647267026,1,10,different,10_100_R.jpg
1,3,2,low,150,5,1724.33804970772,2058.76904491798,4.00036023609255,2062.80213317016,low,l037.png,2063.81002406885,NaN,2063.83547445173,2067.86848925246,0.300231669073128,150,42_150_R.jpg,2068.20177946908,2074.7204084548,NaN,2074.73479656517,2400.88269697475,676.544647267026,1,42,different,42_150_R.jpg
1,3,2,low,100,3,1724.33804970772,2078.76790345025,2.80040004029024,2081.58438584472,low,l045.png,2082.59261591622,NaN,2082.61774494907,2086.65075245867,0.200201343351182,100,35_100.jpg,2086.88407526936,2093.40492265051,NaN,2093.41702377477,2400.88269697475,676.544647267026,1,35,same,35_100.jpg
1,3,2,high,50,2,1724.33804970772,2097.45011202694,2.40040916771159,2099.88332590268,high,h052.png,2100.89113173812,NaN,2100.9166058847,2104.94972060099,0.100202342506691,50,12_50_R.jpg,2105.08301146572,2111.61823831589,NaN,2111.63264964988,2400.88269697475,676.544647267026,1,12,different,12_50_R.jpg
1,3,2,high,50,2,1724.33804970772,2115.66578299907,1.40034489770414,2117.08239333947,high,h004.png,2118.09098607744,NaN,2118.11569060418,2122.14870702517,0.100201532380652,50,31_50_R.jpg,2122.28201733292,2128.80543902491,NaN,2128.81498960203,2400.88269697475,676.544647267026,1,31,different,31_50_R.jpg
1,3,2,high,150,6,1724.33804970772,2132.84808460525,2.800336850451,2135.68124722701,high,h002.png,2136.6889833916,NaN,2136.71462928493,2140.74761465108,0.700196617615347,150,33_150.jpg,2141.48093543646,2148.01096208691,NaN,2148.03053878519,2400.88269697475,676.544647267026,1,33,same,33_150.jpg
1,3,2,high,150,6,1724.33804970772,2152.06365593187,1.60035100065443,2153.68021944697,high,h029.png,2154.68851594882,NaN,2154.71358368212,2158.74657876978,0.400202585544776,150,12_150_R.jpg,2159.17990606317,2165.70621288441,NaN,2165.72951994355,2400.88269697475,676.544647267026,1,12,different,12_150_R.jpg
1,3,2,high,100,4,1724.33804970772,2169.76263465984,0.300342386313332,2170.07927327364,high,h009.png,2171.08714364914,NaN,2171.11263750879,2175.14564420826,4.70020093828816,100,33_100_R.jpg,2179.87871250432,2186.3979679876,NaN,2186.41167181142,2400.88269697475,676.544647267026,1,33,different,33_100_R.jpg
1,3,2,low,50,1,1724.33804970772,2190.44476519439,4.00035510529369,2194.46120400408,low,l036.png,2195.46861584817,NaN,2195.4778639782,2199.51090389285,0.100197751791711,50,8_50_R.jpg,2199.64422824278,2206.17504962698,NaN,2206.19387371808,2400.88269697475,676.544647267026,1,8,different,8_50_R.jpg
1,3,2,high,50,2,1724.33804970772,2210.22695818966,1.40035326900716,2211.66018988817,high,h041.png,2212.66743106569,NaN,2212.67680827582,2216.70992866299,0.900199480061019,50,10_50.jpg,2217.64319155136,2224.17368267413,NaN,2224.19291857935,2400.88269697475,676.544647267026,1,10,same,10_50.jpg
1,3,2,high,150,6,1724.33804970772,2228.22599143913,3.00039588164282,2231.24245023193,high,h011.png,2232.25097437922,NaN,2232.27579340379,2236.30879740284,0.100186139984089,150,23_150.jpg,2236.44206504395,2242.96575731807,NaN,2242.9917307724,2400.88269697475,676.544647267026,1,23,same,23_150.jpg
1,3,2,high,50,2,1724.33804970772,2247.02485007941,3.50031311375506,2250.55795844971,high,h049.png,2251.56596600657,NaN,2251.59131728401,2255.62432101303,0.200175419314292,50,35_50.jpg,2255.85767541864,2262.38707584158,NaN,2262.40727930746,2400.88269697475,676.544647267026,1,35,same,35_50.jpg
