onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean	TTL1	TTL2	TTL3	TTL4	onset03_stim_earlyphase_0-4500ms	onset03_stim_latephase_4500-9000ms	onset03_stim_poststim_9000-135000ms	onset03_stim_ttlplateau	onset03_stim_ttlplateau_duration
4.686450004577637	7.104020118713379	19.940360069274902	31.296380043029785	high_cue	low_stim	4.0		4.0		1	-1	1	0.0	0.0	19.9635	23.24475	28.245	31.198	19.9635	24.4635	28.9635	23.24475	5.000250000000001
37.19858002662659	38.999250173568726	44.112290143966675	57.28940010070801	low_cue	low_stim	4.0		4.0		-1	-1	1	0.0	0.0	44.14775	47.36575	52.3675	55.34025	44.14775	48.64775	53.14775	47.36575	5.001750000000001
62.191230058670044	64.29201006889343	75.13279008865356	86.70037007331848	low_cue	med_stim	4.0		4.0		-1	0	-2	0.0	0.0	75.163	78.61225	83.6125	86.76125	75.163	79.663	84.163	78.61225	5.000249999999994
91.78560018539429	94.88676023483276	104.14920020103455	115.39441013336182	low_cue	high_stim	4.0		4.0		-1	1	1	0.0	0.0	104.18225	107.8585	112.859	116.1675	104.18225	108.68225	113.18225	107.8585	5.000499999999988
120.09616017341614	122.49705004692078	132.11466002464294	144.6886601448059	high_cue	med_stim	4.0		4.0		1	0	-2	0.0	0.0	132.14875	135.64	140.6415	143.82825	132.14875	136.64875	141.14875	135.64	5.001500000000021
149.29038000106812	151.3911600112915	160.9381902217865	172.59907007217407	high_cue	high_stim	4.0		4.0		1	1	1	0.0	0.0	160.97725	164.61625	169.61775	172.92	160.97725	165.47725	169.97725	164.61625	5.001499999999993
178.58464002609253	180.68542003631592	187.34986019134521	207.1953101158142	high_cue	low_stim	4.0		4.0		1	-1	1	0.0	0.0	187.38325	190.6225	195.624	198.612	187.38325	191.88325	196.38325	190.6225	5.001499999999993
218.9830300807953	221.1004900932312	226.01401019096375	240.59109020233154	high_cue	high_stim	4.0		4.0		1	1	1	0.0	0.0	226.048	229.71425	234.7145	238.0185	226.048	230.548	235.048	229.71425	5.000249999999994
245.49292016029358	248.59408020973206	257.22125005722046	270.48558020591736	low_cue	low_stim	4.0		4.0		-1	-1	1	0.0	0.0	257.2515	260.552	265.551	268.57	257.2515	261.7515	266.2515	260.552	4.998999999999967
276.38778018951416	279.4889302253723	288.8450801372528	301.9973301887512	low_cue	med_stim	4.0		4.0		-1	0	-2	0.0	0.0	288.87875	292.39725	297.3985	300.59525	288.87875	293.37875	297.87875	292.39725	5.001250000000027
322.9884901046753	325.3893802165985	330.8204700946808	341.19528007507324	low_cue	high_stim	4.0		4.0		-1	1	1	0.0	0.0	330.85475	334.5755	339.5745	342.9085	330.85475	335.35475	339.85475	334.5755	4.999000000000024
362.28648018836975	365.3876302242279	375.5376501083374	394.09834003448486	high_cue	med_stim	4.0		4.0		1	0	-2	0.0	0.0	375.577	379.0975	384.0965	387.2305	375.577	380.077	384.577	379.0975	4.998999999999967
