onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
4.7	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
37.19	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
62.18	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png
91.79	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png
120.09	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png
149.28	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png
178.59	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h005.png
218.99	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h037.png
245.48	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
276.4	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png
323.0	0.98	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png
362.3	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png
7.16	2.47	expectrating	1	high_cue	n/a	52.35	Strong	52.35	Strong	0.42	2.05	h026.png
38.99	1.92	expectrating	2	low_cue	n/a	28.0	Moderate	28.0	Moderate	0.22	1.7	l036.png
64.3	2.43	expectrating	3	low_cue	n/a	23.68	Moderate	23.68	Moderate	0.83	1.6	l024.png
94.9	1.93	expectrating	4	low_cue	n/a	29.6	Strong	29.6	Strong	0.5	1.43	l023.png
122.49	0.85	expectrating	5	high_cue	n/a	55.35	Strong	55.35	Strong	0.23	0.62	h041.png
151.4	2.7	expectrating	6	high_cue	n/a	66.41	Very Strong	66.41	Very Strong	0.93	1.77	h022.png
180.69	1.17	expectrating	7	high_cue	n/a	87.46	Very Strong	87.46	Very Strong	0.5	0.67	h005.png
221.09	1.47	expectrating	8	high_cue	n/a	53.65	Strong	53.65	Strong	0.07	1.4	h037.png
248.59	2.19	expectrating	9	low_cue	n/a	25.95	Moderate	25.95	Moderate	0.45	1.74	l031.png
279.5	2.05	expectrating	10	low_cue	n/a	21.12	Moderate	21.12	Moderate	0.05	2.0	l027.png
325.4	2.55	expectrating	11	low_cue	n/a	8.78	Weak	8.78	Weak	0.05	2.5	l028.png
365.4	2.22	expectrating	12	high_cue	n/a	46.3	Strong	46.3	Strong	0.52	1.7	h030.png
21.88	7.01	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aaunaff_L.mp4
46.08	7.02	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aeaff_L.mp4
77.08	7.01	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aiaff_M.mp4
106.08	7.0	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aeaff_H.mp4
134.09	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1afunaff_M.mp4
162.88	7.01	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aaaff_H.mp4
189.28	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aaunaff_L.mp4
227.98	7.02	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aiaff_H.mp4
259.18	7.01	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
290.78	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t1aiaff_M.mp4
332.78	7.01	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aaunaff_H.mp4
377.48	7.01	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1aeaff_M.mp4
31.31	1.74	outcomerating	1	high_cue	low_stim	30.21	Strong	30.21	Strong	0.05	1.69	task-vicarious_scale.png
57.31	3.27	outcomerating	2	low_cue	low_stim	6.08	Weak	6.08	Weak	0.5	2.77	task-vicarious_scale.png
86.71	2.4	outcomerating	3	low_cue	med_stim	16.14	Moderate	16.14	Moderate	0.05	2.35	task-vicarious_scale.png
115.4		outcomerating	4	low_cue	high_stim			45.33	Strong	1.75	2.12	task-vicarious_scale.png
144.7	1.63	outcomerating	5	high_cue	med_stim	15.95	Moderate	15.95	Moderate	0.05	1.58	task-vicarious_scale.png
172.61	1.89	outcomerating	6	high_cue	high_stim	53.96	Strong	53.96	Strong	0.17	1.72	task-vicarious_scale.png
207.2	2.31	outcomerating	7	high_cue	low_stim	8.82	Weak	8.82	Weak	0.68	1.62	task-vicarious_scale.png
240.6	1.79	outcomerating	8	high_cue	high_stim	97.87	Very Strong	97.87	Very Strong	0.1	1.69	task-vicarious_scale.png
270.49	2.25	outcomerating	9	low_cue	low_stim	12.3	Moderate	12.3	Moderate	0.05	2.2	task-vicarious_scale.png
302.01	1.42	outcomerating	10	low_cue	med_stim	5.09	Weak	5.09	Weak	0.05	1.37	task-vicarious_scale.png
341.2	1.99	outcomerating	11	low_cue	high_stim	13.42	Moderate	13.42	Moderate	0.13	1.86	task-vicarious_scale.png
394.11	1.7	outcomerating	12	high_cue	med_stim	13.48	Moderate	13.48	Moderate	0.45	1.25	task-vicarious_scale.png
