,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename
0,106,4,vicarious,5,3,2,high_cue,low_stim,4,1645490258.3077,1645490258.30975,1645490261.10186,1645490261.10417,2.18876576423645,1645490263.30268,1645490263.31598,high_cue,h048.png,1645490264.29256,1645490264.29467,1.19806480407715,1645490265.52017,1645490265.52174,1645490268.08809,2.56791234016418,66.3846036696301,FIX,1645490269.53834,1645490269.54,5.95231437683105,low_stim,1645490277.49609,1645490277.49291,,0,,0,0,1645490284.51059,1645490284.51297,1.18003344535828,1645490285.71104,1645490285.71401,1645490287.2804,1.56936025619507,13.0311574626723,FIX,1645490657.5497,1645490657.55184,399.242000818253,,0,064-ak064,ak064t1afunaff_L.mp4,0,
1,106,4,vicarious,5,3,2,high_cue,low_stim,4,1645490258.3077,1645490258.30975,1645490289.74588,1645490289.74862,8.14474964141846,1645490297.89892,1645490297.90053,high_cue,h028.png,1645490298.8921,1645490298.8936,2.19852495193481,1645490301.10011,1645490301.11447,1645490303.68476,2.58465313911438,52.6164620192935,FIX,1645490305.11827,1645490305.12004,1.67235064506531,low_stim,1645490308.79418,1645490308.79212,,0,,0,0,1645490315.80559,1645490315.80766,4.28503155708313,1645490320.1072,1645490320.11432,1645490321.99693,1.88973140716553,12.2550245737389,FIX,1645490657.5497,1645490657.55184,399.242000818253,,0,121-vw121,vw121t1aeaff_L.mp4,0,
2,106,4,vicarious,5,3,2,high_cue,med_stim,5,1645490258.3077,1645490258.30975,1645490324.12536,1645490324.13199,6.66526174545288,1645490330.81119,1645490330.81306,high_cue,h016.png,1645490331.7917,1645490331.79303,0.99892520904541,1645490332.81194,1645490332.81447,1645490335.06367,2.25173759460449,57.5815500503569,FIX,1645490336.8301,1645490336.83203,1.6605236530304,med_stim,1645490340.49403,1645490340.49203,,0,,0,0,1645490347.50075,1645490347.50251,3.88987731933594,1645490351.41888,1645490351.42032,1645490353.55321,2.13432931900024,42.7223910416659,FIX,1645490657.5497,1645490657.55184,399.242000818253,,0,123-jh123,jh123t2aaaff_M.mp4,0,
3,106,4,vicarious,5,3,2,low_cue,med_stim,2,1645490258.3077,1645490258.30975,1645490355.45371,1645490355.45592,8.13691210746765,1645490363.60675,1645490363.60888,low_cue,l031.png,1645490364.59156,1645490364.59299,0.999068975448608,1645490365.6075,1645490365.6146,1645490368.24704,2.63953566551208,50.1944289077348,FIX,1645490369.62566,1645490369.63361,1.66496157646179,med_stim,1645490373.29401,1645490373.29207,,0,,0,0,1645490380.29631,1645490380.29817,1.19431447982788,1645490381.51343,1645490381.51412,1645490383.06414,1.55070567131042,27.8014587799341,FIX,1645490657.5497,1645490657.55184,399.242000818253,,0,124-dn124,dn124t1aeunaff_M.mp4,0,
4,106,4,vicarious,5,3,2,high_cue,high_stim,6,1645490258.3077,1645490258.30975,1645490385.54827,1645490385.55012,2.14235663414001,1645490387.69907,1645490387.70071,high_cue,h035.png,1645490388.69172,1645490388.69321,2.89890217781067,1645490391.60053,1645490391.61426,1645490394.43513,2.83460545539856,45.3274008908444,FIX,1645490395.61869,1645490395.62077,11.571934223175,high_stim,1645490409.19447,1645490409.19257,,0,,0,0,1645490416.2097,1645490416.21135,5.18092250823975,1645490421.41164,1645490421.41423,1645490423.93041,2.51876425743103,23.4709931181609,FIX,1645490657.5497,1645490657.55184,399.242000818253,,0,092-ch092,ch092t2aiaff_H.mp4,0,
5,106,4,vicarious,5,3,2,low_cue,high_stim,3,1645490258.3077,1645490258.30975,1645490425.42981,1645490425.43102,0.76081657409668,1645490426.19676,1645490426.19826,low_cue,l001.png,1645490427.1915,1645490427.19276,2.19912886619568,1645490429.41463,1645490429.41564,1645490431.2322,1.81757712364197,31.8342055455592,FIX,1645490433.43279,1645490433.43443,5.15783166885376,high_stim,1645490440.59429,1645490440.59217,,0,,0,0,1645490447.60474,1645490447.60618,1.78588056564331,1645490449.40542,1645490449.41434,1645490451.62306,2.21764349937439,63.1274610083442,FIX,1645490657.5497,1645490657.55184,399.242000818253,,0,124-dn124,dn124t1aiaff_H.mp4,0,
6,106,4,vicarious,5,3,2,high_cue,high_stim,6,1645490258.3077,1645490258.30975,1645490453.42358,1645490453.4319,5.36704468727112,1645490458.80892,1645490458.81049,high_cue,h023.png,1645490459.7916,1645490459.79304,0.999021053314209,1645490460.80967,1645490460.81468,1645490462.54711,1.73743557929993,122.152295141282,FIX,1645490464.82783,1645490464.83235,6.36279034614563,high_stim,1645490473.19392,1645490473.19204,,0,,0,0,1645490480.20023,1645490480.20207,4.79039144515991,1645490485.0187,1645490485.01969,1645490486.88621,1.86751055717468,37.6109496698391,FIX,1645490657.5497,1645490657.55184,399.242000818253,,0,120-kz120,kz120t2aaaff_H.mp4,0,
7,106,4,vicarious,5,3,2,high_cue,med_stim,5,1645490258.3077,1645490258.30975,1645490489.03686,1645490489.04818,6.25376176834106,1645490495.30587,1645490495.30741,high_cue,h019.png,1645490496.2916,1645490496.29298,2.19902610778809,1645490498.50706,1645490498.51456,1645490500.81369,2.30663371086121,96.0090059574945,FIX,1645490502.52523,1645490502.53182,5.1653995513916,med_stim,1645490509.69404,1645490509.69204,,0,,0,0,1645490516.69718,1645490516.69896,4.29345083236694,1645490521.01545,1645490521.01627,1645490522.6496,1.63414359092712,26.1543357783129,FIX,1645490657.5497,1645490657.55184,399.242000818253,,0,092-ch092,ch092t2aaaff_M.mp4,0,
8,106,4,vicarious,5,3,2,low_cue,low_stim,1,1645490258.3077,1645490258.30975,1645490525.03362,1645490525.04852,1.75700664520264,1645490526.80095,1645490526.80279,low_cue,l050.png,1645490527.79153,1645490527.79291,2.1990909576416,1645490530.00214,1645490530.0146,1645490532.15311,2.15097284317017,33.6900675259798,FIX,1645490534.0203,1645490534.02199,2.97031927108765,low_stim,1645490538.99405,1645490538.99213,,0,,0,0,1645490546.00811,1645490546.00969,1.18251919746399,1645490547.20856,1645490547.2144,1645490549.43033,2.22177863121033,24.2058850444964,FIX,1645490657.5497,1645490657.55184,399.242000818253,,0,092-ch092,ch092t2aeaff_L.mp4,0,
9,106,4,vicarious,5,3,2,low_cue,high_stim,3,1645490258.3077,1645490258.30975,1645490551.24339,1645490551.24517,3.44723105430603,1645490554.71135,1645490554.71309,low_cue,l033.png,1645490555.69152,1645490555.69291,0.899109125137329,1645490556.61206,1645490556.61459,1645490558.63033,2.01826763153076,9.42278061353508,FIX,1645490560.63023,1645490560.63217,4.36039876937866,high_stim,1645490566.99393,1645490566.99214,,0,,0,0,1645490574.00188,1645490574.00362,4.28874444961548,1645490578.32016,1645490578.32107,1645490580.18765,1.8674910068512,19.1020105522386,FIX,1645490657.5497,1645490657.55184,399.242000818253,,0,064-ak064,ak064t1aaaff_H.mp4,0,
