,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename,param_C_stim_num,event03_C_stim_match,event03_C_stim_filename
0,106,4,cognitive,4,4,1,high_cue,low_stim,4,1645489837.53717,1645489837.53881,1645489840.32828,1645489840.33251,5.09282517433167,1645489845.43018,1645489845.43229,high_cue,h008.png,1645489846.42288,1645489846.42455,1.19822406768799,1645489847.64767,1645489847.64895,1645489850.29893,2.6512598991394,108.581111208701,FIX,1645489851.66584,1645489851.66841,4.65526247024536,low_stim,1645489858.33499,1645489858.34859,,2.0,right,1645489861.64533,3.31033706665039,1645489865.3376,1645489865.34008,5.18349862098694,1645489870.53954,1645489870.54805,1645489873.49694,2.95739769935608,28.5187277886708,FIX,1645490236.37597,1645490236.37789,398.838798046112,,0,,,0,,5,same,5_50.jpg
1,106,4,cognitive,4,4,1,low_cue,med_stim,2,1645489837.53717,1645489837.53881,1645489874.55771,1645489874.56465,0.563392162322998,1645489875.14126,1645489875.14362,low_cue,l011.png,1645489876.1224,1645489876.12392,1.39870285987854,1645489877.54216,1645489877.54812,1645489879.09692,1.55476307868958,22.6552327086798,FIX,1645489881.56032,1645489881.56545,1.36078310012817,med_stim,1645489884.94492,1645489884.94599,,2.0,right,1645489889.09979,4.1548707485199,1645489891.93086,1645489891.93257,3.09024620056152,1645489895.03201,1645489895.03292,1645489896.98301,1.95100235939026,11.681374787391,FIX,1645490236.37597,1645490236.37789,398.838798046112,,0,,,0,,5,diff,5_100_R.jpg
2,106,4,cognitive,4,4,1,high_cue,low_stim,4,1645489837.53717,1645489837.53881,1645489899.06685,1645489899.06875,5.15425324440002,1645489904.23544,1645489904.2375,high_cue,h024.png,1645489905.22212,1645489905.22344,1.19897794723511,1645489906.43626,1645489906.43727,1645489908.88735,2.4510817527771,52.2472688934877,FIX,1645489910.45443,1645489910.45609,6.96667265892029,low_stim,1645489919.44111,1645489919.44201,,1.0,left,1645489922.42245,2.98133230209351,1645489926.44373,1645489926.44518,1.47737669944763,1645489927.94429,1645489927.94525,1645489930.84694,2.9026563167572,98.495885878352,FIX,1645490236.37597,1645490236.37789,398.838798046112,,0,,,0,,42,same,42_50.jpg
3,106,4,cognitive,4,4,1,low_cue,med_stim,2,1645489837.53717,1645489837.53881,1645489931.97912,1645489931.98185,1.04197931289673,1645489933.02951,1645489933.03185,low_cue,l038.png,1645489934.02198,1645489934.02318,2.49911999702454,1645489936.53082,1645489936.53175,1645489938.81521,2.28438687324524,27.186680812252,FIX,1645489940.54899,1645489940.55098,2.5721173286438,med_stim,1645489945.13403,1645489945.13501,,2.0,right,1645489948.76302,3.62899041175842,1645489952.13664,1645489952.13808,6.18446135520935,1645489958.33895,1645489958.33982,1645489960.82346,2.48450922966003,25.1148348861446,FIX,1645490236.37597,1645490236.37789,398.838798046112,,0,,,0,,38,diff,38_100_R.jpg
4,106,4,cognitive,4,4,1,high_cue,high_stim,6,1645489837.53717,1645489837.53881,1645489962.35712,1645489962.36462,1.06398391723633,1645489963.44086,1645489963.44276,high_cue,h047.png,1645489964.42203,1645489964.42331,0.699069976806641,1645489965.14149,1645489965.14794,1645489967.29691,2.15541839599609,108.581111208701,FIX,1645489969.15966,1645489969.16516,0.561447620391846,high_stim,1645489971.74395,1645489971.74548,,2.0,right,1645489976.22669,4.48273682594299,1645489978.72989,1645489978.73191,6.19121193885803,1645489984.9322,1645489984.9332,1645489986.94983,2.01762247085571,73.0152674680114,FIX,1645490236.37597,1645490236.37789,398.838798046112,,0,,,0,,27,diff,27_150_R.jpg
5,106,4,cognitive,4,4,1,low_cue,low_stim,1,1645489837.53717,1645489837.53881,1645489988.95037,1645489988.96502,0.570732831954956,1645489989.53392,1645489989.53555,low_cue,l016.png,1645489990.52203,1645489990.52334,2.49906706809998,1645489993.03523,1645489993.03588,1645489995.15288,2.11765909194946,10.9390911831922,FIX,1645489997.05339,1645489997.05525,8.16771030426025,low_stim,1645490007.24052,1645490007.24166,,1.0,left,1645490011.49395,4.25342655181885,1645490014.24313,1645490014.245,5.17796874046326,1645490019.44508,1645490019.44612,1645490021.46355,2.01847791671753,42.3825866367356,FIX,1645490236.37597,1645490236.37789,398.838798046112,,0,,,0,,43,same,43_50.jpg
6,106,4,cognitive,4,4,1,low_cue,high_stim,3,1645489837.53717,1645489837.53881,1645490023.46324,1645490023.46432,1.55786347389221,1645490025.03049,1645490025.03245,low_cue,l042.png,1645490026.02204,1645490026.02325,1.19906497001648,1645490027.23131,1645490027.23229,1645490030.44936,3.2180507183075,51.5626985089375,FIX,1645490031.24948,1645490031.2512,8.1716251373291,high_stim,1645490041.43661,1645490041.43759,,1.0,left,1645490045.53223,4.09562373161316,1645490048.43922,1645490048.44102,6.28188133239746,1645490054.74157,1645490054.74251,1645490057.31367,2.57210254669189,30.0581254794867,FIX,1645490236.37597,1645490236.37789,398.838798046112,,0,,,0,,44,diff,44_150_R.jpg
7,106,4,cognitive,4,4,1,low_cue,low_stim,1,1645489837.53717,1645489837.53881,1645490058.75974,1645490058.7646,2.1613667011261,1645490060.92721,1645490060.93197,low_cue,l009.png,1645490061.92198,1645490061.92319,1.19912505149841,1645490063.1447,1645490063.14766,1645490064.9303,1.78559494018555,14.3179313631279,FIX,1645490067.16287,1645490067.16518,0.558231115341187,low_stim,1645490069.73049,1645490069.73142,,1.0,left,1645490073.55929,3.82879257202148,1645490076.73311,1645490076.73454,6.28799629211426,1645490083.03546,1645490083.03672,1645490085.38647,2.35101318359375,16.6108589905459,FIX,1645490236.37597,1645490236.37789,398.838798046112,,0,,,0,,38,diff,38_50_R.jpg
8,106,4,cognitive,4,4,1,high_cue,high_stim,6,1645489837.53717,1645489837.53881,1645490087.07029,1645490087.07236,9.75080871582031,1645490096.8406,1645490096.84219,high_cue,h025.png,1645490097.82219,1645490097.82367,2.49890899658203,1645490100.34191,1645490100.34305,1645490102.2136,1.87169480323792,61.6836450567278,FIX,1645490104.36007,1645490104.36505,2.56102752685547,high_stim,1645490108.92844,1645490108.93098,,1.0,left,1645490112.17277,3.24432563781738,1645490115.93106,1645490115.93272,3.09004497528076,1645490119.03221,1645490119.03327,1645490121.83352,2.80131006240845,70.2531633945739,FIX,1645490236.37597,1645490236.37789,398.838798046112,,0,,,0,,43,diff,43_150_R.jpg
9,106,4,cognitive,4,4,1,low_cue,high_stim,3,1645489837.53717,1645489837.53881,1645490123.06705,1645490123.069,6.15405058860779,1645490129.23602,1645490129.2374,low_cue,l043.png,1645490130.22204,1645490130.22337,1.39906311035156,1645490131.63691,1645490131.63789,1645490133.33778,1.70086979866028,15.9131891704684,FIX,1645490135.65508,1645490135.65705,1.5660240650177,high_stim,1645490139.23975,1645490139.24069,,1.0,left,1645490142.90322,3.66347622871399,1645490146.24236,1645490146.24422,1.4787425994873,1645490147.74292,1645490147.7479,1645490150.33024,2.58732056617737,17.340258231069,FIX,1645490236.37597,1645490236.37789,398.838798046112,,0,,,0,,43,same,43_150.jpg
