"subj","rand_intercept","rand_cue","fix_intercept","fix_cue","task"
"85",-39.7335438242667,33.2139190485324,48.6849986041845,-34.4791908630415,"vicarious"
"82",-36.2742529118551,27.5466750749314,48.6849986041845,-34.4791908630415,"vicarious"
"73",-31.7803310667561,27.6139158955584,48.6849986041845,-34.4791908630415,"vicarious"
"58",-27.5766832056731,23.9444320845848,48.6849986041845,-34.4791908630415,"vicarious"
"29",-27.0739318884448,23.6023004980058,48.6849986041845,-34.4791908630415,"vicarious"
"66",-25.1124321470173,17.4119271485939,48.6849986041845,-34.4791908630415,"vicarious"
"74",-24.971217973414,30.9209752990853,48.6849986041845,-34.4791908630415,"vicarious"
"75",-24.0601312728607,15.6405236822382,48.6849986041845,-34.4791908630415,"vicarious"
"71",-23.3244877869772,26.7566420198629,48.6849986041845,-34.4791908630415,"vicarious"
"100",-22.0454340674294,28.7725636101465,48.6849986041845,-34.4791908630415,"vicarious"
"68",-21.3410166436578,10.0412668589465,48.6849986041845,-34.4791908630415,"vicarious"
"19",-20.8758938027595,14.6154438559602,48.6849986041845,-34.4791908630415,"vicarious"
"89",-19.5197783044768,22.0534542743782,48.6849986041845,-34.4791908630415,"vicarious"
"8",-17.5768282918682,23.8796374222745,48.6849986041845,-34.4791908630415,"vicarious"
"16",-16.9162580661624,7.8719729603474,48.6849986041845,-34.4791908630415,"vicarious"
"97",-14.2629746620528,16.9481031626722,48.6849986041845,-34.4791908630415,"vicarious"
"59",-13.3473082328658,14.9573515478986,48.6849986041845,-34.4791908630415,"vicarious"
"20",-13.3279431358694,17.0110101319495,48.6849986041845,-34.4791908630415,"vicarious"
"95",-13.0044626903687,20.7014417338762,48.6849986041845,-34.4791908630415,"vicarious"
"105",-11.1959233739082,13.3775923387889,48.6849986041845,-34.4791908630415,"vicarious"
"84",-10.6995924329728,5.21783374837627,48.6849986041845,-34.4791908630415,"vicarious"
"18",-10.2042266197367,14.1191269274058,48.6849986041845,-34.4791908630415,"vicarious"
"41",-9.93676466484599,2.6400246180416,48.6849986041845,-34.4791908630415,"vicarious"
"6",-9.18543733427447,17.8659161388404,48.6849986041845,-34.4791908630415,"vicarious"
"2",-8.48179732224618,13.6583805831471,48.6849986041845,-34.4791908630415,"vicarious"
"53",-7.90825244793167,5.19950394326765,48.6849986041845,-34.4791908630415,"vicarious"
"39",-7.47482050413436,7.77025471036224,48.6849986041845,-34.4791908630415,"vicarious"
"86",-6.3505775482417,6.55184591488619,48.6849986041845,-34.4791908630415,"vicarious"
"56",-5.72849052255382,5.39148485081411,48.6849986041845,-34.4791908630415,"vicarious"
"14",-5.71047142316918,0.932152574688309,48.6849986041845,-34.4791908630415,"vicarious"
"69",-5.14962601428213,-3.53791871962225,48.6849986041845,-34.4791908630415,"vicarious"
"70",-3.99657510001733,-0.247045007334082,48.6849986041845,-34.4791908630415,"vicarious"
"43",-3.88904597917353,6.16752816190459,48.6849986041845,-34.4791908630415,"vicarious"
"94",-3.62971990050376,-3.62087732595663,48.6849986041845,-34.4791908630415,"vicarious"
"78",-3.38995288994004,-1.58209065041345,48.6849986041845,-34.4791908630415,"vicarious"
"9",-3.10254163889371,-7.14201048488936,48.6849986041845,-34.4791908630415,"vicarious"
"79",-2.85774474719138,-0.983596604267306,48.6849986041845,-34.4791908630415,"vicarious"
"81",-2.82832454462176,-7.1861661033225,48.6849986041845,-34.4791908630415,"vicarious"
"21",-1.10136780018006,-5.20587034765246,48.6849986041845,-34.4791908630415,"vicarious"
"87",-0.489094260741489,-5.24998850207632,48.6849986041845,-34.4791908630415,"vicarious"
"26",-0.389963409332884,5.0311229871442,48.6849986041845,-34.4791908630415,"vicarious"
