onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.7	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png
28.99	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l054.png
59.8	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png
94.9	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png
119.99	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png
162.39	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
215.39	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png
251.69	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png
280.0	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h043.png
308.4	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
341.09	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
374.3	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
8.32	1.82	expectrating	1	high_cue	n/a	44.67	Strong	44.67	Strong	0.37	1.46	h009.png
31.99	2.5	expectrating	2	low_cue	n/a	45.49	Strong	45.49	Strong	0.77	1.73	l054.png
62.2	3.07	expectrating	3	low_cue	n/a	5.45	Weak	5.45	Weak	0.95	2.12	l017.png
97.3	2.02	expectrating	4	high_cue	n/a	31.91	Strong	31.91	Strong	0.48	1.54	h056.png
122.99	2.22	expectrating	5	low_cue	n/a	4.68	Weak	4.68	Weak	0.42	1.8	l014.png
165.39	2.07	expectrating	6	high_cue	n/a	30.92	Strong	30.92	Strong	0.6	1.47	h049.png
217.59	2.66	expectrating	7	low_cue	n/a	4.03	Weak	4.03	Weak	0.35	2.31	l021.png
254.29	3.07	expectrating	8	high_cue	n/a	34.72	Strong	34.72	Strong	0.42	2.65	h054.png
281.9	1.87	expectrating	9	high_cue	n/a	34.33	Strong	34.33	Strong	0.55	1.32	h043.png
311.4	2.14	expectrating	10	low_cue	n/a	2.58	Barely detectable	2.58	Barely detectable	0.45	1.69	l044.png
342.99	3.3	expectrating	11	high_cue	n/a	22.33	Moderate	22.33	Moderate	0.78	2.52	h015.png
376.2	2.02	expectrating	12	low_cue	n/a	4.42	Weak	4.42	Weak	0.67	1.35	l031.png
14.89	7.02	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aiaff_H.mp4
43.89	7.01	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaaff_H.mp4
69.19	7.01	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aeaff_H.mp4
104.49	7.0	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiaff_H.mp4
140.19	7.02	stimulus	5	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1aaunaff_L.mp4
191.09	7.0	stimulus	6	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
226.99	7.01	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t2aaunaff_M.mp4
260.89	7.01	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
289.89	7.0	stimulus	9	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiunaff_M.mp4
318.99	7.02	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t2aaunaff_M.mp4
354.89	7.01	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaunaff_L.mp4
382.99	7.01	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2afunaff_L.mp4
23.91	2.13	outcomerating	1	high_cue	high_stim	72.73	Very Strong	72.73	Very Strong	0.52	1.62	task-vicarious_scale.png
55.2	1.74	outcomerating	2	low_cue	high_stim	29.35	Strong	29.35	Strong	0.43	1.3	task-vicarious_scale.png
81.71	2.0	outcomerating	3	low_cue	high_stim	10.85	Moderate	10.85	Moderate	0.48	1.52	task-vicarious_scale.png
115.41	1.98	outcomerating	4	high_cue	high_stim	22.02	Moderate	22.02	Moderate	0.47	1.52	task-vicarious_scale.png
151.5	2.3	outcomerating	5	low_cue	low_stim	3.92	Weak	3.92	Weak	0.48	1.82	task-vicarious_scale.png
207.81	2.42	outcomerating	6	high_cue	low_stim	0.46	No sensation	0.46	No sensation	0.62	1.8	task-vicarious_scale.png
240.6	2.82	outcomerating	7	low_cue	med_stim	3.68	Weak	3.68	Weak	0.57	2.25	task-vicarious_scale.png
270.11	2.28	outcomerating	8	high_cue	med_stim	1.39	Barely detectable	1.39	Barely detectable	0.42	1.87	task-vicarious_scale.png
299.31	2.55	outcomerating	9	high_cue	med_stim	1.39	Barely detectable	1.39	Barely detectable	0.55	2.0	task-vicarious_scale.png
331.5	2.3	outcomerating	10	low_cue	med_stim	8.1	Weak	8.1	Weak	0.53	1.77	task-vicarious_scale.png
364.7	2.69	outcomerating	11	high_cue	low_stim	5.38	Weak	5.38	Weak	0.48	2.21	task-vicarious_scale.png
