,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename,param_C_stim_num,event03_C_stim_match,event03_C_stim_filename
0,130,4,cognitive,6,3,2,low_cue,high_stim,3,1654557925.30051,1654557925.30226,1654557928.10592,1654557928.11282,0.586084842681885,1654557928.70615,1654557928.71303,low_cue,l038.png,1654557929.69383,1654557929.69565,1.69817304611206,1654557931.42383,1654557931.42877,1654557932.94402,1.5201895236969,28.9423915917175,FIX,1654557935.44199,1654557935.44596,6.35001659393311,high_stim,1654557943.81178,1654557943.81314,,1,left,1654557946.962,3.15022540092468,1654557950.81439,1654557950.81662,7.07761478424072,1654557957.91704,1654557957.91822,1654557959.75127,1.83422636985779,30.1735200296443,FIX,1654558323.93687,1654558323.93892,398.636362552643,,0,,,0,,48,diff,48_150_R.jpg
1,130,4,cognitive,6,3,2,high_cue,med_stim,5,1654557925.30051,1654557925.30226,1654557961.95188,1654557961.95389,9.34012866020203,1654557971.30537,1654557971.31307,high_cue,h019.png,1654557972.2933,1654557972.29483,2.09870791435242,1654557974.40652,1654557974.41179,1654557976.49406,2.08753538131714,21.1198561534248,FIX,1654557978.42469,1654557978.42963,4.46731925010681,med_stim,1654557984.91044,1654557984.91176,,2,right,1654557988.69625,3.78581476211548,1654557991.91305,1654557991.91476,9.37895631790161,1654558001.31656,1654558001.31769,1654558003.55099,2.23443293571472,13.2537156264954,FIX,1654558323.93687,1654558323.93892,398.636362552643,,0,,,0,,23,same,23_100.jpg
2,130,4,cognitive,6,3,2,low_cue,low_stim,1,1654557925.30051,1654557925.30226,1654558005.35139,1654558005.35338,0.640610456466675,1654558006.00164,1654558006.01284,low_cue,l033.png,1654558006.99305,1654558006.99434,2.09895610809326,1654558009.10279,1654558009.1115,1654558010.58685,1.48405718803406,17.1197155619472,FIX,1654558013.12096,1654558013.12283,0.47104811668396,low_stim,1654558015.60522,1654558015.61179,,1,left,1654558017.57912,1.97389912605286,1654558022.60783,1654558022.61202,0.484175205230713,1654558023.10802,1654558023.1118,1654558026.47739,3.36937499046326,18.0700124871914,FIX,1654558323.93687,1654558323.93892,398.636362552643,,0,,,0,,45,diff,45_50_R.jpg
3,130,4,cognitive,6,3,2,low_cue,low_stim,1,1654557925.30051,1654557925.30226,1654558027.14285,1654558027.14565,8.4491503238678,1654558035.61268,1654558035.61467,low_cue,l027.png,1654558036.59295,1654558036.59447,0.499054908752441,1654558037.11324,1654558037.11435,1654558038.84736,1.73412036895752,3.4473868518652,FIX,1654558041.1314,1654558041.13344,0.760600328445435,low_stim,1654558043.8991,1654558043.91177,,2,right,1654558046.5544,2.65529489517212,1654558050.90172,1654558050.91246,9.09029102325439,1654558060.02178,1654558060.0226,1654558062.36102,2.33923983573914,8.51942215741111,FIX,1654558323.93687,1654558323.93892,398.636362552643,,0,,,0,,33,same,33_50.jpg
4,130,4,cognitive,6,3,2,high_cue,low_stim,4,1654557925.30051,1654557925.30226,1654558064.03995,1654558064.04487,5.05205869674683,1654558069.1085,1654558069.1125,high_cue,h023.png,1654558070.09292,1654558070.09419,2.09908819198608,1654558072.20966,1654558072.21169,1654558073.91069,1.70103001594543,13.7015104923465,FIX,1654558076.22783,1654558076.22968,3.66418051719666,low_stim,1654558081.91328,1654558081.9144,,1,left,1654558084.46603,2.55274868011475,1654558088.89922,1654558088.91242,2.99278545379639,1654558091.90034,1654558091.91176,1654558094.19413,2.29379487037659,11.5806191822281,FIX,1654558323.93687,1654558323.93892,398.636362552643,,0,,,0,,22,diff,22_50_R.jpg
5,130,4,cognitive,6,3,2,high_cue,med_stim,5,1654557925.30051,1654557925.30226,1654558095.9185,1654558095.92899,0.673501968383789,1654558096.60209,1654558096.61245,high_cue,h018.png,1654558097.59288,1654558097.59412,0.999129056930542,1654558098.60284,1654558098.61141,1654558101.26067,2.65783214569092,22.8670562997727,FIX,1654558102.621,1654558102.62273,0.471001863479614,med_stim,1654558105.10526,1654558105.11166,,1,left,1654558108.05241,2.94714593887329,1654558112.10787,1654558112.11221,2.78413081169128,1654558114.90892,1654558114.91167,1654558116.82738,1.91846227645874,35.7538872544367,FIX,1654558323.93687,1654558323.93892,398.636362552643,,0,,,0,,43,same,43_100.jpg
6,130,4,cognitive,6,3,2,high_cue,low_stim,4,1654557925.30051,1654557925.30226,1654558118.92708,1654558118.92812,7.46492218971252,1654558126.39653,1654558126.41269,high_cue,h031.png,1654558127.39295,1654558127.39447,0.999057054519653,1654558128.41395,1654558128.41471,1654558130.66505,2.25109887123108,11.0848912922423,FIX,1654558132.43212,1654558132.43391,6.95988464355469,low_stim,1654558141.40213,1654558141.41177,,2,right,1654558144.35604,2.95391035079956,1654558148.40474,1654558148.41232,3.5872631072998,1654558152.00609,1654558152.0118,1654558154.71075,2.70466566085815,7.86907555179051,FIX,1654558323.93687,1654558323.93892,398.636362552643,,0,,,0,,45,same,45_50.jpg
7,130,4,cognitive,6,3,2,low_cue,high_stim,3,1654557925.30051,1654557925.30226,1654558156.02425,1654558156.02858,4.06775569915771,1654558160.10911,1654558160.11217,low_cue,l020.png,1654558161.09289,1654558161.09418,1.49911212921143,1654558162.61004,1654558162.6115,1654558164.49428,1.8842408657074,10.5174457880937,FIX,1654558166.62821,1654558166.62971,7.96379971504211,high_stim,1654558176.61526,1654558176.61671,,2,right,1654558178.4976,1.88233304023743,1654558183.6012,1654558183.6123,2.09080195426941,1654558185.70198,1654558185.71113,1654558188.01969,2.31770038604736,9.23555909316592,FIX,1654558323.93687,1654558323.93892,398.636362552643,,0,,,0,,44,same,44_150.jpg
8,130,4,cognitive,6,3,2,low_cue,med_stim,2,1654557925.30051,1654557925.30226,1654558189.72015,1654558189.746,0.671854257583618,1654558190.40374,1654558190.41232,low_cue,l040.png,1654558191.39289,1654558191.39417,2.09911108016968,1654558193.50489,1654558193.51117,1654558195.56073,2.05583572387695,11.8161470728393,FIX,1654558197.52306,1654558197.52904,5.6689441204071,med_stim,1654558205.20926,1654558205.21167,,2,right,1654558207.99978,2.79051685333252,1654558212.21187,1654558212.21348,3.08013296127319,1654558215.31303,1654558215.31424,1654558218.56438,3.25135660171509,20.9055693369155,FIX,1654558323.93687,1654558323.93892,398.636362552643,,0,,,0,,33,same,33_100.jpg
9,130,4,cognitive,6,3,2,low_cue,med_stim,2,1654557925.30051,1654557925.30226,1654558219.34787,1654558219.34978,1.44414186477661,1654558220.79841,1654558220.81312,low_cue,l052.png,1654558221.79295,1654558221.79422,0.899055957794189,1654558222.71579,1654558222.71711,1654558224.73351,2.01771926879883,7.1250163489018,FIX,1654558226.73395,1654558226.73604,7.65805149078369,med_stim,1654558236.40423,1654558236.41164,,1,left,1654558238.26332,1.85909414291382,1654558243.40684,1654558243.41282,3.5851686000824,1654558247.00818,1654558247.01177,1654558248.81069,1.80251240730286,14.649904105813,FIX,1654558323.93687,1654558323.93892,398.636362552643,,0,,,0,,24,diff,24_100_R.jpg
