5029.905682624	3883.540362526	-0.0704898	0.25037	0.000733996	0.00121188	0.000304217	-4.14009e-05
4881.018302201	3883.714910227	-0.0702169	0.256067	0.0272996	0.00159992	-3.99397e-05	-0.00022023
4803.399421833	3881.398937004	-0.0765568	0.286845	0.0583583	0.00149168	4.84723e-05	-0.000449858
4738.326813512	3876.656131327	-0.077612	0.314389	0.0789522	0.00144517	8.59388e-05	-0.000444138
4692.306772519	3880.782381795	-0.0841539	0.340335	0.0850565	0.000994899	0.000195272	-0.000259989
4674.903436605	3880.741563998	-0.0897195	0.323136	0.0740518	0.00147304	0.000216733	-0.000559132
4625.205184936	3875.330267628	-0.104523	0.304475	0.0477296	0.0016412	0.000214857	-0.000803656
4631.448037688	3870.920674941	-0.0923985	0.343407	0.0672318	0.00201825	-3.35198e-06	-0.000909649
4614.21597782	3873.634820216	-0.0939885	0.3431	0.0477984	0.00277457	5.43583e-05	-0.000704952
4596.311651245	3872.776693531	-0.100555	0.351268	0.044901	0.00286806	0.000170194	-0.000912644
4609.305589061	3874.195786985	-0.096296	0.38399	0.0453179	0.003102	2.74283e-06	-0.000869473
4582.43653603	3878.464661507	-0.0910114	0.384019	0.0405444	0.00308892	0.000278628	-0.00112735
4591.863521281	3881.207553947	-0.0975966	0.385359	0.0740779	0.00312777	0.000404348	-0.000908335
4591.870104601	3875.497827067	-0.113167	0.387013	0.0933996	0.00363083	6.69812e-05	-0.00100813
4575.594162259	3875.883928487	-0.130119	0.366921	0.0393965	0.00388799	5.89013e-05	-0.00104476
4589.630678539	3876.523513192	-0.12787	0.336853	0.0425316	0.00460136	5.65758e-05	-0.00131588
4565.563596274	3872.330556596	-0.127323	0.384291	0.0167842	0.00509113	0.000262511	-0.00132941
4574.307781507	3878.865851218	-0.117606	0.379279	0.0354383	0.00526443	0.000325301	-0.00144861
4584.513683251	3867.032978291	-0.120433	0.402329	0.027882	0.00590084	0.000483225	-0.00167473
4563.911073201	3877.423569443	-0.13447	0.436908	0.027375	0.00526975	0.000258413	-0.00146413
4592.825015185	3878.687015266	-0.124951	0.443381	0.0644204	0.00459107	0.000236102	-0.00122333
4570.44699342	3876.71029035	-0.128724	0.440342	0.0576111	0.00439816	0.000220807	-0.00113504
4583.972314893	3880.730922783	-0.130138	0.40719	0.0204259	0.00502255	0.000350139	-0.00126365
4602.561526204	3877.485828496	-0.132149	0.404211	-0.0306785	0.00653765	0.00104978	-0.00185939
4566.904179695	3875.900287371	-0.133533	0.428735	-0.0634067	0.00699051	0.00119136	-0.00185939
4590.549380862	3871.710189609	-0.127697	0.42689	-0.0496519	0.00742953	0.00107452	-0.00185939
4576.277949776	3874.302516789	-0.127494	0.450607	-0.0774597	0.00815633	0.000901998	-0.00231841
4573.247647523	3877.1894627	-0.142258	0.474204	-0.0528749	0.00754177	0.000919839	-0.00265371
4587.467948156	3872.307209452	-0.138168	0.478953	-0.0395086	0.00685218	0.00108904	-0.00265371
4573.348591765	3876.221429728	-0.155031	0.455635	-0.0987141	0.0074547	0.000806558	-0.00265371
4597.177467563	3876.693931466	-0.140737	0.49179	-0.130747	0.00836799	0.000904235	-0.00294904
4573.133426919	3872.203179657	-0.146504	0.466478	-0.141597	0.00885001	0.000853508	-0.0032367
4577.276200551	3871.360300087	-0.139004	0.482238	-0.106811	0.00913214	0.000803002	-0.0032367
4584.433695911	3869.60402304	-0.138	0.484071	-0.118608	0.00960178	0.000812803	-0.0032367
4569.624407571	3879.65012469	-0.143778	0.502604	-0.106371	0.00891122	0.000488587	-0.0032367
4587.390374701	3871.306776361	-0.149696	0.523964	-0.0814663	0.00882128	0.000448417	-0.00295264
4569.008757417	3873.281118915	-0.144834	0.521566	-0.103208	0.00850765	0.000684625	-0.00293151
4573.508237278	3870.54378532	-0.152602	0.480932	-0.1378	0.00900473	0.00056235	-0.00295018
4585.382023175	3874.523282307	-0.145276	0.399635	-0.0607062	0.00639988	9.96107e-05	-0.00239877
4601.565799036	3894.729044849	-0.132298	0.301013	0.0641061	0.00146714	-0.000269165	-0.00180904
4603.663464271	3881.218830459	-0.131474	0.362576	0.0378136	0.00322452	1.37675e-05	-0.00206403
4574.220113627	3878.566944236	-0.140733	0.452047	0.00154232	0.00470975	8.56892e-05	-0.00194144
4573.013939658	3878.510085204	-0.140784	0.454904	0.00759951	0.00468353	0.000231395	-0.00197947
4572.482226836	3879.960625832	-0.141149	0.430231	-0.00374579	0.00488359	0.000165365	-0.00210013
4568.961467234	3875.653474699	-0.15337	0.445084	-0.0241846	0.00570199	0.000213026	-0.00219268
4587.554628538	3876.116129341	-0.148485	0.428251	-0.03574	0.00686582	0.000550391	-0.00241093
4563.058204079	3874.988001663	-0.148505	0.44744	-0.06432	0.00762617	0.000385819	-0.00233239
4581.984371659	3870.995957571	-0.151251	0.47812	-0.0500923	0.00805129	0.000428082	-0.00245625
4574.125313817	3868.90440282	-0.149849	0.463322	-0.0704829	0.00852974	0.000463891	-0.00270403
4565.414813239	3873.136747796	-0.145449	0.505368	-0.0323726	0.00814341	0.000219056	-0.0026135
4576.49794239	3873.336389707	-0.143628	0.485314	-0.0323071	0.00812241	0.000230343	-0.00223436
4562.14630452	3878.392873008	-0.140516	0.506616	-0.0782526	0.00844743	0.000319671	-0.00228882
4580.793668493	3868.163488331	-0.144121	0.490921	-0.0931674	0.00909902	0.000606866	-0.00229131
4564.82187554	3866.770283207	-0.149059	0.493764	-0.101296	0.00970622	0.000592503	-0.00270403
4558.653853194	3868.639007727	-0.147332	0.492658	-0.0904583	0.00992437	0.000453462	-0.00263144
4582.00741328	3865.558296397	-0.15513	0.517095	-0.0984419	0.0106204	0.000413845	-0.00309159
4555.526556691	3870.677674047	-0.155264	0.527655	-0.12172	0.0113232	0.0003675	-0.00308524
4572.080095699	3867.226108413	-0.149272	0.558265	-0.086798	0.0112326	0.000387175	-0.0029265
4563.19469825	3870.34843166	-0.141478	0.558265	-0.0912611	0.0109678	0.000425671	-0.00310226
4553.750706088	3869.701382222	-0.150812	0.575505	-0.0854761	0.0108777	0.000210646	-0.00312148
4574.56112961	3862.568114813	-0.156119	0.513991	-0.127369	0.0118364	0.000504725	-0.00287508
4545.816817841	3866.38465826	-0.154914	0.539538	-0.140917	0.01207	0.000386412	-0.00332272
4575.722207835	3865.067053414	-0.148967	0.555466	-0.130163	0.0129075	0.000225426	-0.00351795
4553.215701606	3863.24677025	-0.156289	0.558661	-0.145465	0.0136078	0.000305028	-0.00358124
4555.46511237	3868.828643718	-0.157628	0.574276	-0.112647	0.0131729	0.000259575	-0.00369242
4573.166453241	3864.225920909	-0.142715	0.604134	-0.101751	0.0125482	0.000124722	-0.00351795
4554.825433098	3865.016864994	-0.14135	0.595005	-0.119188	0.0122102	0.000115249	-0.00351795
4575.784639655	3867.587592095	-0.162958	0.557975	-0.113872	0.0115926	0.000379388	-0.00351795
4559.90095347	3870.645432752	-0.157779	0.518376	-0.113565	0.010871	0.00031904	-0.00351795
4574.104356915	3866.887971875	-0.159455	0.548669	-0.102981	0.0120711	0.000264025	-0.00369157
4567.567888086	3867.040760672	-0.160059	0.555535	-0.120405	0.0125283	0.000189951	-0.00389425
4555.716704921	3864.924270536	-0.164368	0.592681	-0.101665	0.0124103	0.00036786	-0.00351795
4585.781630707	3868.328506585	-0.153303	0.565785	-0.0799174	0.011658	0.000254542	-0.00351795
4562.695243696	3873.516337428	-0.153136	0.577836	-0.0988022	0.0108768	0.000334186	-0.00351795
4587.894986188	3871.346641213	-0.148468	0.554495	-0.147312	0.0113268	0.000378389	-0.00351795
4554.688061152	3870.976104556	-0.162332	0.541724	-0.192877	0.0126205	0.000316035	-0.00382964
4568.517093126	3868.264023995	-0.159855	0.555497	-0.186117	0.0134085	0.000384979	-0.00351795
4565.453435384	3863.369064817	-0.154651	0.5605	-0.207452	0.013802	0.000282245	-0.00400639
4555.857258806	3870.191195788	-0.157496	0.631557	-0.159389	0.0133111	0.00016867	-0.00396406
4570.02555121	3865.861173982	-0.15813	0.585273	-0.174266	0.0128913	0.000148691	-0.00376795
4556.593164273	3871.011204686	-0.162871	0.584695	-0.228186	0.0130492	0.00024161	-0.00376795
4578.441777379	3869.634834918	-0.162746	0.610399	-0.23011	0.0140493	0.000371142	-0.00384501
4554.023255541	3866.094645428	-0.168788	0.598929	-0.252463	0.0143838	0.00024915	-0.00417733
4589.438884479	3862.90625135	-0.166674	0.593923	-0.209974	0.0137593	9.29518e-05	-0.00418396
4623.320160941	3888.272368163	-0.201524	0.349319	0.0408977	0.00367004	-0.000540741	-0.00405345
4601.949716321	3897.546743446	-0.091481	0.281112	0.0997148	0.000527364	-0.00131686	0.000673277
4587.46487594	3883.789716384	-0.0282426	0.298616	0.132397	-0.000489662	-0.00119395	0.00378935
4571.38138599	3895.977243557	-0.0295803	-0.0141447	0.364588	-0.0126506	-0.00127482	0.00515819
4565.156198481	3888.782193567	-0.0469364	0.00471837	0.321811	-0.0122861	-0.000739187	0.00422116
4548.397589051	3888.007131894	-0.0791475	0.0656926	0.248868	-0.00936084	-0.000867447	0.00258646
4552.485721126	3892.630184189	-0.101294	0.155995	0.203643	-0.00620627	-0.000507856	0.00145605
4571.344299953	3884.676113762	-0.126814	0.225394	0.17432	-0.0040152	-0.000242252	0.00058207
4545.243739824	3890.182386952	-0.132954	0.294568	0.111988	-0.00203495	-0.000337101	-0.000229887
4569.629015895	3877.615111324	-0.150771	0.312224	0.137276	-0.00184888	-0.000179032	-0.000332144
4555.562545508	3891.774916338	-0.15972	0.269246	0.175813	-0.00265628	2.1873e-07	-0.000911526
4583.693621007	3892.316347741	-0.158557	0.272054	0.196129	-0.00134502	0.000493075	-0.00133047
4564.796529758	3882.949854472	-0.141054	0.298768	0.131902	0.000217611	-0.000204359	-0.00188887
