onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.48	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png	n/a	n/a	n/a
33.79	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png	n/a	n/a	n/a
74.19	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l039.png	n/a	n/a	n/a
103.79	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png	n/a	n/a	n/a
138.3	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png	n/a	n/a	n/a
178.08	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png	n/a	n/a	n/a
206.69	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png	n/a	n/a	n/a
241.99	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png	n/a	n/a	n/a
270.78	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png	n/a	n/a	n/a
306.5	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a
333.49	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a
372.09	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png	n/a	n/a	n/a
7.5	1.26	expectrating	1	low_cue	n/a	8.75	Weak	8.75	Weak	0.48	0.78	l029.png	n/a	n/a	n/a
36.09	0.88	expectrating	2	low_cue	n/a	17.45	Moderate	17.45	Moderate	0.05	0.83	l025.png	n/a	n/a	n/a
76.49	1.35	expectrating	3	low_cue	n/a	36.22	Strong	36.22	Strong	0.5	0.85	l039.png	n/a	n/a	n/a
106.59	1.62	expectrating	4	high_cue	n/a	56.76	Strong	56.76	Strong	0.42	1.21	h038.png	n/a	n/a	n/a
140.0	1.08	expectrating	5	high_cue	n/a	50.37	Strong	50.37	Strong	0.38	0.7	h021.png	n/a	n/a	n/a
179.9	1.43	expectrating	6	high_cue	n/a	43.37	Strong	43.37	Strong	0.37	1.07	h045.png	n/a	n/a	n/a
209.69	1.42	expectrating	7	high_cue	n/a	37.98	Strong	37.98	Strong	0.33	1.08	h012.png	n/a	n/a	n/a
244.69	1.64	expectrating	8	low_cue	n/a	18.51	Moderate	18.51	Moderate	0.25	1.39	l045.png	n/a	n/a	n/a
273.8	1.4	expectrating	9	high_cue	n/a	32.4	Strong	32.4	Strong	0.37	1.03	h029.png	n/a	n/a	n/a
308.8	1.62	expectrating	10	low_cue	n/a	10.86	Moderate	10.86	Moderate	0.3	1.32	l001.png	n/a	n/a	n/a
336.49	1.05	expectrating	11	high_cue	n/a	60.86	Strong	60.86	Strong	0.43	0.62	h036.png	n/a	n/a	n/a
375.09	1.39	expectrating	12	low_cue	n/a	10.26	Moderate	10.26	Moderate	0.35	1.04	l051.png	n/a	n/a	n/a
18.2	6.99	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_100_R.jpg	diff	same	False
49.6	6.99	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_50_R.jpg	diff	same	False
87.3	6.99	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	33_150.jpg	same	diff	False
115.19	7.0	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	33_50_R.jpg	diff	diff	True
155.01	6.99	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	22_100_R.jpg	diff	diff	True
188.48	7.0	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	45_150.jpg	same	same	True
219.3	6.99	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_50_R.jpg	diff	diff	True
253.59	7.0	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	17_150.jpg	same	same	True
281.69	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_150.jpg	same	same	True
318.38	7.0	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_100.jpg	same	diff	False
348.79	7.0	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_100_R.jpg	diff	diff	True
385.69	7.0	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_50_R.jpg	diff	same	False
28.09	1.48	outcomerating	1	low_cue	med_stim	29.35	Strong	29.35	Strong	0.4	1.08	task-cognitive_scale.png	n/a	n/a	n/a
58.49	1.66	outcomerating	2	low_cue	low_stim	40.73	Strong	40.73	Strong	1.07	0.59	task-cognitive_scale.png	n/a	n/a	n/a
96.4	1.38	outcomerating	3	low_cue	high_stim	35.48	Strong	35.48	Strong	0.42	0.97	task-cognitive_scale.png	n/a	n/a	n/a
127.4	1.3	outcomerating	4	high_cue	low_stim	35.22	Strong	35.22	Strong	0.47	0.83	task-cognitive_scale.png	n/a	n/a	n/a
167.19	2.05	outcomerating	5	high_cue	med_stim	40.78	Strong	40.78	Strong	0.77	1.28	task-cognitive_scale.png	n/a	n/a	n/a
