onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.0	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a
39.59	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png	n/a	n/a	n/a
72.49	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png	n/a	n/a	n/a
105.3	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png	n/a	n/a	n/a
129.39	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png	n/a	n/a	n/a
167.89	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
200.5	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a
237.0	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a
268.49	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a
296.39	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png	n/a	n/a	n/a
330.7	0.98	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png	n/a	n/a	n/a
372.0	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png	n/a	n/a	n/a
7.21	0.93	expectrating	1	high_cue	n/a	28.84	Moderate	28.84	Moderate	0.2	0.73	h025.png	n/a	n/a	n/a
42.79	1.23	expectrating	2	high_cue	n/a	67.47	Very Strong	67.47	Very Strong	0.3	0.93	h006.png	n/a	n/a	n/a
74.51	1.4	expectrating	3	high_cue	n/a	43.36	Strong	43.36	Strong	0.5	0.9	h035.png	n/a	n/a	n/a
107.3	1.3	expectrating	4	low_cue	n/a	13.2	Moderate	13.2	Moderate	0.38	0.92	l018.png	n/a	n/a	n/a
133.29	0.83	expectrating	5	high_cue	n/a	39.87	Strong	39.87	Strong	0.32	0.51	h013.png	n/a	n/a	n/a
171.09	1.17	expectrating	6	low_cue	n/a	32.67	Strong	32.67	Strong	0.43	0.73	l056.png	n/a	n/a	n/a
202.5	0.92	expectrating	7	high_cue	n/a	45.16	Strong	45.16	Strong	0.37	0.55	h026.png	n/a	n/a	n/a
240.2	0.95	expectrating	8	high_cue	n/a	49.55	Strong	49.55	Strong	0.33	0.62	h047.png	n/a	n/a	n/a
271.7	0.99	expectrating	9	low_cue	n/a	39.95	Strong	39.95	Strong	0.33	0.66	l004.png	n/a	n/a	n/a
298.31	0.95	expectrating	10	low_cue	n/a	7.7	Weak	7.7	Weak	0.35	0.6	l047.png	n/a	n/a	n/a
332.4	1.2	expectrating	11	low_cue	n/a	17.71	Moderate	17.71	Moderate	0.5	0.7	l008.png	n/a	n/a	n/a
373.6	0.99	expectrating	12	low_cue	n/a	4.86	Weak	4.86	Weak	0.43	0.55	l022.png	n/a	n/a	n/a
19.2	7.0	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50_R.jpg	diff	same	False
50.5	7.0	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	9_50_R.jpg	diff	diff	True
82.19	7.0	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_100.jpg	same	diff	False
115.0	6.99	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_100_R.jpg	diff	diff	True
150.9	7.0	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_150.jpg	same	diff	False
182.3	7.0	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_150.jpg	same	diff	False
214.89	7.0	stimulus	7	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	17_150_R.jpg	diff	same	False
251.41	6.99	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_100.jpg	same	diff	False
