rating,rt
15.205139875411987,3.63739848136902
36.8965699672699,1.76751756668091
45.99995994567871,1.70073819160461
70.1923098564148,3.5349056720733603
81.69660997390747,3.86937427520752
100.00342988967896,1.3173108100891102
115.79264998435974,1.7174520492553702
137.10060000419617,4.0
153.39001035690308,3.61826276779175
173.09736013412476,3.90155577659607
181.90064001083374,1.98428654670715
201.90809988975525,2.2889997959137003
210.1945300102234,2.01757574081421
232.70291996002197,3.21806907653809
239.28871035575867,2.6059167385101296
260.3965799808502,1.5006856918335
271.3006498813629,4.0
292.1917700767517,3.85156512260437
302.8957600593567,3.0231337547302206
328.70538997650146,3.73492383956909
336.49162006378174,3.15142822265625
359.40016984939575,2.17058873176575
368.88703989982605,1.61735796928406
394.4965898990631,3.1679866313934304
