onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.69	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png	n/a	n/a	n/a
32.3	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l009.png	n/a	n/a	n/a
63.1	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png	n/a	n/a	n/a
95.09	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h043.png	n/a	n/a	n/a
120.2	0.98	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png	n/a	n/a	n/a
159.9	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h037.png	n/a	n/a	n/a
219.31	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png	n/a	n/a	n/a
252.5	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a
283.9	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png	n/a	n/a	n/a
311.89	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png	n/a	n/a	n/a
341.3	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a
371.6	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png	n/a	n/a	n/a
8.33	3.95	expectrating	1	high_cue	n/a	48.27	Strong	48.27	Strong	0.07	3.89	h004.png	n/a	n/a	n/a
35.31	2.92	expectrating	2	low_cue	n/a	20.77	Moderate	20.77	Moderate	0.52	2.4	l009.png	n/a	n/a	n/a
65.52	2.64	expectrating	3	low_cue	n/a	17.41	Moderate	17.41	Moderate	0.08	2.56	l050.png	n/a	n/a	n/a
97.51	2.3	expectrating	4	high_cue	n/a	32.22	Strong	32.22	Strong	0.18	2.12	h043.png	n/a	n/a	n/a
123.2		expectrating	5	low_cue	n/a			26.46	Moderate	1.72	3.57	l005.png	n/a	n/a	n/a
162.9	2.09	expectrating	6	high_cue	n/a	21.1	Moderate	21.1	Moderate	0.07	2.02	h037.png	n/a	n/a	n/a
221.51	2.33	expectrating	7	low_cue	n/a	31.08	Strong	31.08	Strong	0.05	2.28	l025.png	n/a	n/a	n/a
