Unnamed: 0,Unnamed: 0.1,sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
0.0,0.0,sub-0002,ses-01,run-04,cognitive,rINS,216,cueH_stimH,-1.46776723861694,-16.7631301879883,-15.96435546875,-12.4349899291992,-34.421657562255895,-27.4460716247559,-26.9609260559082,-32.6540565490723,-35.886661529541,-24.281349182128896,-23.378299713134798,-31.4047317504883,-25.620298385620107,-35.44452667236329,-0.322434902191162,-27.7198657989502,-19.1214828491211,-18.187664031982397,2.13174629211426,-22.2560386657715,1.4275979995727501,-19.0974388122559,-20.5942649841309,-40.3625717163086,-19.5305500030518,-32.8501625061035,-43.0726203918457,-44.3721313476562,-65.79574584960939,-30.804805755615202,-37.645271301269496,-14.1581077575684,-18.404586791992198,-11.7255249023438,-7.21047210693359,-4.99756622314453,-37.095100402831996,-14.916595458984402,-30.2181091308594,16.404396057128903,1.6690750122070301,13.8516998291016
1.0,1.0,sub-0002,ses-01,run-04,cognitive,rINS,216,cueL_stimH,-8.50471591949463,1.52447175979614,3.41519832611084,-0.5565814971923829,-7.82569026947021,-10.2392311096191,1.1285576820373502,-25.962230682373,6.056865692138669,-7.97564601898193,-3.01524925231934,-19.794527053833,-5.352930068969731,0.562477111816406,-5.921221733093259,19.911178588867198,-13.1393775939941,6.11387634277344,-22.8575096130371,23.7945289611816,-28.0262260437012,-51.2951889038086,-13.078117370605499,-0.934131622314453,2.18497085571289,-47.062427520752,-7.370159149169919,-11.094371795654302,12.024070739746099,5.229026794433589,-19.1819839477539,3.2304458618164102,6.10450744628906,-17.8281478881836,-32.9967651367188,-14.939369201660199,-17.4254302978516,-48.5841865539551,-0.9906406402587892,-15.5299739837646,-28.5979347229004,-28.7314109802246
2.0,2.0,sub-0002,ses-01,run-04,cognitive,rINS,216,cueH_stimM,9.10384941101074,1.24313735961914,32.134860992431605,18.307781219482397,-7.02040863037109,20.6701679229736,-24.953111648559602,-14.880796432495101,28.2872009277344,1.19435214996338,1.7837153673172,6.39950180053711,-3.66399002075195,-15.381324768066401,-5.7954597473144505,12.470630645752001,11.7156028747559,53.75772857666021,-8.52713012695312,-6.32460784912109,-30.9317607879639,2.23220825195312,-21.351526260376,-29.517967224121104,-54.555599212646506,-57.126705169677706,-35.975898742675795,-48.544979095459006,7.00750732421875,-28.1927642822266,-13.674156188964801,-39.47708129882809,-12.990089416503901,-36.4594268798828,-15.693977355957001,-42.338794708252,-15.858161926269501,-32.8931732177734,-7.9533386230468786,-8.05781936645508,-12.628894805908198,10.5338668823242
3.0,3.0,sub-0002,ses-01,run-04,cognitive,rINS,216,cueL_stimM,12.2919235229492,8.02179908752441,42.13646697998049,17.4223232269287,21.903560638427702,-3.3216514587402304,-10.563347816467301,3.25802230834961,-18.3164882659912,-36.58518600463871,-30.6025085449219,-1.93717288970947,-29.465845108032198,-16.350482940673803,2.04149436950684,-6.17189788818359,3.2054615020752,9.74366569519043,-2.09229946136475,5.794079780578611,18.22281265258789,-4.50165367126465,15.4488430023193,-11.9066934585571,3.68850803375244,-39.23374557495121,-26.7798881530762,-15.0211000442505,-41.7968406677246,-25.282655715942397,-35.5878944396973,-13.996105194091802,-45.464263916015604,-35.2905235290527,-46.873561859130895,-28.551248550415,-33.4313163757324,-20.7160949707031,-12.8019676208496,-27.3108215332031,-15.9653778076172,-46.1664810180664
4.0,4.0,sub-0002,ses-01,run-04,cognitive,rINS,216,cueH_stimL,-20.5421504974365,-46.11091613769529,-18.120326995849602,-44.134880065918,-16.9470596313477,-37.9747352600098,18.5067577362061,-9.04974937438965,-33.7630462646484,-17.4471607208252,-26.4580078125,-10.994632720947301,-5.40906429290771,-9.64907646179199,-34.224498748779304,-0.9888896942138672,-37.6900749206543,-5.7123088836669895,-56.91426086425779,-113.21737670898399,-364.517578125,-82.4178924560547,-172.230407714844,-207.653503417969,-205.982528686523,-236.17170715332,-77.8111114501953,-27.466598510742198,27.9332084655762,84.3730926513672,50.5686264038086,77.691032409668,30.38386917114261,30.2284049987793,23.681957244873,47.7766265869141,-0.9218902587890621,-0.9441070556640621,-6.2517395019531214,2.47765350341797,-1.10366058349609,13.7828521728516
5.0,5.0,sub-0002,ses-01,run-04,cognitive,rINS,216,cueL_stimL,19.550279617309602,40.74583053588871,27.0546875,0.7963581085205079,20.6655349731445,18.7250061035156,7.57603120803833,-5.84945011138916,-12.1302947998047,3.2108201980590803,24.349573135376,-1.2557344436645501,13.1332569122314,-2.85250473022461,18.679876327514602,-1.51251268386841,-0.5443706512451171,-16.3963661193848,-2.4352912902832,-19.0346908569336,-6.69754600524902,-14.6549949645996,20.2106399536133,-30.4267425537109,-15.1388263702393,-23.8296546936035,-29.3802642822266,-49.5482788085938,-30.9310874938965,-26.902584075927702,-26.65984535217289,6.5588684082031214,-2.38873291015625,-2.3420867919921897,-15.0743942260742,-1.4520645141601598,-28.7106399536133,-9.93264770507812,-20.1977386474609,10.8934478759766,-22.756950378418,-9.28427124023438
6.0,6.0,sub-0002,ses-01,run-04,cognitive,rINS,216,rating,27.5452880859375,33.7668228149414,19.2065048217773,15.019493103027301,18.7410736083984,22.3210182189941,7.78057861328125,6.091312408447268,-10.7805976867676,-1.15463638305664,-0.147575378417969,3.3034286499023398,6.34147644042969,15.860618591308599,13.936248779296902,13.338897705078098,11.235748291015598,15.258949279785199,14.2312431335449,11.236090660095199,19.6352939605713,-4.79699659347534,2.6587975025177,-3.1104133129119904,4.32698011398315,-5.432507514953611,-7.80104780197144,-14.8026838302612,-7.21482181549072,-5.59369659423828,3.08126926422119,4.38044834136963,3.39132690429688,-0.007093429565429691,-2.17311668395996,-6.210637092590329,-8.3934850692749,-4.77267980575562,-5.02487373352051,-0.7255321741104129,-3.0435590744018595,-7.314945220947268
7.0,7.0,sub-0002,ses-01,run-04,cognitive,rINS,216,cue,2.7050495147705096,-3.54527854919434,-9.42195892333984,-7.24265384674072,-10.514778137207001,-13.688121795654302,-30.786573410034197,-20.65860366821289,-44.4130630493164,-25.0361595153809,-31.971389770507802,-32.574249267578104,-11.280864715576199,-28.508689880371104,-13.157691955566401,-5.60539245605469,0.286201477050781,-18.9396896362305,-8.40638732910156,-22.633850097656197,-2.6588897705078103,-25.097190856933604,-8.44622802734375,-9.24871826171875,-20.802791595459002,-24.255311965942397,-21.49658203125,-18.1357116699219,-14.4905681610107,-19.662334442138697,-12.689049720764196,-2.09698104858398,2.4195194244384797,-12.5341186523438,-11.5555953979492,-9.5991849899292,-20.452808380127,-12.857140541076696,-18.609972000122106,-16.48779296875,-24.834098815918,2.5225229263305686
8.0,8.0,sub-0002,ses-01,run-04,cognitive,rINS,218,cueH_stimH,6.27610778808594,-9.25685405731201,0.587344169616699,-1.2894401550293,-7.37068510055542,18.6122779846191,-11.950355529785199,-12.102558135986301,-14.4764080047607,-11.4175224304199,-15.474570274353,10.6015949249268,19.8504657745361,14.2256317138672,36.8293609619141,11.698427200317399,36.4384727478027,14.8199882507324,37.6384773254395,9.58128547668457,47.5712966918945,4.3270092010498,25.7166423797607,20.7652740478516,59.653167724609396,21.3256607055664,-2.58283615112305,9.47792053222656,-36.4026641845703,6.9836311340332005,-17.7260360717773,13.3113250732422,17.0269775390625,28.4234313964844,35.78759765625,3.69439697265625,-2.01708984375,2.5077056884765603,9.928955078125,35.0015487670898,36.427314758300795,23.8641662597656
9.0,9.0,sub-0002,ses-01,run-04,cognitive,rINS,218,cueL_stimH,-2.3182563781738303,27.525386810302702,-0.19703394174575797,19.8185920715332,-27.464962005615202,-5.53195953369141,30.9030609130859,-18.5646152496338,27.2538166046143,16.7801246643066,-13.3331136703491,17.9805946350098,7.78562259674072,33.404239654541,17.5901260375977,18.7499084472656,5.071216583251951,23.6974716186523,-0.33394050598144503,53.3432388305664,89.43563842773442,-6.682331085205081,20.037311553955103,19.4066162109375,23.6109809875488,-24.8624382019043,-11.040401458740199,8.37500762939453,19.4181060791016,6.25145721435547,-14.681251525878901,13.9927215576172,-4.416412353515621,-7.88922119140625,-28.0560302734375,-12.852569580078098,-43.49765396118161,-36.7708969116211,22.364334106445302,-29.2225875854492,-20.233108520507802,-59.936527252197294
