param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
1,4,2,5485.34011903444,115-jy115,jy115t2aaaff_H.mp4,low,high,5,5488.10090112958,4.00784039447717,5492.14100909231,low,l022.png,5493.1743543975,5497.09076672977,3.91640882172669,5497.62510632897,0.515680248870922,jy115t2aaaff_H.mp4,jy115t2aaaff_H.mp4,5498.86928490223,5505.3647695328,2.64987672590451,5505.39025094987,0,0,2
1,4,2,5485.34011903444,043-jh043,jh043t2aeunaff_M.mp4,low,med,3,5509.4495713086,3.00732866521048,5512.48982806437,low,l043.png,5513.52319200244,5515.98967711098,2.46648159799952,5517.55748191395,0.615536856659674,jh043t2aeunaff_M.mp4,jh043t2aeunaff_M.mp4,5518.20959431616,5524.71378779573,2.09990494527574,5524.739115559,0,0,2
1,4,2,5485.34011903444,080-bn080,bn080t1aeaff_M.mp4,high,med,4,5528.79221604426,3.01351505348248,5531.82204675504,high,h031.png,5532.85526487053,5536.35514146141,3.49987335038259,5536.88935495108,2.01577638376148,bn080t1aeaff_M.mp4,bn080t1aeaff_M.mp4,5538.94142900735,5545.42924499005,3.04987915628135,5545.45453980822,0,0,2
1,4,2,5485.34011903444,095-tv095,tv095t1afaff_H.mp4,low,high,5,5549.50043908801,4.00404981731663,5553.53742428702,low,l032.png,5554.57081360903,5558.05384931126,3.48303219168702,5558.60500414514,1.11556143046619,tv095t1afaff_H.mp4,tv095t1afaff_H.mp4,5559.75721268224,5566.26121470216,3.13317895942055,5566.28667802643,0,0,2
1,4,2,5485.34011903444,080-bn080,bn080t1afunaff_L.mp4,low,low,1,5570.35076948419,1.50266207235563,5571.88633399314,low,l018.png,5572.91970468226,5576.16946529017,3.24975709737373,5576.95604097075,0.113702192469646,bn080t1afunaff_L.mp4,bn080t1afunaff_L.mp4,5577.10775236084,5583.61106793442,2.71656625611286,5583.63563417973,0,0,2
1,4,2,5485.34011903444,101-mg101,mg101t2aeaff_H.mp4,low,high,5,5587.68001582445,0.605521545287047,5588.31870741778,low,l005.png,5589.33539843322,5592.90181576126,3.5664140875424,5593.43562499831,0.516185497133847,mg101t2aeaff_H.mp4,mg101t2aeaff_H.mp4,5593.98732153611,5600.47582126471,2.26658421389493,5600.50131645392,0,0,2
1,4,2,5485.34011903444,095-tv095,tv095t2afaff_M.mp4,high,med,4,5604.54367197479,1.10753551725156,5605.68436187765,high,h044.png,5606.70099078347,5609.41752895523,2.71653466121916,5610.73491046763,0.21591518526202,tv095t2afaff_M.mp4,tv095t2afaff_M.mp4,5610.98649169756,5617.47462551949,2.19992141782677,5617.48367111066,0,0,2
1,4,2,5485.34011903444,103-jk103,jk103t1aaunaff_L.mp4,high,low,2,5621.52730365934,4.00627361178249,5625.54985998331,high,h032.png,5626.58316748264,5629.03302098495,2.4498502618053,5630.61709472797,0.115845784512203,jk103t1aaunaff_L.mp4,jk103t1aaunaff_L.mp4,5630.76954495251,5637.27376327593,2.29991871740913,5637.29916584079,0,0,2
1,4,2,5485.34011903444,124-dn124,dn124t1aiaff_H.mp4,high,high,6,5641.34240277819,0.806670573271731,5642.18224745013,high,h003.png,5643.21560139666,5645.1320890706,1.91648443343911,5647.24948651546,0.615838763424108,dn124t1aiaff_H.mp4,dn124t1aiaff_H.mp4,5647.89691504214,5654.38901523846,2.34989319845681,5654.39817613748,0,0,2
1,4,2,5485.34011903444,108-th108,th108t1aeaff_H.mp4,low,high,5,5658.4404441648,0.808091533378501,5659.26456970185,low,l021.png,5660.28119914775,NaN,NaN,5664.2981723569,0.616139860064322,th108t1aeaff_H.mp4,th108t1aeaff_H.mp4,5664.94950757872,5671.43828166983,2.16660878770108,5671.46382465644,0,0,2
